Description	GSE139871_GPL10558_MTB_control_blood_monocyte	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood	GSE100897_MTB_control_24h_THP-1	GSE100897_MTB_control_6h_THP-1	GSE110564_MTB_control_blood_lymphatic_endothelial_cell	GSE112482_MTB_control_lung_ILC1	GSE112482_MTB_control_lung_ILC2	GSE112482_MTB_control_lung_ILC3neg	GSE112482_MTB_control_lung_ILC3pos	GSE112482_MTB_control_lung_NK	GSE112482_MTB_control_lung_susp	GSE132283_MTB_control_blood_macrophage	GSE141656_MTB_control_blood_blood	GSE143627_MTB_control_PBMC_macrophage	GSE143731_MTB_control_blood_monocyte_derived_macrophages	GSE148171_MTB_control_blood_PBMC	GSE148731_MTB_control_blood_monocytes	GSE164287_MTB_control_blood_monocyte_derived_macrophages	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE174566_MTB_control_blood_PBMC	GSE183912_MTB_control_blood_marcophages	GSE193777_MTB_control_blood	GSE198557_MTB_control_blood_PBMC	GSE211974_MTB_control_48h_blood_THP-1	GSE211974_MTB_control_blood_THP-1	GSE236156_MTB_control_BALF_alveolar_macrophage	GSE236156_MTB_control_blood_monocyte_derived_macrophage	GSE256184_MTB_control_HEPG2_HepG2	GSE64179_MTB_control_blood_dendritic_cells	GSE64182_MTB_control_blood_dendritic_cells	GSE84076_MTB_control_blood	aggregated_microarray	aggregated_RNAseq
positive regulation of leukocyte proliferation	0.2316630181349221	NA	1.0015135464574492	0.6836971602764723	0.6619243992300534	0.6619243992300534	0.501225888614903	0.501225888614903	1.029334602711544	NA	NA	NA	NA	NA	NA	0.719670795756351	0.8347763012412249	0.9003499961636656	NA	NA	0.5488431342819946	0.631479592974361	0.4265573378674375	0.5698112219069966	0.2514489929147773	0.44748602293970663	NA	0.4036899949912641	0.4036899949912641	0.3674960916478311	0.3674960916478311	NA	0.742365411504639	0.9430468655769966	NA	0.2829839007701773	0.3856903784667633
positive regulation of lymphocyte differentiation	NA	NA	1.7684948575316295	1.4266142558334889	NA	NA	0.9300217035957326	0.9300217035957326	1.1863995571961663	NA	NA	NA	NA	NA	NA	1.0077089168331412	1.2747605976811582	1.1458551255757508	NA	1.0250688107188235	0.9668826107071334	1.2759987506563153	NA	0.9400777087491716	NA	0.9214212881800858	0.9844164726437186	0.7370412818295854	0.7370412818295854	0.5696069469533592	0.5696069469533592	NA	1.2589882624636517	1.4285576266458453	NA	0.4863339049581077	0.621016735711578
positive regulation of mononuclear cell proliferation	NA	NA	NA	0.7391569039340955	0.6553249761868776	0.6553249761868776	0.4998495739882765	0.4998495739882765	1.019114888475873	NA	NA	NA	NA	NA	NA	0.7459621211137295	0.904018145996774	0.9238332757390086	NA	NA	0.5790767769117985	0.6849079007131987	0.4009142709603119	0.6029454336442885	0.26145268539389016	NA	NA	0.42094619653200904	0.42094619653200904	0.38613483036239415	0.38613483036239415	NA	0.7841319616213972	0.9592191404823912	NA	0.29417763188348395	0.40317892627083934
regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.2582491450937123	NA	1.1963122535218786	0.7204262404686894	NA	NA	0.5629111467830812	0.5629111467830812	1.2297210820076376	NA	NA	NA	NA	NA	NA	0.8103249600787703	0.7452715727336267	0.7765780166469846	0.787080906677117	0.6681324233165612	0.6761685907815886	0.7512422303118261	0.48823555671655494	0.5816222572881564	0.24591085668006177	0.6243433333735625	0.6838862623186773	0.4275343845322293	0.4275343845322293	0.427695276642763	0.427695276642763	NA	0.8301275112829912	0.9393469132624152	NA	0.23360290150865676	0.43184114777104576
regulation of cytokine production involved in immune response	NA	NA	1.2938793042645491	NA	NA	NA	0.7228480902658114	0.7228480902658114	1.332643492024718	NA	NA	NA	NA	NA	NA	0.9650238123833772	0.7382301823534725	0.8876720414827759	1.013502961923979	0.8513977439328891	0.8138001747164949	0.6724123445145013	0.6594220121908769	NA	0.29350926391742876	0.8015372094800377	0.7931802356720994	0.5774618645389967	0.5774618645389967	0.5316527343499903	0.5316527343499903	0.7739979881651976	0.7994934715842547	0.8610042172439262	NA	0.24942104654508393	0.54478923011349345
regulation of cytokine-mediated signaling pathway	NA	NA	0.6941622995466046	NA	NA	NA	0.5163494494497455	0.5163494494497455	0.7932548330824742	NA	NA	NA	NA	NA	NA	0.5841672815690174	NA	0.6216765686946661	0.671754368527237	0.4028895979724761	0.4453466324440916	0.34509080052538926	0.40598576601214703	0.31582182810589493	0.23889200237143612	0.40883755215747	0.4518293376712433	0.46047363678104786	0.46047363678104786	0.20776095425006996	0.20776095425006996	0.4766667041649541	0.5306308309685981	NA	NA	NA	0.2447148803123796
regulation of production of molecular mediator of immune response	NA	NA	1.2897366510360857	0.956923174758992	NA	NA	0.5862062699858208	0.5862062699858208	1.1699829179427386	NA	NA	NA	NA	NA	NA	0.8882470295408357	0.7478635772570547	0.8251333736610389	NA	0.7484841792968875	0.7811556784961893	0.6948233329186665	0.5511559064772404	0.5890698189816194	0.2298653068824567	0.7234652003100512	0.7293743782203205	0.48373753432190014	0.48373753432190014	0.5136717613073423	0.5136717613073423	NA	NA	0.8488502660620625	NA	0.28683729207461445	0.4751691460417808
regulation of response to cytokine stimulus	NA	NA	0.7288584063859181	NA	NA	NA	0.4968278690923598	0.4968278690923598	0.8005195040830962	NA	NA	NA	NA	NA	NA	0.5795384036488344	NA	0.6036338093252117	0.7010515238282815	0.4181618724053701	0.4442344953149384	0.31811917248208704	0.4219799535101256	0.2995695230879178	0.24864939218822316	0.4002151667352668	0.45811229217129307	0.4568891807325683	0.4568891807325683	0.2006020441905891	0.2006020441905891	0.48075590337069246	0.5065938303602334	NA	NA	NA	0.237785147195364
regulation of tumor necrosis factor production	NA	NA	0.9875448337443712	NA	NA	NA	0.47114471943995023	0.47114471943995023	0.9025685353469828	NA	NA	NA	NA	NA	NA	0.6348995133691775	0.4671083954217298	0.7635471061402014	0.7384346735935977	0.6250385346814981	0.5127267948000316	0.48945374427359406	0.5195744704098963	NA	0.24864939218822316	0.6129809458463613	0.5652753785509134	0.442944144850378	0.442944144850378	0.29540454732464455	0.29540454732464455	NA	0.5998305658337467	0.671142673097648	NA	0.17046482536763255	0.3452881195134221
regulation of tumor necrosis factor superfamily cytokine production	NA	NA	0.9758578563828624	NA	NA	NA	0.4667492539986812	0.4667492539986812	0.8993757891901424	NA	NA	NA	NA	NA	NA	0.6375088395778624	0.47580898806745753	0.7711767198699518	0.7131079539718826	0.6368004605142297	0.5154226022512637	0.471228072801836	0.5309999793991629	NA	0.2583836408973053	0.6285207115880825	0.576136061593747	0.4405653592206292	0.4405653592206292	0.29644839630489045	0.29644839630489045	NA	0.608653091099801	0.6887655961598288	NA	NA	0.34299628218136485
regulation of type I interferon production	NA	NA	NA	NA	NA	NA	0.4115483100188622	0.4115483100188622	0.8412568587530294	NA	NA	NA	NA	NA	NA	0.508674338778859	NA	0.5935930183791441	0.6245031239427247	0.49841826625707825	0.46279704800513527	0.3219952675437432	0.6071972378830456	0.28454143206203686	0.2861469178715977	0.306347931434278	0.4603618769163089	0.3639021810339854	0.3639021810339854	0.200893573096672	0.200893573096672	0.47020163758009736	0.4647676524657164	NA	NA	NA	0.22642676072009307
regulation of type II interferon production	NA	NA	NA	NA	NA	NA	0.4046825907325914	0.4046825907325914	1.05222370670601	NA	NA	NA	NA	NA	NA	0.7257955618577376	0.751300113364283	0.7925889395418572	NA	0.5770395678990635	0.49148455118096823	0.8178020205008739	0.45154745234190213	0.552386996535972	0.23772543053528988	0.5693834165403998	0.5210624975166916	0.43138341129343344	0.43138341129343344	0.3074595777661414	0.3074595777661414	NA	0.6651077763732461	0.7390382788810519	NA	0.21830503863615444	0.3821539907854216
response to type II interferon	NA	NA	NA	NA	NA	NA	0.8654021485842167	0.8654021485842167	1.7041615059016006	NA	NA	NA	NA	NA	NA	1.3121750239544054	1.0497360534872258	1.4086123518189364	NA	0.7946265151724132	1.0312313834997824	0.8167445901754384	1.3030360445195912	0.8655846411011907	0.7540343382735223	0.8560073910008518	0.8660463237822758	1.0157697393565457	1.0157697393565457	0.4927105518560946	0.4927105518560946	0.8973802285062598	1.0878556931475445	1.313573941942255	NA	0.3381846130803727	0.6597521977086359
