Description	GSE139871_GPL10558_MTB_control_blood_monocyte	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood	GSE100897_MTB_control_24h_THP-1	GSE100897_MTB_control_6h_THP-1	GSE110564_MTB_control_blood_lymphatic_endothelial_cell	GSE112482_MTB_control_lung_ILC1	GSE112482_MTB_control_lung_ILC2	GSE112482_MTB_control_lung_ILC3neg	GSE112482_MTB_control_lung_ILC3pos	GSE112482_MTB_control_lung_NK	GSE112482_MTB_control_lung_susp	GSE132283_MTB_control_blood_macrophage	GSE141656_MTB_control_blood_blood	GSE143627_MTB_control_PBMC_macrophage	GSE143731_MTB_control_blood_monocyte_derived_macrophages	GSE148171_MTB_control_blood_PBMC	GSE148731_MTB_control_blood_monocytes	GSE164287_MTB_control_blood_monocyte_derived_macrophages	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE174566_MTB_control_blood_PBMC	GSE183912_MTB_control_blood_marcophages	GSE193777_MTB_control_blood	GSE198557_MTB_control_blood_PBMC	GSE211974_MTB_control_48h_blood_THP-1	GSE211974_MTB_control_blood_THP-1	GSE236156_MTB_control_BALF_alveolar_macrophage	GSE236156_MTB_control_blood_monocyte_derived_macrophage	GSE256184_MTB_control_HEPG2_HepG2	GSE64179_MTB_control_blood_dendritic_cells	GSE64182_MTB_control_blood_dendritic_cells	GSE84076_MTB_control_blood	aggregated_microarray	aggregated_RNAseq
osteoclast development	0	2.775454161685804	0	0	0	0	0	0	0	6.034233251499126	6.034233251499126	6.034233251499126	6.034233251499126	6.034233251499126	6.034233251499126	1.9726015819577607	0	0	0	0	0	0	0	0	0	1.948181289413049	0	0	0	0	0	0	1.5237434389691702	2.1755081417337245	0	0	2.31098542196601
positive regulation of spindle assembly	0	2.09371716225162	0	0	0	0	0	0	0	5.341103283248529	5.341103283248529	5.341103283248529	5.341103283248529	5.341103283248529	5.341103283248529	0	0	0	0	1.1461111542158235	1.3900278431159516	2.1535449002427773	0	1.3189505744102068	0	0	1.144532942284151	0	0	0	0	0	0	0	0	0	0
positive regulation of toll-like receptor 4 signaling pathway	0	0	0.5543683816940552	0.5532812551714101	0	0	1.7351973801337734	1.7351973801337734	0.627494547196357	4.424933012661047	4.424933012661047	4.424933012661047	4.424933012661047	4.424933012661047	4.424933012661047	1.4939466442613043	0	0.7337385591050252	1.1292278129820623	1.2992164809844655	1.5540240877815403	1.3007466939897636	1.4162936250317104	0.6480858447855468	2.8380160668802934	1.1231744453689887	1.5534351030522326	1.4197429459766229	1.4197429459766229	0	0	0.8688000542246348	1.5237434389691704	0.4220166788594491	0	0.8803262303402704	2.0932751158273715
regulation of B cell apoptotic process	0	0	0.9459713467721308	0.6749942212828977	0	0	0	0	0	4.648024943039684	4.648024943039684	4.648024943039684	4.648024943039684	4.648024943039684	4.648024943039684	0.7948895609867035	0.913654690907908	0	0	1.1461111542158235	1.3900278431159516	0.9248222830950744	1.6188210667885978	1.3189505744102068	0	0.7782108027813096	1.144532942284151	1.0267873214484076	1.0267873214484076	1.403042485523877	1.403042485523877	0.5807377651551531	1.2696323652844763	1.2647548391785248	0	1.6458555306206983	1.6458555306206983
regulation of T-helper 17 cell differentiation	0	0	0	0.6749942212828977	0	0	0	0	1.2874242865124843	4.648024943039684	4.648024943039684	4.648024943039684	4.648024943039684	4.648024943039684	4.648024943039684	1.9726015819577607	0.913654690907908	1.4451673784575916	0	1.4964954543556264	2.036311693882803	1.4981019197983665	1.6188210667885978	1.9580216201976088	2.373298509599303	1.948181289413049	1.4947467839446331	1.0267873214484076	1.0267873214484076	2.0505382420665597	2.0505382420665597	0	0.9455419862958728	1.2647548391785248	0	0	2.31098542196601
regulation of T-helper 17 type immune response	0	0	0	0.6083759684522907	0.7134747503219528	0.7134747503219528	0	0	1.1879546667422944	4.5302662849323205	4.5302662849323205	4.5302662849323205	4.5302662849323205	4.5302662849323205	4.5302662849323205	1.859822893902742	0.8309554279156066	1.3410903135432437	0	1.391166853221922	1.9229481150116812	1.392735921943585	1.510927510417806	1.8453870302827071	2.2577938129230555	1.8356462273209648	1.3894590093308636	0.938011105572638	0.938011105572638	1.937053471319225	1.937053471319225	0	0.8610334969760423	1.1660520744880087	0	0	2.1957790338285212
regulation of chronic inflammatory response	0	0	0	0	0	0	0	0	2.6000279944851536	0	0	0	0	0	0	2.6512038979991113	2.8212855198653948	2.778171506436532	0	0	2.716657662499156	0	0	0	4.444158964455178	0	0	2.9715741717615427	2.9715741717615427	3.4212072884568885	3.4212072884568885	2.2949296317434205	2.1810812208777905	2.1755081417337245	0	0	2.9967485796521536
regulation of response to reactive oxygen species	0	0	0	0	2.641301916245912	2.641301916245912	2.9105402142231287	2.9105402142231287	2.6000279944851536	0	0	0	0	0	0	2.6512038979991113	2.8212855198653948	2.778171506436532	3.3227274725221947	2.4336113848387018	2.716657662499156	0	3.658878821310074	2.6361925389043868	4.444158964455178	0	2.431707357415138	2.9715741717615427	2.9715741717615427	0	0	2.2949296317434205	2.1810812208777905	2.1755081417337245	0	2.9967485796521536	2.9967485796521536
regulation of toll-like receptor 2 signaling pathway	0	0	1.047418612739297	0.7569616511914309	1.441089280166403	1.441089280166403	1.0833311133068326	1.0833311133068326	0	4.781534824581601	4.781534824581601	4.781534824581601	4.781534824581601	4.781534824581601	4.781534824581601	0	0	0	0	1.8893869494890057	0.9340851867911378	1.0250205636600032	0	0	0	2.0770134367492954	1.887539887075223	0	0	0	0	1.489596937097351	0.5897170258781448	0	0	1.770877701416634	1.1532638054941606
response to interleukin-2	2.9524296297202555	0	1.1712420468071605	1.1694616652184904	0.7882951167400768	0.7882951167400768	0	0	1.6511590981957585	4.648024943039684	4.648024943039684	4.648024943039684	4.648024943039684	4.648024943039684	4.648024943039684	1.6993690765187812	1.4841944587696254	2.0963739289862815	1.3165524851732362	0.6584049297068584	2.5844551322139	2.1535449002427773	0	2.3524577831229454	2.373298509599303	1.948181289413049	1.144532942284151	0	0	2.4468320762768725	2.4468320762768725	0	2.0513820768618087	1.8975841507586857	0	2.030792987849173	2.5306049654051415
