GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
10-formyltetrahydrofolate metabolic process	0	0.20722667347066925	100	0.2331928289985219	0.5434782608695652	0.08695652173913038
2'-deoxyribonucleotide biosynthetic process	1.2754128008519268	0.07312282018544321	118	0.10904951528355387	0.6413043478260869	0.28260869565217384
2'-deoxyribonucleotide metabolic process	1.317884699198719	0.021336032921128373	129.5	0.05280895772797065	0.7038043478260869	0.40760869565217384
2-oxobutyrate biosynthetic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
2-oxobutyrate catabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
2-oxobutyrate metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
2-oxoglutarate metabolic process	1.2180076008584273	0.09197420159152167	116	0.1304279631371212	0.6304347826086957	0.26086956521739135
3'-UTR-mediated mRNA destabilization	0	0.24581694737063775	104	0.27213073861931586	0.5652173913043478	0.13043478260869557
3'-UTR-mediated mRNA stabilization	0	0.0879713465897291	115	0.12621308802715597	0.625	0.25
3'-phospho-5'-adenylyl sulfate transmembrane transport	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
3'-phosphoadenosine 5'-phosphosulfate biosynthetic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
3'-phosphoadenosine 5'-phosphosulfate metabolic process	0.9099986830692628	0.18877176696129158	109.5	0.22144808664260734	0.595108695652174	0.1902173913043479
3'-phosphoadenosine 5'-phosphosulfate transport	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
3-keto-sphinganine metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
4-hydroxyproline catabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
4-hydroxyproline metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
4-nitrophenol metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
5'-adenylyl sulfate transmembrane transport	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
5-aminolevulinic acid import across plasma membrane	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
5-methylcytosine catabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
5-methylcytosine metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
5-phosphoribose 1-diphosphate biosynthetic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
5-phosphoribose 1-diphosphate metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
5S class rRNA transcription by RNA polymerase III	0	0.5891544654500582	88	0.5970464588719285	0.4782608695652174	-0.04347826086956519
7,8-dihydroneopterin 3'-triphosphate biosynthetic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
7-methylguanosine RNA capping	0	0.288553455912908	96	0.309021703824256	0.5217391304347826	0.04347826086956519
7-methylguanosine cap hypermethylation	0	0.20722667347066925	100	0.2331928289985219	0.5434782608695652	0.08695652173913038
7-methylguanosine mRNA capping	0	0.288553455912908	96	0.309021703824256	0.5217391304347826	0.04347826086956519
9-cis-retinoic acid biosynthetic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
9-cis-retinoic acid metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
90S preribosome assembly	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
ADP biosynthetic process	0	0.10539072438316248	108	0.1393199319481122	0.5869565217391305	0.17391304347826098
ADP catabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
ADP metabolic process	1.6668394826399506	0.012215213264572838	134	0.03714193286213497	0.7282608695652174	0.4565217391304348
ADP transport	0	0.20068498701748447	106	0.2331928289985219	0.5760869565217391	0.15217391304347827
AMP biosynthetic process	0	0.14841227928116044	104	0.18014465709746716	0.5652173913043478	0.13043478260869557
AMP catabolic process	0	0.288553455912908	96	0.309021703824256	0.5217391304347826	0.04347826086956519
AMP metabolic process	0	0.03464830258034577	120	0.06785373831153815	0.6521739130434783	0.30434782608695654
AMP phosphorylation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
AMP salvage	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
AMP transport	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
AMPA glutamate receptor clustering	0	0.20722667347066925	100	0.2331928289985219	0.5434782608695652	0.08695652173913038
AMPA selective glutamate receptor signaling pathway	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
ARF protein signal transduction	3.328104170831168	0.014972845987200306	128	0.041349324471049026	0.6956521739130435	0.3913043478260869
ATF6-mediated unfolded protein response	0	0.0738587027869656	112	0.10904951528355387	0.6086956521739131	0.21739130434782616
ATP biosynthetic process	1.5262241015616471	0.014070817424941387	132.5	0.040863110453592456	0.720108695652174	0.4402173913043479
ATP export	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
ATP generation from ADP	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
ATP generation from poly-ADP-D-ribose	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
ATP metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
ATP synthesis coupled electron transport	1.7375922679901672	0.023792684598557975	127.5	0.05486980941218142	0.6929347826086957	0.38586956521739135
ATP transport	0	0.12024069210279825	111.5	0.15619171650531463	0.6059782608695652	0.21195652173913038
AV node cell action potential	1.578539482006751	0.009505032471920449	132	0.032308276535288956	0.717391304347826	0.4347826086956521
AV node cell to bundle of His cell communication	1.438819637011659	0.009505032471920449	132	0.032308276535288956	0.717391304347826	0.4347826086956521
AV node cell to bundle of His cell communication by electrical coupling	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
AV node cell to bundle of His cell signaling	1.578539482006751	0.009505032471920449	132	0.032308276535288956	0.717391304347826	0.4347826086956521
AV node cell-bundle of His cell adhesion involved in cell communication	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
Arp2/3 complex-mediated actin nucleation	1.747486720108595	0.01387950994885765	132	0.040863110453592456	0.717391304347826	0.4347826086956521
B cell activation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B cell activation involved in immune response	4.243314290384388	0.0021797420996759118	146	0.017386361422611563	0.7934782608695652	0.5869565217391304
B cell adhesion	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B cell affinity maturation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B cell antigen processing and presentation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B cell apoptotic process	3.4417729681882028	0.03944296958293692	123	0.0752530340727086	0.6684782608695652	0.3369565217391304
B cell chemotaxis	0	0.3526828260170498	99.5	0.37072893716814065	0.5407608695652174	0.08152173913043481
B cell costimulation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B cell cytokine production	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B cell differentiation	3.083690524683658	0.013927312462437001	133.5	0.040863110453592456	0.7255434782608695	0.451086956521739
B cell homeostasis	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B cell homeostatic proliferation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B cell lineage commitment	0	0.03461515348816498	120	0.06785373831153815	0.6521739130434783	0.30434782608695654
B cell mediated immunity	3.062328767817394	7.694246052964461e-4	152	0.013982233036196515	0.8260869565217391	0.6521739130434783
B cell negative selection	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B cell proliferation	3.587417054600535	0.0010988812085053175	150	0.014858436830659382	0.8152173913043478	0.6304347826086956
B cell proliferation involved in immune response	0	0.12401788587147303	112	0.1598748815827843	0.6086956521739131	0.21739130434782616
B cell receptor apoptotic signaling pathway	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B cell receptor signaling pathway	2.324827359695288	0.003061671459299071	143	0.01985350661547676	0.7771739130434783	0.5543478260869565
B cell receptor transport into membrane raft	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B cell receptor transport within lipid bilayer	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B cell selection	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B cell tolerance induction	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B-1 B cell differentiation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B-1 B cell homeostasis	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B-1 B cell lineage commitment	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
B-1a B cell differentiation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
BMP secretion	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
BMP signaling pathway	2.1454589284315424	4.3530331020371493e-4	155.5	0.01395447784817522	0.845108695652174	0.6902173913043479
BMP signaling pathway involved in heart development	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
BMP signaling pathway involved in heart induction	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
BMP signaling pathway involved in mesodermal cell fate specification	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
BMP signaling pathway involved in nephric duct formation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
BMP signaling pathway involved in renal system segmentation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
BMP signaling pathway involved in spinal cord dorsal/ventral patterning	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
BMP signaling pathway involved in ureter morphogenesis	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
Bergmann glial cell differentiation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
C-5 methylation of cytosine	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
C-C chemokine receptor CCR7 signaling pathway	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
C-X-C chemokine receptor CXCR4 signaling pathway	0	0.03461515348816498	120	0.06785373831153815	0.6521739130434783	0.30434782608695654
C-terminal protein amino acid modification	1.6840510084659088	0.05842724660613345	120.5	0.0961583439060508	0.654891304347826	0.3097826086956521
C-terminal protein deglutamylation	0	0.05101560184954493	116	0.08630137930323188	0.6304347826086957	0.26086956521739135
C-terminal protein lipidation	0	0.15372613056375362	110	0.18398030050050007	0.5978260869565217	0.19565217391304346
C-terminal protein methylation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
C21-steroid hormone biosynthetic process	1.2206620145815223	0.08057529156981909	116.5	0.11707264319152509	0.6331521739130435	0.2663043478260869
C21-steroid hormone metabolic process	0.9744938750027012	0.015598913385081785	130.5	0.04264274829543174	0.7092391304347826	0.4184782608695652
C4-dicarboxylate transport	1.6097423907296198	0.005798154287946148	139	0.02515699561227034	0.7554347826086957	0.5108695652173914
CAAX-box protein maturation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CAAX-box protein processing	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CAMKK-AMPK signaling cascade	0	0.10530519662666069	108	0.1393199319481122	0.5869565217391305	0.17391304347826098
CAT tailing	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD24 biosynthetic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD4 biosynthetic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	1.4041731673726685	0.005877194664590743	136	0.02515699561227034	0.7391304347826086	0.4782608695652173
CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	0	0.20068498701748447	106	0.2331928289985219	0.5760869565217391	0.15217391304347827
CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD4-positive, alpha-beta T cell activation	2.4837927877490573	0.0018610437876208238	146.5	0.016713373886246365	0.7961956521739131	0.5923913043478262
CD4-positive, alpha-beta T cell costimulation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD4-positive, alpha-beta T cell cytokine production	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD4-positive, alpha-beta T cell differentiation	2.0723816653769256	0.001568284169499072	147.5	0.015570981197879518	0.8016304347826086	0.6032608695652173
CD4-positive, alpha-beta T cell differentiation involved in immune response	1.666298933052294	0.004899976189376042	139.5	0.023957706841649815	0.7581521739130435	0.5163043478260869
CD4-positive, alpha-beta T cell lineage commitment	1.524110609170002	0.014972845987200306	128	0.041349324471049026	0.6956521739130435	0.3913043478260869
CD4-positive, alpha-beta T cell proliferation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD40 signaling pathway	0	0.02304365576176466	124	0.05371193707363765	0.6739130434782609	0.34782608695652173
CD8-positive, alpha-beta T cell activation	2.8162577887553333	0.01199933275064091	133	0.03714193286213497	0.7228260869565217	0.44565217391304346
CD8-positive, alpha-beta T cell differentiation	3.4227700817741686	0.034598207915442034	124	0.06785373831153815	0.6739130434782609	0.34782608695652173
CD8-positive, alpha-beta T cell differentiation involved in immune response	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD8-positive, alpha-beta T cell extravasation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD8-positive, alpha-beta T cell lineage commitment	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD8-positive, alpha-beta T cell proliferation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD8-positive, alpha-beta cytotoxic T cell extravasation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD8-positive, alpha-beta intraepithelial T cell differentiation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD8-positive, gamma-delta intraepithelial T cell differentiation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD80 biosynthetic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CD86 biosynthetic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CDP biosynthetic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CDP metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CDP phosphorylation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CDP-choline pathway	0	0.03461515348816498	120	0.06785373831153815	0.6521739130434783	0.30434782608695654
CDP-diacylglycerol biosynthetic process	0	0.11092314946755526	113	0.1453907947823323	0.6141304347826086	0.2282608695652173
CDP-diacylglycerol metabolic process	0	0.11092314946755526	113	0.1453907947823323	0.6141304347826086	0.2282608695652173
CENP-A containing chromatin assembly	0	0.1855682741157825	107.5	0.217888633539372	0.5842391304347826	0.1684782608695652
CMP biosynthetic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CMP catabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CMP metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CMP phosphorylation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CMP-N-acetylneuraminate biosynthetic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CMP-N-acetylneuraminate metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CMP-N-acetylneuraminate transmembrane transport	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
COP9 signalosome assembly	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
COPI coating of Golgi vesicle	0	0.20707106245632972	100	0.2331928289985219	0.5434782608695652	0.08695652173913038
COPI-coated vesicle budding	0	0.20707106245632972	100	0.2331928289985219	0.5434782608695652	0.08695652173913038
COPII vesicle coating	0	0.09889049971191079	114	0.13898243366801794	0.6195652173913043	0.23913043478260865
COPII-coated vesicle budding	0.6613640842291596	0.04575827843386639	122.5	0.08438728614194754	0.6657608695652174	0.3315217391304348
COPII-coated vesicle cargo loading	0	0.24573041808242346	104	0.27213073861931586	0.5652173913043478	0.13043478260869557
CRD-mediated mRNA stabilization	0	0.10530519662666069	108	0.1393199319481122	0.5869565217391305	0.17391304347826098
CTP biosynthetic process	2.236521148763525	0.05176927170914194	121.5	0.08711656941383653	0.6603260869565217	0.32065217391304346
CTP catabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CTP metabolic process	1.7451816368401625	0.05176927170914194	121.5	0.08711656941383653	0.6603260869565217	0.32065217391304346
CTP salvage	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
CUT catabolic process	0	0.20722667347066925	100	0.2331928289985219	0.5434782608695652	0.08695652173913038
CUT metabolic process	0	0.20722667347066925	100	0.2331928289985219	0.5434782608695652	0.08695652173913038
CXCL12-activated CXCR4 signaling pathway	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
Cajal body organization	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
Cajal-Retzius cell differentiation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
Cdc42 protein signal transduction	0	0.12401788587147303	112	0.1598748815827843	0.6086956521739131	0.21739130434782616
D-alanine catabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-alanine metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-alanine transport	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-amino acid biosynthetic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-amino acid catabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-amino acid metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-amino acid transport	0	0.14829697126881	104	0.18014465709746716	0.5652173913043478	0.13043478260869557
D-aspartate import across plasma membrane	0	0.14829697126881	104	0.18014465709746716	0.5652173913043478	0.13043478260869557
D-aspartate transport	0	0.14829697126881	104	0.18014465709746716	0.5652173913043478	0.13043478260869557
D-gluconate catabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-gluconate metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-glucuronate catabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-glucuronate metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-glucuronate transmembrane transport	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-ribose catabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-ribose metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-serine biosynthetic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-serine catabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-serine metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-serine transport	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-xylose catabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
D-xylose metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DCT cell differentiation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DN2 thymocyte differentiation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DN3 thymocyte differentiation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DN4 thymocyte differentiation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA ADP-ribosylation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA alkylation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA biosynthetic process	1.9324518333320584	0.0021277591976291872	146.5	0.017386361422611563	0.7961956521739131	0.5923913043478262
DNA catabolic process	1.747486720108595	0.035924019206185445	125	0.06931831817994198	0.6793478260869565	0.3586956521739131
DNA catabolic process, endonucleolytic	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA catabolic process, exonucleolytic	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA clamp unloading	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA conformation change	2.6201587258966437	0.006727010106877778	138.5	0.027408996453298876	0.7527173913043478	0.5054347826086956
DNA cytosine deamination	0	0.288553455912908	96	0.309021703824256	0.5217391304347826	0.04347826086956519
DNA damage checkpoint signaling	1.1881539710510762	0.010482120541962629	135.5	0.03391298523966744	0.7364130434782609	0.47282608695652173
DNA damage response, signal transduction by p53 class mediator	1.4888383063346748	0.11657111056869011	115.5	0.15202078500245142	0.6277173913043478	0.25543478260869557
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA damage response, signal transduction resulting in transcription	4.05983133458009	0.031588167900283154	126	0.06696730081814521	0.6847826086956522	0.36956521739130443
DNA dealkylation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA dealkylation involved in DNA repair	0	0.10539072438316248	108	0.1393199319481122	0.5869565217391305	0.17391304347826098
DNA deamination	0	0.14841227928116044	104	0.18014465709746716	0.5652173913043478	0.13043478260869557
DNA demethylation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA demethylation of male pronucleus	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA double-strand break attachment to nuclear envelope	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA double-strand break processing	0.809144698573378	0.027251826210295413	126.5	0.06029011774432806	0.6875	0.375
DNA double-strand break processing involved in repair via single-strand annealing	0	0.0738587027869656	112	0.10904951528355387	0.6086956521739131	0.21739130434782616
DNA duplex unwinding	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA endoreduplication	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA excision	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA geometric change	3.6271543469941294	0.016203683957686562	131.5	0.043110718786505534	0.7146739130434783	0.42934782608695654
DNA hypermethylation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA integration	0	0.1856436202425971	107.5	0.217888633539372	0.5842391304347826	0.1684782608695652
DNA integrity checkpoint signaling	1.1225686800322352	0.010482120541962629	135.5	0.03391298523966744	0.7364130434782609	0.47282608695652173
DNA ligation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA ligation involved in DNA recombination	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA ligation involved in DNA repair	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA metabolic process	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA methylation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA methylation involved in embryo development	0	0.22678186491937635	105.5	0.25307833133633983	0.5733695652173914	0.1467391304347827
DNA methylation involved in gamete generation	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA methylation on adenine	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA methylation on cytosine	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA methylation on cytosine within a CG sequence	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA methylation-dependent heterochromatin formation	2.3322711292545013	0.007866749874276218	137	0.02982166619006671	0.7445652173913043	0.48913043478260865
DNA modification	2.560878051759238	0.0025090344231572456	145.5	0.018369320686514295	0.7907608695652174	0.5815217391304348
DNA protection	0	0.29229116637734887	101.5	0.3121599690020482	0.5516304347826086	0.1032608695652173
DNA recombinase assembly	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA recombination	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA repair	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA repair complex assembly	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA repair-dependent chromatin remodeling	0	0.20707106245632972	100	0.2331928289985219	0.5434782608695652	0.08695652173913038
DNA replication	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA replication checkpoint signaling	0	0.5813774344319402	92.5	0.5919231924584997	0.5027173913043478	0.005434782608695565
DNA replication initiation	0.7475172120744594	0.08057529156981909	116.5	0.11707264319152509	0.6331521739130435	0.2663043478260869
DNA replication preinitiation complex assembly	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA replication proofreading	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA replication termination	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA replication, Okazaki fragment processing	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA replication, removal of RNA primer	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA replication, synthesis of RNA primer	0	0.10539072438316248	108	0.1393199319481122	0.5869565217391305	0.17391304347826098
DNA replication-dependent chromatin assembly	0	0.3526828260170498	99.5	0.37072893716814065	0.5407608695652174	0.08152173913043481
DNA replication-dependent chromatin disassembly	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA rewinding	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA strand elongation	1.3184827879568275	0.09050251605132341	115.5	0.12869992117620013	0.6277173913043478	0.25543478260869557
DNA strand elongation involved in DNA replication	0	0.12395703986303466	112	0.1598748815827843	0.6086956521739131	0.21739130434782616
DNA strand elongation involved in cell cycle DNA replication	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA strand elongation involved in mitotic DNA replication	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA strand elongation involved in nuclear cell cycle DNA replication	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA strand resection involved in replication fork processing	0	0.10539072438316248	108	0.1393199319481122	0.5869565217391305	0.17391304347826098
DNA synthesis involved in DNA repair	0.87251181801635	0.007866749874276218	137	0.02982166619006671	0.7445652173913043	0.48913043478260865
DNA synthesis involved in UV-damage excision repair	0	NA	84	NA	0.45652173913043476	-0.08695652173913049
DNA topological change	0	0.0738587027869656	112	0.10904951528355387	0.6086956521739131	0.21739130434782616
