Description	GSE139871_GPL10558_MTB_control_blood_monocyte	GSE16250_GPL570_MTB_control_blood_pmbc	GSE34151_GPL10558_MTB_control_blood_dcs	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode	GSE83456_GPL10558_EPTB_control_blood	GSE83456_GPL10558_PTB_control_blood	GSE100897_MTB_control_24h_THP-1	GSE100897_MTB_control_6h_THP-1	GSE110564_MTB_control_blood_lymphatic_endothelial_cell	GSE112482_MTB_control_lung_ILC1	GSE112482_MTB_control_lung_ILC2	GSE112482_MTB_control_lung_ILC3neg	GSE112482_MTB_control_lung_ILC3pos	GSE112482_MTB_control_lung_NK	GSE112482_MTB_control_lung_susp	GSE132283_MTB_control_blood_macrophage	GSE141656_MTB_control_blood_blood	GSE143627_MTB_control_PBMC_macrophage	GSE143731_MTB_control_blood_monocyte_derived_macrophages	GSE148171_MTB_control_blood_PBMC	GSE148731_MTB_control_blood_monocytes	GSE164287_MTB_control_blood_monocyte_derived_macrophages	GSE165708_MTB_control_BAL_bronchoalveolar_lavage	GSE174566_MTB_control_blood_PBMC	GSE183912_MTB_control_blood_marcophages	GSE193777_MTB_control_blood	GSE198557_MTB_control_blood_PBMC	GSE211974_MTB_control_48h_blood_THP-1	GSE211974_MTB_control_blood_THP-1	GSE236156_MTB_control_BALF_alveolar_macrophage	GSE236156_MTB_control_blood_monocyte_derived_macrophage	GSE256184_MTB_control_HEPG2_HepG2	GSE64179_MTB_control_blood_dendritic_cells	GSE64182_MTB_control_blood_dendritic_cells	GSE84076_MTB_control_blood	aggregated_microarray	aggregated_RNAseq
DNA biosynthetic process	NA	NA	NA	NA	NA	NA	-0.584719546789258	-0.584719546789258	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04634225365771161	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA conformation change	NA	NA	NA	NA	NA	NA	1.1751606161438837	1.1751606161438837	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7466303193886077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA damage checkpoint signaling	NA	NA	NA	NA	NA	NA	-0.7894125940433567	-0.7894125940433567	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02924782029841162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA duplex unwinding	NA	NA	NA	NA	NA	NA	-0.6726883197352153	-0.6726883197352153	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.12369147234254992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA endoreduplication	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5049171870798244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA geometric change	NA	NA	NA	NA	NA	NA	-0.4167549455980145	-0.4167549455980145	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14027407349191504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA integrity checkpoint signaling	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA modification	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5202085868670537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA replication checkpoint signaling	NA	NA	NA	NA	NA	NA	-0.44954476842100566	-0.44954476842100566	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32259563028586974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA replication initiation	NA	NA	NA	NA	NA	NA	-0.3954775471507296	-0.3954775471507296	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3766628515561457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.5162072946893033
DNA replication, synthesis of RNA primer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16844495045861133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA replication-dependent chromatin assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6102777027376506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA strand elongation	NA	NA	NA	NA	NA	NA	-0.3243816254669994	-0.3243816254669994	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2536027587989182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA strand elongation involved in DNA replication	NA	NA	NA	NA	NA	NA	0.24360241213894	0.24360241213894	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9357001031722786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.1166769221009532
DNA synthesis involved in DNA repair	NA	NA	NA	NA	NA	NA	-0.7054781425582061	-0.7054781425582061	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1467049638222056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DNA unwinding involved in DNA replication	NA	NA	NA	NA	NA	NA	-0.2359706681229463	-0.2359706681229463	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4561270229103923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.2395750584241072
DNA-templated DNA replication	NA	NA	NA	NA	NA	NA	-0.01876185232855121	-0.01876185232855121	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7861683692013147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.2989984788949078
DNA-templated DNA replication maintenance of fidelity	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
G protein-coupled purinergic nucleotide receptor signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.9831455294764307
G2/M transition of mitotic cell cycle	NA	NA	NA	NA	NA	NA	-0.5998269714703434	-0.5998269714703434	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05790307605878766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
G2/MI transition of meiotic cell cycle	NA	NA	NA	NA	NA	NA	-0.16186269596922448	-0.16186269596922448	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8334212540518604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6799592704886844
GMP biosynthetic process	NA	NA	NA	NA	NA	NA	-0.44954476842100544	-0.44954476842100544	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.01387660633534322	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
L-fucose catabolic process	NA	NA	0.6026621479082347	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
L-fucose metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
N-acetylneuraminate catabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.02739897418811438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NADH dehydrogenase complex assembly	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NADP metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.0853444322436783	-3.0853444322436783	-3.0853444322436783	-3.0853444322436783	-3.0853444322436783	-3.0853444322436783	NA	NA	NA	NA	NA	NA	-0.2017523613328921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NADPH regeneration	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.505525936990736	-2.505525936990736	-2.505525936990736	-2.505525936990736	-2.505525936990736	-2.505525936990736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RNA modification	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4123133406885861	NA	NA	NA	NA
RNA phosphodiester bond hydrolysis, exonucleolytic	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.392829131991639	-3.392829131991639	-3.392829131991639	-3.392829131991639	-3.392829131991639	-3.392829131991639	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rho protein signal transduction	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.9776175588919431
T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02139118998131778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T cell costimulation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.8166376513550382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T cell mediated cytotoxicity	NA	NA	0.03356761601826843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T cell migration	NA	NA	0.12082406101549634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T cell receptor signaling pathway	NA	NA	NA	-0.8984901395718804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.1913311007964489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T cell selection	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4826453327752227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
T cell tolerance induction	NA	NA	NA	0.4412842059131176	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRAIL-activated apoptotic signaling pathway	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.1869550075870792	NA
actin filament polymerization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0610917167569085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
actin filament-based movement	NA	NA	0.9773555973496456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
actin nucleation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.3040312104533104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
actin polymerization or depolymerization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.443793152828469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
actin polymerization-dependent cell motility	NA	NA	NA	NA	NA	NA	-0.3160133757964829	-0.3160133757964829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
actin-mediated cell contraction	NA	NA	1.4309841068364328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
action potential	NA	NA	0.5869137909400957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.3092225941738373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
actomyosin structure organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.4895973796898871	NA
acyl-CoA metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.1917020254793907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
acylglycerol biosynthetic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
adaptive thermogenesis	NA	NA	1.6059642567720196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
adenylate cyclase-activating G protein-coupled receptor signaling pathway	NA	NA	-0.1958455483095368	NA	-0.6969705074831548	-0.6969705074831548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.1032457394612343	NA
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	NA	NA	-0.21831840416159537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.8896716391631752	NA
adherens junction organization	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.7656189904931965	NA
aerobic electron transport chain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.3188333962584459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.4685113980183991	NA	NA	NA	NA
aerobic respiration	NA	NA	NA	NA	NA	NA	-0.7790239695512478	-0.7790239695512478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0301248699500721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.01187645993422447	NA	NA	NA	NA
aging	NA	NA	-0.36057134321311174	NA	-0.7700927723121174	-0.7700927723121174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.0602283543775433	NA
alpha-beta T cell activation	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4046837913055109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
amine transport	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49295616150440696	NA
amino-acid betaine metabolic process	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.126751705639144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
amyloid precursor protein catabolic process	NA	NA	NA	NA	NA	NA	-0.4846360882322755	-0.4846360882322755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
amyloid precursor protein metabolic process	NA	NA	NA	NA	NA	NA	-0.04407966031284108	-0.04407966031284108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
amyloid-beta clearance	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.9341202550461188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.7465707955225018	NA
amyloid-beta formation	NA	NA	NA	NA	NA	NA	-1.2968426288082089	-1.2968426288082089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
amyloid-beta metabolic process	NA	NA	NA	NA	NA	NA	-0.00771201614196631	-0.00771201614196631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
androgen receptor signaling pathway	NA	NA	-0.06943162345387806	NA	-0.4597422162872062	-0.4597422162872062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.6454746786511332	NA
angiotensin-activated signaling pathway	NA	NA	0.24598720396950255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
animal organ formation	NA	NA	1.008127256016399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
animal organ regeneration	NA	NA	-0.13700504828660334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
antibacterial humoral response	NA	NA	-0.00347365566208074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
antigen processing and presentation	NA	NA	0.7919041475467634	NA	NA	NA	NA	NA	NA	-2.7568403652716422	-2.7568403652716422	-2.7568403652716422	-2.7568403652716422	-2.7568403652716422	-2.7568403652716422	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
antigen processing and presentation of exogenous antigen	NA	NA	1.583491400919961	1.335102081935214	NA	NA	NA	NA	NA	-1.3705460041517514	-1.3705460041517514	-1.3705460041517514	-1.3705460041517514	-1.3705460041517514	-1.3705460041517514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
antigen processing and presentation of exogenous peptide antigen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
antigen processing and presentation of exogenous peptide antigen via MHC class I	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.9459101490553137	-1.9459101490553137	-1.9459101490553137	-1.9459101490553137	-1.9459101490553137	-1.9459101490553137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
antigen processing and presentation of exogenous peptide antigen via MHC class II	NA	NA	0.05904670131925312	NA	NA	NA	NA	NA	NA	-2.607308631300678	-2.607308631300678	-2.607308631300678	-2.607308631300678	-2.607308631300678	-2.607308631300678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
antigen processing and presentation of peptide antigen	NA	NA	1.1134877716742255	NA	NA	NA	NA	NA	NA	-2.063693184711697	-2.063693184711697	-2.063693184711697	-2.063693184711697	-2.063693184711697	-2.063693184711697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
antigen processing and presentation of peptide antigen via MHC class I	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.001962823304627	-3.001962823304627	-3.001962823304627	-3.001962823304627	-3.001962823304627	-3.001962823304627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
