GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
AV node cell-bundle of His cell adhesion involved in cell communication	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
Arp2/3 complex-mediated actin nucleation	0	0.7046514611141652	84	0.7389498899693462	0.45652173913043476	-0.08695652173913049
B cell activation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell activation involved in immune response	0	0.24345324950847624	69	0.7389498899693462	0.375	-0.25
B cell adhesion	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell affinity maturation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell antigen processing and presentation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell apoptotic process	0	0.1620046309013856	63	0.6816765409989995	0.3423913043478261	-0.3152173913043478
B cell chemotaxis	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell costimulation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell cytokine production	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell differentiation	0	0.8817415715479566	84	0.8997517985658107	0.45652173913043476	-0.08695652173913049
B cell homeostasis	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell homeostatic proliferation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell lineage commitment	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell mediated immunity	0	0.24352978516566992	69	0.7389498899693462	0.375	-0.25
B cell negative selection	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell proliferation	0	0.1608307948496607	107	0.6816765409989995	0.5815217391304348	0.16304347826086962
B cell proliferation involved in immune response	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell receptor apoptotic signaling pathway	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell receptor signaling pathway	0	0.21096025947596497	99	0.7389498899693462	0.5380434782608695	0.07608695652173902
B cell receptor transport into membrane raft	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell receptor transport within lipid bilayer	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell selection	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B cell tolerance induction	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B-1 B cell differentiation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B-1 B cell homeostasis	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B-1 B cell lineage commitment	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
B-1a B cell differentiation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
BMP signaling pathway	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
Bergmann glial cell differentiation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
C-C chemokine receptor CCR7 signaling pathway	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
C-X-C chemokine receptor CXCR4 signaling pathway	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
C-terminal protein amino acid modification	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
C-terminal protein deglutamylation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
C-terminal protein lipidation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
C-terminal protein methylation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
C21-steroid hormone biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
C21-steroid hormone metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
C4-dicarboxylate transport	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CAAX-box protein maturation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CAAX-box protein processing	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CAMKK-AMPK signaling cascade	0	0.7046514611141652	84	0.7389498899693462	0.45652173913043476	-0.08695652173913049
CARD8 inflammasome complex assembly	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CAT tailing	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD24 biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD27 signaling pathway	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD4 biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	0	0.13110063953153273	60	0.592057686383605	0.32608695652173914	-0.34782608695652173
CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation involved in immune response	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD4-positive, alpha-beta T cell activation	-1.0832389956477992	0.01740134686547751	36	0.20626730153442058	0.1956521739130435	-0.6086956521739131
CD4-positive, alpha-beta T cell costimulation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD4-positive, alpha-beta T cell cytokine production	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD4-positive, alpha-beta T cell differentiation	-1.140117329837432	0.08857868197364342	49.5	0.46587085230048725	0.26902173913043476	-0.4619565217391305
CD4-positive, alpha-beta T cell differentiation involved in immune response	-1.038319336108571	0.08857868197364342	49.5	0.46587085230048725	0.26902173913043476	-0.4619565217391305
CD4-positive, alpha-beta T cell lineage commitment	0	0.1620046309013856	63	0.6816765409989995	0.3423913043478261	-0.3152173913043478
CD4-positive, alpha-beta T cell proliferation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD40 signaling pathway	0	0.2969851954464424	72	0.7389498899693462	0.391304347826087	-0.21739130434782605
CD8-positive, alpha-beta T cell activation	0	0.44364170372079337	78	0.7389498899693462	0.42391304347826086	-0.15217391304347827
CD8-positive, alpha-beta T cell differentiation	0	0.7046514611141652	84	0.7389498899693462	0.45652173913043476	-0.08695652173913049
CD8-positive, alpha-beta T cell differentiation involved in immune response	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD8-positive, alpha-beta T cell extravasation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD8-positive, alpha-beta T cell homeostasis	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD8-positive, alpha-beta T cell lineage commitment	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD8-positive, alpha-beta T cell proliferation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD8-positive, alpha-beta cytotoxic T cell extravasation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD8-positive, alpha-beta intraepithelial T cell differentiation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD8-positive, gamma-delta intraepithelial T cell differentiation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD80 biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CD86 biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CDP biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CDP metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CDP-choline pathway	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CDP-diacylglycerol biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CDP-diacylglycerol metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CENP-A containing chromatin assembly	0	0.7046514611141652	84	0.7389498899693462	0.45652173913043476	-0.08695652173913049
CMP biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CMP catabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CMP metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CMP-N-acetylneuraminate biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CMP-N-acetylneuraminate metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CMP-N-acetylneuraminate transmembrane transport	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
COP9 signalosome assembly	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
COPI coating of Golgi vesicle	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
COPI-coated vesicle budding	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
COPII vesicle coating	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
COPII-coated vesicle budding	0	0.2969851954464424	72	0.7389498899693462	0.391304347826087	-0.21739130434782605
COPII-coated vesicle cargo loading	0	0.5494866892312928	81	0.7389498899693462	0.44021739130434784	-0.11956521739130432
CRD-mediated mRNA stabilization	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CTP biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CTP catabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CTP metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CTP salvage	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CUT catabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CUT metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
CXCL12-activated CXCR4 signaling pathway	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
Cajal body organization	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
Cajal-Retzius cell differentiation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
Cdc42 protein signal transduction	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-alanine catabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-alanine metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-alanine transmembrane transport	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-amino acid biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-amino acid catabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-amino acid metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-amino acid transport	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-aspartate import across plasma membrane	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-aspartate transmembrane transport	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-gluconate catabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-gluconate metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-glucose import	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-glucose import across plasma membrane	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-glucose transmembrane transport	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-glucuronate catabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-glucuronate catabolic process to D-xylulose 5-phosphate	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-glucuronate metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-glucuronate transmembrane transport	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-ribose catabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-ribose metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-serine biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-serine catabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-serine metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-serine transmembrane transport	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-xylose catabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
D-xylose metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DCT cell differentiation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DN2 thymocyte differentiation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DN3 thymocyte differentiation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DN4 thymocyte differentiation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA ADP-ribosylation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA alkylation repair	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA biosynthetic process	0	0.5496594221414087	81	0.7389498899693462	0.44021739130434784	-0.11956521739130432
DNA catabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA catabolic process, endonucleolytic	NA	NA	NA	NA	NA	NA
DNA clamp unloading	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA conformation change	0	0.7046514611141652	84	0.7389498899693462	0.45652173913043476	-0.08695652173913049
DNA cytosine deamination	0	0.36233397859303107	75	0.7389498899693462	0.4076086956521739	-0.18478260869565222
DNA damage checkpoint signaling	0	0.44364170372079337	78	0.7389498899693462	0.42391304347826086	-0.15217391304347827
DNA damage response	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA damage response, signal transduction by p53 class mediator	0	0.10535990869887824	57	0.5194716313418849	0.30978260869565216	-0.3804347826086957
DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA damage response, signal transduction resulting in transcription	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA deamination	0	0.44364170372079337	78	0.7389498899693462	0.42391304347826086	-0.15217391304347827
DNA double-strand break attachment to nuclear envelope	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA double-strand break processing	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA double-strand break processing involved in repair via single-strand annealing	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA duplex unwinding	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA endoreduplication	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA geometric change	0	0.7046514611141652	84	0.7389498899693462	0.45652173913043476	-0.08695652173913049
DNA integration	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA integrity checkpoint signaling	0	0.44364170372079337	78	0.7389498899693462	0.42391304347826086	-0.15217391304347827
DNA ligation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA ligation involved in DNA recombination	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA ligation involved in DNA repair	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA methylation-dependent heterochromatin formation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA modification	0	0.7046514611141652	84	0.7389498899693462	0.45652173913043476	-0.08695652173913049
DNA protection	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA recombinase assembly	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA recombination	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA repair	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA repair complex assembly	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA repair-dependent chromatin remodeling	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA replication	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA replication checkpoint signaling	0	0.7046514611141652	84	0.7389498899693462	0.45652173913043476	-0.08695652173913049
DNA replication initiation	0	0.7046514611141652	84	0.7389498899693462	0.45652173913043476	-0.08695652173913049
DNA replication preinitiation complex assembly	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA replication proofreading	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA replication termination	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA replication, Okazaki fragment processing	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA replication, removal of RNA primer	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA replication, synthesis of primer	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA replication-dependent chromatin assembly	0	0.7046514611141652	84	0.7389498899693462	0.45652173913043476	-0.08695652173913049
DNA replication-dependent chromatin disassembly	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA rewinding	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA strand displacement	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA strand elongation	0	0.7046514611141652	84	0.7389498899693462	0.45652173913043476	-0.08695652173913049
DNA strand elongation involved in DNA replication	0	0.7046514611141652	84	0.7389498899693462	0.45652173913043476	-0.08695652173913049
DNA strand elongation involved in cell cycle DNA replication	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA strand elongation involved in mitotic DNA replication	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA strand elongation involved in nuclear cell cycle DNA replication	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA strand invasion	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA strand resection involved in replication fork processing	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA synthesis involved in DNA repair	0	0.7046514611141652	84	0.7389498899693462	0.45652173913043476	-0.08695652173913049
DNA synthesis involved in DNA replication	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA synthesis involved in UV-damage excision repair	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA synthesis involved in mitotic DNA replication	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA topological change	0	0.0019256174404440323	116	0.08838034557553952	0.6304347826086957	0.26086956521739135
DNA transposition	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA unwinding involved in DNA replication	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA-templated DNA replication	0	0.5496594221414087	81	0.7389498899693462	0.44021739130434784	-0.11956521739130432
DNA-templated DNA replication maintenance of fidelity	0	0.5496594221414087	81	0.7389498899693462	0.44021739130434784	-0.11956521739130432
DNA-templated transcription	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA-templated transcription elongation	0	0.44350632402272283	78	0.7389498899693462	0.42391304347826086	-0.15217391304347827
DNA-templated transcription initiation	0	0.7046514611141652	84	0.7389498899693462	0.45652173913043476	-0.08695652173913049
DNA-templated transcription open complex formation	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA-templated transcription termination	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA-templated transcriptional start site selection	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
DNA-templated viral transcription	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ER overload response	0	0.5494866892312928	81	0.7389498899693462	0.44021739130434784	-0.11956521739130432
ER to Golgi ceramide transport	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ER-dependent peroxisome localization	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ER-dependent peroxisome organization	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ER-nucleus signaling pathway	0	0.9203625545416256	89	0.9305589156643003	0.483695652173913	-0.03260869565217395
ERAD pathway	0	0.19897271694988297	66	0.7389498899693462	0.358695652173913	-0.28260869565217395
ERBB signaling pathway	0	0.13105491216979545	60	0.592057686383605	0.32608695652173914	-0.34782608695652173
ERBB2 signaling pathway	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ERBB2-EGFR signaling pathway	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ERBB2-ERBB3 signaling pathway	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ERBB2-ERBB4 signaling pathway	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ERBB3 signaling pathway	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ERBB4 signaling pathway	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ERBB4-ERBB4 signaling pathway	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ERK1 and ERK2 cascade	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ERK5 cascade	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ESCRT III complex assembly	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ESCRT III complex disassembly	0	0.2969851954464424	72	0.7389498899693462	0.391304347826087	-0.21739130434782605
ESCRT complex assembly	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
ESCRT complex disassembly	0	0.2969851954464424	72	0.7389498899693462	0.391304347826087	-0.21739130434782605
FAD biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
FAD metabolic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
FAD transmembrane transport	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
FAD transport	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
FMN biosynthetic process	0	NA	87	NA	0.47282608695652173	-0.05434782608695654
