Ensembl	GeneID	Symbol	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val
ENSG00000181409	9625	AATK	1072.5562763799826	3.204503734338859	0.7919418635879634	4.046387596963959	5.201408288132148e-5	0.0028874679433783675
ENSG00000165029	19	ABCA1	3394.516862128383	3.4326094368895306	0.8102727802294389	4.236362766521101	2.2716965466969745e-5	0.0018764464708854265
ENSG00000179869	154664	ABCA13	151.02513994992563	4.0311804040894526	1.036625102502941	3.888754376443451	1.0076002705870471e-4	0.004265507812151833
ENSG00000139826	84945	ABHD13	1580.9288811574593	1.1153306863696588	0.4078980427447389	2.7343369408311395	0.006250604573689513	0.04907933489772378
ENSG00000204427	7920	ABHD16A	1061.6513792323099	1.3183538795063656	0.4639622759381308	2.8415109328461172	0.0044900312418415435	0.04061067647607178
ENSG00000140526	11057	ABHD2	4579.054766826083	2.401225601993958	0.5673086903251221	4.232661411581455	2.3094205435594483e-5	0.0018764464708854265
ENSG00000136754	10006	ABI1	4284.547553042004	1.8471917155334427	0.45986945778584004	4.016774074162749	5.9000237642339066e-5	0.0031022099473726685
ENSG00000114331	23527	ACAP2	3949.8260099825366	1.4488607962664544	0.5174047807608887	2.8002462484706436	0.005106363668835774	0.04377937905596375
ENSG00000107897	91452	ACBD5	972.9419864947519	1.076233131622027	0.3868397473748117	2.7821162094267873	0.005400569838396205	0.04498849245770946
ENSG00000123130	23597	ACOT9	1391.270329929363	1.042109297725247	0.378408100727202	2.753929674662313	0.005888441952199655	0.047361891830537343
ENSG00000161533	51	ACOX1	1728.5411606088933	2.058385467698024	0.5744564024732391	3.583188313048549	3.394257230061939e-4	0.008615383094088843
ENSG00000168306	8309	ACOX2	12.196336020910318	2.883587507349867	0.8895613916957734	3.241583475034675	0.001188676162840617	0.01825019539537996
ENSG00000151726	2180	ACSL1	40258.52967382426	4.3234027037516185	0.8782890721869676	4.922528175132828	8.543325967036358e-7	3.2852978824005535e-4
ENSG00000123983	2181	ACSL3	1851.2336296915462	1.8497642702855301	0.4821635329478491	3.8363835999301945	1.2485933290658886e-4	0.004686321353097462
ENSG00000068366	2182	ACSL4	4572.4857129831125	2.6246789554066754	0.6655585101014274	3.9435735785373534	8.027634635744006e-5	0.0037522826063126785
ENSG00000072110	87	ACTN1	5767.296895326836	1.734667538507447	0.6181875633045595	2.806053763415549	0.005015232366944455	0.04336670026793974
ENSG00000138071	10097	ACTR2	20433.97144173488	1.9924278151995412	0.58612403198893	3.3993279689258187	6.755166039201782e-4	0.012908309179076555
ENSG00000115091	10096	ACTR3	12104.943839008254	1.5260534533313832	0.47113952266033676	3.239069065389311	0.0011992053096977731	0.018377757978949534
ENSG00000135503	91	ACVR1B	1448.8454612620114	2.0833492750209364	0.6271521586957869	3.3219199617417057	8.940033440030492e-4	0.015329145669011309
ENSG00000168615	8754	ADAM9	1813.0242920831213	1.8781430537486123	0.6765674449721544	2.775987919173249	0.005503425334760902	0.04549143138029164
ENSG00000087116	9509	ADAMTS2	80.02668212199971	4.807130332668126	1.1093402326272506	4.333323710151031	1.4687489954965803e-5	0.0015651931140815171
ENSG00000160710	103	ADAR	10221.298694710378	1.1892632263227452	0.414573207946175	2.8686446772921945	0.004122346169300764	0.03872909821044516
ENSG00000138031	109	ADCY3	1146.0015035156425	2.1066596330053935	0.6099252656078121	3.45396354569118	5.524120418603733e-4	0.011465965737587937
ENSG00000203876	100505933	ADD3-AS1	92.89480563713761	2.5277850645283078	0.6727083572581085	3.7576239944919148	1.715343743021571e-4	0.00574545641924035
ENSG00000174837	2015	ADGRE1	3008.801562993793	2.9333391994871434	0.7795622597939371	3.762802986720416	1.6801956120892982e-4	0.00568677271283736
ENSG00000127507	30817	ADGRE2	5825.737623785121	3.0639916947584593	0.6940170017369727	4.414865467402036	1.0107282703909548e-5	0.001264176041223838
ENSG00000159346	51094	ADIPOR1	7175.553063372444	1.831674395801596	0.6039587253598153	3.0327807495625714	0.0024231158207959893	0.02808070346374014
ENSG00000006831	79602	ADIPOR2	2162.0606741038023	1.2081812347048482	0.32311698078447704	3.7391449739706495	1.8464722265896548e-4	0.0059853252213995815
ENSG00000148926	133	ADM	4479.733122274956	4.060388345341071	1.0287632809368048	3.9468635988287124	7.91816364852376e-5	0.0037422389838872314
ENSG00000282608	140	ADORA3	21.94013647555643	3.201425491010768	0.7263678198268069	4.407444002370737	1.045976309721795e-5	0.0012806714418549022
ENSG00000260898	100287559	ADPGK-AS1	88.68116826698193	1.3232428897565007	0.464216875178134	2.850484246719236	0.004365271271671682	0.039983264174399555
ENSG00000072364	27125	AFF4	3439.182135854325	1.375370229307613	0.38480207415315093	3.574227691819085	3.512631643328107e-4	0.008839303478754551
ENSG00000173744	3267	AGFG1	7030.724071112313	2.642558364054723	0.6348439254705386	4.162532329652664	3.147375628456762e-5	0.002233649603904278
ENSG00000134698	192670	AGO4	3769.8766029937615	1.4998914841556732	0.5229186845440952	2.868307307594771	0.004126744876925274	0.038755721227551915
ENSG00000153207	25909	AHCTF1	2083.58713696757	1.5441416941921515	0.4282004378528469	3.6061189052842657	3.108107608867068e-4	0.008264744999707845
ENSG00000106546	196	AHR	3333.7206313979314	1.8354127516878815	0.6706623285172404	2.7367166361435187	0.006205572071034225	0.04880310966629488
ENSG00000174574	79647	AKIRIN1	3590.3373108578553	1.435128480443223	0.3501915978666265	4.098123681967389	4.165127188427481e-5	0.0025651623310698384
ENSG00000135334	55122	AKIRIN2	3352.265684938575	1.6761681693400432	0.5616253722899677	2.984495095913573	0.002840467546408484	0.030893359150990826
ENSG00000023330	211	ALAS1	2419.320233109398	2.79597727670378	0.73897184055219	3.7836046291216068	1.5457330088442154e-4	0.005346853888701456
ENSG00000170017	214	ALCAM	1510.7921722781516	1.9405997275165956	0.6380229640847149	3.04158288456045	0.0023533776308141325	0.027595358440867423
ENSG00000149925	226	ALDOA	11209.197952245086	1.4038557782111156	0.47983920831249466	2.92567958993642	0.0034370473001727863	0.03466366929053502
ENSG00000012779	240	ALOX5	9250.50159894611	3.3692509013786696	0.8621955669356082	3.907757161584081	9.315686631804278e-5	0.004131688992392408
ENSG00000162551	249	ALPL	15025.639090261262	5.071187340086026	1.7537372698257214	2.8916459878793463	0.003832294997447924	0.037041309983745795
ENSG00000133805	272	AMPD3	1485.1898303195362	1.8887912702826575	0.6123474192002342	3.084509236193961	0.0020388827925063536	0.025485305720948336
ENSG00000076513	88455	ANKRD13A	4984.392930987283	1.4395133533514082	0.44754917576489883	3.216436162330452	0.0012979340608859596	0.019282145781548164
ENSG00000152766	118932	ANKRD22	4965.312177095616	3.917193531639861	1.126788900480577	3.4764218301841394	5.081523388862238e-4	0.010941456588243366
ENSG00000189127	340120	ANKRD34B	172.99353500830756	4.709878110832598	1.1745008957679413	4.010110275610364	6.069039647594327e-5	0.003157558127577175
ENSG00000214262	84832	ANKRD36BP1	165.01826414833468	1.8998747686136914	0.6005392081360749	3.163614869561028	0.0015582284618808906	0.021618783113994542
ENSG00000151458	57182	ANKRD50	323.06849490420785	2.2136704585410114	0.5946167233360928	3.722852674107834	1.9698447463762514e-4	0.0062889572409884935
ENSG00000011426	54443	ANLN	127.56427465315679	2.2345408972766325	0.6394380310386667	3.4945386242463115	4.7488189160434273e-4	0.010538037675252283
ENSG00000160746	55129	ANO10	550.2595151532173	2.3309194490738605	0.6962705352629636	3.347720937513939	8.14790122352738e-4	0.014413055271475397
ENSG00000011201	3730	ANOS1	25.717023630219103	3.879373807717739	1.101287740193658	3.522579672988608	4.2736856457291545e-4	0.00995652163842733
ENSG00000135046	301	ANXA1	18128.18331226788	2.640792423801738	0.7255171841859702	3.6398757760158436	2.727696026359197e-4	0.0076108906703663244
ENSG00000138772	306	ANXA3	5641.847405989895	5.441743877378405	1.23416632346311	4.409246771625318	1.0373077206528252e-5	0.0012802921578704061
ENSG00000230539	100874264	AOAH-IT1	24.939037812378082	2.2986637920249526	0.8318103693353317	2.7634469066089284	0.005719439643422657	0.046552148688365116
ENSG00000132842	8546	AP3B1	2007.8635672580683	1.3362780533258902	0.40012751726450374	3.3396304819559446	8.38899312588035e-4	0.014713414643231363
ENSG00000077420	54518	APBB1IP	5202.361240172856	1.805756237779223	0.65570020106798	2.7539357694843996	0.005888332298109079	0.047361891830537343
ENSG00000134982	324	APC	1409.513185846032	1.4244372430342664	0.4351412054440225	3.2735057613786682	0.0010622222515644468	0.01700078553027742
ENSG00000154856	147495	APCDD1	84.74197977954718	2.9735780518485284	0.8264596263619984	3.5979713430623996	3.207089446081412e-4	0.008351584661641027
ENSG00000084234	334	APLP2	16607.016705049162	1.770711675627278	0.5616023803778252	3.1529632663522706	0.0016162214350680972	0.02209028477304626
ENSG00000101474	57136	APMAP	4977.208501207344	2.267656411954861	0.6468543293058002	3.505667828471512	4.5546325305184876e-4	0.010310372451397655
ENSG00000142192	351	APP	2758.7816137148156	1.2934137205711702	0.47334391859938596	2.7325030907724606	0.006285508172993959	0.04922852938146597
ENSG00000062725	10513	APPBP2	1013.7523562031802	0.9402932848235194	0.3291596412408963	2.8566481640298163	0.004281401295892423	0.03961147262018032
ENSG00000103569	366	AQP9	28491.843379345704	3.4474621038771476	1.05215809237167	3.276562836775053	0.0010507892780989888	0.016911804063267175
ENSG00000047365	116984	ARAP2	4052.6458820525895	1.2195362264628977	0.37438120295502586	3.2574718410993504	0.0011240941056712412	0.017697514638873674
ENSG00000168374	378	ARF4	3728.418518378393	1.2491500831414062	0.43257274302889287	2.88772259295582	0.0038804193491981972	0.0373691001675472
ENSG00000066777	10565	ARFGEF1	2495.963066213064	1.2257251713975144	0.2825355290399425	4.338304550802995	1.4358609541522966e-5	0.001546047675199201
ENSG00000124198	10564	ARFGEF2	1820.4984691024708	1.114802533147265	0.37160007334933925	3.0000062247007286	0.0026997408899152686	0.029929721141768482
ENSG00000118520	383	ARG1	6208.708316804838	6.57803007944198	1.5536683705342393	4.233870112950861	2.297036458687407e-5	0.0018764464708854265
ENSG00000075884	55843	ARHGAP15	3234.0405463508555	1.4276193607157066	0.5192219816255044	2.7495356730589955	0.005967976635780235	0.04770721155103212
ENSG00000269891	100533184	ARHGAP19-SLIT1	97.27840087478972	1.4787058755348375	0.43650991939063244	3.38756534467558	7.051591740571808e-4	0.013258801055362134
ENSG00000031081	57514	ARHGAP31	1195.8579715895207	1.9289682407419473	0.5691377291556448	3.3892819644968983	7.007591283939568e-4	0.013207229691534504
ENSG00000116584	9181	ARHGEF2	4709.0375455108015	1.256887961097107	0.39358790503041446	3.193411039904748	0.0014060265210720571	0.02012097391262243
ENSG00000165997	221079	ARL5B	2618.4240848270306	1.7910028960837623	0.6042153801110309	2.964179587342922	0.00303491113906552	0.032166313973106604
ENSG00000143862	127829	ARL8A	2722.4659178956167	1.6244779404066765	0.5579265317376503	2.91163414535472	0.003595434851212215	0.03570206258631536
ENSG00000134108	55207	ARL8B	3089.5385617482452	1.1732391484761653	0.408164316857461	2.8744285083741983	0.004047593934866287	0.03829980472610203
ENSG00000114098	25852	ARMC8	1135.7851229404257	0.8914919415300021	0.3203318484466773	2.7830262456041757	0.005385444945600282	0.04498000978943434
