Ensembl	GeneID	Symbol	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val
ENSG00000114019	51421	AMOTL2	4.503677252588394	21.128950284410507	2.9777160805747185	7.095690023050311	1.2870767129665789e-12	7.150881210268407e-10
ENSG00000214226	339210	C17orf67	68.96422018765968	5.523045968381375	1.194209547012449	4.624854978088532	3.7486058387592433e-6	8.811386378298891e-4
ENSG00000010278	928	CD9	494.3022366799418	3.313364258322298	0.960992714133857	3.4478557533171665	5.650557229583607e-4	0.03288893381771449
ENSG00000172243	64581	CLEC7A	15.468252595469822	6.611180655264244	2.0122061144597274	3.28553849814701	0.0010178763152828819	0.048599617975401035
ENSG00000158270	81035	COLEC12	50.51990487554942	7.227686413227868	2.199826566117149	3.2855710193486987	0.0010177588173046748	0.048599617975401035
ENSG00000039139	1767	DNAH5	3.8558880587229405	21.49280772512948	2.9783127986572278	7.216437351650744	5.336723200086707e-13	3.261538383732991e-10
ENSG00000116675	9829	DNAJC6	8.702119947080387	22.64994988978208	2.9760051452900864	7.610857100038472	2.722841520470963e-14	2.560099377285891e-11
ENSG00000152661	2697	GJA1	15.36257740421721	7.116876211253818	2.1162093903181782	3.363030257692872	7.709191355469683e-4	0.04114822966720783
ENSG00000105697	57817	HAMP	11.261566990339324	22.96016280303951	2.9755858416378533	7.716182299886712	1.1986583632199277e-14	1.2209334311364314e-11
ENSG00000257017	3240	HP	56.14386519078495	7.851609060112129	2.05058052665455	3.8289688983449746	1.2868126622784206e-4	0.012892386205761585
ENSG00000112116	112744	IL17F	13.421406395276996	23.061339728719453	2.97535645019467	7.750782171732939	9.132823535906766e-15	1.116305020793884e-11
ENSG00000179241	143458	LDLRAD3	54.85095870194965	7.77055590490921	1.9819639326739174	3.920634365139913	8.83161765940181e-5	0.010244432407561137
ENSG00000183722	10186	LHFPL6	6.659116642565	22.290405397204346	2.9765681924595913	7.488625811991019	6.959845217536289e-14	6.076442006710433e-11
ENSG00000125144	4495	MT1G	227.47546649522548	4.49082624920378	1.060801153962211	4.233428887619551	2.3015498129918965e-5	0.0035418606369777028
ENSG00000205358	4496	MT1H	45.705899032599824	6.2208947905282965	1.6204142115085562	3.839076914005113	1.2349774207337044e-4	0.012792482214939041
ENSG00000144959	57552	NCEH1	52.39533597449504	8.055091341464172	1.646159770675885	4.893262175977541	9.917814458711612e-7	2.956718198264196e-4
ENSG00000099250	8829	NRP1	25.029719520208097	7.28233155641148	2.040811217943982	3.5683513949654166	3.592345083510647e-4	0.024394018864305908
ENSG00000115884	6382	SDC1	5.989438599793589	22.143958042952274	2.976836628220111	7.4387548960630845	1.0163870461795134e-13	8.282199243634795e-11
ENSG00000197249	5265	SERPINA1	1076.4302682337693	2.644027579446218	0.7928585816041123	3.334803508208007	8.535969219109873e-4	0.04365487521555648
ENSG00000131849	7691	ZNF132	17.595692850019827	23.58016076642126	2.6627306573782548	8.855631229948909	8.321155694547829e-19	2.034189721089162e-15
ENSG00000240225	147947	ZNF542P	4.091474613092618	21.37461982568838	2.978074148578834	7.177329629582446	7.108615618108076e-13	4.1375527952445246e-10
