GeneID	GSE148171_MTB_control	GSE157657_PTB_control	GSE112483_MTBam_control	GSE112483_MTBmait_control	GSE112483_MTBnkt_control	GSE129270_MTB72h_control	GSE198557_MTB_control	GSE67427_MTBrv18h_control	GSE110564_MTB_control
11065	0	0.27692533302539785	2.4220112216304672	0	0	0	0	0	0
11072	0	0	0	0	0	0	0	0	0
11073	0.9755816154155175	0	0	0	0	0	1.1038839620955565	0	0
11098	0	0	0	0	0	0	0	0	0
1111	0	0	0	0	0	0.3825749652722745	0	0	0
11137	0	0	0	0	0	0.4409467205966929	0	0	0
11142	0	0	0	0	0	0	0	0	0
11151	0	0.3269057464058851	0	0	0	0	0	0	0
11157	0	0	0	0	0	0	0	0	0
11168	0	0	0	0	0	0.7777447367914261	0	0	0
11182	0	0.514392797264799	0	0	0	0	0	0	0
11188	0	0.12359908204539705	0	0	0	0	0	0	0
11200	0	0	0	0	0	0.45171449534293107	0	0	0
1123	0	0	0	0	0	0	0	0	0
11230	0	0.3259910827068268	0	2.5817842832221922	0	0	0	0	0
11232	0	0	0	0	0	0	0	0	0
11261	1.841171583390577	0	0	0	0	0	1.6159903037909107	0	0.5689633504940909
11284	0	0.24190903113040102	0	0	0	0	0	0	0
11319	1.3224943285283142	0	0	0	0	0	1.3125576508719443	0	0
11325	0	0	0	0	0	0	0	0	0
11344	0	0.2673129593755904	0	0	0	0	0	0	0
1153	0	0.12660346731362476	0	0	0	0	0	0	0.4684823175725296
116832	0	0	0	0	2.6794559835002425	0	0	0	0
1212	0	0.4044911493278808	0	0	0	0	0	0	0
1213	1.434192806015233	0	0	0	0	0	1.306557311275014	0	0
124583	1.4581964407594141	0	0	0	0	0	0	0	0
1277	0	0	0	0	0	0	0	0	0
128	0	0	0	0	0	0.5157743414581689	0	0	0
1282	0	0	0	0	0	0	0	0	0
1385	0	0	0	0	0	0	0	0	0
1398	2.029706036217448	0	0	0	0	0	0	0	0
1399	0.8844497471379388	0	0	0	0	0	1.1577258804222428	0.8189245848583975	0
142	0	0	0	0	0	0.32094121455552943	0	0	0
1429	0	0	1.0838431127292705	0	0	0	0	0	0
1445	0	0.23850228878723514	0	0	0	0	0	0	0
1452	1.37884412575492	0	0	0	0	0.2738234124896027	0	0	0
1454	0	0	0	0	0	0	0	0	0
1459	0	0	0	0	0	0	0	0	0.6718313205516724
1465	0	0.24527914828460312	0	0	0	0	0	0	0
147179	0	0	0	0	0	0	0	0.87373183355136	0
148022	1.494335958324276	0.21173504210497696	0	0	0	0	0	0	0
1500	0	0	0	0	0	0	0	0	0
1509	0	0.5794513152786873	0	0	0	0	0	0	0
1514	0	0.40255190259127893	0	0	0	0	0	0	0
1534	0	0.6129167338252504	0	0	0	0	0	0	0
154	0	0	0	0	0	0	0	0	0
16	0	0	0	0	0	0	0	0	0
1605	0	0	0	0	0	0	0	0	0
1616	0	0	0	0	0	0.5801519762165134	0	0	0
1633	0	0	0	0	0	0.5466041442927807	0	0	0
1635	0	0	0	0	0	0	0	0	0
1643	0	0.24202243655798283	0	0	0	0	0	0	0
1647	0	0.30326453860894353	0	0	0	0	0	0	0
1662	0	0	0	0	0	0.5761581867727906	0	0	0
1666	0	0.19019936283356764	0	0	0	0	0	0	0
1676	0	0	0	0	0	0.3717915697813057	0	0	0.31398893416903045
1677	0	0	0	0	0	0	0	0	0
1738	1.1768863240187042	0	0	0	0	0	1.2012029513835676	0	0
1759	0	0.5072463145910759	0	0	0	0	0	0	0
178	0	0	0	0	0	0	0	0	0
1786	0	0	0	0	0	0	0	0	0
1788	0	0	0	0	0	0	0	0	0
1802	0	0	0	0	0	0	0	0	0
1829	0	0	0	0	0	0.45688606159958484	0	0	0
1831	0	0.2389238336512474	0	0	0	0	0	0	0
1845	1.5190972189241676	0.7321377213143411	0	0	0	0	0	0	0
1846	0	0	0	0	0	0	0	3.185774861184551	0
1848	2.796059446976535	0	0	0	0	0.6482688033630899	2.378671752553123	0	0
1861	0	0.1858024489303042	0	0	0	0	1.5507052844580411	0	0
1870	0	0.7034930634060846	0	0	0	0	0	0	0
1891	0	0.1751609630414623	0	0	0	0	0	0	0
1906	0	0	0	0	0	0	0	0	0
1950	0	0.32582727009706147	0	0	0	0	0	0	0
1956	0	0	0	0	0	0	0	0	0
1958	0	0	0	0	0	0	0	0	0
1978	0	0.5380068467076782	1.5569917470978065	0	0	0	0	0	0
1981	0	0	0	0	0	0	0	0	0
1983	1.2224880461619514	0	0	0	0	0.5229101898906977	0	0.6915742652032829	0
1994	0	0	0	0	0	0	0	0	0
200081	0	0	0	0	0	0	0	0	0
200734	2.442213030285325	0	0	0	0	0	2.0518586867664497	0.9636735287606364	0
2017	0	0.4174015891816544	0	0	0	0	0	0	0
2037	0	0	0	0	0	0	0	0	0
2042	0	0	0	0	0	0	0	0	0
2048	0	0.42004674266831976	0	0	0	0	0	0	0
2058	0	0	0	0	0	0.41518967440742804	0	0	0
2063	0	0.4017901089008557	0	0	0	0	0	0	0
2064	0	0	0	0	0	0	0	0	0
2065	0	0	0	0	0	0	0	0	0
207	0	0	0	0	0	0	0	0	0
2109	0	0.3923966830375286	0	0	0	0	0	0	0
211	2.739309271091086	0	0	0	0	0	2.795977276702174	0	0
2113	0	0	0	0	0	0	0	1.6524789376792453	0
2115	0	0	0	0	0	0	0	0	0
2131	2.1413729154707215	0	0	0	0	0	2.1557994579495046	0	0
2146	0	0.22928811800605392	0	0	0	0	0	0	0
2184	0	0.4759092436185302	0	0	0	0	0	0	0
2185	0	0.19939243562626577	0	0	0	0	0	0	0
2195	0	0	0	0	0	0	0	0	0
2222	0	0	0.9684958449283243	0	0	0	0	0	0
226	1.6499590997333917	0.2899963574756814	0	0	0	0	1.4038557782111718	0	0
2263	0	0	0	0	0	0	0	0	0
2264	0	0.5128817879256381	0	0	0	0	0	0	0
2274	0	0.28567417030605036	0	0	0	0	0	0	0
22794	1.0537264831942228	0	0	0	0	0	0	0	0
22796	0	0	0	0	0	0	0	0	0
22809	0	0.6474593418288088	0	0	0	0	0	0	0
22823	0	0	0	0	0	0.3074910769053471	0	0	0
22827	0	0	0	0	0	0	0	0	0
22841	1.2448253278273134	0	0	0	0	0	0	0	0
2288	0	0	0	0	0	0	0	0	0
22883	0	0	0	0	0	0	0	0	0
22887	0	0	0	0	0	0	0	0	0
22889	0	0	0	0	0	0	0	0	0
22905	0	0	0	0	0	0	0	0	0
22908	0	0	0	0	0	0	0	0	0
22926	1.5742013231160716	0	0	0	0	0	0	0	0
22934	0	0	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0	0	0
230	0	0	0	0	0	0	0	0	0
23011	1.7989542160517553	0	0	0	0	0	0	0	0
23013	0	0	0	0	0	0	0	1.323774067194087	0
23014	0	0	0	0	0	0.5833606319718005	0	0	0
23029	0	0	0	0	0	0.6707365073045299	0	0	0
23038	0	0	0	0	0	0	0	0	0
23039	0	0	0	0	0	0	0	0	0
23061	0	0	0	0	0	0	0	0	0
23076	0	0	0	0	0	0	0	0	0
23077	0	0	0	0	0	0	0	0	0
2309	1.6094698145415027	0	0	0	0	0	0	1.3016068642021872	0
23097	0	0	0	0	0	0	0	0	0.7438466764497811
23131	0	0	0	0	0	0	0	0.9461712236638569	0
23139	0	0.16395586349980626	0	0	0	0	0	0	0
23142	0	0	0	0	0	0	0	0	0
23149	0	0	0	0	0	0	0	0	0
23161	1.733251162177828	0	0	0	0	0	1.5388365786221259	0	0
23200	2.759034237467446	0	0	0	0	0	2.7103443396814986	1.2599133445359834	0
23210	2.114492994806819	0.18274530430376798	0	0	0	0	0	0	0
23212	0	0	0	0	0	0	0	0	0
23223	0	0	0	0	0	0.8441842597584568	0	0	0
23224	0	0	0	0	0	0	0	0	0
23244	0	0	0	0	0	0	0	0	0
23271	0	0	0	0	0	0	0	1.0461138125172564	0
23300	0	0	0	0	0	0.3945971087591851	0	0	0
23321	0	0	0	0	0	0	0	0	0
23325	1.5419016734165183	0	0	0	0	0.4162530393443046	1.5104352762495785	0	0
23326	0.7635247696157907	0	0	0	0	0	0.8114748253423514	0	0.45140725684261657
23335	0	0	0	0	0	0	0	0	0
23338	0	0	0	0	0	0	0	0	0
23365	0	0.4958010140338981	0	0	0	0	0	1.2644997256622046	0
23368	0	0	0	0	0	0	0	0	0
23378	0	0	0	0	0	0	0	0	0
23386	0	0	0	0	0	0	0	0	0
23410	0	0	0	0	0	0	0	0	0
23443	0	0	0	0	0	0	0	0	0
23463	0	0	0	0	0	0	0	0	0
23499	0	0	0	0	0	0	0	0.793641969059976	0
23512	0	0	0	0	0	0	0	0	0
23522	0	0	0	0	0	0	0	0.9269311219455466	0
2353	0	0	0	0	0	0	0	0	0
23530	0	0	0	0	0	0	0	0	0.37109005098672976
23536	0	0	0	0	0	0	0	0	0
2356	0	0	0	0	0	0	0	0	0
23585	0	0	0.8842619013972725	0	0	0	0	0	0
23588	0	0	0	0	0	0	0	0	0
23597	1.1148294859808783	0.473271911820114	0	0	0	0	1.042109297727893	0	0
23635	0	0	0	0	0	0	0	0	0
23636	0	0	0	0	0	0	0	0	0
23647	0	0.10253346877194591	0	0	0	0	0	0	0
23658	0	0	0	0	2.2793109759863825	0.7279696951720317	0	0	0
23659	0	0.29057050394873607	0	0	0	0	0	0	0
23670	2.118459608676852	0	0	0	0	0	2.099666941571858	1.229397473086856	0
24149	0	0	0	0	0	0	0	1.2655510738824338	0
25	0	0	0	0	0	0	0	0	0
2523	0	0	0	0	0	0	0	0	0
2534	0	0	0	0	0	0	0	1.29431434358975	0
2542	0	0	0	0	0	0	0	0	0
2548	0	0.31324005919591935	0	0	0	0	0	0	0
2553	0	0	0	0	0	0.42478431917415754	0	0	0
256364	0	0.2583356225955006	0	0	0	0	0	0	0
25793	0	0.3454567194826989	0	0	0	0	0	0	0
25803	0	0	0	0	0	0	0	0	0
25805	0	0	0	0	0	0	0	1.6727502332164683	0
2582	0	0.19914945211591012	0	0	0	0	0	0	0
25825	0	0	0	0	0	0	0	0	0
25839	0	0.186675118592304	0	0	0	0	0	0	0
25874	0	0.13458996366503959	1.0710369677646374	0	2.5442758704867305	0.36404359097462824	0	0	0
25932	1.4551925931774479	0	0	0	0	0	1.5266566128722305	0	0
25966	0	0.1500008653565997	0	0	0	0	0	0	0
2597	2.2388623221304633	0.3047073725864481	0	0	0	0	2.026382180320603	0	0
25976	1.8389525719677942	0	0	0	0	0	1.9338317520983108	1.0104555273503328	0
25987	0	0	0	0	0	0	0	0	0
26001	0	0	0	0	0	0	0	0	0
26020	1.8432682320712974	0.2416040686451315	0	0	0	0	1.8053339810811768	0	0
26036	0.6962960256903226	0	0	0	0	0	0	0	0
26054	0.6226761356522644	0	0	0	0	0	0.7665513030365507	0	0
26064	0	0	0	0	0	0	0	1.648084926105694	0
26128	0	0	0	0	0	0	0	0	0
26136	1.0042572892906958	0	0	0	0	0	0	0	0
26227	0	0	0	0	0	0	0	0	0
2624	0	0.3388551124195588	0	0	0	0	0	0	0
2625	0	0	0	0	0	0	0	0	0
26292	0	0	0	0	0	0.45853922503140654	0	0	0
26511	1.690999174603252	0	0	0	0	0	0	1.1051026871959833	0
26520	0	0	1.4308445084713286	0	0	0	0	0	0
2673	0	0	0	0	0	0	0	0	0
2690	0	0	0	0	0	0	0	0	0
26993	0	0.28640142599939344	0	0	0	0	0	0	0
27032	0	0	0	0	0	0	0	0	0
27095	0	0.20005903339925818	0	0	0	0	0	0	0
27109	0	0	0	0	0	0	0	0	0
27242	0	0	0	0	0	0.7189718144176296	0	0	0
27244	0	0	0	0	0	0.5194385667771473	0	0	0
27336	0	0	0	0	0	0.433562972641886	0	0	0
27346	0	0	0.9824544487053386	0	0	0.465420186657814	0	0	0
2736	0	0	0	0	0	0	0	0	0
2745	0	0.37023088415634314	1.529205844089321	0	2.092457441618598	0	1.7463951519296843	0	0
2767	0	0.28726457092795826	0	0	0	0	0	0	0
2769	2.286614596111317	0.469973967736527	0	0	0	0	0	0	0
2770	0	0	0	0	0	0	0	0	0
2771	0	0	0	0	0	0	0	0	0
2778	0	0.19654385347200903	0	0	0	0	0	0	0
2810	1.748994635234108	0.7902584560685759	0	0	0	0	0	0	0
2817	0	0	0	0	0	0	0	0	0
2852	0	0	0	0	0	0	0	0	0
2886	0	0	0	0	0	0	0	0	0
2887	4.057359009636152	0.5344370292054709	0	0	0	0	3.593761207643316	0	0
2896	0	0.6189052756683691	0	0	0	0	0	0	0
28969	0	0	0	0	0	0.6317797513282207	0	0	0
2908	1.156361420150965	0	0	0	0	0	0	0	0
29082	0	0.2596363738670127	0	0	0	0.5155298023104306	0	0	0
29083	0	0	0	0	0	0.6190074097181962	0	0	0
291	0	0	0	0	0	0	0	0	0
29103	0	0.14864459948764464	0	0	1.9108317510126163	0.6212752725381506	0	0	0
2920	0	0.4831468038535461	0	0	0	0	0	2.596486255147366	0
2946	0	0	0	0	0	0	0	0	0
2954	0	0.3644629000388168	0	0	0	0	0	0	0
2956	0	0	0	0	0	0.5869014066007929	0	0	0
2958	0	0	1.3570864735768222	0	1.5994548682247263	0.41266820515048475	0	0	0
2961	0	0	0	0	0	0.5296975911831501	0	0	0
29763	0	1.9912017242310935	0	0	0	0	0	0	0
29890	0	0	0	0	0	0	0	0	0
29911	0	0.2239128598702112	0	0	0	0	0	0	0
29916	0	0	0	0	0	0	0	0	0
29928	0	0.1541826384922617	0	0	0	0	0	0	0
29937	0	0.3197329881075072	0	0	0	0	0	0	0
29978	0	0	0	0	0	0	0	0	0
30	0	0.27012725094066775	0	0	0	0	0	0	0
30001	0	0	0	0	0	0	0	0	0
3028	0	0.22083875118327062	0.8841565581633272	0	0	0	0	0	0
3033	0	0	0	0	0	0.4695698129556502	0	0	0
3066	0	0	0	0	0	0.47878058384111577	0	0	0
30836	1.9335641876606189	0	0	0	0	0.6306708000368444	0	0	0
30849	0	0	0	0	0	0.35719113047841383	0	0	0
3091	3.0284509615898267	0	0	0	0	0	2.7487586267953996	1.8543750030569177	0
3098	0	0.29803113901464057	0	0	0	0	0	0	0
310	0	0	0	0	0	0	0	0	0
3108	0	0.4910700462754167	0	0	0	0.8753709758963056	0	0	0
3122	0	0.2221609803299364	0	0	0	1.3069772934855288	0	0	0
3156	2.2119420541772143	0	0	0	0	0.45119533666538936	1.920415941342671	0	0
3157	0	0	0	0	0	0.5497919080776468	0	0	0
3162	0	0.4306593970559918	0	0	0	0	0	0	0
3202	2.6810140363197563	0	0	0	0	0	0	0	0
3206	0	0	0	0	0	0	0	0	0
323	0	0	0	0	0	0	0	2.3485073832995407	0
3251	0	0	0.6570837667609906	0	0	0	0	0	0
3280	0	0	0	0	0	0	0	2.6704159768594615	0
329	1.5140725730362294	0	0	0	0	0	0	0	0
3300	0	0.4135841173786368	0	0	0	0	0	0	0
3303	7.9734156403913845	0	0	0	0	0	6.713243709456962	0	0
3308	0.9010024480594857	0	0	0	0	0.41019212618191964	0.9586270605629666	0	0
3312	0	0	0	0	0	0.6946401239226707	0	0	0
3315	0	0.6605325303186974	0	0	0	0	0	0	0
332	0	0.40946126928643467	1.728021297030742	0	0	0	0	0	0
3329	0	0	0	0	0	0.6365649196749761	0	0	0
3337	3.9723129773240786	0	0	0	0	0	3.7092533942864097	0	0
3383	2.972849897371619	0.5328893565487218	0	0	0	0	0	0	0
3385	1.555927331134577	0.2032225335139179	0	0	0	0.6676250851095392	0	0	0
3398	0	0	0.837489039639031	0	1.3656389827733055	0.39291155381994725	0	0	0
3416	0	0	0	0	0	0.3765129176642024	0	0	0
3454	2.411543657951383	0	0	0	0	0	2.284563769035722	0	0
348	0	0.7817602530272031	0	0	0	0	0	0	0
3480	0	0	0	0	0	0	0	1.296446402018583	0
3482	1.8672924161647004	0	0	0	0	0	1.9315357158433772	0	0
3486	0	0	0	0	0	7.133957915266413	0	0	0
3508	0	0	0	0	0	0	0	0	0
351	1.2568467404209298	0	0	0	0	0	1.2934137205718086	0	0
355	2.4817924631204225	0	0	0	0	0.648157012553498	2.396213621805911	0	0
3551	0	0	0	0	0	0	0	0	0
3553	0	0	0	0	0	0	0	0	0
3566	1.823716112445951	0	0	0	0	0	0	0	0
3597	1.8759438870355487	0	0	0	0	0	1.7292642141173864	0	0
3611	0	0.3769077549574246	0	0	0	0	0	0	0
3628	0	0.13069637483823432	0	0	0	0	1.1054779451276773	0	0
3638	0	0	0	0	0	0	0	0	0
3682	0	0.12879875633922985	0	0	0	0	0	0	0.6970856505175957
3693	0	0.5163952694029615	0	0	0	0	0	0	0
3725	0	0	0	0	0	0	0	0	0
375346	0	0	0	0	0	0	0	0	0
3775	0	0	0	0	0	0	0	0	0
3800	0	0	0	0	0	0	0	0	0
3815	0	0	0	0	0	0	0	0	0
387	1.3844150471743373	0	0	0	0	0.3130942739126421	0	0	0
388650	0	0	0	0	0	0	0	0	0
3895	0	0	0	0	0	0.39112638617488127	0	0	0
39	0	0	0	0	0	0	0	0	0
3909	0	0	0	0	0	0	0	0	0
392	0	0	0	0	0	0	0	0	0
3925	0	0	1.227969190952593	0	0	0.85748547783603	0	0	0.49653781017818827
3930	1.4155677976090197	0	0	0	0	0.3702628180860641	1.5536968378129914	0	0
3964	1.6365201198542123	0	0	0	0	0	0	0	0
3978	0	0	0	0	0	0	0	0	0
3988	0	0	0	0	0	0	0	0	0
4016	3.4361370580463775	0.5993787349852611	0	0	0	0	2.518762790498442	0	0
4043	1.5450565546682526	0.42721330270466906	0	0	0	0	1.509537461839484	0	0
4067	2.614174498608551	0	0	0	0	0	2.4842719702362013	0	0
4088	0	0	0	0	0	0	0	0	0
4125	0.7545021634593027	0.3795775494389025	0	0	0	0	0	0	0
4144	0	0	0	0	0	0	0	0	0
4154	0	0	0	0	0	0	0	0	0
4172	0	0	0	0	0	0	0	0	0
4200	0	0	0	0	0	0.4807176032515126	0	0	0
4208	0	0	0	0	0	0	0	0	0
4216	0	0	0	0	0	0	0	0.7980023116978197	0
4232	0	0	0	0	0	0	0	0	0
427	2.0806584782581488	0	0	3.7222494035277416	0	0	1.9191955962767764	0	0
4282	0	0.23796166445006622	0	0	0	0	0	0	0
4303	1.210001428014252	0	0	0	0	0	0	0	0
4312	0	0	0	0	0	0	0	6.193097492371099	0
4313	0	0	0	0	0	0	0	0	0
4331	0	0	0	0	0	0.45558056515789264	0	0	0
4482	2.1981542022512635	0	0	0	0	0	2.0373293719830023	0	0
4582	0	0.8818435754784081	0	0	0	0	0	0	0
4605	0	0.5081428196880411	1.8418954773564182	0	0	0	0	0	0
4609	0	0	0	0	0	0	0	0	0
4616	0	0.6905507601217071	0	0	0	0	0	0	0
4638	0	0	0	0	0	0	0	1.4484366860077944	0
4651	2.7233412517248246	0	0	0	0	0	0	1.5734820790025845	0
466	0	0	0	0	0	0	0	0	0
4690	0	0	0	0	0	0	0	0	0
47	0	0	0	0	0	0	0	0	0
4775	0	0	0	0	0	0	0	0	0
4776	0	0	0	0	0	0	0	0	0
4780	1.7625218847326807	0	0	0	0	0	1.4845909613143429	0	0
4783	3.4829536939193706	0	0	0	0	0	2.917839429566677	1.537986660486987	0
4791	0	0.3382230887911384	0	0	0	0	0	0	0
4792	0	0.19405301032651906	0	0	0	0	0	0	0
4793	0	0.3482599908626722	0	0	0	0	0	0	0
4794	0	0.5033087113024859	0	0	0	0	0	0	0
481	0	0	0	0	0	0	0	0	0
4817	0	0.21428677839180887	0	0	0	0	0	0	0
4836	0	0	0	0	0	0	0	0	0
4846	0	0	0	0	0	0	0	0	0
4850	1.3097331915037433	0	0	0	0	0	0	0	0
4851	1.5548164673868765	0	0	0	0	0	1.2781283201147624	0	0
4860	1.7679220564142186	0.24338237695098333	0.9698164450864355	0	0	0	1.3619739556761163	0	0
4864	1.153539864371816	0	0	0	0	0	0.9976320967226939	0	0
4891	1.186573403371201	0	0	0	0	0	0	0	0
4893	0.9890883976831905	0	0	0	0	0.422336599726759	1.0478831304459892	0	0
4925	0	0	0	0	0	0.5643005908080416	0	0	0
4927	0	0	0	0	0	0	0	0	0
4931	0	0	0	0	0	0.5247910709111552	0	0	0
4998	0	0	0	0	0	0	0	0	0
501	0	0	0	0	0	0	0	0	0
5018	0	0	0	0	0	0	0	0	0.42916095124395687
5019	0	0	0	0	0	0.560678032126049	0	0	0.37855291493702953
5048	1.0813543792829143	0	0	0	0	0	1.028373456912906	0	0
5050	0	0	0	0	0	0	0	0	0
5054	2.3292973352700086	0	0	0	0	0	0	0	0
5058	0	0.2159754508939405	0	0	0	0.790078892545186	0	0	0
50810	0	0	0	0	0	0	0	0	0
50813	0	0.13186434571555408	0	0	0	0	0	0	0
50814	0	0.15948750085505492	0	0	0	0	0	0	0
50865	0	0.5564532844167694	0	0	0	0	0	0	0
5092	0	0.19232205751289352	0	0	2.3643859668988	0	0	0	0.37292186625288165
5096	0	0	0	0	0	0	0	0	0
51001	0	0	0	0	0	0.6043001169115004	0	0	0
51005	0	0.45825112237391247	0	0	0	0	0	0	0
51015	0	0	0	0	0	0.3930530215674757	0	0	0
51021	0	0	0	0	0	0.33770512018360155	0	0	0
51024	0	0.445526167669054	0.8962602475085932	0	0	0	0	0	0
51026	0	0	0	0	0	0	0	0	0
51031	0	0	0	0	0	0.44819307855137486	0	0	0
51053	0	0.15799891516081588	0	0	0	0.42661022412385713	0	0	0
51056	0	1.1992992449364057	0	0	0	0	0	0	0
5106	0	0.3208272735408639	0	0	0	0	0	0	0
51070	0	0	0	0	0	0	0	0	0
51071	0	0	0	0	0	0.5651589090538459	0	0	0
5108	0	0	0	0	0	0.36566807694676334	0	0	0
51097	1.0154190404820296	0	0	0	0	0.35923945385111006	1.1441738004385427	0	0
5110	0	0	0	0	0	0	1.6884303086521126	0	0
5111	0	0	0	0	0	0.4586404274173585	0	0	0
51116	0	0	0	0	0	0	0	0	0
51160	0	0.43585214677203477	0.7118458214842543	0	0	0	0	0	0
51170	1.9202041849860596	0	0.687533490559052	0	0	0.4609342008820921	1.7170650137861607	0	0
51203	0	0.31390720631978614	1.0437364813508445	0	0	0.4122979378653802	1.670542580864251	0	0
