ENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EntrezID	Symbol
ENSG00000204936	6713.6661524255105	4.541372391970851	0.75244679657374	6.035473089459549	1.5849764257732926e-9	2.650632924162533e-7	57126	CD177
ENSG00000170439	112.4843259131019	4.120742728883067	0.7518619463082599	5.480717236876331	4.236050338824449e-8	3.148512162611101e-6	196410	TMT1B
ENSG00000163958	873.6448300508443	3.5831361687842485	0.5595075794757934	6.404088702679084	1.51270151680884e-10	4.512552159939885e-8	131540	ZDHHC19
ENSG00000087116	62.946430191397845	3.4785838159777773	0.6481540800776295	5.366908768916716	8.009754515982986e-8	5.262361039890607e-6	9509	ADAMTS2
ENSG00000108950	427.46215979887774	3.198834368113151	0.4264843390272093	7.5004732305283275	6.358784289443515e-14	1.2760923926315055e-10	54757	FAM20A
ENSG00000166033	174.05995755553928	2.933340372141039	0.6145034168996318	4.773513525670351	1.81039384595464e-6	5.709206307064097e-5	5654	HTRA1
ENSG00000265531	936.9923856717522	2.8071247330455353	0.44082603519402447	6.36787419284347	1.9166602241948773e-10	5.3557309429242936e-8	100132417	FCGR1CP
ENSG00000159189	497.17556732691975	2.792553599759198	0.709350943821896	3.9367729388125734	8.25846801143125e-5	0.0010586857221390525	714	C1QC
ENSG00000108387	1193.588010315587	2.792476829765211	0.5310546229568545	5.258360833424259	1.4534511600736265e-7	8.2180399192514e-6	5414	SEPTIN4
ENSG00000103723	133.74896749041898	2.7764890737397785	0.4326705915939363	6.417096811482692	1.388976014546127e-10	4.306040843352007e-8	8120	AP3B2
ENSG00000197646	261.7470968756983	2.685339324211889	0.5781083401724615	4.645045119762149	3.400021381323867e-6	9.346883187138774e-5	80380	PDCD1LG2
ENSG00000053108	57.04548567715731	2.6290270573440155	0.5093106573587992	5.161932151543255	2.444138832769883e-7	1.2206869849184426e-5	23105	FSTL4
ENSG00000173369	994.0482033714094	2.617003820755122	0.5847759281252949	4.4752249449543	7.633090669983977e-6	1.7811889697663455e-4	713	C1QB
ENSG00000169877	2086.440207875082	2.603295566899063	0.6361358021612811	4.09235820096012	4.2700836232105345e-5	6.377679024517764e-4	51327	AHSP
ENSG00000139572	302.5521730884311	2.582869742550872	0.4026924086880331	6.4140015724801716	1.4174874433128483e-10	4.306040843352007e-8	53831	GPR84
ENSG00000124785	224.9420294489364	2.524919248472394	0.4970475816450864	5.079834087745942	3.7776463972235484e-7	1.7265330065985473e-05	51299	NRN1
ENSG00000152766	991.1506837863114	2.5153239815906048	0.5087836150463276	4.943799106741223	7.66146548543277e-7	2.9567631222190277e-5	118932	ANKRD22
ENSG00000185507	11277.027475866591	2.5107053641612445	0.6798399323988811	3.6930830986964494	2.2155158625008904e-4	0.002291823461326483	3665	IRF7
ENSG00000240583	204.26152847362076	2.509789977716201	0.43064330500835324	5.828001848693591	5.609495744959613e-9	6.38297002938059e-7	358	AQP1
ENSG00000164850	195.51575441401567	2.4900266358730305	0.34885639143553165	7.13768386362841	9.491661639820529e-13	1.0476421534951909e-9	2852	GPER1
ENSG00000150337	9572.967069077025	2.4644835719814324	0.3646693733282019	6.758131480823319	1.397826567562364e-11	9.642819212168496e-9	2209	FCGR1A
ENSG00000011201	36.0142011748795	2.4575130595987487	0.6142025321813775	4.001144461047306	6.303685686204152e-5	8.616338174796079e-4	3730	ANOS1
ENSG00000186583	78.66069060587502	2.421221353985434	0.5002603366261408	4.839922689683239	1.2988964752758754e-6	4.5012778165957536e-5	375686	SPATC1
ENSG00000162949	34.14883002350753	2.4122032085141787	0.6748645202848367	3.5743517935956572	3.510966148666692e-4	0.003272997370431471	92291	CAPN13
ENSG00000183160	259.4394147912642	2.383810962731382	0.45130949286110716	5.281987196012764	1.2779013151806185e-7	7.462876066828612e-6	338773	TMEM119
ENSG00000168062	4252.369932335089	2.3719559933181613	0.4390036505004621	5.403043894086399	6.551941830055805e-8	4.54824263831704e-6	116071	BATF2
ENSG00000152463	36.868030281883364	2.371403328483735	0.570069276029318	4.159851141252833	3.184550788547611e-5	5.131310850889672e-4	55301	OLAH
