aggregated_GeneScores	GeneID
-0.6469607553462058	1001
-5.443470330061508	10146
-0.5898373587339985	10153
-0.976126871233288	10270
-0.7766596871235101	10362
-2.002133307279429	10617
-0.6751098178043858	10898
-1.249166899787032	10969
-0.8114022988153865	11098
-0.8672609126492068	11319
-1.3682920601668898	11344
-0.6039041770025562	1282
-1.7709661741534677	16
-0.7685001134479139	1802
-0.7124071668989469	1829
-1.128450925848538	2113
-3.3154102972341497	226
-1.790210675341796	2263
-0.9141782659181646	2288
-2.402462515579724	22883
-5.511594964724103	22905
-0.7535867402840559	23076
-0.9376542611867181	23097
-0.8853723891378331	23212
-1.1852832271445106	23244
-0.8703692167911729	23271
-0.7696874597790117	2353
-1.8155566582724312	2624
-0.6641698589161347	2852
-0.6281262946060886	3028
-0.9156751486625554	3098
-1.310932056240087	329
-0.6280398964141619	3300
-2.0401491456804792	3315
-2.9021037395088727	3454
-1.158812167939377	348
-1.0239710770146442	3964
-0.814475297426893	4067
-1.3588745312662698	4154
-2.969738157164391	4282
-1.0288513902644327	4482
-1.0214429039653663	4651
-0.6977010750065039	4794
-1.0672327778658457	4850
-1.154730606135116	4860
-3.1091044181167895	5154
-0.9221156724230016	5331
-0.7789286846346265	5347
-1.2735631721483966	5357
-1.3320978586920496	5373
-1.5772216796429508	5613
-0.6871020812154947	5716
-0.6076113626562938	5720
-1.1505609704079165	5873
-1.2051043693648036	5899
-0.6856541567601748	596
-0.6498630470372838	5997
-1.2215034012812793	622
-7.490032782174803	6284
-2.56544471212292	6390
-0.7581881556320601	652
-0.9286768190979343	664
-0.6058329538335738	6804
-0.6282434813182445	6856
-0.719037000337794	7020
-0.6178890471725645	7264
-0.7899941303374037	7358
-1.1752778311781176	7849
-0.7979381151290388	7852
-0.9711452649431638	7866
-0.6035610448722663	7867
-2.4839877929758742	7874
-3.232825113889414	8204
-2.52432958058378	823
-0.7792647042350422	8321
-0.8028915227837176	8440
-0.5993519189232495	8503
-5.334933945636096	8550
-7.124279887985159	8553
-1.2591466707601202	8678
-0.9925733861017348	874
-1.8653912681819977	8800
-1.094377113580468	8895
-0.8096824529103973	9019
-1.8558928208336942	9112
-1.5212475742760447	9124
-2.210313424496233	9270
-2.956301175109859	9531
-1.5582939096750574	9552
-3.4604477002818608	9690
-0.6133601710315213	976
-0.5946415342658756	9761
-0.8109272140199099	9833
-2.0756591733554175	9842
-1.8274086296217191	9897
-1.1177215752269227	9924
-0.6090131655766634	994
-5.003687778567468	9988
