Ensembl	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val	GeneID	Symbol
ENSG00000101557	336.9739063824646	-0.5049855819845842	0.1487693317816662	-3.394419911260345	6.877415239983666e-4	0.03857000653186975	9097	USP14
ENSG00000135932	1413.8154415000124	-0.5799231910189415	0.16561011747078497	-3.501737694988622	4.6223445121439506e-4	0.027660204866741818	51719	CAB39
