Ensembl	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val	GeneID	Symbol
ENSG00000072786	9203.908022478774	-0.14750920842922313	0.05320755308376917	-2.7723358786484105	0.005565557672258407	0.03523458867467444	6793	STK10
ENSG00000276293	2429.583105643147	-0.18320132662809135	0.06544129334440557	-2.7994759465393853	0.005118562989785004	0.033222098707802	8396	PIP4K2B
ENSG00000062725	1284.933664491716	-0.18831439194430322	0.05234254503556789	-3.5977309054487034	3.210054775315209e-4	0.0041841460621809415	10513	APPBP2
ENSG00000166619	1619.977487095127	-0.1923848865328938	0.05756115637363968	-3.3422693123829785	8.309639458872952e-4	0.00874239000924568	10904	BLCAP
ENSG00000169598	422.93020510463316	-0.19310540746148838	0.07163386572939735	-2.6957278585377407	0.007023502253568953	0.04172514667801829	1677	DFFB
ENSG00000171606	1851.6667297596186	-0.2011840402867823	0.07587200956931814	-2.6516239839802407	0.008010569651173772	0.04572075526046487	10782	ZNF274
ENSG00000163513	5545.6417611252145	-0.20271248854613827	0.07316387419958945	-2.7706636747138766	0.005594217650876339	0.03535741108530156	7048	TGFBR2
ENSG00000196405	17284.701984567724	-0.218857314565506	0.0769565919554726	-2.843906012523758	0.004456419132903347	0.030177992913638957	51466	EVL
ENSG00000117620	1055.080865773043	-0.22349371447043814	0.08140487104562713	-2.7454587372931374	0.006042636576833962	0.037495215221514076	23443	SLC35A3
ENSG00000100422	4613.983277372462	-0.22461312231237757	0.08422842317863957	-2.6667140833919794	0.007659680482824729	0.04417623423598596	64781	CERK
ENSG00000169733	915.8641378417601	-0.22596593454087552	0.08642168208653123	-2.6146903078630563	0.008930839198374228	0.04956077348512842	5986	RFNG
ENSG00000072736	3383.104391880633	-0.22785166921994027	0.05763288350286031	-3.953501115532976	7.70159047025468e-5	0.0013898386155378661	4775	NFATC3
ENSG00000111731	1731.0171692554418	-0.22836368321644165	0.049035622248376945	-4.657097692361809	3.2069828907790424e-6	1.040748178388332e-4	9847	C2CD5
ENSG00000168118	589.937685160419	-0.23178161132661024	0.08684551837602353	-2.6688954785558736	0.007610112822076857	0.044020746312895674	5867	RAB4A
ENSG00000083828	609.2916913909461	-0.2571407146618723	0.08964254270201476	-2.8685120581267602	0.004124074782260958	0.028530392173646255	54807	ZNF586
ENSG00000121741	2502.431170690364	-0.25928202692979013	0.0625054864032266	-4.148148296249491	3.3517526806192336e-5	7.117694262123713e-4	7750	ZMYM2
ENSG00000135048	2658.983491940001	-0.2604975110646273	0.09212207153731479	-2.827742654040413	0.004687747363381526	0.03133375997076223	23670	CEMIP2
ENSG00000198642	1650.7729380819449	-0.28324470841846744	0.06862905118072592	-4.127183802564578	3.672328674673465e-5	7.657138034761896e-4	55958	KLHL9
ENSG00000162066	1418.3281868640029	-0.29301710423676347	0.09531111279066659	-3.074322559640258	0.002109811844720474	0.01738448702079161	51005	AMDHD2
ENSG00000166398	1575.030105241357	-0.2953871529789398	0.10298614186969315	-2.868222341532988	0.004127853356142382	0.028548730055746478	9710	GARRE1
ENSG00000136051	3111.9740636098068	-0.3008927066357624	0.08376519921945114	-3.5920968306596235	3.2802791082482165e-4	0.004265043592769983	23325	WASHC4
ENSG00000143409	494.07957947210434	-0.3056182126389657	0.11029061363567602	-2.771026495949303	0.005587987953919198	0.035335683007133814	55793	MINDY1
ENSG00000115548	4012.088135049886	-0.31281966087281077	0.11862645999434845	-2.6370142115655644	0.008363932744746993	0.047152835093046915	55818	KDM3A
ENSG00000157617	469.55522984171654	-0.3178960516104233	0.1169691138664716	-2.717777720136649	0.006572197392880608	0.039860695135858604	25966	C2CD2
ENSG00000066855	379.6174623563836	-0.329612003892823	0.07792018098983897	-4.230123694602371	2.3356284733555057e-5	5.307160102876832e-4	9650	MTFR1
ENSG00000010322	5921.074178218398	-0.3346306049020863	0.08851954122897596	-3.7803020695338674	1.566382017210064e-4	0.0024490319951598733	11188	NISCH
