GO_term	median_diff	p_value	statistic	p_adj	auroc	norm_auroc
ADP catabolic process	-0.016385915284707786	0.5456910210425248	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
ADP metabolic process	-0.07688626459739056	0.49665753271665186	28	0.9683686783143881	0.2916666666666667	-0.41666666666666663
ADP transport	0	0.20895715044504956	52.5	0.9683686783143881	0.546875	0.09375
AIM2 inflammasome complex assembly	0	0.5801240438771833	42	0.9683686783143881	0.4375	-0.125
AMP biosynthetic process	-0.7314057050772139	0.2825571356578917	25	0.9683686783143881	0.2604166666666667	-0.47916666666666663
AMP catabolic process	0	0.09632067516219293	27	0.8397538735789702	0.28125	-0.4375
AMP metabolic process	-0.4503461821790585	0.3993245229604256	27	0.9683686783143881	0.28125	-0.4375
AMP transport	0	0.43628393548296507	45	0.9683686783143881	0.46875	-0.0625
AMPA glutamate receptor clustering	0	1	37	1	0.3854166666666667	-0.22916666666666663
AMPA selective glutamate receptor signaling pathway	-1.8681847951886632	0.3993245229604256	27	0.9683686783143881	0.28125	-0.4375
ARF protein signal transduction	0	0.5801240438771833	42	0.9683686783143881	0.4375	-0.125
ATF6-mediated unfolded protein response	-0.8320598525384845	0.012368999777987423	16.5	0.3174809292412579	0.171875	-0.65625
ATP biosynthetic process	-0.2900570185698697	1	37.5	1	0.390625	-0.21875
ATP export	0.04798122790402459	0.5917210553009833	45	0.9683686783143881	0.46875	-0.0625
ATP generation from poly-ADP-D-ribose	-0.4654592651163283	0.5311608461597495	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
ATP metabolic process	0.00805541265454024	0.940503972380665	39	0.9887714906472921	0.40625	-0.1875
ATP synthesis coupled electron transport	0.32170408184023264	0.38253533580387894	49	0.9683686783143881	0.5104166666666666	0.02083333333333326
ATP transport	0.03910131942562667	0.5456910210425248	46	0.9683686783143881	0.4791666666666667	-0.04166666666666663
AV node cell action potential	0	0.6648298595810447	43	0.9683686783143881	0.4479166666666667	-0.10416666666666663
AV node cell to bundle of His cell communication	0	0.6648298595810447	43	0.9683686783143881	0.4479166666666667	-0.10416666666666663
AV node cell to bundle of His cell communication by electrical coupling	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
AV node cell to bundle of His cell signaling	0	0.6648298595810447	43	0.9683686783143881	0.4479166666666667	-0.10416666666666663
Arp2/3 complex-mediated actin nucleation	-0.2835542797067127	0.7360179322884262	33	0.9683686783143881	0.34375	-0.3125
B cell activation	-0.021850894279491717	0.9406266623573822	39	0.9887714906472921	0.40625	-0.1875
B cell activation involved in immune response	0	0.24436644700555013	51	0.9683686783143881	0.53125	0.0625
B cell adhesion	0	0.5021456227383126	43.5	0.9683686783143881	0.453125	-0.09375
B cell antigen processing and presentation	0	0.43628393548296507	45	0.9683686783143881	0.46875	-0.0625
B cell apoptotic process	0	0.6564297437087754	33	0.9683686783143881	0.34375	-0.3125
B cell chemotaxis	0	1	37	1	0.3854166666666667	-0.22916666666666663
B cell costimulation	0	0.16666215303625892	27	0.9683686783143881	0.28125	-0.4375
B cell differentiation	-0.20478296634647408	0.4988360790163578	28	0.9683686783143881	0.2916666666666667	-0.41666666666666663
B cell lineage commitment	-1.8681847951886632	0.0014680798699417148	14	0.1348102308156823	0.14583333333333334	-0.7083333333333333
B cell mediated immunity	0.1790219204834535	0.7625645602731423	42	0.9683686783143881	0.4375	-0.125
B cell proliferation	0	0.4586943887156544	47	0.9683686783143881	0.4895833333333333	-0.02083333333333337
B cell proliferation involved in immune response	0	0.5801240438771833	42	0.9683686783143881	0.4375	-0.125
B cell receptor apoptotic signaling pathway	0	0.6564297437087754	33	0.9683686783143881	0.34375	-0.3125
B cell receptor signaling pathway	0.2481290163293421	0.7082036599395771	43	0.9683686783143881	0.4479166666666667	-0.10416666666666663
B cell receptor transport into membrane raft	0	0.26855036328293835	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
B cell receptor transport within lipid bilayer	0	0.26855036328293835	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
B cell tolerance induction	0	0.6776004804244088	40.5	0.9683686783143881	0.421875	-0.15625
BMP signaling pathway	-0.3380338676971154	0.602105028753545	30	0.9683686783143881	0.3125	-0.375
C-C chemokine receptor CCR7 signaling pathway	0	0.37912673653999646	46.5	0.9683686783143881	0.484375	-0.03125
C-X-C chemokine receptor CXCR4 signaling pathway	0.980403962184062	0.18842606563164746	55	0.9683686783143881	0.5729166666666666	0.14583333333333326
C-terminal protein amino acid modification	-0.918831588586954	0.5515847587948915	29.5	0.9683686783143881	0.3072916666666667	-0.38541666666666663
C-terminal protein deglutamylation	-1.2386196640832816	0.20995417804059102	23	0.9683686783143881	0.23958333333333334	-0.5208333333333333
C-terminal protein lipidation	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
C-terminal protein methylation	0	0.7882004423568383	41	0.9683686783143881	0.4270833333333333	-0.14583333333333337
C21-steroid hormone biosynthetic process	-0.586719050941235	0.4614065629407359	28.5	0.9683686783143881	0.296875	-0.40625
C21-steroid hormone metabolic process	-0.015771825455501376	0.9092208981999452	35.5	0.9887714906472921	0.3697916666666667	-0.26041666666666663
C4-dicarboxylate transport	-0.38100891357321304	0.057386519439530166	12	0.8161297797995666	0.125	-0.75
CAAX-box protein maturation	-1.49064918215423	0.004137256325428469	13.5	0.18821736146059073	0.140625	-0.71875
CAAX-box protein processing	0	0.0055836168063787715	25	0.18821736146059073	0.2604166666666667	-0.47916666666666663
CAMKK-AMPK signaling cascade	0	0.43628393548296507	45	0.9683686783143881	0.46875	-0.0625
CARD8 inflammasome complex assembly	0	0.43628393548296507	45	0.9683686783143881	0.46875	-0.0625
CAT tailing	0	0.6776004804244088	40.5	0.9683686783143881	0.421875	-0.15625
CD27 signaling pathway	0	0.9328315698785357	39	0.9887714906472921	0.40625	-0.1875
CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	0	0.4195470302522532	48	0.9683686783143881	0.5	0
CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	0	NA	37.5	NA	0.390625	-0.21875
CD4-positive, CD25-positive, alpha-beta regulatory T cell lineage commitment	0	NA	37.5	NA	0.390625	-0.21875
CD4-positive, alpha-beta T cell activation	-0.11600314695936181	0.49665753271665186	28	0.9683686783143881	0.2916666666666667	-0.41666666666666663
CD4-positive, alpha-beta T cell costimulation	0	0.7695497871689422	34	0.9683686783143881	0.3541666666666667	-0.29166666666666663
CD4-positive, alpha-beta T cell differentiation	-0.1208355554888857	0.40607777188329863	26	0.9683686783143881	0.2708333333333333	-0.45833333333333337
CD4-positive, alpha-beta T cell differentiation involved in immune response	-0.1260276803703741	0.40607777188329863	26	0.9683686783143881	0.2708333333333333	-0.45833333333333337
CD4-positive, alpha-beta T cell lineage commitment	0	0.6130694224755756	44	0.9683686783143881	0.4583333333333333	-0.08333333333333337
CD40 signaling pathway	0	0.8003853138444776	41	0.9683686783143881	0.4270833333333333	-0.14583333333333337
CD8-positive, alpha-beta T cell activation	0	0.6960792783834397	33	0.9683686783143881	0.34375	-0.3125
CD8-positive, alpha-beta T cell differentiation	0	NA	37.5	NA	0.390625	-0.21875
CD8-positive, alpha-beta T cell differentiation involved in immune response	0	NA	37.5	NA	0.390625	-0.21875
CD8-positive, gamma-delta intraepithelial T cell differentiation	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
CDP-choline pathway	0	0.26855036328293835	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
CDP-diacylglycerol biosynthetic process	-1.2386196640832816	0.1087568475594657	21.5	0.8796615869845464	0.22395833333333334	-0.5520833333333333
CDP-diacylglycerol metabolic process	-1.2386196640832816	0.1087568475594657	21.5	0.8796615869845464	0.22395833333333334	-0.5520833333333333
CENP-A containing chromatin assembly	0	0.8360546127543008	35	0.970275054258034	0.3645833333333333	-0.27083333333333337
CMP-N-acetylneuraminate biosynthetic process	0	0.26855036328293835	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
CMP-N-acetylneuraminate metabolic process	0	0.26855036328293835	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
CMP-N-acetylneuraminate transmembrane transport	0	0.32879388949898253	48	0.9683686783143881	0.5	0
COPI coating of Golgi vesicle	0	0.5801240438771833	42	0.9683686783143881	0.4375	-0.125
COPI-coated vesicle budding	0	0.5801240438771833	42	0.9683686783143881	0.4375	-0.125
COPII vesicle coating	-0.488411408771821	0.42027485020188327	28	0.9683686783143881	0.2916666666666667	-0.41666666666666663
COPII-coated vesicle budding	-0.4686303962827104	0.5925353948660068	30.5	0.9683686783143881	0.3177083333333333	-0.36458333333333337
COPII-coated vesicle cargo loading	-0.4503461821790585	0.5001443924547434	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
CRD-mediated mRNA stabilization	-0.9832232039784105	0.043589346935158674	12	0.7083486543112558	0.125	-0.75
CTP biosynthetic process	-0.918831588586954	0.012368999777987423	16.5	0.3174809292412579	0.171875	-0.65625
CTP catabolic process	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
CTP metabolic process	-0.9622258405453792	0.017340051944622105	17.5	0.4086421091020236	0.18229166666666666	-0.6354166666666667
CTP salvage	-1.2386196640832816	0.0014680798699417148	14	0.1348102308156823	0.14583333333333334	-0.7083333333333333
CUT catabolic process	0	0.3289797125796645	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
CUT metabolic process	0	0.3289797125796645	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
CXCL12-activated CXCR4 signaling pathway	1.0946759035060667	0.21575986274168746	54	0.9683686783143881	0.5625	0.125
Cajal body organization	-1.8681847951886632	0.09108675876073047	17.5	0.8397538735789702	0.18229166666666666	-0.6354166666666667
Cdc42 protein signal transduction	0	0.6564297437087754	33	0.9683686783143881	0.34375	-0.3125
D-alanine catabolic process	0	0.0055836168063787715	25	0.18821736146059073	0.2604166666666667	-0.47916666666666663
D-alanine metabolic process	0	0.0055836168063787715	25	0.18821736146059073	0.2604166666666667	-0.47916666666666663
D-amino acid biosynthetic process	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
D-amino acid catabolic process	0	0.26855036328293835	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
D-amino acid metabolic process	0	0.4640902748763119	31	0.9683686783143881	0.3229166666666667	-0.35416666666666663
D-amino acid transport	0	0.5801240438771833	42	0.9683686783143881	0.4375	-0.125
D-aspartate import across plasma membrane	0	0.5801240438771833	42	0.9683686783143881	0.4375	-0.125
D-aspartate transmembrane transport	0	0.5801240438771833	42	0.9683686783143881	0.4375	-0.125
D-glucose import	-1.3805837667353649	0.20995417804059102	23	0.9683686783143881	0.23958333333333334	-0.5208333333333333
D-glucose import across plasma membrane	-0.5962500234204927	0.32460281251508183	26	0.9683686783143881	0.2708333333333333	-0.45833333333333337
D-glucose transmembrane transport	-0.17496988622792997	0.9403309215495181	39	0.9887714906472921	0.40625	-0.1875
D-glucuronate catabolic process	0	0.9257938788758275	36	0.9887714906472921	0.375	-0.25
D-glucuronate catabolic process to D-xylulose 5-phosphate	0	0.9257938788758275	36	0.9887714906472921	0.375	-0.25
D-glucuronate metabolic process	0	0.9257938788758275	36	0.9887714906472921	0.375	-0.25
D-ribose catabolic process	0	0.5781700042383453	32	0.9683686783143881	0.3333333333333333	-0.33333333333333337
D-ribose metabolic process	0	0.5781700042383453	32	0.9683686783143881	0.3333333333333333	-0.33333333333333337
D-serine biosynthetic process	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
D-serine catabolic process	0	0.0055836168063787715	25	0.18821736146059073	0.2604166666666667	-0.47916666666666663
D-serine metabolic process	0	0.09632067516219293	27	0.8397538735789702	0.28125	-0.4375
DN2 thymocyte differentiation	0	NA	37.5	NA	0.390625	-0.21875
DNA ADP-ribosylation	-0.918831588586954	0.4614065629407359	28.5	0.9683686783143881	0.296875	-0.40625
DNA alkylation repair	0	1	37	1	0.3854166666666667	-0.22916666666666663
DNA biosynthetic process	-0.23447354004657683	0.3286137630737701	24	0.9683686783143881	0.25	-0.5
DNA catabolic process	-0.488411408771821	0.4195470302522532	27	0.9683686783143881	0.28125	-0.4375
DNA conformation change	-0.06908456122866236	1	37	1	0.3854166666666667	-0.22916666666666663
DNA cytosine deamination	0	0.8360546127543008	35	0.970275054258034	0.3645833333333333	-0.27083333333333337
DNA damage checkpoint signaling	-0.12478403846128155	0.7071142312899614	32	0.9683686783143881	0.3333333333333333	-0.33333333333333337
DNA damage response	-0.05374663112236722	0.7103087154792449	32	0.9683686783143881	0.3333333333333333	-0.33333333333333337
DNA damage response, signal transduction by p53 class mediator	-0.023397837096142293	0.8228278410546016	34	0.9683686783143881	0.3541666666666667	-0.29166666666666663
DNA damage response, signal transduction resulting in transcription	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
DNA deamination	-1.042541989620254	0.1292437618320601	19	0.9533800808712494	0.19791666666666666	-0.6041666666666667
DNA double-strand break attachment to nuclear envelope	-1.2386196640832816	0.6734527176451063	32	0.9683686783143881	0.3333333333333333	-0.33333333333333337
DNA double-strand break processing	0.06701820472500808	0.9397940659926394	39	0.9887714906472921	0.40625	-0.1875
DNA double-strand break processing involved in repair via single-strand annealing	-0.505091876537246	0.6130694224755756	31	0.9683686783143881	0.3229166666666667	-0.35416666666666663
DNA geometric change	0	1	38	1	0.3958333333333333	-0.20833333333333337
DNA integration	0	0.2721204761242047	28	0.9683686783143881	0.2916666666666667	-0.41666666666666663
DNA integrity checkpoint signaling	-0.1163733224450137	0.598868471629393	30	0.9683686783143881	0.3125	-0.375
DNA metabolic process	-0.07418108054662526	0.6557924302406442	31	0.9683686783143881	0.3229166666666667	-0.35416666666666663
DNA methylation-dependent heterochromatin formation	-0.918831588586954	0.40453916936588025	26.5	0.9683686783143881	0.2760416666666667	-0.44791666666666663
DNA modification	0.031069037380222486	0.940503972380665	36	0.9887714906472921	0.375	-0.25
DNA protection	0	0.2841299867663769	49.5	0.9683686783143881	0.515625	0.03125
DNA recombinase assembly	0	0.6776004804244088	40.5	0.9683686783143881	0.421875	-0.15625
DNA recombination	0.011188747889741613	0.8815816412456707	35	0.9811853111460319	0.3645833333333333	-0.27083333333333337
DNA repair	-0.0855500536524435	0.5521439123266049	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
DNA repair complex assembly	0	0.6776004804244088	40.5	0.9683686783143881	0.421875	-0.15625
DNA repair-dependent chromatin remodeling	-0.30123777558847875	0.7569636722887584	33	0.9683686783143881	0.34375	-0.3125
DNA replication	-0.00903713702928044	1	37	1	0.3854166666666667	-0.22916666666666663
DNA replication checkpoint signaling	0	1	37	1	0.3854166666666667	-0.22916666666666663
DNA replication initiation	0.3107818182824779	0.6758899811298519	43.5	0.9683686783143881	0.453125	-0.09375
DNA replication preinitiation complex assembly	0	0.5021456227383126	43.5	0.9683686783143881	0.453125	-0.09375
DNA replication proofreading	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
DNA replication, Okazaki fragment processing	0	0.5781700042383453	32	0.9683686783143881	0.3333333333333333	-0.33333333333333337
DNA replication, removal of RNA primer	0	0.6564297437087754	33	0.9683686783143881	0.34375	-0.3125
DNA replication, synthesis of primer	0	0.5552042231507157	45	0.9683686783143881	0.46875	-0.0625
DNA replication-dependent chromatin assembly	0	0.43628393548296507	30	0.9683686783143881	0.3125	-0.375
DNA replication-dependent chromatin disassembly	0	0.6130694224755756	44	0.9683686783143881	0.4583333333333333	-0.08333333333333337
DNA strand displacement	0	0.06736145809765522	26	0.8247520133979579	0.2708333333333333	-0.45833333333333337
DNA strand elongation	0	0.9328315698785357	39	0.9887714906472921	0.40625	-0.1875
DNA strand elongation involved in DNA replication	0	0.9286453044264721	36	0.9887714906472921	0.375	-0.25
DNA strand invasion	0	0.6049071548927589	32	0.9683686783143881	0.3333333333333333	-0.33333333333333337
DNA strand resection involved in replication fork processing	0	0.5101107355129372	46	0.9683686783143881	0.4791666666666667	-0.04166666666666663
DNA synthesis involved in DNA repair	-0.15594890385880267	0.25419751814092695	22	0.9683686783143881	0.22916666666666666	-0.5416666666666667
DNA synthesis involved in DNA replication	0	0.5021456227383126	43.5	0.9683686783143881	0.453125	-0.09375
DNA synthesis involved in UV-damage excision repair	0	0.5781700042383453	32	0.9683686783143881	0.3333333333333333	-0.33333333333333337
DNA synthesis involved in mitotic DNA replication	0	0.5021456227383126	43.5	0.9683686783143881	0.453125	-0.09375
DNA topological change	-1.056572736598164	0.048155249619384034	13	0.7488317064900419	0.13541666666666666	-0.7291666666666667
DNA transposition	0	0.7882004423568383	34	0.9683686783143881	0.3541666666666667	-0.29166666666666663
DNA-templated DNA replication	0.05201098262061332	0.8231878167631362	34	0.9683686783143881	0.3541666666666667	-0.29166666666666663
DNA-templated DNA replication maintenance of fidelity	-0.020252518996460966	0.7652866266785402	33	0.9683686783143881	0.34375	-0.3125
DNA-templated transcription	-0.347756438513155	0.3339717707096395	24	0.9683686783143881	0.25	-0.5
DNA-templated transcription elongation	0	0.5184309864979647	46	0.9683686783143881	0.4791666666666667	-0.04166666666666663
DNA-templated transcription initiation	-0.3947606498310136	0.502640899707398	28	0.9683686783143881	0.2916666666666667	-0.41666666666666663
DNA-templated transcription open complex formation	0	0.09632067516219293	27	0.8397538735789702	0.28125	-0.4375
DNA-templated transcription termination	-0.5332367246420624	0.3538688837858504	26	0.9683686783143881	0.2708333333333333	-0.45833333333333337
DNA-templated transcriptional start site selection	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
DNA-templated viral transcription	0	0.21323911789813715	28	0.9683686783143881	0.2916666666666667	-0.41666666666666663
ER overload response	-0.7314057050772139	0.20995417804059102	23	0.9683686783143881	0.23958333333333334	-0.5208333333333333
ER to Golgi ceramide transport	0	0.6564297437087754	33	0.9683686783143881	0.34375	-0.3125
ER-dependent peroxisome localization	0	NA	37.5	NA	0.390625	-0.21875
ER-dependent peroxisome organization	0	NA	37.5	NA	0.390625	-0.21875
ER-nucleus signaling pathway	-0.5393042441764826	0.08235892847020934	14	0.8397538735789702	0.14583333333333334	-0.7083333333333333
ERAD pathway	-0.6468319192345915	0.20606506751372938	20	0.9683686783143881	0.20833333333333334	-0.5833333333333333
ERBB signaling pathway	-0.24924511258353305	0.332909901278408	24	0.9683686783143881	0.25	-0.5
ERBB2 signaling pathway	-0.3133100080787111	0.3475498304694038	25	0.9683686783143881	0.2604166666666667	-0.47916666666666663
ERBB2-EGFR signaling pathway	-0.505091876537246	0.17685503990541784	22.5	0.9683686783143881	0.234375	-0.53125
ERBB2-ERBB3 signaling pathway	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
ERBB2-ERBB4 signaling pathway	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
ERBB3 signaling pathway	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
ERBB4 signaling pathway	0	0.4640902748763119	31	0.9683686783143881	0.3229166666666667	-0.35416666666666663
ERBB4-ERBB4 signaling pathway	0	0.393022072011382	30	0.9683686783143881	0.3125	-0.375
ERK1 and ERK2 cascade	0.01845777789041908	0.8805328007579489	35	0.9811853111460319	0.3645833333333333	-0.27083333333333337
ERK5 cascade	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
ESCRT III complex disassembly	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
ESCRT complex disassembly	0	0.8173613313851769	39	0.9683686783143881	0.40625	-0.1875
FAD biosynthetic process	0	0.06736145809765522	26	0.8247520133979579	0.2708333333333333	-0.45833333333333337
FAD metabolic process	0	0.06736145809765522	26	0.8247520133979579	0.2708333333333333	-0.45833333333333337
FAD transmembrane transport	0	0.09632067516219293	27	0.8397538735789702	0.28125	-0.4375
FAD transport	0	0.09632067516219293	27	0.8397538735789702	0.28125	-0.4375
Factor XII activation	0	0.6564297437087754	33	0.9683686783143881	0.34375	-0.3125
Fas signaling pathway	0	1	37	1	0.3854166666666667	-0.22916666666666663
Fc receptor mediated inhibitory signaling pathway	0	0.6776004804244088	40.5	0.9683686783143881	0.421875	-0.15625
Fc receptor mediated stimulatory signaling pathway	0.010308897918584414	0.5456910210425248	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
Fc receptor signaling pathway	0.08465145975188171	0.6026037226971639	45	0.9683686783143881	0.46875	-0.0625
Fc receptor-mediated immune complex endocytosis	0	0.2841299867663769	49.5	0.9683686783143881	0.515625	0.03125
Fc-epsilon receptor signaling pathway	0.05760282017332563	0.7099673652501057	43	0.9683686783143881	0.4479166666666667	-0.10416666666666663
Fc-gamma receptor signaling pathway	0.2000592728749605	0.9403309215495181	39	0.9887714906472921	0.40625	-0.1875
Fc-gamma receptor signaling pathway involved in phagocytosis	0.010308897918584414	0.5456910210425248	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
G protein-coupled acetylcholine receptor signaling pathway	-0.6515076317687156	0.41040357784265535	27.5	0.9683686783143881	0.2864583333333333	-0.42708333333333337
G protein-coupled dopamine receptor signaling pathway	-0.3206569182327077	0.2787433384606825	23	0.9683686783143881	0.23958333333333334	-0.5208333333333333
G protein-coupled glutamate receptor signaling pathway	0.03225068189506697	0.9389254310563494	39	0.9887714906472921	0.40625	-0.1875
G protein-coupled opioid receptor signaling pathway	0	0.5021456227383126	43.5	0.9683686783143881	0.453125	-0.09375
G protein-coupled opsin signaling pathway	0	0.5021456227383126	43.5	0.9683686783143881	0.453125	-0.09375
G protein-coupled receptor catabolic process	0	0.9257938788758275	39	0.9887714906472921	0.40625	-0.1875
G protein-coupled receptor internalization	-0.505091876537246	0.5001443924547434	29	0.9683686783143881	0.3020833333333333	-0.39583333333333337
G protein-coupled receptor signaling pathway	0.007987718043798275	0.9999999999999998	38	1	0.3958333333333333	-0.20833333333333337
G protein-coupled receptor signaling pathway coupled to cGMP nucleotide second messenger	0	0.5801240438771833	42	0.9683686783143881	0.4375	-0.125
G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger	0.017598159490787302	0.8813382989219829	35	0.9811853111460319	0.3645833333333333	-0.27083333333333337
G protein-coupled serotonin receptor signaling pathway	0	0.37457943471589183	49	0.9683686783143881	0.5104166666666666	0.02083333333333326
G-quadruplex DNA formation	0	NA	37.5	NA	0.390625	-0.21875
G0 to G1 transition	0	0.06736145809765522	26	0.8247520133979579	0.2708333333333333	-0.45833333333333337
G1 to G0 transition	-1.2386196640832816	0.19651934789959508	21	0.9683686783143881	0.21875	-0.5625
G1 to G0 transition involved in cell differentiation	0	0.8522282283520484	35	0.9785421028787344	0.3645833333333333	-0.27083333333333337
G1/S transition of mitotic cell cycle	-0.41946236655730945	0.22687070005527293	21	0.9683686783143881	0.21875	-0.5625
G2/M transition of mitotic cell cycle	-0.20681739666779025	0.6549519463440648	31	0.9683686783143881	0.3229166666666667	-0.35416666666666663
GABAergic neuron differentiation	0	NA	37.5	NA	0.390625	-0.21875
GCN2-mediated signaling	0	0.5021456227383126	43.5	0.9683686783143881	0.453125	-0.09375
GDF15-GFRAL signaling pathway	0	0.24436644700555013	51	0.9683686783143881	0.53125	0.0625
