,GSM7518958,GSM7518960,GSM7518962,GSM7518964,GSM7518966,GSM7518968,GSM7518970,GSM7518972,GSM7518974,GSM7518976,GSM7518978,GSM7518980,GSM7518986,GSM7518991,GSM7518996,GSM7519001,GSM7519006,GSM7519007,GSM7519009,GSM7519010,GSM5005789,GSM5005790,GSM5005791,GSM5005792,GSM4478019,GSM4478020,GSM4478021,GSM4478027,GSM4478031,GSM4478032,GSM4478033,GSM4478037,GSM4478038,GSM4478039,GSM5573712,GSM5573717,GSM5573722,GSM5573727,GSM6506628,GSM6506629,GSM6506640,GSM3855590,GSM3855593,GSM3855596,GSM3855599,GSM3855602,GSM3855605,GSM5048552,GSM5048554,GSM5048556,GSM5048558,GSM5048560,GSM5048562,GSM5048564,GSM5048566,GSM5048568,GSM5048570,GSM5048572,GSM5048574,GSM5048576,GSM5048578,GSM5048580,GSM5048582,GSM4273334,GSM4273348,GSM4273362,GSM4273376,GSM5319713,GSM5319715,GSM5319717,GSM5319719,GSM5319721,GSM5319723,GSM5319725,GSM5319727,GSM5319729,GSM5319731,GSM5319733,GSM5319735,GSM5319737,GSM5319739,GSM5319741,GSM5319743,GSM5319745,GSM5319747,GSM8087241,GSM8087242,GSM8087243,GSM8087244,GSM8087249,GSM8087250,GSM8087251,GSM8087252,GSM4210636,GSM4210640,GSM4210644,GSM6998086,GSM6998088,GSM6998090,GSM6998092,GSM6998094,GSM6998096,GSM6998098,GSM6998100,GSM6998103,GSM6998106,GSM6998108,GSM6998110,GSM6998112,GSM5820933,GSM5820934,GSM5820935,GSM5820937,GSM5820939,GSM5820940,GSM5820941,GSM5820942,GSM5820943,GSM5820944,GSM5820945,GSM5820946,GSM5820947,GSM5820948,GSM5820949,GSM5820950,GSM5820951,GSM5820952,GSM5820954,GSM5820955,GSM5820956,GSM5820957,GSM5820958,GSM5820959,GSM5820960,GSM5820961,GSM5820962,GSM5820963,GSM5820964,GSM5820965,GSM5820966,GSM5820967,GSM5820968,GSM5820969,GSM5820970,GSM5820971,GSM4455463,GSM4455464,GSM4455465,GSM4455466,GSM1565956,GSM1565958,GSM1565960,GSM1565962,GSM1565964,GSM1565966,GSM5952186,GSM5952187,GSM5952188,GSM5952189,GSM5952190,GSM5952191,GSM4263940,GSM4263941,GSM4263942,GSM3071061,GSM3071063,GSM3071065,GSM3071067,GSM3071069,GSM3071071,GSM3071073,GSM3071075,GSM3071077,GSM3071079,GSM3071081,GSM3071083,GSM3071085,GSM3071087,GSM3071089,GSM3071091,GSM3071093,GSM3071095,GSM3071097,GSM3071099,GSM3071101,GSM3071103,GSM3071105,GSM3071107,GSM3071113,GSM3071118,GSM3071120,GSM3071122,GSM3071124,GSM3071130,GSM3071132,GSM3071134,GSM3071136,GSM3071138,GSM3071140,GSM3071142,GSM3071144,GSM3071146,GSM3071148,GSM3071150,GSM3425229,GSM3425235,GSM3425241,GSM2226808,GSM2226825,GSM2226829,GSM2226832,GSM1565998,GSM1566000,GSM1566002,GSM3070965,GSM3070967,GSM3070969,GSM3070971,GSM3070973,GSM3070975,GSM3070977,GSM3070979,GSM3070981,GSM3070983,GSM3070985,GSM3070987,GSM3070989,GSM3070991,GSM3070993,GSM3070995,GSM3070997,GSM3070999,GSM3071001,GSM3071003,GSM3071005,GSM3071006,GSM3071007,GSM3071009,GSM3071011,GSM3071013,GSM3071015,GSM3071017,GSM3071019,GSM3071021,GSM3071023,GSM3071025,GSM3071035,GSM3071037,GSM3071039,GSM3071041,GSM3071043,GSM3071045,GSM3071049,GSM3071051,GSM3071053,GSM3071055,GSM3071057,GSM3071059
A375,0.10710876,0.115848444,0.11999443,0.15285814,0.11708592,0.08015631,0.11017031,0.09799065,0.11657147,0.070820004,0.048577342,0.09939844,0.106915146,0.104593925,0.1160216,0.07832475,0.1056492,0.08743521,0.08742491,0.08038524,0.10594779,0.077762336,0.07671732,0.07553723,0.12768485,0.117610365,0.115958825,0.061251733,0.14794078,0.14333904,0.13866064,0.1033568,0.10543725,0.10371433,0.15270078,0.16673781,0.12843722,0.17733057,0.1324086,0.13710839,0.10108307,0.060594913,0.10173789,0.060756862,0.11059493,0.06129347,0.08765475,0.12490571,0.19550633,0.07998391,0.12053245,0.11644945,0.10685675,0.09932494,0.09143003,0.10572602,0.103451505,0.06954385,0.0954486,0.12599628,0.11322366,0.072811194,0.08481368,0.13851896,0.13293262,0.110491544,0.0957812,0.11538177,-0.02521127,-0.009967688,0.092058256,0.017111607,0.015437632,-0.0045093987,-0.026875244,-0.0018965288,0.0067397514,-0.025832143,-0.00070465443,0.037259277,-0.03756606,-0.017514346,0.010723704,-0.021139875,-0.01224939,0.24771377,0.2571798,0.24508949,0.2477687,0.18784489,0.16688474,0.19056764,0.18526897,0.072077386,0.07380346,0.0948172,0.18798202,0.20940979,0.16777578,0.20412971,0.19537081,0.15000527,0.15565981,0.178702,0.14396915,0.14998801,0.06136243,0.12835917,0.0616254,0.04718142,0.0852673,0.004821062,-0.022574743,0.090346254,-0.024990646,0.025603248,0.01601469,-0.025130881,-0.040145576,-0.042971008,-0.007100357,0.0026099472,-0.027160844,0.009871489,0.017247962,-0.03140532,0.052626837,-0.027590593,-0.03268193,-0.02064242,-0.023413314,0.07681394,-0.008776769,-0.016617328,-0.03228116,0.006553237,-0.036955383,-0.045931324,0.026005,-0.005866113,-0.0042527625,-0.012154431,0.005623112,-0.013993988,0.027389238,-0.12866029,-0.021072434,-0.0349206,-0.11228428,0.19887878,0.17345698,0.124181315,0.083837286,0.11858231,0.20808533,-0.12870361,-0.021072434,-0.0349206,-0.11228428,-0.21455123,-0.13743933,0.13875195,0.14841087,0.16612884,0.21294965,-0.049957577,0.04395326,-0.023566157,0.10770331,0.014327438,0.11164543,0.02368199,0.17553024,0.08326251,0.040333074,0.02958875,0.08389171,0.07455714,0.12933184,0.022655617,0.0026438034,-0.017590843,0.15991454,0.046077736,0.084634215,0.017701656,-0.000149015,0.02743345,0.07567886,0.057822414,-0.059765875,0.0919586,-0.007504084,0.13570623,0.007382108,0.12744822,0.076764666,0.032636512,0.015551906,0.012520206,-0.009474645,-0.02272899,-0.048394665,-0.05330936,-0.041901715,0.106199116,0.075675234,-0.068053715,-0.0762902,-0.08513565,-0.07780225,0.026401924,0.03462254,0.05415005,0.11568746,0.15425467,0.05799416,0.113898896,0.06060161,0.10639795,-0.005512547,-0.10002214,-0.052672423,0.058094334,-0.049698334,0.037514154,0.06768383,0.064079486,-0.014082269,0.03563618,0.036445625,0.11364614,0.10298103,0.06316486,0.09038929,0.027799368,0.026136149,0.14588946,-0.03151809,0.0044667316,0.07014775,0.055647384,-0.03424104,0.031264234,0.06444643,0.10884053,0.037685998,-0.013650455,0.086450785,-0.02758918,-0.009457836,0.05664852,0.03711081,0.10910122,0.0805014,0.0261202,0.1241322,0.08204682
A549,0.0992755,0.09005113,0.110938855,0.1502925,0.10750734,0.074320875,0.10464752,0.0864045,0.10473258,0.051185116,0.052388173,0.09154522,0.100157864,0.09586585,0.120858006,0.07495001,0.112114295,0.08660857,0.09271396,0.0821347,0.09875223,0.0823219,0.090033695,0.07956964,0.14347482,0.13160704,0.1294432,0.07813986,0.16680917,0.15878032,0.15427311,0.122111715,0.12373588,0.11924158,0.1645767,0.16745731,0.13808447,0.18072018,0.08977578,0.09530514,0.05681671,0.06487202,0.1013729,0.060046364,0.11168502,0.06664339,0.08383101,0.14080475,0.22474097,0.10214474,0.1342978,0.1193455,0.10949324,0.106399246,0.103854746,0.117306076,0.10610723,0.07589329,0.10540044,0.13610102,0.11804253,0.091182604,0.10145292,0.14542891,0.14196725,0.12738939,0.11773288,0.0932969,-0.054286946,-0.043034155,0.06312042,-0.0042344998,-0.018453475,-0.036015537,-0.069075875,-0.039823696,-0.028228065,-0.06588277,-0.031746946,4.382786e-05,-0.08610369,-0.060881533,-0.029372215,-0.05130171,-0.049177255,0.19725697,0.20833318,0.19450411,0.19751644,0.14114438,0.12009997,0.14679311,0.13973959,0.07309322,0.0720406,0.091464855,0.21915267,0.23370358,0.18198696,0.21682176,0.21489125,0.17255932,0.19154777,0.18983574,0.18200491,0.17400251,0.08508548,0.14828575,0.09261438,0.055213604,0.07946473,0.0082837045,-0.033198856,0.09802782,-0.0096898535,0.03000819,0.0027407003,-0.037647136,-0.044018984,-0.026693346,-0.014601496,0.018336834,-0.0143830795,0.021004003,0.012241848,-0.04533843,0.07785028,-0.01885449,-0.023684805,-0.021607608,-0.011377704,0.10007316,-0.01773445,-0.013010053,-0.033563614,-0.002809365,-0.044775974,-0.053028997,0.0080219535,-0.0054071383,-0.014119873,0.0050002686,-0.00887806,-0.01449533,0.0345249,-0.13834503,-0.03836009,-0.056121368,-0.105873965,0.22405617,0.20131713,0.1368982,0.08279369,0.1434641,0.2294923,-0.13833477,-0.03836009,-0.056121368,-0.105873965,-0.23831668,-0.1480369,0.13688877,0.14931056,0.14434712,0.28845194,-0.00014171326,0.06228913,-0.013533072,0.15877773,0.024574088,0.16265316,0.07398294,0.21943349,0.0955906,0.044743646,0.029350374,0.1482186,0.12237137,0.18170315,0.02975793,0.003788932,-0.022110237,0.2114144,0.08540111,0.11614992,0.033838164,0.014067065,0.04923061,0.12425382,0.105090536,-0.029812083,0.14416319,0.033435166,0.19442923,0.07412471,0.18808195,0.1456089,0.076441616,0.05602981,0.075263925,-0.008263774,-0.04080685,-0.0520022,-0.05809831,-0.0059625497,0.10113236,0.086551376,-0.08205063,-0.07977329,-0.07599754,-0.08785246,0.042830568,0.051632125,0.07258697,0.12978451,0.20803863,0.12534739,0.13495572,0.058902513,0.15319827,0.004817732,-0.05380398,-0.01496319,0.110357225,-0.028533103,0.09418581,0.09970407,0.07176135,-0.0007106816,0.057146225,0.061804198,0.1704143,0.11909729,0.095385976,0.098909214,0.028193144,-0.0044344002,0.16809681,-0.013482918,0.009775709,0.100786336,0.07427508,-0.009380924,0.03450361,0.09274886,0.12076551,0.06678731,-0.0053491998,0.12469331,-0.02795636,-0.025025293,0.06085941,0.03965356,0.096940175,0.08435558,0.022730358,0.14548612,0.12046466
ASC,0.1550998,0.12579931,0.15149353,0.15194896,0.12831803,0.09139134,0.146536,0.106762804,0.14002134,0.07232111,0.11623271,0.112133354,0.119886,0.12053533,0.15223852,0.11295241,0.13558021,0.118761934,0.1422509,0.13868,0.11282414,0.112942964,0.13114816,0.1616606,0.19158302,0.17421989,0.1752034,0.13070878,0.20351185,0.19699433,0.19193633,0.171813,0.17277224,0.16928646,0.20284534,0.2053607,0.17628026,0.22250867,0.13487756,0.1384931,0.13832992,0.07986991,0.10020366,0.07170336,0.11646956,0.087523215,0.085428536,0.19463216,0.28314915,0.15754487,0.18211643,0.1829775,0.17863172,0.16861585,0.15376762,0.17195264,0.14691144,0.13091284,0.17347147,0.19618389,0.19409578,0.15981871,0.1743257,0.1816042,0.16639812,0.15893206,0.15460041,0.11988022,-0.043187775,-0.04023087,0.100343674,0.027969955,0.0046830066,0.018984277,-0.060936555,-0.025343215,0.023823852,-0.05200663,-0.009689608,0.045045298,-0.06396308,-0.028348839,0.01732418,-0.02645327,0.026836265,0.1437473,0.15301807,0.1381656,0.1425975,0.0963684,0.072988205,0.102474384,0.09259151,0.14353535,0.12376772,0.14537069,0.24759917,0.2584225,0.23889697,0.2589469,0.24428783,0.25218824,0.24039589,0.25075474,0.24251439,0.2134666,0.17643422,0.23854657,0.18826117,0.098955266,0.08442361,0.033892553,0.0044285594,0.13791677,0.029795885,0.0675124,0.050105438,-0.012111579,-0.005489438,0.014329756,0.019349514,0.04982518,0.040383704,0.053383276,0.044584606,-0.010393039,0.116715886,0.015999593,0.014422037,0.008472163,0.029106548,0.13300858,0.0056318776,0.030507833,0.019841598,0.016959429,-0.004672534,-0.021204147,0.029580863,0.035315745,0.025285019,0.046158984,0.02138117,0.021000113,0.0628988,-0.118189335,-0.04595302,-0.057818238,-0.063572295,0.24196301,0.19032608,0.14205626,0.0806398,0.15495406,0.21051267,-0.118107736,-0.04595302,-0.057818238,-0.063572295,-0.25485858,-0.13084152,0.17593136,0.17720534,0.19449717,0.3777008,0.035664503,0.14372471,-0.017207194,0.16888787,0.035625014,0.2990653,0.20778237,0.3076247,0.13476238,0.09448101,0.07450219,0.28241855,0.24159442,0.29760388,0.07373071,0.043857235,0.034079168,0.32288438,0.20342454,0.24019325,0.14584678,0.13032775,0.13841854,0.24320519,0.13803977,0.056695964,0.24337557,0.101898886,0.293943,0.18322666,0.2600399,0.24223323,0.16722667,0.15067168,0.20603628,0.05976609,0.03301057,0.012617115,0.010216335,0.015530922,0.121787235,0.13306157,-0.07326314,-0.064607635,-0.05346855,-0.07211071,0.06506032,0.052034855,0.08376964,0.1786584,0.26377743,0.08809384,0.21003714,0.09986005,0.28867394,-0.0073561925,-0.036923174,0.04565429,0.23153095,-0.057319336,0.2492488,0.13043563,0.12698306,0.07135672,0.06684426,0.07289466,0.3088298,0.20980845,0.15010354,0.19211154,0.05623165,0.10178494,0.21210441,0.1331009,0.09734888,0.22967142,0.19194101,0.110793516,0.14274324,0.24281576,0.18514286,0.21861044,0.13577919,0.2376819,0.105004355,0.089449994,0.1390766,0.088998444,0.15548754,0.108982,0.10273426,0.20076466,0.27130184
BT20,0.13878341,0.12390035,0.13988596,0.18709376,0.14348929,0.12490652,0.12916847,0.12497987,0.13690494,0.099489525,0.08516971,0.13726377,0.13692068,0.13422252,0.1498012,0.119264595,0.14474778,0.12209115,0.12527685,0.11606943,0.125571,0.13555256,0.13284673,0.112526305,0.159108,0.14907925,0.14751758,0.103941604,0.18212385,0.17521846,0.1726377,0.1445394,0.14327826,0.13800746,0.16897824,0.18173037,0.15437312,0.19825526,0.12806672,0.13305382,0.10318218,0.09868179,0.14581728,0.102605894,0.1554386,0.111585185,0.13168617,0.15886255,0.23807219,0.13209257,0.15183674,0.14383554,0.14351195,0.13819979,0.12595958,0.14237392,0.13726616,0.09130097,0.1406047,0.1585029,0.15135852,0.12690863,0.13158602,0.16319747,0.15651664,0.14092319,0.14629088,0.13083622,0.021321544,0.031905513,0.116256356,0.05433313,0.06290661,0.020294487,0.01365311,0.029015746,0.034452353,0.024147205,0.036794942,0.05317366,0.008709079,0.008364549,0.019375568,0.0065220706,-0.003288061,0.22797468,0.2365515,0.22387584,0.22730063,0.18539856,0.16766973,0.18820946,0.18580902,0.11160868,0.10553825,0.12091815,0.22642761,0.23456699,0.19828217,0.22349139,0.17727865,0.18971404,0.19577326,0.20362544,0.18558176,0.17380553,0.10944891,0.16004306,0.14050631,0.09591507,0.13462548,0.041701697,0.017058767,0.13553302,0.03391765,0.07396166,0.047474306,0.010803075,0.00408159,0.009682057,0.035600644,0.04501337,0.025355136,0.06075171,0.05684277,0.0071005956,0.08664971,0.021428643,0.011829863,0.025141105,0.028443044,0.11490719,0.03197801,0.0250201,0.016859114,0.044668853,0.015244537,-0.0142240785,0.06171007,0.04339516,0.041672252,0.032382436,0.038861416,0.028910065,0.065828934,-0.078743055,0.026504166,-0.013726652,-0.072965585,0.2379199,0.23204921,0.18037494,0.13370727,0.18066372,0.25453383,-0.07870627,0.026504166,-0.013726652,-0.072965585,-0.22903879,-0.12609667,0.15473305,0.16849454,0.16144316,0.27319592,-0.002997893,0.07960333,-0.05102319,0.09123301,0.007665082,0.18228127,0.0881971,0.2530296,0.11690538,0.07403714,0.05780203,0.16181989,0.13027406,0.21285099,0.071121976,0.06126889,0.054721653,0.24088411,0.09649419,0.19835606,0.061221674,0.040704716,0.066685624,0.18363065,0.08444774,0.00060166174,0.20380077,0.042828966,0.22427565,0.080098234,0.20214273,0.13236701,0.06842791,0.052439075,0.1283662,0.036517512,0.02099827,-0.00021086152,0.012534842,0.020835321,0.12733316,0.11410478,-0.04502509,-0.048278343,-0.050351657,-0.056910478,0.083841786,0.082675144,0.10280749,0.14430891,0.24628563,0.083910584,0.13153756,0.025379317,0.20067257,-0.0020180948,-0.025165431,0.010129621,0.13545516,-0.032963876,0.14176922,0.12007163,0.036378164,-0.021516642,0.06909093,0.06973236,0.18714733,0.1557747,0.08388331,0.13705741,0.04898392,0.055274997,0.17306787,0.051103313,0.050904516,0.12052534,0.09873143,0.044598166,0.0810385,0.15844049,0.14535446,0.12815334,0.051482,0.16265875,0.029605262,0.05909035,0.10018593,0.079004705,0.14484122,0.107268326,0.08098882,0.15662242,0.16370527
CD34,0.25575784,0.2655215,0.27019966,0.3172934,0.26647493,0.25927448,0.2789852,0.2659691,0.2759443,0.22923295,0.20381027,0.2872834,0.3030134,0.2898737,0.30488512,0.28253648,0.29924676,0.24248372,0.2523745,0.24447422,0.3206469,0.27536762,0.29367465,0.2798563,0.3343992,0.3279768,0.32401097,0.2848962,0.35586149,0.35509363,0.3510602,0.34376743,0.34773415,0.344712,0.345417,0.3604875,0.32524112,0.38136795,0.23470551,0.24200208,0.21582119,0.2413066,0.2533923,0.22461341,0.26978496,0.2402681,0.24070188,0.31679058,0.37794563,0.27972236,0.32118854,0.31311586,0.28795695,0.28667113,0.277557,0.28433976,0.31236184,0.28719592,0.29650825,0.3177146,0.29784507,0.2655889,0.27451807,0.32829657,0.32887706,0.3041007,0.27484974,0.36671424,0.20811632,0.21133193,0.32648504,0.26401356,0.25185654,0.24284014,0.19285744,0.24247567,0.25170925,0.19585747,0.24489737,0.28168383,0.1878191,0.24346234,0.2706502,0.2298247,0.25296593,0.0743481,0.08015381,0.07204106,0.0736758,0.049505003,0.032791503,0.050560784,0.04807626,0.30250418,0.31949082,0.32491568,0.3699662,0.40660062,0.36154953,0.39795718,0.32171294,0.34472662,0.34812844,0.37824464,0.31331196,0.32747534,0.24290843,0.31237632,0.23121467,0.32114327,0.3628207,0.28745583,0.27163395,0.35099173,0.2932218,0.31885847,0.29524714,0.26316863,0.25921127,0.27543753,0.29477865,0.3067734,0.27469027,0.31239605,0.31029215,0.26536995,0.32266003,0.27492395,0.27646744,0.2798144,0.28235203,0.37614104,0.27919868,0.28691265,0.27334115,0.29706854,0.26808998,0.24476919,0.30556935,0.29998818,0.2932093,0.30454352,0.28709134,0.28851092,0.32006332,0.11333492,0.19065629,0.21554069,0.1701648,0.3906755,0.398736,0.31669363,0.2748801,0.32710567,0.41786656,0.11341012,0.19065629,0.21554069,0.1701648,-0.08783219,0.07272723,0.3276269,0.3217832,0.35478425,0.3670677,-0.031180814,0.17515855,-0.05683515,0.20113818,0.12210586,0.28528774,0.13951412,0.2589403,0.21737136,0.18071334,0.1499876,0.26561975,0.18134446,0.229333,0.14147648,0.12524708,0.10010673,0.35801762,0.10387701,0.17536537,0.20683739,0.18729773,0.21846004,0.24498314,0.24775735,0.15359832,0.28832418,0.19445826,0.32818878,0.1273914,0.26610228,0.28195086,0.23963295,0.19943625,0.17665325,0.11588179,0.096107155,0.10139273,0.07275979,0.04862979,0.2568755,0.2225085,0.18770012,0.19231206,0.20739765,0.18024671,0.20039794,0.1976906,0.22356468,0.19314602,0.29616153,0.13332865,0.20619968,0.13262428,0.24641517,-0.08954541,-0.006174707,-0.0016129754,0.16360505,-0.011790841,0.17315036,0.159132,0.11616377,0.09705069,0.10299091,0.16974524,0.20797242,0.20868719,0.15096867,0.2120594,0.08053573,0.11748007,0.28402868,0.123599745,0.07011811,0.22206625,0.17993428,0.116160065,0.1613682,0.19251142,0.24842863,0.14187661,0.10328711,0.27496725,0.17281416,0.12660834,0.21910389,0.15758939,0.22924246,0.25090408,0.1535466,0.22113171,0.2331635
FIBRNPC,0.23514923,0.21412824,0.2333572,0.2647891,0.22308582,0.21518025,0.22862263,0.22095175,0.2223771,0.19174916,0.18926916,0.22535948,0.22639185,0.22755708,0.2554166,0.2239328,0.24440132,0.20722198,0.21548384,0.21166782,0.21024863,0.19537906,0.22023103,0.23493046,0.2810185,0.2720157,0.26613992,0.23026955,0.28341642,0.27779928,0.2729083,0.25863403,0.26173118,0.25756314,0.2949615,0.29880697,0.27517503,0.3035059,0.22883306,0.23451507,0.23684102,0.2027398,0.22327647,0.19622976,0.23783956,0.21472546,0.21204236,0.27319723,0.333324,0.22505708,0.25583756,0.2473492,0.2504398,0.2427685,0.2239404,0.2526264,0.23055325,0.22422501,0.2452681,0.2647781,0.26732603,0.23505358,0.25508872,0.25406238,0.24781083,0.23859191,0.2304017,0.23255196,0.08802372,0.10191088,0.22055428,0.16434978,0.14779094,0.126821,0.08288311,0.12681274,0.13005504,0.091322415,0.14115417,0.15552607,0.06536192,0.099656776,0.12817532,0.08950864,0.13173524,0.2683192,0.27794492,0.2644799,0.26629278,0.21903107,0.19696768,0.2202632,0.21553138,0.25533247,0.25146267,0.26365942,0.31673062,0.32128334,0.3115205,0.32978806,0.22327358,0.32164446,0.30182624,0.32105535,0.29720157,0.26213112,0.24491867,0.28252077,0.23958288,0.16150711,0.16662954,0.12616378,0.09506574,0.19144008,0.101781204,0.14020427,0.124914184,0.076396056,0.07390495,0.08568367,0.11150758,0.13198775,0.12260351,0.1307976,0.13392694,0.08326216,0.16884041,0.09665278,0.09011246,0.10489582,0.110058255,0.18572329,0.11408265,0.110207796,0.108579606,0.11115862,0.08356238,0.076519005,0.12719348,0.12415429,0.108197816,0.11353599,0.11174078,0.10208479,0.1465216,-0.010042421,0.0808249,0.049050227,0.019859374,0.3116853,0.28510356,0.23370758,0.18740147,0.2543293,0.3151577,-0.010031948,0.0808249,0.049050227,0.019859374,-0.15578134,-0.02932133,0.26547632,0.2664692,0.26844576,0.35522807,0.1547874,0.15264417,0.04469808,0.18289845,0.10525456,0.31984097,0.23884037,0.3887696,0.18013532,0.1511386,0.15047652,0.28971058,0.3001677,0.31095463,0.13932891,0.1057329,0.10973842,0.3206467,0.2772658,0.29069692,0.18951242,0.18025069,0.20166683,0.29877433,0.18243228,0.12239811,0.26830497,0.15564881,0.2806015,0.2370098,0.31672302,0.26233688,0.19767958,0.1873022,0.24517837,0.12967253,0.10569601,0.08475318,0.087395705,0.041612692,0.20544931,0.19360352,-0.0084597515,0.010323898,0.0046925046,-0.0033370047,0.1573156,0.14560804,0.16132474,0.19675735,0.26497102,0.14528503,0.20609498,0.11373187,0.27193087,0.027575409,0.01015743,0.0528563,0.22840741,0.004378584,0.2366049,0.14026116,0.17244785,0.13007106,0.08871279,0.099521466,0.30624762,0.23523547,0.15206172,0.21445167,0.08137589,0.12918939,0.22890949,0.16828373,0.107861124,0.22672276,0.20806342,0.14026922,0.16084422,0.26040006,0.21665864,0.24509887,0.152436,0.26099005,0.1366693,0.14406356,0.18715483,0.1608368,0.22193342,0.18569788,0.1400968,0.17863911,0.27844796
HA1E,0.17497355,0.16724145,0.17382604,0.19642155,0.16738108,0.13088562,0.15885575,0.14252685,0.15772854,0.11610906,0.1272749,0.14926116,0.14382552,0.13450034,0.16468588,0.13407354,0.15858886,0.14277354,0.15455021,0.14936548,0.15986581,0.13958105,0.16749439,0.15046354,0.18489805,0.17286123,0.17143567,0.12210609,0.19790627,0.19152437,0.18800692,0.15746059,0.15565404,0.15039201,0.19785212,0.20342545,0.18001367,0.20974402,0.15539607,0.15948714,0.14562604,0.11977443,0.16071706,0.12035301,0.16670796,0.13052149,0.1494289,0.18284295,0.2661342,0.1515312,0.16937591,0.17060708,0.17801106,0.17376271,0.15698166,0.16665433,0.14657982,0.13234212,0.16728419,0.19223768,0.18253303,0.15100347,0.16320243,0.18864709,0.18141988,0.16293257,0.16916732,0.12685104,-0.01718346,-0.0063302135,0.10836296,0.03658529,0.023762733,-0.0077843135,-0.023162052,0.0018933634,0.006291246,-0.015633885,0.008842513,0.034702167,-0.045361817,-0.031172084,-0.0026946831,-0.01875978,-0.0003282217,0.2616447,0.2724024,0.25664714,0.2596731,0.20333558,0.18111295,0.20571795,0.20022011,0.13329203,0.12611763,0.14080091,0.2474095,0.24734549,0.22284964,0.24324265,0.22879565,0.2300778,0.2214542,0.23198377,0.22241688,0.1937275,0.15405376,0.1958721,0.15346062,0.029327653,0.07635393,-0.007949882,-0.04068197,0.07578883,-0.026575023,0.016705222,-0.010296375,-0.03960429,-0.05629906,-0.04685683,-0.027941236,-0.007502107,-0.022150591,-1.0226495e-05,0.0011672816,-0.049506944,0.035537366,-0.038085897,-0.04307205,-0.028358797,-0.026351726,0.06415062,-0.024311546,-0.029781021,-0.03473625,-0.012331208,-0.04107788,-0.061131056,0.0009437593,-0.012208245,-0.012912172,-0.009430044,-0.014043901,-0.02900259,0.015379434,-0.1196807,0.0029576498,-0.051623166,-0.10201322,0.26690128,0.24318685,0.20163047,0.15812181,0.20743498,0.27194226,-0.119646825,0.0029576498,-0.051623166,-0.10201322,-0.23078096,-0.14328547,0.18454306,0.19441292,0.19261184,0.2993451,0.055342194,0.111174,0.027324788,0.13928209,0.028965823,0.21295501,0.14740877,0.29370835,0.122530945,0.07810561,0.07122994,0.18798937,0.19052595,0.25245056,0.060597192,0.046170868,0.03170418,0.23319522,0.17312509,0.218084,0.08647831,0.07024864,0.101940684,0.20027307,0.10938934,0.017030362,0.18984324,0.064555235,0.21466245,0.15225458,0.22741231,0.16542229,0.10361448,0.08065388,0.1498132,0.067228295,0.034895904,0.0070867487,0.01689233,0.043788508,0.145278,0.14339814,-0.089575626,-0.090523295,-0.0959587,-0.099209964,0.11952743,0.11437144,0.13875242,0.14201541,0.21461558,0.0634452,0.12735434,0.053378623,0.20214908,-0.008787323,-0.048063446,0.004392271,0.15774292,-0.0077075763,0.16953795,0.08925665,0.10224198,0.02691085,0.07590866,0.07747058,0.22812013,0.17510793,0.101496466,0.15173347,0.06021666,0.08084641,0.1827777,0.08103605,0.069506034,0.14275573,0.1263736,0.04065002,0.1080519,0.1720878,0.1540656,0.15456848,0.06109517,0.14724082,0.024780784,0.040744685,0.10466952,0.087810226,0.12641278,0.088288404,0.07005571,0.17168404,0.1913137
