,GSM7518958,GSM7518960,GSM7518962,GSM7518964,GSM7518966,GSM7518968,GSM7518970,GSM7518972,GSM7518974,GSM7518976,GSM7518978,GSM7518980,GSM7518986,GSM7518991,GSM7518996,GSM7519001,GSM7519006,GSM7519007,GSM7519009,GSM7519010,GSM5005789,GSM5005790,GSM5005791,GSM5005792,GSM4478019,GSM4478020,GSM4478021,GSM4478027,GSM4478031,GSM4478032,GSM4478033,GSM4478037,GSM4478038,GSM4478039,GSM5573712,GSM5573717,GSM5573722,GSM5573727,GSM6506628,GSM6506629,GSM6506640,GSM3855590,GSM3855593,GSM3855596,GSM3855599,GSM3855602,GSM3855605,GSM5048552,GSM5048554,GSM5048556,GSM5048558,GSM5048560,GSM5048562,GSM5048564,GSM5048566,GSM5048568,GSM5048570,GSM5048572,GSM5048574,GSM5048576,GSM5048578,GSM5048580,GSM5048582,GSM4273334,GSM4273348,GSM4273362,GSM4273376,GSM5319713,GSM5319715,GSM5319717,GSM5319719,GSM5319721,GSM5319723,GSM5319725,GSM5319727,GSM5319729,GSM5319731,GSM5319733,GSM5319735,GSM5319737,GSM5319739,GSM5319741,GSM5319743,GSM5319745,GSM5319747,GSM8087241,GSM8087242,GSM8087243,GSM8087244,GSM8087249,GSM8087250,GSM8087251,GSM8087252,GSM4210636,GSM4210640,GSM4210644,GSM6998086,GSM6998088,GSM6998090,GSM6998092,GSM6998094,GSM6998096,GSM6998098,GSM6998100,GSM6998103,GSM6998106,GSM6998108,GSM6998110,GSM6998112,GSM5820933,GSM5820934,GSM5820935,GSM5820937,GSM5820939,GSM5820940,GSM5820941,GSM5820942,GSM5820943,GSM5820944,GSM5820945,GSM5820946,GSM5820947,GSM5820948,GSM5820949,GSM5820950,GSM5820951,GSM5820952,GSM5820954,GSM5820955,GSM5820956,GSM5820957,GSM5820958,GSM5820959,GSM5820960,GSM5820961,GSM5820962,GSM5820963,GSM5820964,GSM5820965,GSM5820966,GSM5820967,GSM5820968,GSM5820969,GSM5820970,GSM5820971,GSM4455463,GSM4455464,GSM4455465,GSM4455466,GSM1565956,GSM1565958,GSM1565960,GSM1565962,GSM1565964,GSM1565966,GSM5952186,GSM5952187,GSM5952188,GSM5952189,GSM5952190,GSM5952191,GSM4263940,GSM4263941,GSM4263942,GSM3071061,GSM3071063,GSM3071065,GSM3071067,GSM3071069,GSM3071071,GSM3071073,GSM3071075,GSM3071077,GSM3071079,GSM3071081,GSM3071083,GSM3071085,GSM3071087,GSM3071089,GSM3071091,GSM3071093,GSM3071095,GSM3071097,GSM3071099,GSM3071101,GSM3071103,GSM3071105,GSM3071107,GSM3071113,GSM3071118,GSM3071120,GSM3071122,GSM3071124,GSM3071130,GSM3071132,GSM3071134,GSM3071136,GSM3071138,GSM3071140,GSM3071142,GSM3071144,GSM3071146,GSM3071148,GSM3071150,GSM3425229,GSM3425235,GSM3425241,GSM2226808,GSM2226825,GSM2226829,GSM2226832,GSM1565998,GSM1566000,GSM1566002,GSM3070965,GSM3070967,GSM3070969,GSM3070971,GSM3070973,GSM3070975,GSM3070977,GSM3070979,GSM3070981,GSM3070983,GSM3070985,GSM3070987,GSM3070989,GSM3070991,GSM3070993,GSM3070995,GSM3070997,GSM3070999,GSM3071001,GSM3071003,GSM3071005,GSM3071006,GSM3071007,GSM3071009,GSM3071011,GSM3071013,GSM3071015,GSM3071017,GSM3071019,GSM3071021,GSM3071023,GSM3071025,GSM3071035,GSM3071037,GSM3071039,GSM3071041,GSM3071043,GSM3071045,GSM3071049,GSM3071051,GSM3071053,GSM3071055,GSM3071057,GSM3071059
A375,-0.114998646,-0.011948118,-0.10213425,-0.05872893,-0.09079397,-0.08034305,-0.15211783,-0.054323636,-0.08440844,-0.0194306,-0.20798142,-0.10347035,-0.09135028,-0.057708517,-0.18278089,-0.14513604,-0.1933571,-0.16091043,-0.18589412,-0.1953915,-0.10579052,-0.06705477,-0.23483536,-0.14498454,-0.26065975,-0.25679597,-0.25519142,-0.2636763,-0.26684555,-0.25281733,-0.24934383,-0.28233173,-0.283612,-0.27522808,-0.23640849,-0.18861292,-0.24710149,-0.17103074,-0.0,-0.0,-0.016936291,-0.20853871,-0.16081068,-0.19014686,-0.17716649,-0.21570222,-0.15515783,-0.2825371,-0.2978004,-0.29331753,-0.24531558,-0.24188702,-0.25600174,-0.2326511,-0.22072187,-0.22681995,-0.23629047,-0.26635104,-0.2604142,-0.22703938,-0.2439828,-0.2700607,-0.31788367,-0.19653845,-0.20263451,-0.24665134,-0.28318533,-0.039623287,-0.049168333,-0.006333525,-0.025383456,-0.08666772,-0.03375127,-0.0,-0.0,-0.0,-0.0,-0.0028844133,-0.022921382,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.22116512,-0.19064413,-0.18408582,-0.29854274,-0.27199614,-0.21574308,-0.17079224,-0.14510565,-0.2756277,-0.3684494,-0.22175914,-0.3555226,-0.23668918,-0.35388795,-0.28956008,-0.40881693,-0.20373888,-0.1337361,-0.12123101,-0.1319509,-0.20774007,-0.23331568,-0.17661312,-0.08181861,-0.06696978,-0.11458508,-0.22356224,-0.122544564,-0.19238488,-0.17142622,-0.20733441,-0.112809554,-0.08574914,-0.17649923,-0.20689966,-0.17503145,-0.15486364,-0.20293652,-0.21673283,-0.09466133,-0.18053743,-0.17513141,-0.09509814,-0.122898325,-0.12476734,-0.06827422,-0.17033313,-0.10940037,-0.1834664,-0.07877096,-0.17486656,-0.14821243,-0.1426116,-0.11038607,-0.09735678,-0.23930015,-0.18205269,-0.14790732,-0.15451832,-0.10476092,-0.24255788,-0.13545574,-0.14265844,-0.11038607,-0.09735678,-0.23930015,-0.032398097,-0.22890222,-0.15162979,-0.16138537,-0.042088185,-0.37212402,-0.33307236,-0.2751697,-0.011860428,-0.25704485,-0.3153239,-0.47585037,-0.5315963,-0.47687814,-0.29855415,-0.25961426,-0.2053472,-0.45466262,-0.47822842,-0.5165448,-0.2848998,-0.26589218,-0.22044612,-0.36899042,-0.36447734,-0.47706234,-0.3277053,-0.36697334,-0.33190706,-0.55752134,-0.42535183,-0.41193148,-0.4444145,-0.48903307,-0.4206172,-0.46413544,-0.5483918,-0.5164505,-0.45427328,-0.42314786,-0.5185536,-0.29045606,-0.17821154,-0.277098,-0.21675801,-0.2781037,-0.16225089,-0.2686154,-0.031831276,-0.07860149,-0.14454737,-0.021112945,-0.19801724,-0.18498607,-0.18681332,-0.2780232,-0.2897558,-0.39622438,-0.2443761,-0.03438235,-0.41944298,-0.0,-0.5897069,-0.3742577,-0.51511204,-0.0167084,-0.48572153,-0.2310742,-0.24623922,-0.21790949,-0.20032126,-0.085337326,-0.39177468,-0.16753455,-0.23944855,-0.19905655,-0.03961738,-0.056185644,-0.11265743,-0.30192977,-0.26531127,-0.33857608,-0.29213896,-0.31724122,-0.2696011,-0.3367481,-0.12633869,-0.33773446,-0.22172774,-0.29334193,-0.14005236,-0.15221992,-0.017326118,-0.22307096,-0.103008114,-0.16016485,-0.24883538,-0.29222786,-0.35925952
A549,-0.31419846,-0.3096238,-0.28998393,-0.23966293,-0.302332,-0.2609335,-0.26868632,-0.23654708,-0.30994487,-0.28867412,-0.17754732,-0.24225616,-0.21445996,-0.2281291,-0.19857788,-0.2643291,-0.18393359,-0.20471284,-0.13348655,-0.1615264,-0.2234958,-0.2401514,-0.23755133,-0.31820264,-0.23212542,-0.2491633,-0.25500116,-0.17513055,-0.22606026,-0.23770404,-0.23660012,-0.18789634,-0.18367364,-0.20424111,-0.23678099,-0.288423,-0.2475316,-0.28839245,-0.16946273,-0.1633936,-0.29005697,-0.14893761,-0.169235,-0.16423693,-0.1511983,-0.15116802,-0.20695004,-0.20165439,-0.17151737,-0.14475693,-0.19926162,-0.26738158,-0.26744324,-0.24150375,-0.19546054,-0.2207718,-0.23657477,-0.23705469,-0.24154417,-0.20844471,-0.27837512,-0.15151325,-0.19261909,-0.23066878,-0.21933252,-0.18037295,-0.19141309,-0.37707937,-0.36788037,-0.38558426,-0.42806542,-0.42033762,-0.4842419,-0.43455958,-0.41411185,-0.4540426,-0.46940333,-0.4422988,-0.45933804,-0.432017,-0.4692496,-0.48209566,-0.43401292,-0.325902,-0.4604579,-0.0,-0.0,-0.0,-0.0,-0.0003766415,-0.012898912,-0.0,-0.0,-0.38786674,-0.38727555,-0.33543685,-0.06462832,-0.10147637,-0.1885678,-0.20584328,-0.0,-0.16728517,-0.056877587,-0.20540549,-0.0,-0.05808898,-0.048895847,-0.13566662,-0.09127069,-0.25000593,-0.22596557,-0.21188124,-0.35156038,-0.21802491,-0.19319858,-0.25226876,-0.36648595,-0.31785792,-0.3136486,-0.19882043,-0.3538272,-0.17645921,-0.27941447,-0.20083359,-0.31213254,-0.37764394,-0.14156976,-0.20773764,-0.24004564,-0.2879249,-0.2084691,-0.13103853,-0.30256775,-0.2946963,-0.34354463,-0.30407107,-0.35284197,-0.336954,-0.36682484,-0.31781182,-0.35235715,-0.18297617,-0.3568704,-0.28670436,-0.2220595,-0.1998521,-0.2073526,-0.24422073,-0.09742316,-0.16872057,-0.14320423,-0.22987005,-0.2981539,-0.17545588,-0.1723785,-0.20006756,-0.2073526,-0.24422073,-0.09742316,-0.03549371,-0.08467862,-0.29955438,-0.23174022,-0.3305103,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.023777189,-0.0,-0.0,-0.0,-0.09458879,-0.12013135,-0.0,-0.0,-0.0,-0.1284333,-0.10419264,-0.21922837,-0.0769372,-0.0,-0.06826647,-0.18678232,-0.16799234,-0.14287111,-0.050059937,-0.0,-0.08506834,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.015678281,-0.0,-0.09359523,-0.22113687,-0.13727686,-0.20522149,-0.0,-0.2360278,-0.15766288,-0.17869888,-0.15380839,-0.091603205,-0.16871846,-0.15483655,-0.088601,-0.10084407,-0.0,-0.0,0.054098576,-0.0,-0.0,-0.0,-0.03297027,-0.0,-0.0,-0.003462812,-0.0,-0.031136906,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.19877426,-0.0,-0.2156173,-0.0,-0.36837107,-0.048950624,-0.17277624,-0.0,-0.07983667,-0.11466387,-0.10585929,-0.14324212,-0.17877093,-0.15330812,-0.11536118,-0.24788871,-0.14021036,-0.3420425,-0.3866066,-0.23950565,-0.09172538,-0.1951107,-0.11827986,-0.20838207,-0.0,-0.107770815
ASC,-0.21349476,-0.21612737,-0.24287799,-0.27625212,-0.286173,-0.2734604,-0.21718529,-0.2976659,-0.2618471,-0.32622004,-0.23889393,-0.27309814,-0.182571,-0.18731117,-0.11789871,-0.20048678,-0.19076177,-0.18368173,-0.147051,-0.18800786,-0.21975003,-0.2061977,-0.20870282,-0.1258346,-0.1557348,-0.17826623,-0.17594539,-0.13031864,-0.13478662,-0.13267167,-0.15796274,-0.10302724,-0.11185816,-0.11258329,-0.11753612,-0.062338024,-0.18070197,-0.061655633,-0.17729607,-0.1767896,-0.1319084,-0.29840043,-0.32866952,-0.30155325,-0.296002,-0.29302213,-0.32661957,-0.14265373,-0.008781034,-0.16222644,-0.117657594,-0.12379913,-0.09525258,-0.18917146,-0.22566177,-0.21456718,-0.19149058,-0.20979226,-0.12179091,-0.14187849,-0.121706694,-0.20257166,-0.15964228,-0.15696463,-0.1970248,-0.18460782,-0.18131657,-0.22260262,-0.23193537,-0.2521506,-0.16055341,-0.2185355,-0.2211593,-0.09439039,-0.24496792,-0.30660984,-0.06720822,-0.27191117,-0.28374624,-0.18998577,-0.17829353,-0.2008237,-0.19720456,-0.2377678,-0.12089372,-0.3165407,-0.31343377,-0.3233839,-0.32042366,-0.2859831,-0.30561772,-0.28490973,-0.29267442,-0.15759249,-0.16685478,-0.14166653,-0.121312045,-0.06446002,-0.082520165,-0.05697596,-0.0,-0.03914574,-0.061665848,-0.025530508,-0.0,-0.121832915,-0.081631474,-0.0,-0.0,0.0,-0.053877868,-0.05336004,-0.028675169,0.0,-0.034302358,-0.0,-0.0,-0.12944739,-0.04753418,-0.03338153,-0.02805738,-0.036499806,-0.04190064,-6.867926e-05,-0.015062241,-0.09696386,0.0,-0.021768343,-0.055069458,-0.09210074,-0.028331954,-0.0,-0.09568273,-0.011656725,-0.04075731,-0.11648455,-0.058930527,-0.09410989,-0.052298244,-0.016555132,-0.016532302,-0.001101663,-0.04349282,-0.021112021,-0.022972452,-0.18802406,-0.28405333,-0.16851576,-0.13746952,-0.0,-0.0799054,-0.20952609,-0.26675668,-0.19837013,-0.09841813,-0.18796283,-0.28405333,-0.16851576,-0.13746952,-0.2820964,-0.22003168,-0.1825234,-0.14432156,-0.08968282,0.065097235,-0.07007515,0.0,-0.033643097,0.0,-0.05546502,0.005447824,0.0114432275,0.0,-0.0,-0.0,-0.0067526796,0.0,0.0,0.0,-0.004707977,-0.08025915,-0.012315225,0.004895581,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.02679844,0.0,-0.064300455,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.04625521,-0.005956986,-0.03993465,-0.017903265,-0.24477847,-0.29190478,-0.22791442,-0.27420312,-0.23880893,-0.17361924,-0.22022934,-0.24707447,-0.29859298,-0.2355644,0.0,-0.0,-0.0,0.090104796,0.0,0.0,-0.08856078,-0.0,0.0,0.13642944,-0.15723088,0.13301636,0.0,0.028884847,0.025404131,-0.0,-0.0,0.10212814,0.014090272,0.0,0.026093494,-0.016803002,-0.0,0.0,0.0,0.0,0.12941504,0.0,0.0,-0.0,0.0,0.0,0.0,0.04065011,0.0071994676,0.077262335,0.005274423,0.0,-0.0,-0.0,-0.0,0.0,0.06798162,0.039255776
BT20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.03769361,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.028060092,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.011396483,-0.010342169,-0.0064162016,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13761608,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0018382247,0.0,0.042208087,0.07287157,0.0,0.016033452,0.045880213,0.026486283,0.020362658,0.024846526,0.0,0.021592168,0.0,0.040979706,0.0,0.021927709,0.044276446,0.029789388,0.0,0.0,0.01829355,0.0,0.012111354,0.014339162,0.0,0.023905212,0.0,0.002410792,0.0,0.021578742,0.0,0.021442054,0.033430282,0.056226306,0.0021727027,0.004440504,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.050245818,-0.012994455,-0.03133133,-0.0015259682,-0.028819675,-0.0,-0.0,-0.0,-0.08052232,-0.059709683,-0.105830334,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.021889124,0.08333563,0.0,-0.0,0.06722129,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.045845866,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0059550237,0.0,0.0,0.0,0.05924852,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.15063629,-0.0,0.0,-0.0,0.07172069,0.0028650006,0.0,0.020717692,0.025250634,-0.0,0.115857266,0.0015922395,-0.071460046,-0.048685364,0.0042091,0.0,0.030232107,0.03392967,-0.0,0.031409826,0.0,-0.0,0.013441994,0.08734212,0.032567143,0.0,0.0,0.036120787,0.04055657,0.10380113,0.022077516,0.093639925,0.042821188,0.04464991,0.0012371765,0.08924961,0.013268143,0.0,0.0057993867,0.0,0.0217032,-0.0,0.060983326
CD34,0.38368878,0.40260416,0.35965857,0.3923419,0.38316518,0.45585147,0.39955518,0.46653125,0.42489418,0.4585833,0.34711778,0.47599688,0.46151298,0.45970938,0.37942404,0.42222172,0.4252082,0.409494,0.36976308,0.3637474,0.46429583,0.45232427,0.45655084,0.39205503,0.44175372,0.46048656,0.4511925,0.5063826,0.42685297,0.45541716,0.45643303,0.5277009,0.5256283,0.5233512,0.44559935,0.45719272,0.42594826,0.4911223,0.13393565,0.15862638,0.13434106,0.40408695,0.36393604,0.3514584,0.36796275,0.39305836,0.37485132,0.40522233,0.36866438,0.38761717,0.44688025,0.3986467,0.37236723,0.39198142,0.42696863,0.3949393,0.42747864,0.41924337,0.42162308,0.4004006,0.34438804,0.38499388,0.36825186,0.4093857,0.4280943,0.3975145,0.37576187,0.5142487,0.35624894,0.34545836,0.4520199,0.45746353,0.41840404,0.4701429,0.367987,0.45904714,0.45672366,0.32102066,0.44937402,0.4387158,0.3812273,0.5179768,0.535471,0.4801839,0.5763776,-0.31390446,-0.31507263,-0.31861925,-0.30793235,-0.24199043,-0.24429017,-0.23196317,-0.24554856,0.47178078,0.47951686,0.49241757,0.40335184,0.47191682,0.4550572,0.43976748,0.12734953,0.42679912,0.3737498,0.44262248,0.31664386,0.42535684,0.33298296,0.33483097,0.25854117,0.4879268,0.56656635,0.5536708,0.57703936,0.46474022,0.6262363,0.5549967,0.601615,0.59188646,0.60837424,0.6484352,0.6227864,0.6091349,0.63266563,0.61202353,0.58806837,0.6134434,0.505477,0.6068892,0.6445287,0.601092,0.60237443,0.62071705,0.5994674,0.6129658,0.60102594,0.60587955,0.6109626,0.56846386,0.5673658,0.6044018,0.59467274,0.6458902,0.57231176,0.60858834,0.5865286,0.4142565,0.34389654,0.47705457,0.52477837,0.40570346,0.5148201,0.43071768,0.44316506,0.45515272,0.49081174,0.41432908,0.34389654,0.47705457,0.52477837,0.1910211,0.3535149,0.42863247,0.3817552,0.43507016,0.27167368,0.0,0.13549735,-0.0,0.094197795,0.045838233,0.26095864,0.045378286,0.119045496,0.11247498,0.1188926,0.06722755,0.2853417,0.051370583,0.08722425,0.032338608,0.072167285,0.015473788,0.36661693,0.0,0.05739669,0.2572499,0.2072088,0.28612864,0.25669143,0.28006768,0.2969034,0.36215636,0.24735908,0.31253856,0.13021664,0.18646532,0.2654066,0.2577862,0.23092738,0.1951971,0.06952381,0.080335066,0.1507483,0.09552086,0.0,0.2624798,0.19341344,0.39629397,0.4686871,0.53289115,0.46316072,0.39423263,0.33496672,0.30529013,0.017109334,0.24220705,0.08060299,0.14949861,0.074273385,0.1288826,-0.031005135,0.12160739,0.0,0.07784423,0.20839992,0.13459301,0.111771315,0.07350158,0.2224886,0.18976223,0.25392556,0.046554383,0.11581216,0.09127162,0.16479652,0.06787978,0.062053274,0.2665045,0.16205896,0.0,0.22232386,0.14600374,0.2326576,0.1639973,0.122399375,0.24298297,0.07544409,0.04942873,0.26595286,0.3566087,0.12705635,0.28707904,0.12645349,0.24187934,0.3065906,0.1376194,0.0,0.16500199
FIBRNPC,0.1556943,0.15668018,0.1380588,0.21538259,0.12541342,0.23474483,0.14937043,0.20210646,0.12882312,0.20833026,0.13568874,0.19837987,0.18148299,0.18364987,0.27893823,0.3101303,0.25621518,0.097347476,0.047824375,0.066567026,0.13071187,0.14011016,0.19239664,0.2514113,0.1841384,0.20191288,0.18725254,0.22974579,0.14677955,0.1453918,0.1360791,0.19392987,0.19477086,0.19457215,0.2027436,0.22840782,0.19977385,0.17647238,0.18731244,0.17743912,0.26373354,0.27355662,0.23769546,0.27425155,0.24585567,0.298608,0.24095286,0.15482348,0.09461852,0.047261607,0.1425556,0.1025452,0.10864692,0.098461285,0.054358844,0.12519546,0.11795127,0.2015069,0.1036145,0.097201966,0.15949638,0.103541456,0.15902588,0.09054608,0.09716213,0.14374845,0.10900824,0.21045534,0.24972102,0.2643747,0.26635012,0.31815574,0.30404526,0.29061964,0.28450662,0.31672412,0.2772938,0.29038197,0.32615015,0.2618243,0.26178625,0.2828835,0.24952231,0.20820479,0.311538,0.1054385,0.105578445,0.10193786,0.08563409,0.06815348,0.066226274,0.06439847,0.07160089,0.31085196,0.36204606,0.33132812,0.060136102,0.07556722,0.12778772,0.11504924,-0.0,0.1568352,0.09683146,0.18007115,0.07749762,0.02921901,0.115316235,0.08055663,0.13757858,0.16728738,0.07762668,0.16269396,0.19412526,0.11866864,0.10194738,0.11398378,0.18308438,0.110119075,0.13351265,0.12111355,0.18408489,0.1320614,0.19599201,0.1084899,0.17020218,0.17024446,0.1720159,0.16157135,0.12391481,0.1801789,0.14010286,0.09708557,0.21038575,0.17082295,0.21287729,0.14412071,0.16337699,0.18539934,0.18325643,0.1933777,0.16311847,0.11294199,0.1861332,0.16002299,0.1338684,0.16016015,0.14576589,0.13199772,0.13169616,0.16407572,0.17583685,0.16650602,0.16404694,0.20839466,0.1874754,0.16017571,0.14576589,0.13199772,0.13169616,0.07706751,0.13265757,0.1501263,0.14317594,0.12791656,0.0,0.4024098,0.010595249,0.06922683,0.0,0.03923096,0.19666411,0.22636461,0.3099241,0.031099252,0.04985422,0.087268695,0.12279112,0.246554,0.04336169,0.10261368,0.05763554,0.14379597,0.049392477,0.35303637,0.1836388,0.12331856,0.20998909,0.14477852,0.23498203,0.0,0.17294055,0.08819918,0.035856873,0.0,0.18285611,0.068487085,0.026460612,0.049366653,0.1049143,0.20165214,0.097445935,0.1505642,0.12619808,0.21929872,0.0,0.09040709,0.057606,0.0,0.039031446,0.01634593,0.020292027,0.1896593,0.16591688,0.1538212,0.008420684,0.0,0.0,0.0,-0.01872842,0.12059282,0.0,0.056090456,0.0,0.0,0.0,0.09144085,0.0,0.21697198,0.14341307,-0.0,0.0,0.1618709,0.14696728,0.022394449,0.07446427,-0.0,0.17414783,0.0,0.25511006,0.007806028,0.1596068,0.15778606,0.23407094,0.01843714,0.20616014,0.022608537,0.27167106,0.21530502,0.20448603,0.21392883,0.29277954,0.18595792,0.16012385,0.20913498,0.08253703,0.070798546,-0.0,0.18637551
HA1E,0.0,0.0037552998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009858166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0044078487,-0.0,-0.0,-0.02686011,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.09826549,0.18123801,0.19284117,0.20429333,0.14054395,0.19791,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1460747,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.038834367,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.07538675,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.060967445,0.042304143,0.10582895,-0.0,-0.0,-0.27677405,-0.13451624,-0.17091939,-0.0,-0.14032389,-0.06178851,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.018688276,0.0018045567,0.0,0.0,0.0,-0.0,0.0,0.0,0.006284433,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
HCC515,-0.0,-0.08609794,-0.0,-0.017160686,-0.0,-0.02714263,-0.014715179,-0.12414014,-0.0,-0.06911981,-0.023495816,-0.06879151,-0.0,-0.0,-0.0,-0.0,-0.0,-0.09181538,-0.131407,-0.13515452,-0.03335298,-0.0,-0.025951527,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06671242,-0.060941603,-0.082270235,-0.07127046,-0.15195605,-0.16154273,-0.13952011,-0.01730467,-0.0,-0.026322808,-0.0,-0.04048662,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.017078085,0.03154023,0.025918564,0.024777232,0.015966574,0.031633,0.025672289,0.018691719,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.006127225,-0.0,-0.0,-0.0,-0.0,-0.063895665,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.06153445,-0.0,-0.06011765,-0.0,-0.0,0.0,-0.0016912547,-0.09473641,-0.0,-0.0,-0.0,-0.0,-0.040004082,-0.003852568,-0.0,0.0,-0.0,0.0,-0.0,-0.11239348,-0.0,-0.013475512,-0.0,-0.0,-0.0,-0.08289336,-0.052736294,-0.08562572,-0.014588356,-0.033652656,-0.12673451,-0.0,-0.034853086,-0.03226278,-0.013633668,-0.110321715,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.38534644,-0.24593769,-0.0,-0.006338092,-0.047056753,-0.0,-0.0,-0.018444588,-0.077139765,-0.0,-0.0,-0.040148307,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0126500325,-0.008908987,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
