ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected
GO:0000045	autophagosome assembly	0.019762845849802372	106/16034	1.2036353873927443e-12	2.139762809937451e-9	1.8203401503542374e-9	STBD1/BAG3/SMURF1/LRRK2/SNX18/RALB/RAB33B/SH3GLB1/UBXN2B/RAB5A/VMP1/WIPI1/MAP1LC3B2/MAP1LC3A/MTMR3/RAB1A/MAP1LC3B/ATG3/C9orf72/STX12/GABARAPL2/RAB7A/RB1CC1/GABARAPL1/TOM1/PSEN1/TP53INP2/ATG2A/UBQLN1/PINK1/CTSD/CHMP4B/MFN2/RAB1B/WDR45B/GABARAP/TMEM39A/PIKFYVE/SEC22B/ATP2A2/ATG12/ATG4D/PIK3C3/ATG5/TP53INP1	45	109	-0.5761420680493259
GO:0000422	autophagy of mitochondrion	0.010979358805445762	90/16034	5.692251795688555e-4	0.013862192643541545	0.011792851863670559	HIF1A/WIPI1/MAP1LC3B2/MAP1LC3A/MAP1LC3B/ATG3/HK2/BNIP3L/GBA1/CAMKK2/GABARAPL2/USP30/RB1CC1/GABARAPL1/ATG2A/PINK1/MFN2/WDR45B/GABARAP/ATG12/ATG4D/CSNK2A2/MUL1/ATG5/TIGAR	25	92	-0.9943694277713414
GO:0000910	cytokinesis	0.017127799736495388	174/16034	0.002203284167839725	0.035611811196687986	0.03029569887237206	SNX18/SH3GLB1/EXOC6/SVIL/CHMP2B/ANLN/KIF13A/ACTR2/AHCTF1/CHMP5/TRIM36/CUL3/ACTR3/VPS4B/KLHL21/PRC1/SEPTIN14/CHMP2A/RHOA/CHMP4B/ROCK1/WASHC5/APC/CHMP1B/SNX9/BIN3/CDC42/EXOC8/RAB35/PRKCE/ARF1/NUSAP1/IST1/PKN2/USP8/PIK3C3/CHMP1A/BIRC6/MYH10	39	NA	NA
GO:0000956	nuclear-transcribed mRNA catabolic process	0.014492753623188406	124/16034	1.995930423242003e-4	0.007009171099889441	0.005962845748405305	EXOSC4/PELO/TUT7/ZC3H12A/ETF1/PNRC1/XRN2/PATL1/XRN1/CNOT6L/TENT2/DCP2/PNRC2/RC3H1/DHX34/EIF4A3/AGO2/CNOT4/CASC3/CSDE1/RC3H2/TENT4B/SMG5/DHX36/PAN3/UPF1/SMG7/MAGOH/DDX5/DIS3/CNOT1/DHX9/YBX1	33	126	-1.0312310210754998
GO:0001562	response to protozoan	0.005270092226613966	28/16034	2.166514619474765e-4	0.007442553361876838	0.006331532935734287	ARG1/DEFA1/BATF2/GBP7/CLEC7A/GBP2/IL4R/IL10/BCL3/MYD88/BPGM/LYST	12	NA	NA
GO:0001659	temperature homeostasis	0.01932367149758454	178/16034	1.2720833318040717e-4	0.005110612752801556	0.0043477031863681246	ALPL/LCN2/ACSL1/IL18R1/TLR4/GRB10/NTSR1/MAP2K6/PDGFC/GADD45G/PLAC8/ADIPOR1/SLC25A44/TLE3/EPAS1/TFE3/ZNF516/ZBTB7B/IL4R/RBPJ/PER2/ADAM17/SYK/KDM6B/GHRL/ID1/NOTCH1/KDM3A/STAT3/IL18/RHEB/DDIT3/ADRB2/MFN2/ARRDC3/APC/ADIPOR2/SCD/RB1/BMAL1/IP6K1/NR1H2/SIRT6/ATF4	44	179	-1.094652847512996
GO:0001774	microglial cell activation	0.007026789635485288	43/16034	1.5218518559270835e-4	0.005756323695477388	0.00489702274132864	TLR2/ITGAM/CST7/IFNGR1/LRRK2/IFNGR2/C5AR1/LDLR/C1QA/AZU1/TYROBP/ITGB2/CTSC/PTPRC/AIF1/APP	16	47	-0.7690155550607793
GO:0001776	leukocyte homeostasis	0.012296881862099254	102/16034	3.394738924613384e-4	0.009733866327792651	0.00828079991500557	CXCR2/MERTK/HIF1A/ANXA1/SLC15A4/LYN/GAPT/SPNS2/SOS2/FAS/HCAR2/TNFSF13B/BCL10/TNFSF14/PMAIP1/PPP2R3C/ADAM17/PIK3CB/SASH3/SH2B2/STAT5B/PDE4B/SKIL/DOCK11/RC3H1/RC3H2/BAK1/BAP1	28	103	-0.9939811536449339
GO:0001782	B cell homeostasis	0.006148440931049627	34/16034	1.1011886555203379e-4	0.0045263309418526725	0.003850642654867893	HIF1A/LYN/GAPT/SPNS2/SOS2/TNFSF13B/BCL10/PPP2R3C/SASH3/SH2B2/DOCK11/RC3H1/RC3H2/BAK1	14	34	-0.5787598705914048
GO:0001845	phagolysosome assembly	0.003513394817742644	19/16034	0.0028594006340642323	0.04035178868452903	0.03432809502993707	RAB39A/RAB20/RAB7A/MYO7A/PIKFYVE/ARL8B/RAB14/RAB34	8	19	-0.5564541130771066
GO:0001878	response to yeast	0.002635046113306983	7/16034	5.0157443643019776e-5	0.0025380694106075905	0.0021591877525200874	ELANE/PTX3/MPO/CLEC7A/CRK/PLCG2	6	NA	NA
GO:0001906	cell killing	0.021958717610891524	181/16034	1.6611846420184192e-6	1.949624279119118e-4	1.6585853987665622e-4	ARG1/PGLYRP1/LTF/CEACAM1/S100A12/CR1/DEFA1/FCGR1A/ELANE/DEFA4/DEFA3/IL18RAP/CTSG/ITGAM/CD55/TREM1/CD59/CLEC12B/ICAM1/CR1L/F2RL1/CYRIB/NLRP6/RNF19B/GAPDH/CLEC7A/SPI1/H2BC12/AZU1/CRK/TYROBP/ARRB2/NECTIN2/MYD88/SYK/CTSC/MR1/PTPRC/HAVCR2/VAV1/IL18/AP1G1/STAT5B/VAMP7/KIF5B/ARL8B/TUBB4B/LYST/TGFB1/PLEKHM2	50	197	-1.0626373989003444
GO:0001909	leukocyte mediated cytotoxicity	0.015810276679841896	134/16034	8.501611298475331e-5	0.0038506342639145273	0.0032758136193320637	ARG1/CEACAM1/FCGR1A/ELANE/IL18RAP/CTSG/ITGAM/TREM1/CLEC12B/ICAM1/F2RL1/CYRIB/NLRP6/RNF19B/SPI1/AZU1/CRK/TYROBP/ARRB2/NECTIN2/MYD88/CTSC/MR1/PTPRC/HAVCR2/VAV1/IL18/AP1G1/STAT5B/VAMP7/KIF5B/ARL8B/TUBB4B/LYST/TGFB1/PLEKHM2	36	139	-1.0424116702650839
GO:0001959	regulation of cytokine-mediated signaling pathway	0.01668862538427756	144/16034	8.322597108121069e-5	0.0037937171817851874	0.0032273930890939126	IL1R2/HSPA1B/ARG1/PADI2/CD24/NAIP/IL1R1/IRAK3/RABGEF1/IL1RN/HIF1A/RBM47/TNFRSF1A/F2RL1/NLRP6/IRAK2/PPARG/YTHDF3/CARD16/TBK1/CASP4/LAPTM5/PTPN1/CASP1/RIPK2/ADAM17/SYK/PTPRC/VRK2/CASP8/HIPK1/SPATA2/PAFAH1B1/NR1H2/OTULIN/MUL1/CYLD/IRAK1	38	165	-1.1598159897646967
GO:0002220	innate immune response activating cell surface receptor signaling pathway	0.011857707509881422	73/16034	1.072336697933629e-6	1.3864338652738246e-4	1.1794677517750367e-4	LTF/TLR4/TLR1/FFAR2/LY96/PIK3AP1/PELI1/LYN/TLR6/F2RL1/CLEC7A/NMI/NOD2/PJA2/TYROBP/RIPK2/PTPN22/NINJ1/SYK/RAB11FIP2/EP300/PLCG2/PRKCE/PAK2/TRAF6/CREBBP/IRAK1	27	78	-0.7523286362757649
GO:0002221	pattern recognition receptor signaling pathway	0.03162055335968379	181/16034	1.6351900548066004e-17	5.813918239864868e-14	4.946019602617649e-14	HSPA1B/LTF/NAIP/TLR4/TLR1/IRAK3/FFAR2/MAP2K6/TLR8/NLRC4/CLEC4E/FLOT1/TLR2/ITCH/TREML4/LY96/PIK3AP1/PELI1/SLC15A4/LYN/TLR6/TIFA/F2RL1/NLRP6/IRAK2/TLR5/MEFV/BCL10/TNIP1/SMPDL3B/NMI/SEC14L1/LACC1/NOD2/RIOK3/USP15/RTN4/PJA2/IFIH1/ARRB2/CASP1/DDX3X/NLRP3/MAPKAPK2/RIPK2/NFKBIZ/PTPN22/NINJ1/MYD88/HAVCR2/BIRC2/EPG5/TICAM1/UBQLN1/AP3B1/CTSS/RPS6KA3/RAB11FIP2/IRF1/PLCG2/PRKCE/SLC15A3/ZDHHC5/UFD1/TRAF6/OTULIN/ERBIN/PDPK1/RELA/CYLD/IRAK1/GPATCH3	72	189	-0.6565375716340892
