ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0002758	innate immune response-activating signaling pathway	0.07142857142857142	199/16034	2.1764269235006938e-4	0.013900113284757765	0.011080685845612306	RSAD2/TNIP3/OASL/OAS3/RIGI/DDX60/IFI35	7	109	-0.1867876091402808	0.7556308092974838
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	0.061224489795918366	187/16034	0.001005884857154282	0.033811848882589556	0.026953627474254168	IL6/IL1B/RSAD2/IL7R/ADA/LILRB1	6	89	-0.13822677647053533	0.787080906677117
GO:0002832	negative regulation of response to biotic stimulus	0.061224489795918366	117/16034	8.089132914434265e-5	0.007191850518488057	0.005733092573522784	LILRB1/ISG15/OAS3/PARP14/STAT2/ADAR	6	107	-0.3224192412003016	0.6725367427564926
GO:0006196	AMP catabolic process	0.02040816326530612	5/16034	3.6536923062722987e-4	0.018966532977267254	0.015119459042970436	NT5E/ADA	2	3	2.153185015925385	2.849685881981186
GO:0008016	regulation of heart contraction	0.061224489795918366	199/16034	0.0013846637541397317	0.042111361157646444	0.03356970939443193	ATP1B2/ADA/ADM2/GCH1/MDM2/P2RX4	6	117	-0.41176434153615155	0.6216585490553744
GO:0009128	purine nucleoside monophosphate catabolic process	0.02040816326530612	10/16034	0.00161167846031126	0.04411394185651963	0.03516609693100208	NT5E/ADA	2	7	1.3058871555381815	2.0168998983693087
GO:0009169	purine ribonucleoside monophosphate catabolic process	0.02040816326530612	10/16034	0.00161167846031126	0.04411394185651963	0.03516609693100208	NT5E/ADA	2	7	1.3058871555381815	2.0168998983693087
GO:0010460	positive regulation of heart rate	0.030612244897959183	25/16034	4.6185421275396146e-4	0.021640137698746127	0.017250763542951672	ADA/ADM2/GCH1	3	8	1.5778208710218233	2.2814545116097467
GO:0014074	response to purine-containing compound	0.061224489795918366	142/16034	2.3411506410829942e-4	0.014469821381661344	0.011534837284249321	NT5E/IL1B/ADA/PDE2A/PTAFR/P2RX4	6	59	0.27287214935588505	1.0867960773915089
GO:0019079	viral genome replication	0.09183673469387756	124/16034	6.514937217113947e-8	4.160873235996774e-5	3.316903123520119e-5	RSAD2/IFI27/ISG20/OASL/OAS2/ISG15/OAS3/EIF2AK2/ADAR	9	12	2.270968051581769	2.9667678462252365
GO:0032069	regulation of nuclease activity	0.030612244897959183	22/16034	3.133806341244875e-4	0.017659920440662294	0.014077873068564442	OASL/OAS2/OAS3	3	NA	NA	NA
GO:0032479	regulation of type I interferon production	0.05102040816326531	100/16034	3.6626394580317767e-4	0.018966532977267254	0.015119459042970436	OAS2/LILRB1/ISG15/OAS3/RIGI	5	97	-0.40662294203573274	0.6245031239427247
GO:0032481	positive regulation of type I interferon production	0.04081632653061224	60/16034	4.922561414681326e-4	0.021934017838440515	0.017485034547619595	OAS2/ISG15/OAS3/RIGI	4	57	-0.09810678268111006	0.8137291424670646
GO:0032606	type I interferon production	0.05102040816326531	100/16034	3.6626394580317767e-4	0.018966532977267254	0.015119459042970436	OAS2/LILRB1/ISG15/OAS3/RIGI	5	NA	NA	NA
GO:0032608	interferon-beta production	0.05102040816326531	55/16034	2.101789847760329e-5	0.002119489130688837	0.0016895828637674445	OAS2/LILRB1/ISG15/OAS3/RIGI	5	NA	NA	NA
GO:0032640	tumor necrosis factor production	0.061224489795918366	162/16034	4.743662752334746e-4	0.021640137698746127	0.017250763542951672	IL6/OAS2/LILRB1/OAS3/RIGI/PTAFR	6	NA	NA	NA
GO:0032648	regulation of interferon-beta production	0.05102040816326531	55/16034	2.101789847760329e-5	0.002119489130688837	0.0016895828637674445	OAS2/LILRB1/ISG15/OAS3/RIGI	5	43	0.40688792077408764	1.1959473279905544
GO:0032680	regulation of tumor necrosis factor production	0.061224489795918366	162/16034	4.743662752334746e-4	0.021640137698746127	0.017250763542951672	IL6/OAS2/LILRB1/OAS3/RIGI/PTAFR	6	96	-0.21393859820623173	0.7384346735935977
GO:0032722	positive regulation of chemokine production	0.04081632653061224	67/16034	7.489110513500105e-4	0.02859616386934824	0.02279586516559955	IL6/IL1B/OAS3/EIF2AK2	4	48	0.0737434742455492	0.9344670814464733
GO:0032728	positive regulation of interferon-beta production	0.04081632653061224	38/16034	8.257865939808833e-5	0.007191850518488057	0.005733092573522784	OAS2/ISG15/OAS3/RIGI	4	33	0.44843692368696	1.2307506558276153
GO:0032760	positive regulation of tumor necrosis factor production	0.05102040816326531	101/16034	3.8349363715508195e-4	0.019336152862872026	0.015414107133297062	IL6/OAS2/OAS3/RIGI/PTAFR	5	54	0.1791039899033756	1.013502961923979
GO:0033089	positive regulation of T cell differentiation in thymus	0.02040816326530612	11/16034	0.00196199433123473	0.04819462998263773	0.03841907927964364	IL7R/ADA	2	NA	NA	NA
GO:0033198	response to ATP	0.030612244897959183	32/16034	9.656119006691465e-4	0.03303772145860866	0.026336520072761875	NT5E/IL1B/P2RX4	3	18	0.7668906548054945	1.5100635313304736
GO:0033689	negative regulation of osteoblast proliferation	0.02040816326530612	11/16034	0.00196199433123473	0.04819462998263773	0.03841907927964364	MN1/EIF2AK2	2	6	1.4600378353654397	2.1664026456429957
GO:0034340	response to type I interferon	0.061224489795918366	80/16034	9.31953350196957e-6	0.0011904150793182464	9.489574113233577e-4	IFI27/OAS2/ISG15/OAS3/STAT2/ADAR	6	24	1.172355762913659	1.888653106376774
GO:0035455	response to interferon-alpha	0.030612244897959183	18/16034	1.6902371451875048e-4	0.011566051322068784	0.009220052998748382	MX2/EIF2AK2/ADAR	3	16	0.884673690461878	1.6179405496843071
GO:0035590	purinergic nucleotide receptor signaling pathway	0.030612244897959183	32/16034	9.656119006691465e-4	0.03303772145860866	0.026336520072761875	ADA/PTAFR/P2RX4	3	4	2.2709680515817685	2.9667678462252365
GO:0035743	CD4-positive, alpha-beta T cell cytokine production	0.030612244897959183	19/16034	1.9982692737257108e-4	0.013202358373994695	0.010524459949822165	IL6/IL1B/RSAD2	3	NA	NA	NA
GO:0039529	RIG-I signaling pathway	0.04081632653061224	26/16034	1.7691736470948662e-5	0.002041035586210527	0.0016270424324752635	OASL/OAS3/RIGI/DDX60	4	7	1.9990343360981269	2.6967380250106436
GO:0039530	MDA-5 signaling pathway	0.02040816326530612	11/16034	0.00196199433123473	0.04819462998263773	0.03841907927964364	OAS3/DDX60	2	4	1.8655029434736041	2.5645891492999775
GO:0042451	purine nucleoside biosynthetic process	0.02040816326530612	11/16034	0.00196199433123473	0.04819462998263773	0.03841907927964364	NT5E/ADA	2	2	2.5586501240335493	3.253291994167307
GO:0042455	ribonucleoside biosynthetic process	0.02040816326530612	11/16034	0.00196199433123473	0.04819462998263773	0.03841907927964364	NT5E/ADA	2	2	2.5586501240335493	3.253291994167307
GO:0045069	regulation of viral genome replication	0.08163265306122448	83/16034	3.943433091270689e-8	3.77780890143732e-5	3.0115375870704053e-5	RSAD2/ISG20/OASL/OAS2/ISG15/OAS3/EIF2AK2/ADAR	8	67	0.43339904632241943	1.218104541632069
GO:0045071	negative regulation of viral genome replication	0.07142857142857142	53/16034	3.1415788883563665e-8	3.77780890143732e-5	3.0115375870704053e-5	RSAD2/ISG20/OASL/OAS2/ISG15/OAS3/EIF2AK2	7	42	0.7668906548054945	1.5100635313304736
GO:0045823	positive regulation of heart contraction	0.030612244897959183	38/16034	0.0015993487347355122	0.04411394185651963	0.03516609693100208	ADA/ADM2/GCH1	3	9	1.4600378353654397	2.1664026456429957
GO:0045824	negative regulation of innate immune response	0.061224489795918366	74/16034	5.91716299985006e-6	8.098060219794797e-4	6.455491362994314e-4	LILRB1/ISG15/OAS3/PARP14/STAT2/ADAR	6	74	0.0463445000574348	0.9145207642324763
GO:0046085	adenosine metabolic process	0.02040816326530612	10/16034	0.00161167846031126	0.04411394185651963	0.03516609693100208	NT5E/ADA	2	3	2.153185015925385	2.849685881981186
GO:0046129	purine ribonucleoside biosynthetic process	0.02040816326530612	11/16034	0.00196199433123473	0.04819462998263773	0.03841907927964364	NT5E/ADA	2	2	2.5586501240335493	3.253291994167307
GO:0046631	alpha-beta T cell activation	0.061224489795918366	169/16034	5.931889692655971e-4	0.023678126356518416	0.018875377070271523	IL6/IL2RA/RSAD2/ADA/LILRB1/PRDM1	6	31	0.9164223887764583	1.6473533878459177
GO:0046683	response to organophosphorus	0.05102040816326531	128/16034	0.0011253212273429681	0.037174404682571154	0.029634139761790326	NT5E/IL1B/PDE2A/PTAFR/P2RX4	5	49	0.2762677383570234	1.0894996482847212
GO:0048525	negative regulation of viral process	0.07142857142857142	85/16034	8.579894232540632e-7	2.3484396213639788e-4	1.8720942152505954e-4	RSAD2/ISG20/OASL/OAS2/ISG15/OAS3/EIF2AK2	7	67	0.29986765369789675	1.1083820559499742
GO:0050777	negative regulation of immune response	0.07142857142857142	183/16034	1.2978755891123592e-4	0.009564344725920309	0.0076243622664049935	IL7R/LILRB1/ISG15/OAS3/PARP14/STAT2/ADAR	7	124	-0.3157212925161739	0.6764746977963654
GO:0050792	regulation of viral process	0.09183673469387756	158/16034	5.1916187377987e-7	1.6578569169370516e-4	1.321585752376476e-4	RSAD2/ISG20/OASL/OAS2/ISG15/OAS3/MDFIC/EIF2AK2/ADAR	9	126	-0.08040720558170898	0.8256745511130505
GO:0060337	type I interferon-mediated signaling pathway	0.061224489795918366	73/16034	5.46418210224241e-6	8.098060219794797e-4	6.455491362994314e-4	IFI27/OAS2/ISG15/OAS3/STAT2/ADAR	6	16	1.5778208710218233	2.2814545116097467
GO:0060338	regulation of type I interferon-mediated signaling pathway	0.04081632653061224	41/16034	1.1171448665447436e-4	0.009306302453477081	0.007418659960441295	ISG15/OAS3/STAT2/ADAR	4	34	0.41858396053727875	1.2057006892088193
GO:0060339	negative regulation of type I interferon-mediated signaling pathway	0.04081632653061224	19/16034	4.739912631709504e-6	8.098060219794797e-4	6.455491362994314e-4	ISG15/OAS3/STAT2/ADAR	4	18	1.0545727272572754	1.7767611916010637
GO:0060700	regulation of ribonuclease activity	0.030612244897959183	9/16034	1.810939716366334e-5	0.002041035586210527	0.0016270424324752635	OASL/OAS2/OAS3	3	6	1.8655029434736041	2.5645891492999775
GO:0060759	regulation of response to cytokine stimulus	0.08163265306122448	155/16034	4.7971237053736755e-6	8.098060219794797e-4	6.455491362994314e-4	IL6/IL36RN/ISG15/OAS3/RIGI/PARP14/STAT2/ADAR	8	136	-0.2745632200226666	0.7010515238282815
GO:0060761	negative regulation of response to cytokine stimulus	0.07142857142857142	71/16034	2.47834088611481e-7	9.497002275591951e-5	7.570679212110715e-5	IL6/IL36RN/ISG15/OAS3/PARP14/STAT2/ADAR	7	63	0.36142554669733024	1.158372274851979
GO:0062208	positive regulation of pattern recognition receptor signaling pathway	0.04081632653061224	44/16034	1.4766583593844314e-4	0.010478805246594705	0.008353338321508032	RSAD2/OASL/DDX60/IFI35	4	60	-0.14940007706866062	0.7797661552381121
GO:0070106	interleukin-27-mediated signaling pathway	0.02040816326530612	7/16034	7.611713764805638e-4	0.02859616386934824	0.02279586516559955	OASL/OAS2	2	3	2.153185015925385	2.849685881981186
GO:0071357	cellular response to type I interferon	0.061224489795918366	74/16034	5.91716299985006e-6	8.098060219794797e-4	6.455491362994314e-4	IFI27/OAS2/ISG15/OAS3/STAT2/ADAR	6	17	1.5171962492053885	2.2221580837301618
GO:0071706	tumor necrosis factor superfamily cytokine production	0.061224489795918366	166/16034	5.397272682921801e-4	0.022002498852081213	0.017539625224903772	IL6/OAS2/LILRB1/OAS3/RIGI/PTAFR	6	NA	NA	NA
GO:0071887	leukocyte apoptotic process	0.05102040816326531	116/16034	7.22594753749266e-4	0.028254929554767216	0.022523845063161872	IL6/IL2RA/IL7R/ADA/LILRB1	5	9	1.9708634591314307	2.668829343518495
GO:0140888	interferon-mediated signaling pathway	0.07142857142857142	93/16034	1.5825985307447125e-6	3.790323481133586e-4	3.021513773829708e-4	IFI27/OAS2/ISG15/OAS3/PARP14/STAT2/ADAR	7	23	1.3690660571597133	2.078007195889636
GO:1900246	positive regulation of RIG-I signaling pathway	0.02040816326530612	9/16034	0.001294493919621282	0.0400040379031351	0.031889824743132095	OASL/DDX60	2	10	0.9492122115994491	1.6778661765609033
GO:1903524	positive regulation of blood circulation	0.030612244897959183	39/16034	0.0017249955681518853	0.04655058462787341	0.03710850362325257	ADA/ADM2/GCH1	3	9	1.4600378353654397	2.1664026456429957
GO:1903555	regulation of tumor necrosis factor superfamily cytokine production	0.061224489795918366	166/16034	5.397272682921801e-4	0.022002498852081213	0.017539625224903772	IL6/OAS2/LILRB1/OAS3/RIGI/PTAFR	6	100	-0.2547605927264868	0.7131079539718826
GO:1903557	positive regulation of tumor necrosis factor superfamily cytokine production	0.05102040816326531	104/16034	4.3887288062378866e-4	0.021561036904491772	0.01718770714669683	IL6/OAS2/OAS3/RIGI/PTAFR	5	56	0.14273634573250077	0.9858120912531386
GO:1903900	regulation of viral life cycle	0.08163265306122448	136/16034	1.8051605643662877e-6	3.842986268139786e-4	3.0634947121584605e-4	RSAD2/ISG20/OASL/OAS2/ISG15/OAS3/EIF2AK2/ADAR	8	101	0.022971148872125955	0.897709560355075
GO:2000553	positive regulation of T-helper 2 cell cytokine production	0.02040816326530612	9/16034	0.001294493919621282	0.0400040379031351	0.031889824743132095	IL6/RSAD2	2	3	2.153185015925385	2.849685881981186
