GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0045840	positive regulation of mitotic nuclear division	30	0.008244994110718492	46/16283	0.15217391304347827	2.9185486761919393	3.0560982710762294	0.009244783542709977	0.08674987003562695	0.07150044346186697	IL1B/EREG/IL1A/TGFA/PDGFB/PHIP/NUP62	7	27	-0.46206939018911125	0.5943608252383661
GO:0045842	positive regulation of mitotic metaphase/anaphase transition	12	0	0	0	0	0	1	1	1		0	0	0	0
GO:0045843	negative regulation of striated muscle tissue development	6	0.001177856301531213	11/16283	0.09090909090909091	1.7435485598029767	0.5785670332597878	0.44524136146893467	0.6720929550848843	0.5539483150399002	TWIST1	1	5	-0.7215805856741959	0.4686400852358762
GO:0045851	pH reduction	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0045859	regulation of protein kinase activity	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0045860	positive regulation of protein kinase activity	45	0	0	0	0	0	1	1	1		0	0	0	0
GO:0045861	negative regulation of proteolysis	23	0	0	0	0	0	1	1	1		0	0	0	0
GO:0045862	positive regulation of proteolysis	21	0	0	0	0	0	1	1	1		0	0	0	0
GO:0045869	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	16	0.001177856301531213	16/16283	0.0625	1.1986896348645466	0.1864875923468745	0.5756453222382121	0.7376181222796165	0.60795506468012706	APOBEC3F	1	6	-0.9039021424681506	0.39466095468456264
GO:0045879	negative regulation of smoothened signaling pathway	32	0.0035335689045936395	34/16283	0.08823529411764706	1.6922677198087717	0.9476952254807782	0.2603003692676444	0.5588604721707928	0.4606205355363593	GPR161/RUNX2/CD3E	3	12	-0.49843703435998615	0.5752278302996636
GO:0045880	positive regulation of smoothened signaling pathway	37	0.001177856301531213	36/16283	0.027777777777777776	0.5327509488286873	-0.6582358935694447	0.8548353295792182	0.9086726264627744	0.7489405543439467	DLG5	1	8	-1.1915842149199314	0.2992531753787842
GO:0045906	negative regulation of vasoconstriction	9	0.002355712603062426	12/16283	0.16666666666666666	3.196505692972124	1.7851894272441893	0.1268483596718835	0.389327774345464	0.3208893397337661	SVEP1/ADM	2	7	-0.3649056417354635	0.6479596067790473
GO:0045907	positive regulation of vasoconstriction	31	0.002355712603062426	32/16283	0.0625	1.1986896348645466	0.2638630803048705	0.5027323648696261	0.7010734579552933	0.577834446582589	PTGS2/CD38	2	3	0.48239221865174003	1.2595070226474872
GO:0045910	negative regulation of DNA recombination	17	0.007067137809187279	51/16283	0.11764705882352941	2.2563569597450286	2.1075631347241712	0.04838818227038982	0.22568615927666275	0.18601365586899238	BLM/HELB/SMCHD1/CGAS/TP53BP1/RIF1	6	28	-0.6525877141872445	0.49964640740488503
GO:0045920	negative regulation of exocytosis	7	0.001177856301531213	36/16283	0.027777777777777776	0.5327509488286873	-0.6582358935694447	0.8548353295792182	0.9086726264627744	0.7489405543439467	CEACAM1	1	18	-2.00251443113626	0.13458872511338646
GO:0045921	positive regulation of exocytosis	22	0.009422850412249705	80/16283	0.1	1.9179034157832746	1.9302463320491674	0.05646055598112857	0.24932876929149475	0.2055002222461204	IFNG/F2RL1/KLRC2/GATA2/EXPH5/SDC4/STAM/CLASP1	8	47	-0.8828487332703182	0.40263556042736703
GO:0045922	negative regulation of fatty acid metabolic process	11	0.002355712603062426	36/16283	0.05555555555555555	1.0655018976573747	0.09227562908241921	0.5667118808656151	0.7363028310212142	0.6068709834219227	CEACAM1/UBR4	2	18	-1.309367250576315	0.26681382250296803
GO:0045923	positive regulation of fatty acid metabolic process	5	0.0035335689045936395	37/16283	0.08108108108108109	1.5550568236080604	0.7927450811576149	0.303540096603298	0.5906347468345721	0.4868093324556671	PTGS2/IL1B/TWIST1	3	23	-1.1490246005011353	0.31186576862227444
GO:0045926	negative regulation of growth	18	0	0	0	0	0	1	1	1		0	0	0	0
GO:0045930	negative regulation of mitotic cell cycle	27	0	0	0	0	0	1	1	1		0	0	0	0
GO:0045931	positive regulation of mitotic cell cycle	33	0.01060070671378092	124/16283	0.07258064516129033	1.3920266727459252	1.0277504865853988	0.198684518371253	0.5229508205278448	0.43102330367909564	NKX3-1/CDC25A/MEIS2/BRCA2/RDX/SIN3A/CENPJ/KMT2E/BRD4	9	78	-1.2716269225934675	0.2768258834320793
GO:0045933	positive regulation of muscle contraction	6	0.004711425206124852	48/16283	0.08333333333333333	1.598252846486062	0.9735263665193337	0.23988499869449745	0.5455585673579517	0.4496569214973402	PTGS2/ITGA2/SPX/ADA	4	13	-0.2907976695817417	0.6912796861682701
GO:0045943	positive regulation of transcription by RNA polymerase I	26	0.005889281507656066	34/16283	0.14705882352941177	2.8204461996812857	2.492140139307882	0.03019320624855634	0.1805908161112434	0.1488454499331407	LYAR/DDX21/NCL/DHX33/PHF8	5	23	-0.6381989767351447	0.5063293635872033
GO:0045945	positive regulation of transcription by RNA polymerase III	19	0.0035335689045936395	19/16283	0.15789473684210525	3.0282685512367493	2.0747083120996312	0.07345095322156496	0.29191214006598404	0.24059802577281916	DDX21/CHD8/ICE1	3	17	-0.8467437286282019	0.416649109192962
GO:0045947	negative regulation of translational initiation	19	0.001177856301531213	24/16283	0.041666666666666664	0.799126423243031	-0.2309670303101294	0.7236544888379779	0.8289412288894843	0.6832248330179849	TPR	1	16	-1.8847313954798768	0.1512920251369368
GO:0045948	positive regulation of translational initiation	20	0.001177856301531213	26/16283	0.038461538461538464	0.7376551599166441	-0.3139839655517554	0.7517618316584345	0.8451724426790415	0.696602824055909	KHDRBS1	1	19	-2.056581652406536	0.1275443103939388
GO:0045953	negative regulation of natural killer cell mediated cytotoxicity	13	0.0035335689045936395	19/16283	0.15789473684210525	3.0282685512367493	2.0747083120996312	0.07345095322156496	0.29191214006598404	0.24059802577281916	KLRC1/CEACAM1/SERPINB9	3	23	-1.1490246005011353	0.31186576862227444
GO:0045954	positive regulation of natural killer cell mediated cytotoxicity	27	0.005889281507656066	27/16283	0.18518518518518517	3.5516729921912487	3.112207364531259	0.011803494369509209	0.10265808871130312	0.08461221745682591	IL12B/KLRC1/KLRC2/IL18RAP/RASGRP1	5	20	-0.49843703435998593	0.5752278302996637
GO:0045955	negative regulation of calcium ion-dependent exocytosis	8	0	0	0	0	0	1	1	1		0	0	0	0
GO:0045956	positive regulation of calcium ion-dependent exocytosis	13	0	0	0	0	0	1	1	1		0	0	0	0
GO:0045959	negative regulation of complement activation, classical pathway	8	0.001177856301531213	8/16283	0.125	2.397379269729093	0.9271868497188502	0.3485043943931294	0.6139178845783732	0.5059996168120795	SVEP1	1	4	-0.49843703435998615	0.5752278302996636
GO:0045987	positive regulation of smooth muscle contraction	18	0.004711425206124852	30/16283	0.13333333333333333	2.5572045543776993	2.00220249066302	0.0685919763906111	0.2802309111086918	0.23097019520335563	PTGS2/ITGA2/SPX/ADA	4	8	0.1947101461999592	1.0255143957891968
GO:0045995	regulation of embryonic development	47	0.005889281507656066	87/16283	0.05747126436781609	1.1022433424041806	0.2242638394254985	0.4777128755994494	0.6904274126605904	0.5690598287142999	LAMA5/POGLUT1/NOCT/CLASP1/INO80B	5	7	0.5513850901386916	1.3187587842714332
GO:0046007	negative regulation of activated T cell proliferation	15	0.001177856301531213	14/16283	0.07142857142857142	1.3699310112737673	0.32476767806960516	0.5276287745963354	0.7120747155409315	0.5869018353370427	LRRC32	1	5	-0.7215805856741959	0.4686400852358762
GO:0046033	AMP metabolic process	7	0.002355712603062426	23/16283	0.08695652173913043	1.6677421006811082	0.7515898021749916	0.33901195341927604	0.6139178845783732	0.5059996168120795	NT5E/ADA	2	12	-0.9039021424681506	0.39466095468456264
GO:0046034	ATP metabolic process	31	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046037	GMP metabolic process	11	0.002355712603062426	27/16283	0.07407407407407407	1.4206691968764995	0.513078978598354	0.4147002995201725	0.6531999620235713	0.5383764486883879	TJP2/ADA	2	10	-0.7215805856741959	0.4686400852358762
GO:0046039	GTP metabolic process	13	0.001177856301531213	23/16283	0.043478260869565216	0.8338710503405541	-0.18698959416026326	0.7084304709951026	0.8191464298532538	0.6751518240967873	GTPBP1	1	13	-1.6770920307016324	0.18584508709584888
GO:0046050	UMP catabolic process	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046069	cGMP catabolic process	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046079	dUMP catabolic process	6	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046085	adenosine metabolic process	7	0.002355712603062426	11/16283	0.18181818181818182	3.4870971196059535	1.935250069344051	0.10934335023698334	0.3584045438470348	0.29540198519360156	NT5E/ADA	2	3	0.48239221865174003	1.2595070226474872
GO:0046209	nitric oxide metabolic process	7	0.008244994110718492	80/16283	0.0875	1.678165488810365	1.4261047783349914	0.12315565323968464	0.389327774345464	0.3208893397337661	PTGS2/IL1B/IFNG/ZC3H12A/ARG2/SMAD3/RORA	7	17	5.541317590016444e-4	0.8817654716203958
GO:0046222	aflatoxin metabolic process	6	0	0	0	0	0	1	1	1		0	0	0	0
GO:0046314	phosphocreatine biosynthetic process	5	0.001177856301531213	5/16283	0.2	3.8358068315665492	1.487406232312203	0.23492204077361245	0.5380890340196272	0.44350042874496987	CKB	1	1	0.8878573267599045	1.6208839449475305
GO:0046321	positive regulation of fatty acid oxidation	5	0.001177856301531213	15/16283	0.06666666666666667	1.2786022771888497	0.25318133287994216	0.552279531887362	0.7219167081316407	0.5950137418389787	TWIST1	1	10	-1.4147277662341413	0.2406619027716085
GO:0046322	negative regulation of fatty acid oxidation	8	0	0	0	0	0	1	1	1		0	0	0	0
