ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected
GO:0000018	regulation of DNA recombination	0.015247108307045216	131/16034	6.125934383541423e-4	0.009684877455447485	0.00783415606702533	IL7R/IL10/CLCF1/CD40/HELB/BCL6/MRNIP/H1-0/H1-10/CGAS/ANKLE1/TFRC/RIF1/PPP4R2/UBE2B/SMCHD1/FUS/KPNA2/MAD2L2/UBQLN4/ALYREF/STAT6/KAT5/KLHL15/TERF2IP/KPNA1/HMCES/EXOSC3/MLH1	29	46	-0.25924200075662807
GO:0000041	transition metal ion transport	0.011041009463722398	93/16034	0.0025350802273920434	0.026655774482663843	0.0215620175211573	SLC39A8/CP/STEAP4/SLC30A4/SLC25A37/SLC31A2/FLVCR2/SLC25A28/SLC11A2/ATP2C1/FTH1/TFRC/SLC39A13/STEAP3/SLC39A14/COX17/ATOX1/B2M/SLC30A7/TMEM165/DNM2	21	NA	NA
GO:0000045	autophagosome assembly	0.012092534174553101	106/16034	0.0028126643518433534	0.028980112671533987	0.023442188768333323	SYNPO2/RUFY4/MAP1LC3C/SMURF1/MAP1LC3A/FEZ1/TP53INP2/VMP1/CHMP4B/RAB5A/PSEN1/BAG3/STBD1/TMEM39A/ATG101/UBXN2A/STX12/GABARAPL2/RAB3GAP1/TMEM41B/UBQLN2/UBQLN1/MTMR3	23	109	-1.3537501005540011
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	0.011566771819137749	100/16034	0.002867976047419632	0.02946193575985622	0.023831938384472184	TNFAIP3/HERC5/GADD45A/PDGFB/SRC/CDKN2D/CDK5RAP2/CDKN2B/CDKN1A/CCNA1/GTPBP4/ADAM17/SERTAD1/CCND1/CDC37/CCNK/KAT2B/CCNT1/CASP3/PKD2/CCNJ/BCCIP	22	112	-1.425352852190786
GO:0000302	response to reactive oxygen species	0.026288117770767613	194/16034	6.559004773048204e-8	7.98761053168619e-6	6.461226566439143e-6	IL6/IL1A/AREG/MET/EDN1/GCH1/TNFAIP3/IL10/KDM6B/FOSL1/PPP1R15B/TXN/NCF1/STAT1/TRPA1/NR4A3/STK26/KLF2/PLK3/SRC/JUN/MAP1LC3A/BCL2/SPHK1/PPIF/AKR1C3/RELA/NFE2L2/EZH2/ZNF277/DDR2/SESN2/MMP9/ADPRS/ERN1/CAPN2/FYN/ANXA1/MAP3K5/NQO1/PRKCD/SIRPA/PRDX1/OSER1/CASP3/PKD2/CHUK/PDCD10/STAT6/RIPK1	50	100	-0.49104361481395253
GO:0000380	alternative mRNA splicing, via spliceosome	0.00946372239747634	71/16034	0.001273177388377751	0.016221833157278813	0.013121939150183767	WTAP/SRSF12/KHDRBS3/SRRM4/RBM17/RBM47/TRA2B/MAGOH/HNRNPU/HNRNPM/CELF1/RBM8A/PTBP1/SAP18/NSRP1/FXR2/HNRNPL/SLU7	18	72	-1.1841907953738977
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	0.007886435331230283	56/16034	0.0017450775933912437	0.02052699633318403	0.016604411733776577	WTAP/SRSF12/KHDRBS3/SRRM4/RBM47/TRA2B/MAGOH/HNRNPU/CELF1/RBM8A/PTBP1/SAP18/NSRP1/FXR2/HNRNPL	15	56	-1.1151979238869465
GO:0000723	telomere maintenance	0.01629863301787592	155/16034	0.002343474398130134	0.02531907370895143	0.020480752164486585	EID3/NBN/MYC/PML/SRC/BRCA2/XRN1/HNRNPC/RIF1/NAF1/HUS1/TCP1/HSP90AB1/GNL3/MAD2L2/HSP90AA1/HNRNPU/TEN1/USP7/HNRNPA2B1/CCT3/TINF2/NEK7/SMG5/DHX36/CCT5/CCT8/TERF2IP/CCT6A/CCT4/CCT7	31	97	-0.9386202082722439
GO:0001562	response to protozoan	0.00473186119873817	28/16034	0.0038309765378562173	0.03578173614558659	0.02894406321640905	GBP4/IER3/BATF2/IL10/IRF4/CD40/GBP2/IL4R/LYST	9	NA	NA
GO:0001660	fever generation	0.0026288117770767614	11/16034	0.005823215238063102	0.04877208096715548	0.03945203186803128	IL1B/IL1A/PTGS2/TNF/PTGES	5	9	-0.3856830991561261
GO:0001773	myeloid dendritic cell activation	0.005257623554153523	29/16034	0.001278479508112225	0.01622939088290528	0.01312805264024514	SLAMF1/ITGB8/CLEC4D/BATF2/IL10/IRF4/BATF3/RELB/PSEN1/SPI1	10	27	-0.7911482072642906
GO:0001774	microglial cell activation	0.006834910620399579	43/16034	0.0010384947112628135	0.013766046239874178	0.011135438229876768	IL6/CCL3/TNF/STAP1/NR1D1/TLR2/TLR3/JUN/SPHK1/LDLR/IFNGR2/C5AR1/JAK2	13	47	-1.083094678502529
GO:0001776	leukocyte homeostasis	0.012618296529968454	102/16034	7.037900286777845e-4	0.010756595715467778	0.008701075462495564	IL6/IL7R/HCAR2/IL2RA/TNFAIP3/JAK3/PDE4B/CHST3/SLC7A11/MIR17HG/GCNT4/PMAIP1/P2RX7/LYN/BCL2/CSF1/TRAF3IP2/ADAM17/ANXA1/MIF/FAS/BCL10/CASP3/PPP2R3C	24	23	0.24466318016478875
GO:0001778	plasma membrane repair	0.0057833859095688745	28/16034	1.9840371070312617e-4	0.004247194962349841	0.0034355817443427897	SYT7/CHMP5/ARL8B/MYOF/CHMP4B/CASP7/S100A10/CHMP1A/VPS4A/CHMP7/VPS4B	11	29	-0.7672969914421106
GO:0001782	B cell homeostasis	0.005257623554153523	34/16034	0.004812444485748177	0.043305717807130786	0.035030257580057844	IL7R/TNFAIP3/MIR17HG/LYN/BCL2/TRAF3IP2/MIF/BCL10/CASP3/PPP2R3C	10	31	-0.9292985457451077
GO:0001783	B cell apoptotic process	0.005257623554153523	27/16034	6.726427388725119e-4	0.010349389283589786	0.008371683711954172	HSH2D/NFKBIZ/IL10/MIR17HG/LYN/BCL2/BCL6/TRAF3IP2/MIF/BCL10	10	25	-0.7141871661281622
GO:0001787	natural killer cell proliferation	0.003680336487907466	15/16034	8.84418121450528e-4	0.012365708136224117	0.010002696251357846	SLAMF1/IL23A/IL15/IL18/JAK2/HLA-E/ELF4	7	15	-0.560036486300904
GO:0001866	NK T cell proliferation	0.0026288117770767614	9/16034	0.0019485588315538472	0.022127538757661727	0.017899100200712267	IL23A/IL15/IL18/JAK2/ELF4	5	9	-0.3856830991561261
GO:0001885	endothelial cell development	0.008412197686645636	61/16034	0.001581890042710736	0.018963422720704528	0.015339627562908503	IL1B/TNF/MET/ICAM1/S1PR3/VEGFA/RAPGEF2/AFDN/TJP1/RAP1B/RAP2C/GSTM3/CLIC4/RDX/S1PR2/MSN	16	36	-0.608826650470336
GO:0001889	liver development	0.015247108307045216	138/16034	0.0014610516058091915	0.017762644094387513	0.014368310454995632	IL6/TNF/MET/DNAAF1/TNFAIP3/IL10/UPB1/HPN/ITGA2/SLC7A5/ARID5B/TGFA/PNPT1/LIMS2/HLX/E2F7/CFLAR/JUN/XBP1/CDKN2B/RELA/EZH2/CEBPB/CCND1/ANXA1/FPGS/FBXW7/ELK1/PKD2	29	128	-1.2826308681871503
GO:0001906	cell killing	0.017875920084121977	181/16034	0.004309908036621088	0.039558183883394354	0.031998854677947865	IL7R/IL23A/STAP1/ICAM1/FCER2/LAG3/SERPINB9/TREM1/CD226/FCGR2B/RNF19B/LILRB1/SLAMF7/RASGRP1/P2RX7/TAP2/PVR/GZMB/NECTIN2/CD55/ARL8B/HLA-F/IL18/ATN1/PRDX1/HLA-E/VAV1/HLA-A/KIF5B/GAPDH/PTPN6/LYST/SPI1/B2M	34	47	-0.12168351134790444
GO:0001909	leukocyte mediated cytotoxicity	0.015772870662460567	134/16034	4.0719881110917397e-4	0.0071785713682238775	0.005806789884090172	IL7R/IL23A/STAP1/ICAM1/LAG3/SERPINB9/TREM1/CD226/FCGR2B/RNF19B/LILRB1/SLAMF7/RASGRP1/P2RX7/TAP2/PVR/GZMB/NECTIN2/ARL8B/HLA-F/IL18/PRDX1/HLA-E/VAV1/HLA-A/KIF5B/PTPN6/LYST/SPI1/B2M	30	46	-0.22534044908094683
GO:0001910	regulation of leukocyte mediated cytotoxicity	0.010515247108307046	92/16034	0.00500958637362722	0.04438442014577433	0.03590282643905207	IL7R/IL23A/STAP1/ICAM1/LAG3/SERPINB9/CD226/FCGR2B/LILRB1/RASGRP1/P2RX7/TAP2/PVR/NECTIN2/HLA-F/HLA-E/VAV1/HLA-A/SPI1/B2M	20	10	0.895250746305938
GO:0001959	regulation of cytokine-mediated signaling pathway	0.024710830704521555	144/16034	3.433828709145459e-11	1.479336330758728e-8	1.1966441231804932e-8	IL6/STAP1/EDN1/CCL5/ISG15/OAS3/ZBP1/TNFAIP3/IRAK2/USP18/IL7/IL36RN/OAS1/IRF7/PARP9/PARP14/RIPK2/STAT2/IL1RN/SPHK1/HSPA1B/HSPA1A/CASP4/CSF1/PTPN1/RABGEF1/PTPN2/OTUD4/ADAR/ADAM17/IRAK3/CYLD/NR1H3/TBK1/TRIM56/CDC37/RBM47/TRAF2/IKBKE/VRK2/SPPL2A/XIAP/PTPN6/RIPK1/NKIRAS2/UBE2K/PAFAH1B1	47	49	0.16043086934542491
GO:0001960	negative regulation of cytokine-mediated signaling pathway	0.009989484752891693	67/16034	2.0333297986388268e-4	0.004286159725387595	0.003467100577302387	IL6/STAP1/CCL5/ISG15/OAS3/USP18/IL36RN/OAS1/PARP14/STAT2/IL1RN/RABGEF1/PTPN2/OTUD4/ADAR/IRAK3/CYLD/NR1H3/XIAP	19	87	-1.3193655737421504
GO:0001961	positive regulation of cytokine-mediated signaling pathway	0.010515247108307046	58/16034	5.793381095091183e-6	2.980132528989815e-4	2.4106472632127256e-4	EDN1/ZBP1/IL7/IRF7/PARP9/PARP14/RIPK2/HSPA1B/HSPA1A/CASP4/CSF1/ADAM17/TBK1/TRIM56/RBM47/TRAF2/IKBKE/RIPK1/UBE2K/PAFAH1B1	20	58	-0.8626071712464355
GO:0002042	cell migration involved in sprouting angiogenesis	0.007360672975814932	54/16034	0.0034066812556639214	0.033546076993273444	0.027135624979326006	PTGS2/JCAD/EGR3/VEGFA/PLK2/GATA2/KLF4/GREM1/SPRED1/ANXA1/FBXW7/PDCD10/SRF/RHOA	14	96	-1.7231872961065848
GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	0.007360672975814932	54/16034	0.0034066812556639214	0.033546076993273444	0.027135624979326006	NFKBIZ/IL10/CLCF1/CD40/NBN/BCL6/TFRC/RIF1/MAD2L2/STAT6/LIG4/HMCES/EXOSC3/MLH1	14	19	-0.10327808380518902
GO:0002208	somatic diversification of immunoglobulins involved in immune response	0.007360672975814932	54/16034	0.0034066812556639214	0.033546076993273444	0.027135624979326006	NFKBIZ/IL10/CLCF1/CD40/NBN/BCL6/TFRC/RIF1/MAD2L2/STAT6/LIG4/HMCES/EXOSC3/MLH1	14	5	1.231722982927151
GO:0002220	innate immune response activating cell surface receptor signaling pathway	0.011566771819137749	73/16034	2.350579353144492e-5	7.911406930038125e-4	6.399585011248934e-4	TNIP3/TNFAIP3/NFKBIA/OAS1/CLEC6A/NR1D1/IFI35/RIPK2/LYN/NINJ1/SRC/FFAR2/TNIP2/PELI1/SCIMP/NMI/NR1H3/FYN/PIK3AP1/WDFY1/CYBA/PAK2	22	33	-0.20336154236217152
GO:0002221	pattern recognition receptor signaling pathway	0.033648790746582544	181/16034	1.1840382910533168e-16	4.080787970115256e-13	3.3009741198470626e-13	TNIP3/RSAD2/TNF/OASL/AIM2/OAS3/NFKBIZ/CLEC4E/TNFAIP3/IRAK2/RIGI/BIRC3/NFKBIA/OAS1/IRF4/NR1D1/TNIP1/TREML4/DDX60/CD40/TLR2/IRF7/IFI35/IFIH1/TLR3/RIPK2/IRF1/DHX58/LYN/NINJ1/FFAR2/TNIP2/HSPA1B/PELI1/TIFA/HSPA1A/RELA/TICAM1/SCIMP/MAPKAPK2/OTUD4/IRAK3/RFTN1/NMI/CYLD/NR1H3/BIRC2/ERBIN/NPLOC4/USP15/PIK3AP1/SLC15A3/XIAP/EPG5/BCL10/RIOK3/DDX3X/WDFY1/RTN4/RPS6KA3/CYBA/UFD1/ZDHHC5/UBQLN1	64	53	0.3906947355535427
GO:0002224	toll-like receptor signaling pathway	0.009989484752891693	65/16034	1.3091777406225609e-4	0.0030384384397681183	0.0024578112677929136	TNIP3/NFKBIZ/IRAK2/BIRC3/IRF4/TNIP1/CD40/TLR2/IRF7/TLR3/IRF1/TICAM1/SCIMP/MAPKAPK2/OTUD4/IRAK3/BIRC2/BCL10/RPS6KA3	19	59	-0.9309948989932861
GO:0002228	natural killer cell mediated immunity	0.010515247108307046	74/16034	2.8456320111158186e-4	0.005509815014781275	0.004456922756617532	LAG3/SERPINB9/CD226/RNF19B/LILRB1/SLAMF7/RASGRP1/PVR/GZMB/NECTIN2/ARL8B/HLA-F/IL18/PRDX1/HLA-E/VAV1/HLA-A/KIF5B/PTPN6/LYST	20	33	-0.29867172216649646
GO:0002230	positive regulation of defense response to virus by host	0.007360672975814932	31/16034	3.86459732287295e-6	2.1338340582345648e-4	1.726071301391723e-4	IL23A/AIM2/IL27/RIGI/ZC3H12A/PARP9/STAT1/LILRB1/DTX3L/APOBEC3G/TRAF3IP2/CGAS/SELENOK/HSP90AA1	14	31	-0.5928263091238949
GO:0002262	myeloid cell homeostasis	0.019978969505783387	168/16034	5.895423837190294e-5	0.0016125855757838372	0.0013044302450124054	IL6/INHBA/HCAR2/ISG15/PDE4B/DYRK3/ETS1/SLC7A11/GCNT4/VEGFA/STAT1/GATA2/KLF2/LYN/CFLAR/HSPA1B/BCL6/HSPA1A/CSF1/TRAF3IP2/PTPN2/ALAS1/SLC11A2/ADAR/ADAM17/ACVR1B/JMJD6/STAT3/ANXA1/JAK2/PRDX1/TMOD3/LYAR/CASP3/SPI1/B2M/HSPA9/SRF	38	32	0.3739538226726521
GO:0002269	leukocyte activation involved in inflammatory response	0.007360672975814932	46/16034	6.25113135522921e-4	0.009748653491311073	0.007885744888937634	IL6/CCL3/TNF/STAP1/NR1D1/TLR2/TLR3/JUN/SPHK1/LDLR/TRAF3IP2/IFNGR2/C5AR1/JAK2	14	29	-0.5261349346252225
GO:0002286	T cell activation involved in immune response	0.015247108307045216	116/16034	6.584367220294844e-5	0.0017523568822197823	0.001417492101845226	IL6/IL23A/IL27/CD80/NFKBIZ/ICAM1/CLEC4E/CLEC4D/IL18R1/JAK3/ZC3H12A/IRF4/FCGR2B/LILRB1/RIPK2/HLX/JUNB/PTGER4/RELB/BCL6/NFKBID/IL18/STAT3/PSEN1/IL4R/ANXA1/ENTPD7/FCER1G/STAT6	29	37	-0.04151851691175753
GO:0002287	alpha-beta T cell activation involved in immune response	0.011566771819137749	71/16034	1.442650256720674e-5	5.494026640649506e-4	4.4441514450999775e-4	IL6/IL23A/IL27/CD80/NFKBIZ/IL18R1/JAK3/ZC3H12A/IRF4/RIPK2/HLX/JUNB/PTGER4/RELB/BCL6/NFKBID/IL18/STAT3/IL4R/ANXA1/ENTPD7/STAT6	22	NA	NA
GO:0002292	T cell differentiation involved in immune response	0.013144058885383806	79/16034	2.505664250739728e-6	1.54210211431687e-4	1.247415745880483e-4	IL6/IL23A/IL27/CD80/NFKBIZ/CLEC4E/CLEC4D/IL18R1/JAK3/ZC3H12A/IRF4/RIPK2/HLX/JUNB/PTGER4/RELB/BCL6/NFKBID/IL18/STAT3/IL4R/ANXA1/ENTPD7/FCER1G/STAT6	25	4	2.034685029494303
GO:0002293	alpha-beta T cell differentiation involved in immune response	0.011566771819137749	71/16034	1.442650256720674e-5	5.494026640649506e-4	4.4441514450999775e-4	IL6/IL23A/IL27/CD80/NFKBIZ/IL18R1/JAK3/ZC3H12A/IRF4/RIPK2/HLX/JUNB/PTGER4/RELB/BCL6/NFKBID/IL18/STAT3/IL4R/ANXA1/ENTPD7/STAT6	22	NA	NA
