GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	77	0.005634638196915777	75/16283	0.25333333333333335	1.2233175168050612	0.9906184796602822	0.19600308833794805	0.5356061486972918	0.4618917671528709	TNFAIP3/HERC5/PIM1/CDKN2B/GADD45A/CDKN2A/PROX1/CDKN1A/CDC25C/CDC6/CDKN2D/CDK5R1/KAT2B/CCNYL1/CCNT1/CCNT2/ACTB/GTPBP4/CCNK	19	c(""2965"", ""8851"", ""1029"", ""11140"", ""26524"", ""56647"", ""5292"", ""7023"", ""1647"", ""8812"", ""9113"", ""29950"", ""4221"", ""990"", ""995"", ""388324"", ""1033"", ""1027"", ""641"", ""5716"", ""51191"", ""9088"", ""9134"", ""905"", ""900"", ""904"", ""8941"", ""993"", ""51654"", ""324"", ""9077"", ""219771"")	32	10	7.291898647880922	0.3158211353580233	1.1212365713937484
GO:0000082	G1/S transition of mitotic cell cycle	228	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000086	G2/M transition of mitotic cell cycle	139	0.010676156583629894	139/16283	0.2589928057553957	1.25064645792263	1.5166351424322744	0.08160445967235998	0.3478157971912339	0.29994661860974986	CDK2/GPR132/NABP1/CLSPN/NBN/MELK/CDKN1A/ARPP19/RAD21/KIF14/CDK6/MRNIP/AVEN/CDK14/MASTL/DTL/CDC14B/CDC25C/WNT10B/HUS1/CDC6/CTC1/PLK3/APP/CALM2/HSPA2/SIN3A/TOPBP1/TAF2/TAOK3/DBF4B/UBE2A/BRD4/CHFR/KHDRBS1/RAB11A	36	c(""890"", ""5347"", ""5243"", ""51400"", ""23326"", ""9088"", ""993"", ""5218"", ""7319"", ""332"", ""51451"", ""7164"", ""1263"", ""84930"", ""219771"", ""284001"", ""983"", ""11200"", ""79831"", ""994"", ""2305"", ""9113"", ""6873"", ""10776"", ""7465"", ""9024"", ""10083"", ""9833"", ""6790"", ""79176"", ""995"", ""84446"", ""10763"")	33	8	7.519770480627201	0.06190592537705991	0.9258179012426925
GO:0000096	sulfur amino acid metabolic process	33	0.0020759193357058124	33/16283	0.21212121212121213	1.024308925554477	0.07143544730966483	0.5402613189138987	0.821692264921836	0.7086044348514231	SLC7A11/MTHFR/AGXT/SMS/MTR/GCLM/BHMT2	7	c(""58478"", ""1800"", ""6611"", ""2729"", ""55256"", ""50507"", ""1491"", ""51074"", ""7263"", ""4143"", ""4357"", ""4522"", ""1373"", ""4552"", ""4548"", ""875"", ""2326"", ""4482"", ""4524"", ""670"", ""23743"", ""4594"", ""189"", ""1036"", ""635"")	25	5	5.696795818656971	-0.13046596727039625	0.7921890739061734
GO:0000097	sulfur amino acid biosynthetic process	16	8.896797153024911e-4	16/16283	0.1875	0.905415925266904	-0.19343809000129245	0.6738725203043496	0.90126469442065	0.777225473215616	MTHFR/MTR/BHMT2	3	c(""875"", ""4522"", ""51074"", ""635"", ""23743"", ""4548"", ""1036"", ""1491"", ""4552"", ""58478"", ""55256"")	11	2	2.5065901602090674	-0.2257761470747212	0.7310250066737833
GO:0000098	sulfur amino acid catabolic process	10	2.965599051008304e-4	10/16283	0.1	0.48288849347568213	-0.8359265266089515	0.9018385468700203	0.9623392460311119	0.8298944588873408	AGXT	1	c(""7263"", ""875"", ""4143"", ""2326"", ""4357"", ""4552"", ""189"")	7	1	1.595102829223952	-0.4669382038916093	0.5917701489301931
GO:0000101	sulfur amino acid transport	12	0.0014827995255041518	12/16283	0.4166666666666667	2.012035389482009	1.7922431020224374	0.08227312766566712	0.3478157971912339	0.29994661860974986	SLC1A2/SLC7A11/SLC1A4/SLC7A5/SLC43A2	5	c(""8140"", ""23657"", ""6505"", ""1497"", ""124935"", ""6509"", ""126321"", ""11136"", ""6520"", ""6519"")	10	4	2.2787183274627885	0.562681213289549	1.328560304300584
GO:0000103	sulfate assimilation	2	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000105	L-histidine biosynthetic process	1	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000122	negative regulation of transcription by RNA polymerase II	906	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000132	establishment of mitotic spindle orientation	36	0.0026690391459074734	35/16283	0.2571428571428571	1.241713268937468	0.7315639167075408	0.2905516224262694	0.6200004575809298	0.5346710594793667	SPRY1/NDE1/FGF10/DYNLT1/GJA1/NDC80/NDEL1/PAFAH1B1/SPDL1	9	c(""10524"", ""4926"", ""3688"", ""285331"", ""8841"", ""10403"", ""29899"", ""2697"", ""9183"", ""5048"", ""1058"", ""22919"", ""56647"", ""84080"", ""137886"", ""55968"", ""5347"", ""4085"", ""3064"", ""126353"", ""54908"", ""1639"", ""54820"")	23	5	5.241052153164413	-0.04708435833134525	0.8484748042216905
GO:0000154	rRNA modification	34	2.965599051008304e-4	33/16283	0.030303030303030304	0.14632984650778244	-2.5086386123057305	0.9995314493102088	0.9999999999939686	0.862372040114745	TFB1M	1	c(""27292"", ""114049"", ""115939"", ""1736"", ""79922"", ""55178"", ""2091"", ""84881"", ""55695"", ""55226"", ""29063"", ""51106"", ""196074"", ""51504"", ""387338"", ""51490"", ""29960"", ""29081"")	18	1	4.101692989433019	-1.4113998127324605	0.2414489377631531
GO:0000165	MAPK cascade	744	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000183	rDNA heterochromatin formation	9	5.931198102016608e-4	9/16283	0.2222222222222222	1.0730855410570712	0.1120787510979509	0.5849659686285471	0.8508697219430287	0.7337662579883011	SMARCA5/BAZ2A	2	c(""6839"", ""57673"", ""23411"", ""23378"")	4	0	0.9114873309851153	-Inf	0
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	45	0.003855278766310795	44/16283	0.29545454545454547	1.426716003450879	1.4484494586699748	0.10634284887110663	0.3915328761064305	0.33764700514193263	PNRC1/ZC3H12A/SMG1/DCP1A/SKIC3/PYM1/SMG5/EXOSC10/MAGOHB/CASC3/RC3H1/SECISBP2/UPF1	13	c(""26019"", ""9811"", ""55110"", ""84305"", ""23293"", ""55629"", ""10921"", ""3646"", ""23049"", ""65109"", ""80349"", ""5976"", ""2935"", ""56006"", ""9939"", ""4116"", ""65110"", ""55181"", ""4686"", ""9775"", ""23381"", ""9887"", ""9652"", ""6499"", ""22916"")	25	6	5.696795818656971	0.05185558952355832	0.9185121399157874
GO:0000209	protein polyubiquitination	258	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000212	meiotic spindle organization	22	5.931198102016608e-4	21/16283	0.09523809523809523	0.4598938033101734	-1.2656672618016132	0.9504863652228677	0.9832878887771959	0.8479599826700253	ESPL1/NDC80	2	c(""25879"", ""347688"", ""1642"", ""5728"")	4	0	0.9114873309851153	-Inf	0
GO:0000226	microtubule cytoskeleton organization	660	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000244	spliceosomal tri-snRNP complex assembly	27	5.931198102016608e-4	27/16283	0.07407407407407407	0.3576951803523571	-1.7070016276723734	0.9847492338363955	0.9983445288141228	0.8609444080560215	SRSF12/SART3	2	c(""10078"", ""9733"", ""11218"", ""57819"", ""7375"", ""10594"", ""24148"", ""27339"", ""8899"", ""26121"", ""9129"")	11	1	2.5065901602090674	-0.9189233276346666	0.38905870713897256
GO:0000245	spliceosomal complex assembly	92	0.003262158956109134	92/16283	0.11956521739130435	0.5773666769817938	-2.07748803602567	0.9901984961777401	0.9992797296761933	0.8617508991313673	SRSF12/CELF2/SF3A1/SRPK1/PRPF39/SF1/KHDC4/PTBP2/SNIP1/PHF5A/SRSF5	11	c(""8683"", ""4686"", ""10713"", ""11325"", ""10291"", ""9416"", ""51340"", ""6426"", ""7536"", ""8487"", ""22889"", ""6632"", ""27339"", ""23064"", ""57035"", ""10658"", ""135295"", ""9169"", ""10772"", ""6430"", ""91746"", ""27336"", ""7919"", ""6936"", ""8996"", ""10569"", ""10181"", ""10907"", ""10946"", ""6431"", ""6733"", ""23020"", ""6633"", ""8233"", ""10659"", ""11168"", ""9879"", ""6606"", ""8175"")	39	6	8.887001477104874	-0.39283023173788734	0.6321843478150333
GO:0000255	allantoin metabolic process	7	2.965599051008304e-4	7/16283	0.14285714285714285	0.6898407049652601	-0.419447584674076	0.8030155792572657	0.9306350861610845	0.8025536778599364	ADA	1	c(""7498"", ""4860"", ""84618"", ""22978"")	4	0	0.9114873309851153	-Inf	0
GO:0000256	allantoin catabolic process	0	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
