ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0071222	cellular response to lipopolysaccharide	47/883	169/9627	0.2781065088757396	3.0320853464855553	8.469033438073888	1.6523103514530664e-12	5.72480021017494e-9	4.975501567707445e-9	CXCL1/CXCL2/ANKRD1/CXCL3/CXCL8/IL1B/WNT5A/IRAK2/PDE4B/TNIP3/PTGS2/BMP6/TNIP1/SLC7A5/NFKBIZ/NFKBIA/ZFP36/TNFAIP3/NLRP3/NFKB1/CD80/ZC3H12A/RIPK2/TLR2/CD55/CD40/IL12B/LYN/KMO/TNIP2/XBP1/LITAF/SRC/MAP2K3/TRIB1/LILRB1/TICAM1/SBNO2/IRAK3/VIM/SELENOS/NFKBIB/MAPK8/CDC73/PLAA/CHMP5/BCL10	47
GO:0071219	cellular response to molecule of bacterial origin	48/883	176/9627	0.2727272727272727	2.9734376608668796	8.39632170630281	2.0923977376370395e-12	5.72480021017494e-9	4.975501567707445e-9	CXCL1/CXCL2/ANKRD1/CXCL3/CXCL8/IL1B/WNT5A/IRAK2/PDE4B/TNIP3/PTGS2/BMP6/TNIP1/SLC7A5/NFKBIZ/NFKBIA/ZFP36/TNFAIP3/NLRP3/NFKB1/CD80/ZC3H12A/RIPK2/TLR2/CD55/CD40/IL12B/LYN/AHR/KMO/TNIP2/XBP1/LITAF/SRC/MAP2K3/TRIB1/LILRB1/TICAM1/SBNO2/IRAK3/VIM/SELENOS/NFKBIB/MAPK8/CDC73/PLAA/CHMP5/BCL10	48
GO:0038061	non-canonical NF-kappaB signal transduction	29/883	91/9627	0.31868131868131866	3.474456460866427	7.536428748562939	9.8722244393519e-10	1.8006937377377865e-6	1.565007369017259e-6	IL23A/IL1B/CHI3L1/BIRC3/GREM1/NFKBIA/NLRP3/NFKB1/ZC3H12A/REL/NFKB2/TLR2/BCL3/IL12B/RELB/TNFRSF10A/LITAF/IL18/DDX3X/CYLD/RC3H1/TAB3/BIRC2/TERF2IP/RC3H2/CHUK/BCL10/VCP/MAP3K7	29
GO:0002292	T cell differentiation involved in immune response	25/883	77/9627	0.3246753246753247	3.5398067391272376	7.11037578663746	9.231431618798264e-9	1.2628598454516025e-5	1.0975686329929095e-5	SOCS3/STAT4/IL23A/CLEC4D/GPR183/NFKBIZ/CLEC4E/NLRP3/CD80/ZC3H12A/RIPK2/JAK3/BCL3/IL12B/RELB/JUNB/IL18/ENTPD7/NFKBID/IL6ST/RC3H1/JAK1/RC3H2/EP300/OPA1	25
GO:0042093	T-helper cell differentiation	23/883	69/9627	0.3333333333333333	3.6342015855039635	6.978116971414747	2.060874548037747e-8	2.2554211053725103e-5	1.9602170964283247e-5	SOCS3/STAT4/IL23A/GPR183/NFKBIZ/NLRP3/CD80/ZC3H12A/RIPK2/JAK3/BCL3/IL12B/RELB/JUNB/IL18/ENTPD7/NFKBID/IL6ST/RC3H1/JAK1/RC3H2/EP300/OPA1	23
GO:0002287	alpha-beta T cell activation involved in immune response	23/883	71/9627	0.323943661971831	3.531829709855965	6.804148784004404	3.7975165042314455e-8	2.5975012888943088e-5	2.2575236271207463e-5	SOCS3/STAT4/IL23A/GPR183/NFKBIZ/NLRP3/CD80/ZC3H12A/RIPK2/JAK3/BCL3/IL12B/RELB/JUNB/IL18/ENTPD7/NFKBID/IL6ST/RC3H1/JAK1/RC3H2/EP300/OPA1	23
GO:0002293	alpha-beta T cell differentiation involved in immune response	23/883	71/9627	0.323943661971831	3.531829709855965	6.804148784004404	3.7975165042314455e-8	2.5975012888943088e-5	2.2575236271207463e-5	SOCS3/STAT4/IL23A/GPR183/NFKBIZ/NLRP3/CD80/ZC3H12A/RIPK2/JAK3/BCL3/IL12B/RELB/JUNB/IL18/ENTPD7/NFKBID/IL6ST/RC3H1/JAK1/RC3H2/EP300/OPA1	23
GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	23/883	71/9627	0.323943661971831	3.531829709855965	6.804148784004404	3.7975165042314455e-8	2.5975012888943088e-5	2.2575236271207463e-5	SOCS3/STAT4/IL23A/GPR183/NFKBIZ/NLRP3/CD80/ZC3H12A/RIPK2/JAK3/BCL3/IL12B/RELB/JUNB/IL18/ENTPD7/NFKBID/IL6ST/RC3H1/JAK1/RC3H2/EP300/OPA1	23
GO:0002286	T cell activation involved in immune response	28/883	100/9627	0.28	3.05272933182333	6.556949086336741	4.6617989543808474e-8	2.834373764263555e-5	2.4633927106307218e-5	SOCS3/STAT4/IL23A/CLEC4D/ICAM1/GPR183/NFKBIZ/CLEC4E/NLRP3/CD80/ZC3H12A/RIPK2/JAK3/BCL3/IL12B/RELB/JUNB/IL18/LILRB1/ENTPD7/NFKBID/IL6ST/RC3H1/JAK1/PSEN1/RC3H2/EP300/OPA1	28
GO:0050684	regulation of mRNA processing	26/883	94/9627	0.2765957446808511	3.015614081588396	6.240289242641468	1.837930555172586e-7	9.024628187228681e-5	7.843426852473682e-5	WTAP/KHDRBS3/SRSF12/EIF1/RBM47/TRA2B/YTHDC1/RBM25/NUP98/DDX5/CDC73/TRA2A/SRSF6/SRPK1/SUPT6H/SF1/SRSF10/HNRNPK/HNRNPU/DHX36/HNRNPA1/RNPS1/KHDRBS1/RBM39/RBMX/SON	26
