GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0033572	transferrin transport	10	0.0013175230566534915	10/16034	0.159440403056609	0.4847288183563688	0.4123687569435125	LMTK2/STEAP3/CLTC	3	10	0.8373102617588554	1.5743161050183152
GO:0033574	response to testosterone	43	0.003513394817742644	43/16034	0.2603599358789194	0.6188124465061919	0.5264364520603492	HOXA9/GBA1/XRN1/CFLAR/SIRT1/NCOA4/ELK1/RPS6KB1	8	4	2.7344302466447368	3.428629773101558
GO:0033591	response to L-ascorbic acid	6	0	0	1	1	1		0	0	0	0
GO:0033594	response to hydroxyisoflavone	3	0	0	1	1	1		0	0	0	0
GO:0033595	response to genistein	2	0	0	1	1	1		0	0	0	0
GO:0033598	mammary gland epithelial cell proliferation	26	0.001756697408871322	26/16034	0.5154378263214487	0.8476406268386225	0.7211052827630378	HOXA5/RTN4/AREG/RREB1	4	0	0	0
GO:0033599	regulation of mammary gland epithelial cell proliferation	15	0.0013175230566534915	15/16034	0.3608018432998178	0.7391708175468177	0.6288277891837794	HOXA5/RTN4/RREB1	3	8	1.0604538130730652	1.782316731414051
GO:0033600	negative regulation of mammary gland epithelial cell proliferation	4	0	0	1	1	1		0	0	0	0
GO:0033601	positive regulation of mammary gland epithelial cell proliferation	6	8.78348704435661e-4	6/16034	0.20488411641737977	0.5487498877001836	0.46683279494525987	RTN4/RREB1	2	3	1.635817957976627	2.3383190121329926
GO:0033602	negative regulation of dopamine secretion	5	0	0	1	1	1		0	0	0	0
GO:0033603	positive regulation of dopamine secretion	6	4.391743522178305e-4	6/16034	0.6011368778351138	0.870962579112774	0.7409457463471881	PINK1	1	1	2.0412830660847914	2.7386198649236677
GO:0033604	negative regulation of catecholamine secretion	13	4.391743522178305e-4	13/16034	0.8635686197371583	0.9601057621874504	0.8167816822404544	P2RY1	1	5	0.4318451536506911	1.2168009793140915
GO:0033605	positive regulation of catecholamine secretion	13	8.78348704435661e-4	13/16034	0.5697523020099573	0.870962579112774	0.7409457463471881	STX1A/PINK1	2	2	2.0412830660847914	2.7386198649236677
GO:0033606	chemokine receptor transport within lipid bilayer	1	0	0	1	1	1		0	0	0	0
GO:0033609	oxalate metabolic process	1	0	0	1	1	1		0	0	0	0
GO:0033615	mitochondrial proton-transporting ATP synthase complex assembly	8	4.391743522178305e-4	8/16034	0.7064180883902859	0.9064126716967382	0.771103867875738	TMEM70	1	6	0.2495235968567364	1.0682976213781363
GO:0033617	mitochondrial cytochrome c oxidase assembly	25	0	0	1	1	1		0	0	0	0
GO:0033619	membrane protein proteolysis	58	0.005270092226613966	58/16034	0.11245721926540635	0.4154198889331452	0.3534062278158799	ADAM9/TIMP2/ADAM8/IL10/ADAM17/PSEN1/TIMP1/NCSTN/ROCK1/SNX9/TNFRSF1B/TGFB1	12	31	1.0922025113876452	1.81236756652044
GO:0033622	integrin activation	26	0.0013175230566534915	26/16034	0.7353571516571037	0.9170758962551235	0.7801752919166297	PLEK/FERMT3/RAP1B	3	8	1.0604538130730652	1.782316731414051
GO:0033623	regulation of integrin activation	17	8.78348704435661e-4	17/16034	0.7179613808597098	0.9076308229854928	0.7721401741849362	PLEK/RAP1B	2	13	0.16948088918319984	1.0061347016046513
GO:0033624	negative regulation of integrin activation	3	0	0	1	1	1		0	0	0	0
GO:0033625	positive regulation of integrin activation	11	8.78348704435661e-4	11/16034	0.47686909451702497	0.843116889883283	0.7172568468657496	PLEK/RAP1B	2	8	0.6549887049649007	1.4096380664614558
GO:0033626	positive regulation of integrin activation by cell surface receptor linked signal transduction	2	0	0	1	1	1		0	0	0	0
GO:0033627	cell adhesion mediated by integrin	87	0.00922266139657444	87/16034	0.009094677015325714	0.08982256702219603	0.07641390176473227	ITGAM/CCN3/ADAM9/ITGA9/ITGA7/EMILIN2/LYN/ITGB4/PLPP3/SERPINE1/TESC/CRK/ITGB2/ITGAX/PIK3CG/ADAM17/SYK/FERMT3/SWAP70/ITGA5/CRKL	21	18	2.1954337459120494	2.891664127120389
GO:0033628	regulation of cell adhesion mediated by integrin	49	0.004391743522178305	49/16034	0.1487897136048486	0.47355343159686053	0.4028616260037684	ADAM9/LYN/SERPINE1/TESC/CRK/PIK3CG/SYK/FERMT3/SWAP70/CRKL	10	30	0.9426707774166817	1.6717683478002077
GO:0033629	negative regulation of cell adhesion mediated by integrin	12	8.78348704435661e-4	12/16034	0.5248457486642832	0.8476406268386225	0.7211052827630378	SERPINE1/SWAP70	2	8	0.6549887049649007	1.4096380664614558
GO:0033630	positive regulation of cell adhesion mediated by integrin	22	8.78348704435661e-4	22/16034	0.8405116991386912	0.9498282924323624	0.8080384277300235	ADAM9/SYK	2	11	0.33653497384636616	1.1380330982143712
GO:0033631	cell-cell adhesion mediated by integrin	17	0.0021958717610891525	17/16034	0.08170017920969111	0.33659905814606805	0.28635172892486116	ADAM9/PLPP3/FERMT3/SWAP70/ITGA5	5	3	2.5521086898507823	3.2467701986742425
GO:0033632	regulation of cell-cell adhesion mediated by integrin	11	8.78348704435661e-4	11/16034	0.47686909451702497	0.843116889883283	0.7172568468657496	FERMT3/SWAP70	2	8	0.6549887049649007	1.4096380664614558
GO:0033633	negative regulation of cell-cell adhesion mediated by integrin	2	0	0	1	1	1		0	0	0	0
GO:0033634	positive regulation of cell-cell adhesion mediated by integrin	6	0	0	1	1	1		0	0	0	0
GO:0033668	suppression by symbiont of host apoptotic process	1	0	0	1	1	1		0	0	0	0
GO:0033673	negative regulation of kinase activity	225	0	0	1	1	1		0	0	0	0
GO:0033674	positive regulation of kinase activity	418	0	0	1	1	1		0	0	0	0
GO:0033684	regulation of luteinizing hormone secretion	6	0	0	1	1	1		0	0	0	0
GO:0033685	negative regulation of luteinizing hormone secretion	2	0	0	1	1	1		0	0	0	0
GO:0033686	positive regulation of luteinizing hormone secretion	4	0	0	1	1	1		0	0	0	0
GO:0033687	osteoblast proliferation	33	0.0021958717610891525	32/16034	0.48419973947397543	0.843904309041482	0.7179267205088332	LTF/TMEM119/BMP2/HPSE/RHOA	5	1	3.650720978518892	4.344036757779779
GO:0033688	regulation of osteoblast proliferation	28	0.0021958717610891525	27/16034	0.33580544635978204	0.7064035094166834	0.6009519674659245	LTF/TMEM119/BMP2/HPSE/RHOA	5	11	1.2528257057205212	1.9657807951368518
GO:0033689	negative regulation of osteoblast proliferation	12	0	0	1	1	1		0	0	0	0
GO:0033690	positive regulation of osteoblast proliferation	13	0.001756697408871322	13/16034	0.10073955217292725	0.38003127612821525	0.32330040839749435	LTF/TMEM119/BMP2/HPSE	4	4	2.0412830660847914	2.7386198649236677
GO:0033692	cellular polysaccharide biosynthetic process	59	0.005270092226613966	59/16034	0.12389852882081592	0.4336874781749499	0.3689468410056232	PPP1R3B/CSGALNACT2/B4GALT5/B3GNT8/NDST1/B3GNT2/PER2/GBE1/IRS2/PTGES3/EPM2AIP1/INPP5K	12	0	0	0
GO:0033693	neurofilament bundle assembly	3	0	0	1	1	1		0	0	0	0
GO:0033700	phospholipid efflux	14	0.0013175230566534915	13/16034	0.277859705263074	0.6368065740762113	0.5417444257919143	ABCA1/APOA2/ABCG1	3	11	0.7420000819545305	1.4875394799333435
GO:0033750	ribosome localization	15	4.391743522178305e-4	15/16034	0.8995946547846356	0.9721911231266784	0.8270629468960649	NMD3	1	4	0.6549887049649007	1.4096380664614558
GO:0033762	response to glucagon	21	8.78348704435661e-4	21/16034	0.8207161902105613	0.9471134093780106	0.8057288209809009	ARG1/RPS6KB1	2	3	1.635817957976627	2.3383190121329926
GO:0033860	regulation of NAD(P)H oxidase activity	11	4.391743522178305e-4	11/16034	0.8146238965387825	0.9454529995572519	0.8043162762592466	GNAI3	1	2	1.348135885524846	2.057735914131423
GO:0033861	negative regulation of NAD(P)H oxidase activity	3	0	0	1	1	1		0	0	0	0
GO:0033864	positive regulation of NAD(P)H oxidase activity	7	4.391743522178305e-4	7/16034	0.6578009238277172	0.8837374587830902	0.7518135987427069	GNAI3	1	1	2.0412830660847914	2.7386198649236677
GO:0033865	nucleoside bisphosphate metabolic process	121	0.007905138339920948	118/16034	0.41042337807181556	0.787512315560896	0.6699528939639061	ACSL1/DGAT2/TPST1/SULT1B1/FAR2/ACSL4/HMGCR/PAPSS1/ACSL3/FAR1/GPAT4/ELOVL5/PANK4/PPT1/DLD/PPCDC/PANK3/ACOT9	18	16	2.1590661017411747	2.855527946299648
GO:0033866	nucleoside bisphosphate biosynthetic process	57	0.004391743522178305	55/16034	0.24822588966786055	0.6124685292949884	0.521039551452279	ACSL1/ACSL4/PAPSS1/ACSL3/ELOVL5/PANK4/PPT1/DLD/PPCDC/PANK3	10	2	3.650720978518892	4.344036757779779
GO:0033869	nucleoside bisphosphate catabolic process	11	0	0	1	1	1		0	0	0	0
GO:0033875	ribonucleoside bisphosphate metabolic process	121	0.007905138339920948	118/16034	0.41042337807181556	0.787512315560896	0.6699528939639061	ACSL1/DGAT2/TPST1/SULT1B1/FAR2/ACSL4/HMGCR/PAPSS1/ACSL3/FAR1/GPAT4/ELOVL5/PANK4/PPT1/DLD/PPCDC/PANK3/ACOT9	18	16	2.1590661017411747	2.855527946299648
GO:0033962	P-body assembly	21	0.002635046113306983	21/16034	0.06643148820127295	0.2956347009834949	0.25150250931501905	PATL1/CNOT6L/RC3H1/DDX6/PAN3/CNOT1	6	8	1.7536009936330104	2.4541604551977327
GO:0033967	box C/D RNA metabolic process	3	0	0	1	1	1		0	0	0	0
GO:0033979	box H/ACA RNA metabolic process	3	0	0	1	1	1		0	0	0	0
GO:0033993	response to lipid	891	0	0	1	1	1		0	0	0	0
GO:0034014	response to triglyceride	3	0	0	1	1	1		0	0	0	0
GO:0034021	response to silicon dioxide	3	0	0	1	1	1		0	0	0	0
GO:0034030	ribonucleoside bisphosphate biosynthetic process	57	0.004391743522178305	55/16034	0.24822588966786055	0.6124685292949884	0.521039551452279	ACSL1/ACSL4/PAPSS1/ACSL3/ELOVL5/PANK4/PPT1/DLD/PPCDC/PANK3	10	2	3.650720978518892	4.344036757779779
GO:0034031	ribonucleoside bisphosphate catabolic process	11	0	0	1	1	1		0	0	0	0
GO:0034032	purine nucleoside bisphosphate metabolic process	121	0.007905138339920948	118/16034	0.41042337807181556	0.787512315560896	0.6699528939639061	ACSL1/DGAT2/TPST1/SULT1B1/FAR2/ACSL4/HMGCR/PAPSS1/ACSL3/FAR1/GPAT4/ELOVL5/PANK4/PPT1/DLD/PPCDC/PANK3/ACOT9	18	16	2.1590661017411747	2.855527946299648
GO:0034033	purine nucleoside bisphosphate biosynthetic process	57	0.004391743522178305	55/16034	0.24822588966786055	0.6124685292949884	0.521039551452279	ACSL1/ACSL4/PAPSS1/ACSL3/ELOVL5/PANK4/PPT1/DLD/PPCDC/PANK3	10	2	3.650720978518892	4.344036757779779
GO:0034034	purine nucleoside bisphosphate catabolic process	11	0	0	1	1	1		0	0	0	0
