ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0048525	negative regulation of viral process	37/1004	76/9627	0.4868421052631579	4.6681563220801	10.95445563703948	3.086584686450851e-17	1.5734490273921864e-13	1.3284023685447197e-13	TNF/ISG20/RSAD2/IFITM1/APOBEC3A/OASL/IFIT1/ISG15/MX1/IFITM3/OAS2/CCL5/OAS3/OAS1/IFIH1/PLSCR1/STAT1/IFIT5/EIF2AK2/APOBEC3G/IFITM2/BST2/TRIM5/TNIP1/IL32/APOBEC3F/SHFL/LY6E/ZNFX1/TRIM25/N4BP1/TRIM21/SP100/TRIM14/TRIM26/ZC3HAV1/UBP1	37
GO:0050792	regulation of viral process	49/1004	128/9627	0.3828125	3.670653324203187	10.378728450570701	5.556945178852856e-17	1.5734490273921864e-13	1.3284023685447197e-13	TNF/ISG20/RSAD2/CXCL8/IFITM1/APOBEC3A/OASL/IFIT1/ISG15/MX1/IFITM3/OAS2/CCL5/LAMP3/OAS3/OAS1/IFIH1/AXL/TRIM22/PLSCR1/STAT1/IFIT5/EIF2AK2/APOBEC3G/IFITM2/BST2/TRIM5/TNIP1/IL32/APOBEC3F/SHFL/LY6E/DYNLT1/ZNFX1/TRIM25/TRIM34/N4BP1/ADAR/TRIM21/STOM/SP100/TRIM14/NECTIN2/FMR1/TRIM38/TRIM26/ZC3HAV1/BCL2/UBP1	49
GO:0071222	cellular response to lipopolysaccharide	57/1004	169/9627	0.33727810650887574	3.234040170678234	9.997588735110305	1.380270402555134e-16	2.605490429889908e-13	2.1997151468089184e-13	ANKRD1/TNF/CXCL8/IL1B/PTGS2/CSF3/IL6/CXCL6/CSF2/WNT5A/IL12B/CXCL1/IL1A/CMPK2/CXCL3/MMP8/PDE4B/CXCL2/GBP5/TNIP3/STAP1/CD80/BMP6/AXL/IRAK2/ZC3H12A/IL36RN/CD274/TNFAIP3/NFKBIA/SCIMP/TRIM5/TNIP1/EPHB2/NFKB1/NFKBIZ/CD40/RIPK2/CHMP5/GBP2/LYN/CASP1/MYD88/PDCD1LG2/TNIP2/CASP7/JAK2/SRC/CD86/ARID5A/HCK/CCR5/MAP2K3/RELA/B2M/TICAM1/MMP9	57
GO:1903900	regulation of viral life cycle	43/1004	108/9627	0.39814814814814814	3.817701416555998	10.047818387605663	8.678419499906755e-16	1.228647240699299e-12	1.0372995096993813e-12	TNF/ISG20/RSAD2/CXCL8/IFITM1/APOBEC3A/OASL/IFIT1/ISG15/MX1/IFITM3/OAS2/CCL5/LAMP3/OAS3/OAS1/IFIH1/AXL/TRIM22/PLSCR1/IFIT5/EIF2AK2/APOBEC3G/IFITM2/BST2/TRIM5/TNIP1/IL32/APOBEC3F/SHFL/LY6E/ZNFX1/TRIM25/TRIM34/N4BP1/ADAR/TRIM21/NECTIN2/FMR1/TRIM38/TRIM26/ZC3HAV1/BCL2	43
GO:0071219	cellular response to molecule of bacterial origin	57/1004	176/9627	0.32386363636363635	3.1054135729808037	9.618679692569879	1.1014487301756545e-15	1.247500831796946e-12	1.0532168699911205e-12	ANKRD1/TNF/CXCL8/IL1B/PTGS2/CSF3/IL6/CXCL6/CSF2/WNT5A/IL12B/CXCL1/IL1A/CMPK2/CXCL3/MMP8/PDE4B/CXCL2/GBP5/TNIP3/STAP1/CD80/BMP6/AXL/IRAK2/ZC3H12A/IL36RN/CD274/TNFAIP3/NFKBIA/SCIMP/TRIM5/TNIP1/EPHB2/NFKB1/NFKBIZ/CD40/RIPK2/CHMP5/GBP2/LYN/CASP1/MYD88/PDCD1LG2/TNIP2/CASP7/JAK2/SRC/CD86/ARID5A/HCK/CCR5/MAP2K3/RELA/B2M/TICAM1/MMP9	57
GO:0050729	positive regulation of inflammatory response	46/1004	123/9627	0.37398373983739835	3.5859974735205515	9.848906854943927	1.4550556420307035e-15	1.3733300168033124e-12	1.1594496010707815e-12	TNF/IL1B/IDO1/PTGS2/IL6/CCR7/WNT5A/IL12B/CCL1/IL23A/ZBP1/MMP8/GBP5/STAP1/GBP1/AIM2/IFI35/CCL3/IL15/TLR3/MEFV/FFAR2/LILRA5/NFKBIA/TNIP1/NINJ1/CCL24/NFKBIZ/MAP3K8/C3/ZP3/GBP2/NMI/CASP1/IL18/GSDMD/HLA-E/TRADD/CASP4/KARS1/RIPK1/ZDHHC9/PTGER4/ABCC1/PIK3CG/ZDHHC5	46
GO:0045071	negative regulation of viral genome replication	27/1004	48/9627	0.5625	5.393613047808765	10.412210257148725	5.78381906225805e-15	4.679109621366763e-12	3.950391906883618e-12	TNF/ISG20/RSAD2/IFITM1/APOBEC3A/OASL/IFIT1/ISG15/MX1/IFITM3/OAS2/CCL5/OAS3/OAS1/IFIH1/PLSCR1/IFIT5/EIF2AK2/APOBEC3G/IFITM2/BST2/TNIP1/APOBEC3F/SHFL/ZNFX1/N4BP1/ZC3HAV1	27
GO:0140888	interferon-mediated signaling pathway	35/1004	79/9627	0.4430379746835443	4.248134046094104	9.891265884777571	8.747866243329872e-15	6.192395816997133e-12	5.228001115421615e-12	IFITM1/WNT5A/IFI27/OASL/ZBP1/ISG15/IFITM3/OAS2/USP18/OAS3/OAS1/IFIH1/PARP14/PARP9/STAT1/IRF1/STAT2/IFITM2/NLRC5/ADAR/MYD88/SP100/JAK2/TREX1/TRIM56/IFNGR2/TANK/PTPN1/HCK/TBK1/AZI2/IFNLR1/IFNAR1/IL10RB/RBM47	35
GO:0034340	response to type I interferon	30/1004	62/9627	0.4838709677419355	4.6396671379000125	9.810149303692242	3.933046649765227e-14	2.474760353068942e-11	2.0893447816647557e-11	IFITM1/WNT5A/IFI27/OASL/ZBP1/IFIT1/ISG15/MX1/IFITM3/OAS2/USP18/OAS3/OAS1/IFIH1/STAT1/STAT2/IFITM2/SHFL/NLRC5/ADAR/MYD88/SP100/TREX1/TRIM56/TANK/PTPN1/TBK1/AZI2/IFNAR1/RBM47	30
GO:0050691	regulation of defense response to virus by host	22/1004	36/9627	0.6111111111111112	5.859727755644091	9.967628368851194	1.84185983249399e-13	1.0430452231413465e-10	8.806028799144951e-11	IL1B/IL12B/IL23A/RIGI/IL27/AIM2/IL15/TRIM22/PARP9/STAT1/ZC3H12A/TNFAIP3/APOBEC3G/PML/DTX3L/APOBEC3F/CGAS/TRAF3IP2/NT5C2/IFNLR1/SELENOK/CREB3	22
