ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected
GO:0000045	autophagosome assembly	0.016849529780564265	106/16034	9.62911602659903e-10	1.7358888916951403e-6	1.4765489233419094e-6	STBD1/BAG3/LRRK2/RALB/SNX18/SH3GLB1/UBXN2B/RAB33B/SMURF1/RAB5A/MTMR3/VMP1/ATG3/WIPI1/RAB1A/C9orf72/RAB7A/MAP1LC3B/STX12/TBC1D14/GABARAPL2/PINK1/UBQLN1/PHF23/RAB43/MAP1LC3B2/CTSD/RAB1B/PIKFYVE/WDR45B/MFN2/ATP2A2/SMCR8/TMEM39A/GABARAPL1/NSFL1C/UBQLN2/ATG5/CHMP4B/SEC22B/ATG12/ATG2B/BECN1	43	50	0.04563546950936843
GO:0000070	mitotic sister chromatid segregation	0.0219435736677116	195/16034	4.119373126633174e-6	5.121517175198589e-4	4.356367914499366e-4	HSPA1B/DLGAP5/CHMP2B/NCAPG/CCNB1/CHMP5/KIF15/TTK/TPX2/CDCA8/CDCA5/MAPRE1/BUB1/CUL3/APC/SPAG5/RB1/NUSAP1/BUB1B/NUF2/MACROH2A1/WAPL/RHOA/DYNC1LI1/PLK1/ABRAXAS2/PRC1/ESCO1/CHMP1B/KIF18A/VPS4B/NCAPH/NAA50/SMARCA5/CENPE/STAG1/CENPF/RAD21/KIF23/RAB11A/CLASP1/KPNB1/CDK5RAP2/NSMCE2/CHMP4B/PHF13/KAT5/CENPC/ZNF207/MAU2/NIPBL/EML4/SMC5/BECN1/HNRNPU/SMC4	56	17	1.3885967059228852
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	0.0109717868338558	100/16034	0.0015041656629104585	0.028618835343660467	0.024343211547782927	CCNA1/PTEN/LATS2/CDKN2C/CDC25C/CCNG2/CCNB1/CDKN3/CCNB2/CCNA2/CEBPA/CDKN2D/ACTB/PKMYT1/APC/PLK1/CCND3/CCNK/ADAM17/CDK7/CCNH/LATS1/CDK5RAP2/CCNY/CCNT1/GTF2H1/CCNYL1/CNPPD1	28	27	0.2328260034148269
GO:0000086	G2/M transition of mitotic cell cycle	0.014890282131661442	134/16034	1.8236442864271815e-4	0.0065751494747132025	0.005592829082637468	NBN/BACH1/CDC25C/CDK1/CDK14/CCNB1/TICRR/NABP1/CCNA2/RRM2B/DTL/PKMYT1/AURKA/PLK1/APP/HUS1/VPS4B/TOPBP1/FOXO4/ORC1/CENPF/UIMC1/RAD21/TAOK1/RAB11A/RBBP8/LATS1/CALM2/MASTL/ENSA/CCNY/ARPP19/RRM1/KHDRBS1/GPR132/TAF2/CHFR/USP47	38	34	0.3076839943541762
GO:0000281	mitotic cytokinesis	0.010579937304075235	82/16034	1.0489776350313059e-4	0.0045294477402459555	0.0038527530282555437	SNX18/ANLN/EXOC6/CEP55/KIF20A/CHMP2B/CHMP5/CDCA8/APC/TRIM36/NUSAP1/RHOA/PLK1/CFL1/RAB35/EXOC8/CHMP1B/CENPA/VPS4B/CKAP2/EXOC5/KIF23/ARF1/CHMP4B/ROCK1/UNC119/SPAST	27	43	-0.26890489044528154
GO:0000910	cytokinesis	0.019592476489028215	174/16034	1.2957967185098707e-5	0.0011500314827006459	9.782179929342838e-4	SNX18/SH3GLB1/ANLN/EXOC6/E2F8/CEP55/KIF20A/CHMP2B/ACTR2/CHMP5/KIF13A/AHCTF1/CDCA8/ACTR3/WASHC5/CUL3/APC/SVIL/TRIM36/NUSAP1/AURKA/RHOA/PLK1/CFL1/PRKCE/RAB35/PRC1/E2F7/EXOC8/CHMP1B/CENPA/VPS4B/CKAP2/EXOC5/KLHL21/KIF23/ARF1/RAB11A/PKN2/CALM2/CHMP4B/ROCK1/UNC119/SETD2/BIRC6/SPAST/IST1/BECN1/DCTN3/SEPTIN7	50	NA	NA
GO:0000956	nuclear-transcribed mRNA catabolic process	0.014890282131661442	124/16034	2.9101213178781852e-5	0.001986877900350688	0.0016900404389994029	PELO/EXOSC4/XRN2/TUT7/XRN1/PATL1/PNRC1/ETF1/TENT2/ZC3H12A/DCP2/PNRC2/CNOT6L/RC3H1/EIF4A3/AGO2/CNOT1/DDX5/CSDE1/CNOT8/UPF1/CPEB3/MAGOH/EIF4ENIF1/DHX9/SMG7/PAN3/CASC3/SMG5/RC3H2/SMG1/CNOT4/YBX1/DHX36/GSPT1/TENT4B/RBM8A/HNRNPU	38	12	1.3491378691823375
GO:0001562	response to protozoan	0.005094043887147335	28/16034	1.4330251876584012e-4	0.005410232789635985	0.0046019497208517526	ARG1/DEFA1/BATF2/GBP7/BATF/CLEC7A/MYD88/GBP2/IL4R/IL10/BCL3/BPGM/LYST	13	NA	NA
GO:0001659	temperature homeostasis	0.016849529780564265	178/16034	0.002718884382192793	0.04305581029230622	0.03662331767595828	ALPL/LCN2/ACSL1/IL18R1/TLR4/GRB10/MAP2K6/NTSR1/PDGFC/PLAC8/GADD45G/EPAS1/ADIPOR1/PTGS2/ZBTB7B/SCD/ZNF516/IL4R/SYK/TFE3/RHEB/KDM3A/SLC25A44/APC/NOTCH1/RB1/IL18/ARRDC3/ADRB2/ADIPOR2/BMAL1/MFN2/STAT3/NRDC/ADAM17/TLE3/PCTP/RBPJ/PER2/APPL2/NR1H2/ACADVL/SIRT6	43	1	3.9576584749375145
GO:0001675	acrosome assembly	0.003918495297805642	21/16034	6.625363322544685e-4	0.01608602522520866	0.013682790033835861	AGFG1/NECTIN2/MFSD14A/SLC9A8/VPS13B/TMF1/KNL1/TBPL1/PAFAH1B1/TBC1D20	10	1	2.4990434522379976
GO:0001773	myeloid dendritic cell activation	0.004310344827586207	29/16034	0.0034508743203158195	0.04966917110538398	0.042248649363337075	CLEC4D/BATF2/SPI1/BATF/HAVCR2/TGFBR2/IL10/DOCK2/NOTCH2/RBPJ/TRAF6	11	1	2.5943536320423224
GO:0001774	microglial cell activation	0.005877742946708464	43/16034	0.0018197718112496378	0.03154416954548351	0.026831503907266293	ITGAM/TLR2/CST7/IFNGR1/LRRK2/IFNGR2/ITGB2/C5AR1/LDLR/PTPRC/CTSC/TYROBP/APP/GRN/SYT11	15	6	1.1127490911181068
GO:0001776	leukocyte homeostasis	0.012147335423197491	102/16034	1.8019792781009885e-4	0.006529684710746848	0.005554156706423941	MERTK/CXCR2/ANXA1/LYN/SOS2/HIF1A/GAPT/SLC15A4/FAS/TNFSF13B/SPNS2/BCL10/FADD/CCNB2/PIK3CB/PPP2R3C/SLC40A1/DOCK11/STAT5B/SASH3/PDE4B/RC3H1/SH2B2/ADAM17/BCL2L11/PMAIP1/XKR8/NCKAP1L/BAK1/RC3H2/BAP1	31	NA	NA
GO:0001782	B cell homeostasis	0.006269592476489028	34/16034	2.0006508573067375e-5	0.0015185992981093562	0.001291722165709292	LYN/SOS2/HIF1A/GAPT/TNFSF13B/SPNS2/BCL10/PPP2R3C/DOCK11/SASH3/RC3H1/SH2B2/BCL2L11/NCKAP1L/BAK1/RC3H2	16	NA	NA
GO:0001878	response to yeast	0.0023510971786833857	7/16034	9.781796949685444e-5	0.004381151416408803	0.003726612018686962	ELANE/MPO/PTX3/CLEC6A/CLEC7A/PLCG2	6	NA	NA
GO:0001890	placenta development	0.015282131661442006	147/16034	6.587736390579738e-4	0.016048705105564356	0.01365104550067857	ADM/MAPK14/MME/HIF1A/EGLN1/E2F8/EPAS1/PTGS2/CEBPA/SOCS3/MAPK1/PRDX3/DNAJB6/IL10/ST14/GRB2/DEDD/PLK4/BIRC2/SP3/E2F7/SOX15/CASP8/NOTCH2/ALKBH1/MAP2K1/RBPJ/ARNT/HSP90AB1/CTSB/RBM15/SETD2/MED1/BIRC6/TFEB/NCOA1/HECTD1/CCDC134/STK4	39	4	2.4737256442537077
GO:0001892	embryonic placenta development	0.010579937304075235	86/16034	2.5577767838018623e-4	0.00827090959102925	0.007035244427289806	ADM/HIF1A/EGLN1/E2F8/EPAS1/CEBPA/SOCS3/MAPK1/DNAJB6/IL10/ST14/GRB2/PLK4/SP3/E2F7/SOX15/CASP8/MAP2K1/RBPJ/ARNT/SETD2/MED1/BIRC6/TFEB/NCOA1/HECTD1/STK4	27	NA	NA
GO:0001906	cell killing	0.02115987460815047	181/16034	1.7173206124254215e-6	2.7674263183520445e-4	2.3539757471461526e-4	ARG1/S100A12/LTF/CR1/PGLYRP1/CEACAM1/FCGR1A/DEFA1/IL18RAP/ITGAM/ELANE/CD55/CTSG/CLEC12B/CD59/DEFA3/NLRP6/F2RL1/CYRIB/GAPDH/SPI1/H2BC12/CLEC7A/CR1L/RNF19B/ICAM1/FADD/MYD88/NCR1/ARRB2/PTPRC/CTSC/NECTIN2/SYK/TYROBP/RAB27A/HAVCR2/VAV1/STXBP2/STAT5B/IL18/VAMP7/HPRT1/B2M/ARL8B/MR1/STX7/AP1G1/LAMP1/TUBB4B/LYST/NCKAP1L/PLEKHM2/KIF5B	54	1	4.185442405808226
GO:0001909	leukocyte mediated cytotoxicity	0.016065830721003135	134/16034	1.4975442785008101e-5	0.0012704460932081577	0.00108064278771817	ARG1/CEACAM1/FCGR1A/IL18RAP/ITGAM/ELANE/CTSG/CLEC12B/NLRP6/F2RL1/CYRIB/SPI1/RNF19B/ICAM1/FADD/MYD88/NCR1/ARRB2/PTPRC/CTSC/NECTIN2/TYROBP/RAB27A/HAVCR2/VAV1/STXBP2/STAT5B/IL18/VAMP7/HPRT1/B2M/ARL8B/MR1/STX7/AP1G1/LAMP1/TUBB4B/LYST/NCKAP1L/PLEKHM2/KIF5B	41	1	3.9100304259482597
GO:0001959	regulation of cytokine-mediated signaling pathway	0.018808777429467086	144/16034	1.7705022749547514e-7	4.402445484378867e-5	3.7447247753761655e-5	HSPA1B/ARG1/IL1R2/PADI2/CD24/NAIP/IL1R1/IRAK3/RABGEF1/HIF1A/TNFRSF1A/NLRP6/F2RL1/YTHDF3/PTPN1/CARD16/RBM47/CASP4/FADD/CD300LF/LAPTM5/CASP1/PTPRC/RIPK2/SYK/PARP9/PARP14/VRK2/IRAK2/HIPK1/CASP8/ADAM17/AGPAT2/SPATA2/PELI3/PAFAH1B1/RNF185/ADAR/PTPN11/MUL1/NR1H2/OTULIN/NKIRAS2/MED1/RFFL/IRAK1/RIPK1/CYLD	48	2	3.3745121895918975
GO:0001961	positive regulation of cytokine-mediated signaling pathway	0.007445141065830721	58/16034	0.0011397213964865574	0.0236164683622545	0.020088192913875286	HSPA1B/IL1R1/HIF1A/NLRP6/RBM47/CASP4/FADD/CD300LF/LAPTM5/CASP1/RIPK2/PARP9/PARP14/ADAM17/AGPAT2/PAFAH1B1/RNF185/MED1/RIPK1	19	8	1.0614557967305565
GO:0002220	innate immune response activating cell surface receptor signaling pathway	0.011755485893416929	73/16034	2.287609444622177e-7	5.4986505683901727e-5	4.6771579767766405e-5	LTF/TLR4/TLR1/LY96/PIK3AP1/LYN/F2RL1/PELI1/NMI/TLR6/PJA2/CLEC6A/CLEC7A/NOD2/PTPN22/RIPK2/SYK/TYROBP/PRKCE/PAK2/PLCG2/EP300/WDFY1/RAB11FIP2/APPL2/TRAF6/MAP3K7/APPL1/IRAK1/CREBBP	30	1	3.597655740906107
