ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0071222	cellular response to lipopolysaccharide	76/2396	169/9627	0.44970414201183434	1.8068872183422076	6.091492140797526	8.027107819078727e-9	5.353278204543603e-5	4.819644526318427e-5	CXCL6/CSF2/CXCL5/IL12B/IL1B/CXCL1/CXCL8/MMP8/CXCL3/CXCL2/IL1A/IL6/PTGS2/TNIP3/PPBP/CXCL9/TNFSF4/ANKRD1/BMP6/TNFAIP3/NFKBIZ/PDE4B/IRAK2/NFKB1/NFKBIA/CXCL10/MMP9/CASP7/GFI1/RIPK2/CD40/LILRB1/CD6/WNT5A/CD80/TNIP1/ZC3H12A/SLC7A5/CD86/CX3CL1/SPON2/SRC/TNIP2/TNF/CCL2/TNFRSF1B/ARID5A/IL10/LITAF/SERPINE1/CD274/LILRB2/TRIB1/SBNO2/NFKBIB/MIF/PRKCA/TICAM1/SELENOS/TLR2/TIFAB/RELA/SIRPA/LYN/HCK/GFER/MAP2K3/HSF1/XBP1/B2M/MAPK8/PAF1/RHOA/CHMP5/UPF1/TRAF6	76
GO:0061844	antimicrobial humoral immune response mediated by antimicrobial peptide	37/2396	66/9627	0.5606060606060606	2.252485202610411	5.877059222390649	5.907415057967258e-8	1.4997319589910433e-4	1.350233380540744e-4	CXCL6/CXCL5/CXCL1/CXCL8/CXCL3/CCL20/CXCL2/CCL3/CCL5/PPBP/CXCL9/CCL19/CCL22/MMP7/S100A9/CCL7/CCL4/TSLP/CCL17/CCL1/CXCL10/ADM/CX3CL1/CCL28/CCL2/H2BC6/CCL8/CCL24/APP/H2BC7/H2BC11/H2BC8/GAPDH/ROMO1/H2BC4/B2M/H2BC10	37
GO:0071219	cellular response to molecule of bacterial origin	76/2396	176/9627	0.4318181818181818	1.735022385794506	5.664807719756859	6.746432564062273e-8	1.4997319589910433e-4	1.350233380540744e-4	CXCL6/CSF2/CXCL5/IL12B/IL1B/CXCL1/CXCL8/MMP8/CXCL3/CXCL2/IL1A/IL6/PTGS2/TNIP3/PPBP/CXCL9/TNFSF4/ANKRD1/BMP6/TNFAIP3/NFKBIZ/PDE4B/IRAK2/NFKB1/NFKBIA/CXCL10/MMP9/CASP7/GFI1/RIPK2/CD40/LILRB1/CD6/WNT5A/CD80/TNIP1/ZC3H12A/SLC7A5/CD86/CX3CL1/SPON2/SRC/TNIP2/TNF/CCL2/TNFRSF1B/ARID5A/IL10/LITAF/SERPINE1/CD274/LILRB2/TRIB1/SBNO2/NFKBIB/MIF/PRKCA/TICAM1/SELENOS/TLR2/TIFAB/RELA/SIRPA/LYN/HCK/GFER/MAP2K3/HSF1/XBP1/B2M/MAPK8/PAF1/RHOA/CHMP5/UPF1/TRAF6	76
GO:0002685	regulation of leukocyte migration	74/2396	174/9627	0.42528735632183906	1.708781877842381	5.43087184841723	2.109844468781542e-7	2.762254313162042e-4	2.486903047450701e-4	CXCL8/CCR7/IL23A/CCL20/IL1A/IL6/CCL3/CCL5/TNFRSF18/THBS1/CCL19/FPR2/GCSAM/TNFAIP6/CCL7/ITGB3/CCL4/ADTRP/TNFSF18/PADI2/CSF1/CCL1/CHST2/CXCL10/ITGA2/VEGFA/GP1BA/DUSP1/ICAM1/NBL1/WNT5A/GREM1/CD200/PTK2B/NINJ1/CX3CL1/P2RX4/KITLG/CCL28/ADA/PTGER4/TNF/CCL2/SLAMF1/CCL8/ADAM8/LGALS9/CCL24/FUT7/TRPV4/SERPINE1/THBS4/APP/MIF/DPP4/MMP14/ITGA4/CCN3/CREB3/RAC1/MSN/PERP/LYN/AKIRIN1/CD9/CNN2/C1QBP/FUT4/SELENOK/RHOA/FADD/OXSR1/ST3GAL4/RTN4	74
GO:0070665	positive regulation of leukocyte proliferation	56/2396	121/9627	0.4628099173553719	1.8595455235309537	5.4768370257549455	2.2730932344020273e-7	2.762254313162042e-4	2.486903047450701e-4	CSF2/IL12B/IL1B/IL2RA/EBI3/CD70/IL23A/IL1A/IL6/CCL5/TNFSF9/TNFSF4/CCL19/CLCF1/TNFRSF4/CSF1/BCL2/NCK2/RIPK2/CD40/CD6/TFRC/CDKN1A/CD80/IL15/OCSTAMP/CSF2RA/BCL2L1/PRLR/CD86/KITLG/HES1/ADA/SLAMF1/LGALS9/IL23R/CD274/IL7/LILRB2/MIF/TCF3/CSF2RB/TICAM1/NMB/SLC7A1/CD276/PELI1/LYN/GPR183/ICOSLG/TYK2/SELENOK/FADD/DNAJA3/IL6ST/TRAF6	56
GO:0070663	regulation of leukocyte proliferation	81/2396	196/9627	0.413265306122449	1.660477922387653	5.377428234845666	2.485159076169179e-7	2.762254313162042e-4	2.486903047450701e-4	CSF2/IL12B/IL1B/IL2RA/EBI3/CD70/LRRC32/IDO1/IL23A/IL1A/IL6/CCL5/TNFSF9/TNFSF4/CCL19/CLCF1/TNFRSF9/TNFRSF4/TNFAIP3/TNFSF18/CLC/CSF1/BCL2/IL4I1/NCK2/RIPK2/TMEM131L/CD40/LILRB1/CD6/TFRC/CDKN1A/GREM1/CD80/IL15/OCSTAMP/SDC4/CSF2RA/BCL2L1/PRLR/IRF1/CD86/KITLG/HES1/ADA/SLAMF1/TNFRSF1B/CCL8/GAL/IL10/LGALS9/CEBPB/IL23R/CD274/IL7/CTLA4/LILRB2/MIF/TCF3/BID/TWSG1/CSF2RB/TICAM1/NMB/SLC7A1/CTNNB1/CD276/PELI1/LYN/GPR183/SCRIB/ICOSLG/CNN2/PKN1/SLC4A2/TYK2/SELENOK/FADD/DNAJA3/IL6ST/TRAF6	81
GO:0098761	cellular response to interleukin-7	15/2396	18/9627	0.8333333333333334	3.348288814691152	5.740051912188639	3.114765932731286e-7	2.967482000769278e-4	2.6716729143307154e-4	JAK3/TSLP/IL7R/LSP1/STAT5A/IL7/IL2RG/JAK1/P4HB/ATP5F1B/GIPC1/STIP1/YBX1/RAD23B/PDIA3	15
GO:0043367	CD4-positive, alpha-beta T cell differentiation	43/2396	86/9627	0.5	2.008973288814691	5.410022875942694	4.1209514650253555e-7	3.435328165031762e-4	3.092882520592714e-4	IL12B/IL23A/IL6/TNFSF4/CCL19/JAK3/NFKBIZ/SOCS3/CD83/TBX21/RELB/RIPK2/NFKBID/BATF/STAT4/CD80/IL18R1/ZC3H12A/CD86/PTGER4/CTSL/MYB/BCL3/LGALS9/JUNB/FUT7/IRF4/RUNX3/IL23R/STAT5A/SMAD7/ENTPD7/LGALS1/STAT3/IL2RG/IL4R/JAK1/GPR183/HLX/FOXP1/RSAD2/IL6ST/BRD4	43
GO:0002287	alpha-beta T cell activation involved in immune response	37/2396	71/9627	0.5211267605633803	2.09385948411672	5.325002245062749	7.09409139108201e-7	4.3009541351932655e-4	3.8722198368164383e-4	IL12B/IL23A/IL6/TNFSF4/CCL19/JAK3/NFKBIZ/SOCS3/TBX21/RELB/RIPK2/NFKBID/BATF/STAT4/CD80/IL18R1/ZC3H12A/CD86/PTGER4/MYB/BCL3/LGALS9/JUNB/IRF4/IL23R/STAT5A/SMAD7/ENTPD7/LGALS1/STAT3/IL4R/JAK1/GPR183/HLX/FOXP1/IL6ST/BRD4	37
GO:0002293	alpha-beta T cell differentiation involved in immune response	37/2396	71/9627	0.5211267605633803	2.09385948411672	5.325002245062749	7.09409139108201e-7	4.3009541351932655e-4	3.8722198368164383e-4	IL12B/IL23A/IL6/TNFSF4/CCL19/JAK3/NFKBIZ/SOCS3/TBX21/RELB/RIPK2/NFKBID/BATF/STAT4/CD80/IL18R1/ZC3H12A/CD86/PTGER4/MYB/BCL3/LGALS9/JUNB/IRF4/IL23R/STAT5A/SMAD7/ENTPD7/LGALS1/STAT3/IL4R/JAK1/GPR183/HLX/FOXP1/IL6ST/BRD4	37
GO:0002294	CD4-positive, alpha-beta T cell differentiation involved in immune response	37/2396	71/9627	0.5211267605633803	2.09385948411672	5.325002245062749	7.09409139108201e-7	4.3009541351932655e-4	3.8722198368164383e-4	IL12B/IL23A/IL6/TNFSF4/CCL19/JAK3/NFKBIZ/SOCS3/TBX21/RELB/RIPK2/NFKBID/BATF/STAT4/CD80/IL18R1/ZC3H12A/CD86/PTGER4/MYB/BCL3/LGALS9/JUNB/IRF4/IL23R/STAT5A/SMAD7/ENTPD7/LGALS1/STAT3/IL4R/JAK1/GPR183/HLX/FOXP1/IL6ST/BRD4	37
GO:0035710	CD4-positive, alpha-beta T cell activation	49/2396	105/9627	0.4666666666666667	1.8750417362270453	5.189511557149645	9.427543148050758e-7	4.5933538044353676e-4	4.1354720743265125e-4	IL12B/IL2RA/IL23A/IL6/TNFSF4/CCL19/JAK3/NFKBIZ/SOCS3/CD83/TBX21/RELB/RIPK2/NFKBID/BATF/STAT4/CD80/IL18R1/ZC3H12A/CD86/PTGER4/CTSL/MYB/BCL3/LGALS9/CEBPB/JUNB/FUT7/IRF4/RUNX3/IL23R/CD274/STAT5A/SMAD7/ENTPD7/LGALS1/TWSG1/STAT3/IL2RG/IL4R/JAK1/GPR183/HLX/TCIRG1/FOXP1/RSAD2/STOML2/IL6ST/BRD4	49
GO:0046632	alpha-beta T cell differentiation	49/2396	105/9627	0.4666666666666667	1.8750417362270453	5.189511557149645	9.427543148050758e-7	4.5933538044353676e-4	4.1354720743265125e-4	IL12B/IL23A/IL6/TNFSF4/CCL19/JAK3/NFKBIZ/SOCS3/CD83/BCL2/TBX21/RELB/RIPK2/NFKBID/BATF/STAT4/CD80/IL18R1/ZC3H12A/IRF1/CD86/ADA/PTGER4/CTSL/MYB/BCL3/LGALS9/JUNB/FUT7/IRF4/RUNX3/IL23R/STAT5A/SMAD7/ENTPD7/LGALS1/STAT3/IL2RG/IL4R/JAK1/GPR183/HLX/SLC4A2/FOXP1/RSAD2/AP3D1/RHOA/IL6ST/BRD4	49
GO:0042093	T-helper cell differentiation	36/2396	69/9627	0.5217391304347826	2.096319953545765	5.260723856217491	9.642668055494849e-7	4.5933538044353676e-4	4.1354720743265125e-4	IL12B/IL23A/IL6/TNFSF4/CCL19/JAK3/NFKBIZ/SOCS3/TBX21/RELB/RIPK2/NFKBID/BATF/STAT4/CD80/IL18R1/ZC3H12A/CD86/PTGER4/MYB/BCL3/JUNB/IRF4/IL23R/STAT5A/SMAD7/ENTPD7/LGALS1/STAT3/IL4R/JAK1/GPR183/HLX/FOXP1/IL6ST/BRD4	36
GO:0098760	response to interleukin-7	15/2396	19/9627	0.7894736842105263	3.172063087602144	5.455064540599003	1.1370899359797845e-6	5.055501855366122e-4	4.55155157531838e-4	JAK3/TSLP/IL7R/LSP1/STAT5A/IL7/IL2RG/JAK1/P4HB/ATP5F1B/GIPC1/STIP1/YBX1/RAD23B/PDIA3	15
GO:0097529	myeloid leukocyte migration	73/2396	178/9627	0.4101123595505618	1.6478095514996904	5.021478164210506	1.363400753519252e-6	5.389688279550895e-4	4.852425116455288e-4	CXCL6/CXCL5/IL1B/CXCL1/CXCL8/CXCL3/CCR7/S100A8/IL23A/CXCL2/IL1A/IL6/TREM1/CCL3/CCL5/PPBP/THBS1/CXCL9/CCL19/CCL22/FPR2/S100A9/TNFAIP6/CCL7/CCL4/PDE4B/CSF1/CCL1/CXCL10/MCOLN2/VEGFA/DUSP1/NBL1/GREM1/CD200/PTK2B/NINJ1/FLT1/CX3CL1/P2RX4/KITLG/PTGER4/CCL2/SLAMF1/CCL8/ADAM8/CCL24/FUT7/TRPV4/SERPINE1/THBS4/APP/MIF/DPP4/MMP14/CCN3/CREB3/RAC1/PERP/TNFRSF11A/SIRPA/LYN/AKIRIN1/CD9/PPIA/WDR1/CNN2/PDGFB/JAGN1/C1QBP/FUT4/SELENOK/RTN4	73
