ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected
GO:0002262	myeloid cell homeostasis	0.06698564593301436	168/16034	4.249910207500101e-8	1.3121597765656562e-5	1.247572325385885e-5	TRIM10/ALAS2/EPB42/AHSP/SLC4A1/TRIM58/DMTN/KLF1/GATA1/FAM210B/TAL1/BPGM/FECH/ID2	14	NA	NA
GO:0006778	porphyrin-containing compound metabolic process	0.028708133971291867	51/16034	5.0422393401588764e-5	0.00732607715893672	0.006965471187550745	ALAS2/SLC25A39/SPTA1/BLVRB/FECH/EIF2AK1	6	3	2.2987499972101033
GO:0015669	gas transport	0.03349282296650718	21/16034	5.758861053598677e-9	2.3707311337314555e-6	2.254038422908535e-6	HBG2/HBB/HBA1/HBQ1/HBA2/HBM/BPGM	7	NA	NA
GO:0015670	carbon dioxide transport	0.019138755980861243	14/16034	2.534502072888174e-5	0.0039126375750211185	0.0037200487661931026	HBG2/HBB/HBA1/HBA2	4	3	1.8932848891019387
GO:0015671	oxygen transport	0.03349282296650718	15/16034	3.405957025373074e-10	4.206356926335747e-7	3.9993105913722785e-7	HBG2/HBB/HBA1/HBQ1/HBA2/HBM/BPGM	7	14	0.9124556360902126
GO:0019730	antimicrobial humoral response	0.03349282296650718	105/16034	4.4720649374102974e-4	0.03808965653587391	0.0362147980956892	DEFA4/DEFA1/CTSG/PF4/SPON2/PF4V1/LYZ	7	9	1.3542883883692518
GO:0019755	one-carbon compound transport	0.023923444976076555	52/16034	5.666984119163626e-4	0.04665816924778052	0.04436154936790895	HBG2/HBB/HBA1/SLC4A1/HBA2	5	NA	NA
GO:0020027	hemoglobin metabolic process	0.023923444976076555	18/16034	2.676927597989293e-6	4.7228651193096814e-4	4.490395091063243e-4	ALAS2/EPB42/AHSP/FECH/EIF2AK1	5	NA	NA
GO:0030168	platelet activation	0.03827751196172249	132/16034	3.370885849515436e-4	0.032023415570396646	0.03044715113469206	HBB/DMTN/MFSD2B/GATA1/CTSG/PF4/TREML1/FUNDC2	8	38	0.047458198603607886
GO:0030185	nitric oxide transport	0.014354066985645933	5/16034	2.1415411770212255e-5	0.003526404471494951	0.0033528269234627045	HBB/HBA1/HBA2	3	5	1.0947771928841672
GO:0030218	erythrocyte differentiation	0.06698564593301436	127/16034	1.1214220074529116e-9	8.527609477618769e-7	8.107861386988056e-7	TRIM10/ALAS2/EPB42/AHSP/SLC4A1/TRIM58/DMTN/KLF1/GATA1/FAM210B/TAL1/BPGM/FECH/ID2	14	20	1.2489278727114255
GO:0030837	negative regulation of actin filament polymerization	0.028708133971291867	61/16034	1.395248362293334e-4	0.016410778356497784	0.015603002988854274	DMTN/TMSB4Y/SPTA1/SPTB/TMOD1/TMSB10	6	9	1.2001377085419935
GO:0032272	negative regulation of protein polymerization	0.03349282296650718	75/16034	5.418371649604403e-5	0.007435209985846042	0.007069232251618376	SNCA/DMTN/TMSB4Y/SPTA1/SPTB/TMOD1/TMSB10	7	NA	NA
