GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected
GO:0000055	ribosomal large subunit export from nucleus	8	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000056	ribosomal small subunit export from nucleus	8	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000070	mitotic sister chromatid segregation	192	0.021384136858475893	190/16283	0.2894736842105263	1.8326205287713841	4.999887138784784	3.0447672957054274e-6	3.448803082881576e-4	2.887060050648003e-4	HSPA1B/DLGAP5/CHMP2B/CDK1/NCAPG/CCNB1/CHMP5/KIF15/TTK/TPX2/UBE2C/CDCA8/CDCA5/MAPRE1/BUB1/CUL3/APC/SPAG5/RB1/NUSAP1/BUB1B/NUF2/WAPL/RHOA/DYNC1LI1/PLK1/ABRAXAS2/PRC1/SIRT1/CHMP1B/KIF18A/VPS4B/NCAPH/SMARCA5/CENPE/STAG1/KNL1/CENPF/RAD21/KIF23/RAB11A/CLASP1/KPNB1/CDK5RAP2/NSMCE2/CHMP4B/PHF13/KAT5/CENPC/ZNF207/NIPBL/EML4/BECN1/HNRNPU/SMC4	55	c(""9183"", ""9639"", ""3796"", ""283489"", ""7272"", ""29128"", ""51510"", ""23212"", ""8452"", ""10726"", ""56647"", ""27183"", ""9126"", ""9700"", ""9918"", ""11200"", ""81620"", ""90417"", ""51652"", ""8243"", ""126353"", ""1062"", ""221150"", ""8697"", ""7756"", ""81930"", ""9493"", ""10403"", ""24137"", ""148479"", ""84861"", ""3834"", ""23310"", ""64151"", ""9525"", ""29082"", ""3837"", ""79643"", ""57132"", ""23397"", ""27436"", ""26065"", ""79003"", ""2316"", ""129563"", ""128866"", ""348235"", ""220134"", ""10615"", ""5501"", ""79884"", ""57082"", ""10592"", ""2801"", ""23172"", ""9212"", ""9928"", 
""891"", ""9055"", ""152185"", ""3833"", ""10464"", ""10051"", ""91782"", ""9371"", ""55165"", ""81929"", ""729440"", ""55125"", ""5901"", ""92421"", ""8766"", ""22919"", ""387"", ""10274"", ""285643"", ""3832"", ""84722"", ""54617"", ""23636"", ""27243"", ""256364"", ""54627"", ""158983"", ""23063"", ""55143"", ""5347"", ""54984"", ""49856"", ""5119"", ""11130"", ""10735"", ""29098"", ""11004"", ""8086"", ""79998"", ""285331"", ""54908"", ""91272"", ""25978"", ""387893"", ""3835"", ""29127"", ""8678"", ""6795"", ""10015"", ""51203"", ""10540"", ""26993"", ""22974"")	110	33	19.41029428474037	0.5307040028991887	1.3008857205765563
GO:0000075	cell cycle checkpoint signaling	202	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000076	DNA replication checkpoint signaling	20	0.0019440124416796269	20/16283	0.25	1.5827177293934682	1.1293477490747357	0.19825947869355437	0.5249925746143717	0.4394814817289	TICRR/HUS1/TOPBP1/ORC1/DNA2	5	c(""81620"", ""63967"", ""5884"", ""8318"", ""29980"", ""54962"", ""9656"", ""5883"", ""11073"", ""8883"", ""1763"", ""990"")	12	2	2.117486649244404	-0.05708266200293034	0.841591345069744
GO:0000077	DNA damage checkpoint signaling	130	0.01088646967340591	129/16283	0.21705426356589147	1.3741425247447165	1.8477647610101	0.046323981958543176	0.23214040397202537	0.19432924128824106	MAPK14/NBN/LYN/CDK1/PPP1R10/TICRR/PARP9/DTL/MAP3K20/PLK1/HUS1/E2F7/PML/FBXO6/TOPBP1/FOXO4/ATF2/TTI2/WAC/UIMC1/TAOK1/H2AX/PTPN11/SDE2/RFWD3/PPP2R5C/MDM2/CDC5L	28	c(""9575"", ""9656"", ""11329"", ""3014"", ""5347"", ""988"", ""51499"", ""1869"", ""26270"", ""3364"", ""51149"", ""60561"", ""1026"", ""79858"", ""51514"", ""1111"", ""84142"", ""5884"", ""83695"", ""23376"", ""545"", ""80279"", ""6118"", ""9344"", ""4683"", ""5810"", ""51347"", ""5591"", ""672"", ""595"", ""2074"", ""51065"", ""29086"", ""11073"", ""51720"", ""25988"", ""51343"", ""4067"", ""79184"", ""84446"", ""9577"", ""7157"", ""54962"", ""29935"", ""4582"", ""8555"", ""1017"", ""641"", ""57551"", ""1112"", ""51776"", ""84126"", ""55159"", ""11200"", ""472"", ""27339"", ""163859"", ""83666"", ""51322"", ""57646"", 
""25896"", ""151636"", ""29980"", ""1386"", ""79791"", ""29997"", ""8525"", ""54584"", ""56658"", ""261726"", ""63967"", ""5883"")	72	17	12.704919895466425	0.29122403226528537	1.1014476611046526
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	77	0.007776049766718507	75/16283	0.26666666666666666	1.688232244686366	2.5873532435940123	0.010867792201769118	0.09306258149346107	0.07790449462700488	PTEN/LATS2/CDKN2C/CDC25C/CDKN3/CDKN2D/PIM1/ACTB/PKMYT1/APC/PLK1/CCND3/CCNK/ADAM17/LATS1/CCNY/CCNT1/GTF2H1/CCNYL1/CNPPD1	20	c(""2965"", ""8851"", ""1029"", ""11140"", ""26524"", ""56647"", ""5292"", ""7023"", ""1647"", ""8812"", ""9113"", ""29950"", ""4221"", ""990"", ""995"", ""388324"", ""1033"", ""1027"", ""641"", ""5716"", ""51191"", ""9088"", ""9134"", ""905"", ""900"", ""904"", ""8941"", ""993"", ""51654"", ""324"", ""9077"", ""219771"")	32	11	5.646631064651744	0.6668361772237688	1.4201648805733793
GO:0000082	G1/S transition of mitotic cell cycle	228	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000086	G2/M transition of mitotic cell cycle	139	0.015552099533437015	139/16283	0.28776978417266186	1.8218333575752148	4.214444922711033	7.435727283262094e-5	0.003018066674511721	0.002526482236525551	NBN/CDC25C/CDK1/CDK14/CCNB1/TICRR/NABP1/CCNA2/RRM2B/SMARCD3/DTL/PKMYT1/AURKA/PLK1/APP/HUS1/UBE2A/VPS4B/TOPBP1/FOXO4/ORC1/CENPF/UIMC1/RAD21/TAOK1/RAB11A/RBBP8/LATS1/CALM2/MASTL/ENSA/USP22/CCNY/ARPP19/RRM1/KHDRBS1/GPR132/TAF2/CHFR/USP47	40	c(""890"", ""5347"", ""5243"", ""51400"", ""23326"", ""9088"", ""993"", ""5218"", ""7319"", ""332"", ""51451"", ""7164"", ""1263"", ""84930"", ""219771"", ""284001"", ""983"", ""11200"", ""79831"", ""994"", ""2305"", ""9113"", ""6873"", ""10776"", ""7465"", ""9024"", ""10083"", ""9833"", ""6790"", ""79176"", ""995"", ""84446"", ""10763"")	33	14	5.823088285422111	0.877226575373903	1.611060742921718
GO:0000096	sulfur amino acid metabolic process	33	3.8880248833592535e-4	33/16283	0.030303030303030304	0.19184457325981433	-2.0127042921557865	0.996584928517322	0.9999999999470388	0.8371194240765053	CBS	1	c(""58478"", ""1800"", ""6611"", ""2729"", ""55256"", ""50507"", ""1491"", ""51074"", ""7263"", ""4143"", ""4357"", ""4522"", ""1373"", ""4552"", ""4548"", ""875"", ""2326"", ""4482"", ""4524"", ""670"", ""23743"", ""4594"", ""189"", ""1036"", ""635"")	25	1	4.411430519259175	-1.4841990176430762	0.22478602300558634
GO:0000097	sulfur amino acid biosynthetic process	16	3.8880248833592535e-4	16/16283	0.0625	0.39567943234836706	-1.0474382404815896	0.9362097181542435	0.9916569019962419	0.8301352547245504	CBS	1	c(""875"", ""4522"", ""51074"", ""635"", ""23743"", ""4548"", ""1036"", ""1491"", ""4552"", ""58478"", ""55256"")	11	1	1.9410294284740373	-0.6632184655732459	0.4947572156689441
GO:0000098	sulfur amino acid catabolic process	10	3.8880248833592535e-4	10/16283	0.1	0.6330870917573873	-0.502671161776509	0.8208891735510087	0.9503350328455544	0.7955439154175302	CBS	1	c(""7263"", ""875"", ""4143"", ""2326"", ""4357"", ""4552"", ""189"")	7	1	1.2352005453925692	-0.21123334183018877	0.7401355029111897
GO:0000101	sulfur amino acid transport	12	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000103	sulfate assimilation	2	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000105	L-histidine biosynthetic process	1	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000122	negative regulation of transcription by RNA polymerase II	906	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000132	establishment of mitotic spindle orientation	36	0.0042768273716951785	35/16283	0.3142857142857143	1.98970228838036	2.538595075942925	0.015832103152458903	0.11611293740590621	0.09720039529421137	UBXN2B/NDEL1/MAPRE1/PLK1/CENPA/FBXW11/NSFL1C/CDK5RAP2/PAFAH1B1/KAT5/HTT	11	c(""10524"", ""4926"", ""3688"", ""285331"", ""8841"", ""10403"", ""29899"", ""2697"", ""9183"", ""5048"", ""1058"", ""22919"", ""56647"", ""84080"", ""137886"", ""55968"", ""5347"", ""4085"", ""3064"", ""126353"", ""54908"", ""1639"", ""54820"")	23	8	4.0585160777184415	0.6786241329758108	1.4306646598706652
GO:0000154	rRNA modification	34	7.776049766718507e-4	33/16283	0.06060606060606061	0.38368914651962865	-1.5349169962338605	0.9753949579665668	0.9999999999470388	0.8371194240765053	NOP10/NSUN3	2	c(""27292"", ""114049"", ""115939"", ""1736"", ""79922"", ""55178"", ""2091"", ""84881"", ""55695"", ""55226"", ""29063"", ""51106"", ""196074"", ""51504"", ""387338"", ""51490"", ""29960"", ""29081"")	18	0	3.176229973866606	-Inf	0
GO:0000165	MAPK cascade	744	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000183	rDNA heterochromatin formation	9	0.0011664074650077762	9/16283	0.3333333333333333	2.110290305857957	1.4429970350044061	0.15823058626302064	0.47642762176072373	0.39882681636359857	SIRT1/SMARCA5/BAZ2A	3	c(""6839"", ""57673"", ""23411"", ""23378"")	4	1	0.705828883081468	0.34838244610523406	1.1476932043660735
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	45	0.00583203732503888	44/16283	0.3409090909090909	2.158251449172911	3.331995003595634	0.0021863030325931696	0.029604285466005423	0.024782322400811418	PNRC1/ETF1/ZC3H12A/DCP2/PNRC2/RC3H1/EIF4A3/UPF1/MAGOH/SMG7/CASC3/SMG5/SMG1/GSPT1/RBM8A	15	c(""26019"", ""9811"", ""55110"", ""84305"", ""23293"", ""55629"", ""10921"", ""3646"", ""23049"", ""65109"", ""80349"", ""5976"", ""2935"", ""56006"", ""9939"", ""4116"", ""65110"", ""55181"", ""4686"", ""9775"", ""23381"", ""9887"", ""9652"", ""6499"", ""22916"")	25	9	4.411430519259175	0.7130255596931433	1.461450254585376
GO:0000209	protein polyubiquitination	258	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000212	meiotic spindle organization	22	0.0019440124416796269	21/16283	0.23809523809523808	1.5073502184699694	1.0075933966160169	0.22869938142902857	0.5722406654501353	0.47903377632014355	PTEN/ASPM/CCNB2/WASHC5/AURKA	5	c(""25879"", ""347688"", ""1642"", ""5728"")	4	1	0.705828883081468	0.34838244610523406	1.1476932043660735
GO:0000226	microtubule cytoskeleton organization	660	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000244	spliceosomal tri-snRNP complex assembly	27	0.0011664074650077762	27/16283	0.1111111111111111	0.7034301019526524	-0.6679699058312097	0.8227140776332582	0.9509050304488064	0.7960210714829148	RNU6-1/RNU6-9/CD2BP2	3	c(""10078"", ""9733"", ""11218"", ""57819"", ""7375"", ""10594"", ""24148"", ""27339"", ""8899"", ""26121"", ""9129"")	11	0	1.9410294284740373	-Inf	0
GO:0000245	spliceosomal complex assembly	92	0.004665629860031105	92/16283	0.13043478260869565	0.8257657718574615	-0.7258474325085885	0.8055612384949781	0.9476566102703864	0.7933017558538533	SRPK1/RSRP1/CRNKL1/SF3B6/SETX/SRSF1/SCAF11/SF3A1/USP39/PHF5A/BUD13/SNRPB	12	c(""8683"", ""4686"", ""10713"", ""11325"", ""10291"", ""9416"", ""51340"", ""6426"", ""7536"", ""8487"", ""22889"", ""6632"", ""27339"", ""23064"", ""57035"", ""10658"", ""135295"", ""9169"", ""10772"", ""6430"", ""91746"", ""27336"", ""7919"", ""6936"", ""8996"", ""10569"", ""10181"", ""10907"", ""10946"", ""6431"", ""6733"", ""23020"", ""6633"", ""8233"", ""10659"", ""11168"", ""9879"", ""6606"", ""8175"")	39	7	6.881831610044314	0.017025310150791537	0.8934633930452284
GO:0000255	allantoin metabolic process	7	7.776049766718507e-4	7/16283	0.2857142857142857	1.8088202621639633	0.9270048231864748	0.30570927570807205	0.6473416591848078	0.5419022769462155	NT5C2/PNP	2	c(""7498"", ""4860"", ""84618"", ""22978"")	4	2	0.705828883081468	1.0415296266651795	1.764452750873546
GO:0000256	allantoin catabolic process	0	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000266	mitochondrial fission	41	0.0042768273716951785	41/16283	0.2682926829268293	1.6985263437393319	1.9395891973960977	0.04904406760031744	0.24103200165004493	0.20177257041597899	LRRK2/CYRIB/MARCHF5/PINK1/MCU/AURKA/MFF/MTFR2/AP3B1/OPA1/MUL1	11	c(""4976"", ""54332"", ""51537"", ""10059"", ""56947"", ""54471"", ""79594"", ""91137"", ""51024"")	9	3	1.588114986933303	0.636064518557015	1.392878473472753
GO:0000270	peptidoglycan metabolic process	6	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000271	polysaccharide biosynthetic process	62	0.00505443234836703	62/16283	0.20967741935483872	1.3274406762654896	1.1187793792854455	0.1709611593278306	0.49256466316931213	0.4123354471745702	GRB10/PPP1R3B/CSGALNACT2/EXT1/NDST1/GBE1/UGP2/CLTC/HS2ST1/PTGES3/EPM2AIP1/PER2/GSK3B	13	c(""7957"", ""2997"", ""2131"", ""378884"", ""7360"", ""2998"", ""2132"", ""8908"", ""2992"", ""2632"")	10	3	1.76457220770367	0.5307040028991887	1.3008857205765563
GO:0000272	polysaccharide catabolic process	29	0.0042768273716951785	29/16283	0.3793103448275862	2.4013648308038826	3.2713339231064715	0.003246552491390118	0.038871474125100475	0.03254006603433225	MGAM/STBD1/CHIT1/PYGL/PPP1R3B/ATG3/WIPI1/WDR45B/GABARAPL1/ATG12/ATG2B	11	c(""178"", ""5837"", ""2548"", ""8972"", ""8987"")	5	2	0.882286103851835	0.8183860753509695	1.556975380985059
GO:0000278	mitotic cell cycle	892	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000280	nuclear division	442	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000281	mitotic cytokinesis	93	0.012052877138413685	92/16283	0.33695652173913043	2.1332282439651093	4.7209484617188675	1.7142120435057177e-5	0.0011014487065499825	9.220441069257656e-4	SNX18/ANLN/EXOC6/CEP55/KIF20A/MTMR3/CHMP2B/CHMP5/IQGAP1/CDCA8/APC/TRIM36/NUSAP1/RHOA/PLK1/CFL1/RAB35/EXOC8/CHMP1B/CENPA/VPS4B/CKAP2/EXOC5/KIF23/ARF1/RAB11A/CHMP4B/IQGAP2/ROCK1/UNC119/SPAST	31	c(""288"", ""57132"", ""324"", ""5347"", ""9110"", ""84936"", ""51203"", ""79643"", ""9101"", ""51510"", ""9820"", ""29082"", ""26586"", ""116840"", ""22891"", ""332"", ""6683"", ""6711"", ""114327"", ""9094"", ""5119"", ""54443"", ""91782"", ""11113"", ""25978"", ""23157"", ""9493"", ""3925"", ""51429"", ""10617"", ""9798"", ""8897"", ""1894"", ""27183"", ""200942"", ""388"", ""55521"", ""27243"", ""285643"", ""403"", ""10899"", ""6651"", ""92421"", ""9525"", ""24137"", ""23111"", ""257364"", ""387"", ""54902"", ""3619"", ""4628"", ""29127"", ""112574"", ""129531"", ""55165"", ""585"", ""1058"", ""11021"", ""389"", 
""51652"", ""10015"", ""10112"", ""128866"")	63	23	11.11680490853312	0.7270362967627416	1.4740479301073406
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	58	0.007387247278382581	57/16283	0.3333333333333333	2.110290305857957	3.636830259499997	8.174115749913646e-4	0.01589386648266588	0.013305064357022785	PATL1/DCP2/CNOT6L/RC3H1/CAPRIN1/AGO2/CNOT1/CSDE1/CNOT8/CPEB3/EIF4ENIF1/DHX9/PAN3/RC3H2/CNOT4/YBX1/DHX36/TENT4B/HNRNPU	19	c(""29883"", ""201626"", ""154197"", ""22894"", ""7538"", ""28960"", ""167227"", ""219988"", ""246175"", ""57472"", ""115024"", ""9924"")	12	3	2.117486649244404	0.34838244610523406	1.1476932043660735
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	32	0.003499222395023328	31/16283	0.2903225806451613	1.837994782521447	2.0226630770645206	0.04544948046801375	0.22848695016607837	0.19127086414215463	CNOT6L/AGO2/CNOT1/CNOT8/CPEB3/EIF4ENIF1/PAN3/CNOT4/TENT4B	9	c(""7538"", ""246175"", ""154197"", ""57472"", ""29883"", ""9924"")	6	1	1.058743324622202	-0.05708266200293034	0.841591345069744
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	11	0.0015552099533437014	11/16283	0.36363636363636365	2.3021348791177716	1.8710553660363465	0.08127030804543314	0.3214227059133573	0.2690691904735519	PATL1/DCP2/CAPRIN1/EIF4ENIF1	4	c(""219988"", ""29883"")	2	1	0.352914441540734	1.0415296266651795	1.764452750873546
GO:0000292	RNA fragment catabolic process	1	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000296	spermine transport	3	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
GO:0000301	retrograde transport, vesicle recycling within Golgi	9	3.8880248833592535e-4	9/16283	0.1111111111111111	0.7034301019526524	-0.3854392687173747	0.7872683119522051	0.9342243017542011	0.7820573094841707	COG3	1	c(""83548"", ""10466"", ""22796"", ""57511"", ""91949"", ""84342"", ""9382"", ""25839"")	8	1	1.411657766162936	-0.3447647344547113	0.6595239215486987
GO:0000302	response to reactive oxygen species	191	0.012830482115085537	190/16283	0.1736842105263158	1.0995723172628307	0.5979318684299709	0.3034527249450519	0.6473416591848078	0.5419022769462155	IL18RAP/MPO/LRRK2/ADAM9/HIF1A/SIRPA/CDK1/HYAL2/GCH1/TXNIP/PRKCD/PDCD10/PINK1/PRDX3/AREG/CAMKK2/PRKAA1/HMOX1/PPP1R15B/SIRT1/PEX2/NFE2L2/MAP2K4/PXN/SETX/PTK2B/ZNF277/BAK1/RIPK1/BECN1/EZH2/MDM2/ERN1	33	c(""2353"", ""51157"", ""3569"", ""120892"", ""1894"", ""8692"", ""8989"", ""3039"", ""5470"", ""3373"", ""6647"", ""84334"", ""6546"", ""11235"", ""472"", ""7295"", ""5580"", ""4137"", ""10105"", ""140823"", ""10494"", ""5601"", ""388"", ""5156"", ""23411"", ""55139"", ""10587"", ""337"", ""6278"", ""5796"", ""59338"", ""5970"", ""114757"", ""1728"", ""5193"", ""5828"", ""10013"", ""5599"", ""2876"", ""4846"", ""3043"", ""10276"", ""2168"", ""4151"", ""23064"", ""5192"", ""8754"", ""54936"", ""7226"", ""4217"", ""5195"", ""2395"", ""3091"", ""5830"", ""5798"", ""11315"", ""1906"", ""259"", ""358"", ""6648"", ""80312"", 
""3240"", ""5603"", ""25"", ""6188"", ""25824"", ""1421"", ""7001"", ""4968"", ""4504"", ""347"", ""10935"", ""375748"", ""5164"", ""91298"", ""6714"", ""10645"", ""1263"", ""4780"", ""5598"", ""847"", ""5194"")	82	12	14.469492103170095	-0.18713579025112825	0.7554085199038726
GO:0000303	response to superoxide	27	0.0011664074650077762	27/16283	0.1111111111111111	0.7034301019526524	-0.6679699058312097	0.8227140776332582	0.9509050304488064	0.7960210714829148	MPO/GCH1/NFE2L2	3	c(""54936"", ""4504"", ""114757"", ""7001"", ""6648"", ""4846"", ""337"", ""11315"", ""1728"", ""6647"", ""4151"")	11	0	1.9410294284740373	-Inf	0
GO:0000304	response to singlet oxygen	1	0	0	0	0	0	1	1	1		0	0	0	0	0	0	0
