ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0044409	symbiont entry into host	0.024193548387096774	162/16283	0.14814814814814814	2.4317502986857824	4.664666161182913	4.633682959469374e-5	0.024849120677638323	0.022355413967323896	GRK2/ANPEP/AVPR1B/CAV2/CD86/SCARB2/CD81/CCR5/CTSB/CTSL/CXADR/FUCA2/GAS6/GSN/ILF3/ITGB3/ITGB5/KRT6A/CD46/TRIM26/CXCR4/IFITM1/HYAL2/XPR1	24	40	0.20721084555764177	1.0351905073377972
GO:0045580	regulation of T cell differentiation	0.02620967741935484	187/16283	0.13903743315508021	2.282204157322753	4.491700282234136	6.864445330543253e-5	0.02664087693998607	0.023967360462049347	ACTB/ACTL6A/ADAM8/ANXA1/BAD/PRDM1/BMP4/CAMK4/RUNX1/CD86/EGR3/ERBB2/FANCA/GATA3/NCKAP1L/IFNG/IL2RA/IL12RB1/IRF1/CD46/SMARCC1/SMARCD1/SMARCD2/SOX12/ZBTB16/FOXN1	26	49	0.08431270923448803	0.9422297550734776
GO:0045582	positive regulation of T cell differentiation	0.019153225806451613	120/16283	0.15833333333333333	2.59893313172043	4.477666103128049	1.137545774828474e-4	0.02964048621107411	0.02666594717927434	ACTB/ACTL6A/ADAM8/ANXA1/BAD/RUNX1/CD86/EGR3/GATA3/NCKAP1L/IFNG/IL2RA/IL12RB1/CD46/SMARCC1/SMARCD1/SMARCD2/SOX12/ZBTB16	19	30	0.26127806682791754	1.0775902865256946
GO:0045621	positive regulation of lymphocyte differentiation	0.021169354838709676	135/16283	0.15555555555555556	2.5533378136200717	4.615993574543436	6.608546198514316e-5	0.02664087693998607	0.023967360462049347	ACTB/ACTL6A/ADAM8/ANXA1/BAD/RUNX1/CD86/EGR3/GAS6/GATA3/NCKAP1L/IFNG/IL2RA/IL12RB1/INPP5D/CD46/SMARCC1/SMARCD1/SMARCD2/SOX12/ZBTB16	21	37	0.15164099440283096	0.9925530119066819
GO:0046718	symbiont entry into host cell	0.02217741935483871	157/16283	0.14012738853503184	2.300095027737826	4.169206084659047	2.1592811497888557e-4	0.047928044187720786	0.04311827699500397	GRK2/ANPEP/AVPR1B/CAV2/CD86/SCARB2/CD81/CCR5/CTSB/CTSL/CXADR/GAS6/GSN/ILF3/ITGB3/ITGB5/CD46/TRIM26/CXCR4/IFITM1/HYAL2/XPR1	22	40	0.12019946856801199	0.9688666583758613
GO:0050918	positive chemotaxis	0.01310483870967742	62/16283	0.20967741935483872	3.4417111082206038	4.906175492009273	7.489426485729136e-5	0.02664087693998607	0.023967360462049347	ANGPT1/ANGPT2/APP/BMP4/FGF7/GDNF/NTF3/PLXNB3/PTPRJ/CCL5/CCL16/SCG2/SEMA5A	13	13	0.7180364693236324	1.4659518988278435
GO:0051580	regulation of neurotransmitter uptake	0.007056451612903226	19/16283	0.3684210526315789	6.047379032258065	5.606874096441583	8.034360732647408e-5	0.02664087693998607	0.023967360462049347	APP/DRD1/DRD3/TOR1A/GDNF/GPM6B/ITGB3	7	11	0.26605134558057514	1.0813755285743545
GO:0051701	biological process involved in interaction with host	0.02620967741935484	197/16283	0.1319796954314721	2.1663562305551007	4.195000932326486	1.6365950052487955e-4	0.03923245546582412	0.03529532470267086	GRK2/ANPEP/AVPR1B/CAV2/CD86/SCARB2/CD81/CCR5/CTSB/CTSL/CXADR/FUCA2/GAS6/GSN/ILF3/ITGB3/ITGB5/KRT6A/CD46/PC/CHMP1A/TRIM26/CXCR4/IFITM1/HYAL2/XPR1	26	76	-0.3546003329412165	0.6538571056269743
GO:0061437	renal system vasculature development	0.009072580645161291	30/16283	0.3	4.924294354838709	5.479579124159037	4.975629036069746e-5	0.024849120677638323	0.022355413967323896	ANGPT1/ANGPT2/AQP1/BMP4/CD34/EDNRA/ITGB3/TCF21/SERPINB7	9	NA	NA	NA
GO:0061440	kidney vasculature development	0.009072580645161291	30/16283	0.3	4.924294354838709	5.479579124159037	4.975629036069746e-5	0.024849120677638323	0.022355413967323896	ANGPT1/ANGPT2/AQP1/BMP4/CD34/EDNRA/ITGB3/TCF21/SERPINB7	9	NA	NA	NA
GO:0070227	lymphocyte apoptotic process	0.017137096774193547	83/16283	0.20481927710843373	3.3619680334240187	5.494742206096304	8.55772035684515e-6	0.012099224468702643	0.01088501984397498	ADAM8/FAS/FASLG/ARG2/BAX/BCL2/BMP4/CRKL/DFFA/TSC22D3/IL2RA/LIPA/PKN1/RORC/CCL5/ST3GAL1/BCL2L11	17	6	1.7594903441517935	2.4599639546417555
GO:0070231	T cell apoptotic process	0.015120967741935484	60/16283	0.25	4.103578629032258	6.134293635897156	2.121904447941098e-6	0.007811497941248273	0.00702758348864441	ADAM8/FAS/FASLG/ARG2/BAX/BCL2/BMP4/DFFA/TSC22D3/IL2RA/LIPA/RORC/CCL5/ST3GAL1/BCL2L11	15	5	1.816648757991742	2.516338623286633
GO:0070316	regulation of G0 to G1 transition	0.009072580645161291	35/16283	0.2571428571428571	4.220823732718893	4.858394671182628	1.8640113194725701e-4	0.04296546091384274	0.03865370841432593	ACTB/ACTL6A/CHEK1/RRM1/SMARCC1/SMARCD1/SMARCD2/DPF3/BCL7B	9	9	0.7180364693236324	1.4659518988278435
GO:0071887	leukocyte apoptotic process	0.02217741935483871	119/16283	0.18487394957983194	3.034579154242342	5.673687575300248	2.6068740000828543e-6	0.007811497941248273	0.00702758348864441	ADAM8/ANXA1/FAS/FASLG/ARG2/BAX/BCL2/BMP4/CCR5/CRKL/CTSL/DFFA/TSC22D3/GAS6/GHSR/IL2RA/LIPA/PKN1/RORC/CCL5/ST3GAL1/BCL2L11	22	9	1.6118543453457288	2.3148079586337142
GO:0072012	glomerulus vasculature development	0.009072580645161291	28/16283	0.32142857142857145	5.276029665898618	5.767903760849756	2.6826816261816108e-5	0.020229936154902466	0.018199782726410717	ANGPT1/ANGPT2/AQP1/BMP4/CD34/EDNRA/ITGB3/TCF21/SERPINB7	9	NA	NA	NA
GO:1902652	secondary alcohol metabolic process	0.02217741935483871	147/16283	0.14965986394557823	2.4565640772438004	4.5183730719469475	8.10981044135962e-5	0.02664087693998607	0.023967360462049347	ABCA1/ACLY/APOB/APP/CAT/CEBPA/CES1/CFTR/CYP2D6/CYP11A1/CYB5R3/HMGCR/LIPA/LIPC/MVD/MSMO1/TM7SF2/CUBN/NR0B2/APOL1/SCARF1/MBTPS1	22	63	-0.33405580370958443	0.6657362513456675
GO:2000273	positive regulation of signaling receptor activity	0.008064516129032258	26/16283	0.3076923076923077	5.050558312655087	5.264693918155243	1.0744993009628709e-4	0.029270337775774938	0.026332944591061364	ADRA2B/ADRA2C/HDAC1/IFNG/JAK2/NCOA3/CDK5R1/HDAC6	8	2	2.104330830443523	2.8011740239931693
