ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0048525	negative regulation of viral process	40/720	76/9627	0.5263157894736842	7.037280701754385	15.022672275242876	1.5153680145635071e-25	7.775353282725355e-22	6.536819077559213e-22	RSAD2/OASL/IFIT1/MX1/CCL5/IFITM1/BST2/ISG15/OAS2/OAS3/IFIH1/ISG20/TRIM14/OAS1/LY6E/TRIM21/IFIT5/ZNFX1/STAT1/SHFL/APOBEC3G/EIF2AK2/CD74/IFITM3/IFI16/PLSCR1/SP100/ZFP36/APOBEC3D/TRIM5/ZC3HAV1/APOBEC3F/IFITM2/TRIM26/TRIM6/TRIM25/RNASEL/N4BP1/SLPI/IL32	40
GO:0050792	regulation of viral process	49/720	128/9627	0.3828125	5.118522135416667	13.336163037628358	3.537829774497339e-23	9.076302286472923e-20	7.630540218889524e-20	RSAD2/OASL/IFIT1/MX1/CCL5/IFITM1/BST2/ISG15/OAS2/OAS3/IFIH1/ISG20/TRIM14/OAS1/LY6E/LGALS9/TRIM21/IFIT5/TRIM22/ZNFX1/CXCL8/STAT1/SHFL/APOBEC3G/EIF2AK2/CD74/IFITM3/IFI16/PLSCR1/ADAR/TRIM38/SP100/ZFP36/APOBEC3D/TRIM5/LAMP3/ZC3HAV1/APOBEC3F/IFITM2/TRIM34/TRIM26/TRIM6/TRIM25/RNASEL/N4BP1/SLPI/DYNLT1/IL32/FMR1	49
GO:1903900	regulation of viral life cycle	44/720	108/9627	0.4074074074074074	5.447376543209876	13.214281864607155	3.2573937408349296e-22	5.571229094741341e-19	4.683789315768962e-19	RSAD2/OASL/IFIT1/MX1/CCL5/IFITM1/BST2/ISG15/OAS2/OAS3/IFIH1/ISG20/OAS1/LY6E/LGALS9/TRIM21/IFIT5/TRIM22/ZNFX1/CXCL8/SHFL/APOBEC3G/EIF2AK2/CD74/IFITM3/IFI16/PLSCR1/ADAR/TRIM38/APOBEC3D/TRIM5/LAMP3/ZC3HAV1/APOBEC3F/IFITM2/TRIM34/TRIM26/TRIM6/TRIM25/RNASEL/N4BP1/SLPI/IL32/FMR1	44
GO:0045071	negative regulation of viral genome replication	29/720	48/9627	0.6041666666666666	8.078211805555556	13.976793120239929	3.788903915308843e-21	4.860216497362418e-18	4.086033748667273e-18	RSAD2/OASL/IFIT1/MX1/CCL5/IFITM1/BST2/ISG15/OAS2/OAS3/IFIH1/ISG20/OAS1/IFIT5/ZNFX1/SHFL/APOBEC3G/EIF2AK2/IFITM3/IFI16/PLSCR1/APOBEC3D/ZC3HAV1/APOBEC3F/IFITM2/TRIM6/RNASEL/N4BP1/SLPI	29
GO:0045069	regulation of viral genome replication	32/720	70/9627	0.45714285714285713	6.112380952380952	12.204918559568599	2.700365740362954e-18	2.7711153227604633e-15	2.329705011369976e-15	RSAD2/OASL/IFIT1/MX1/CCL5/IFITM1/BST2/ISG15/OAS2/OAS3/IFIH1/ISG20/OAS1/IFIT5/ZNFX1/CXCL8/SHFL/APOBEC3G/EIF2AK2/IFITM3/IFI16/PLSCR1/ADAR/TRIM38/APOBEC3D/ZC3HAV1/APOBEC3F/IFITM2/TRIM6/RNASEL/N4BP1/SLPI	32
GO:0034340	response to type I interferon	28/720	62/9627	0.45161290322580644	6.038440860215054	11.315479797993543	5.393044625357044e-16	4.611951995451165e-13	3.8773152411777485e-13	OASL/IFIT1/IFI27/MX1/IFITM1/ISG15/OAS2/OAS3/USP18/IFIH1/IRF7/SAMHD1/ZBP1/NLRC5/OAS1/STAT2/TREX1/STAT1/SHFL/IFITM3/ADAR/SP100/IFITM2/TRIM6/IKBKE/STING1/AZI2/PTPN2	28
GO:0019079	viral genome replication	36/720	104/9627	0.34615384615384615	4.6283653846153845	10.577042349735901	1.0502686304612512e-15	7.698469061280971e-13	6.47218172575971e-13	RSAD2/OASL/IFIT1/IFI27/MX1/CCL5/IFITM1/BST2/ISG15/OAS2/OAS3/IFIH1/ISG20/OAS1/IFIT5/ZNFX1/CXCL8/SHFL/APOBEC3G/EIF2AK2/CCL2/IFITM3/IFI16/PLSCR1/ADAR/TRIM38/APOBEC3D/ZC3HAV1/APOBEC3F/IFITM2/TRIM6/ZC3H12A/RNASEL/N4BP1/SLPI/FMR1	36
GO:0071222	cellular response to lipopolysaccharide	46/720	169/9627	0.27218934911242604	3.6393984220907294	9.84174483379053	3.845118393273674e-15	2.4313825784952092e-12	2.0440882164497262e-12	CXCL10/CMPK2/CXCL11/GBP5/NOD2/IL6/CXCL2/CSF2/CSF3/TLR2/CX3CL1/CASP1/CXCL5/GBP2/TNFAIP3/CXCL8/CXCL3/GBP3/CD68/CCL2/PDCD1LG2/CD274/CXCL6/B2M/IRF8/JAK2/ZFP36/SERPINE1/CXCL1/PTGS2/LITAF/TRIM5/TNIP3/ARID5A/NFKBIZ/ZC3H12A/NFKBIA/SBNO2/CHMP5/CD40/CD55/CASP7/CARD16/PYCARD/TICAM1/PLCG2	46
GO:0071219	cellular response to molecule of bacterial origin	47/720	176/9627	0.26704545454545453	3.5706202651515144	9.785405562303724	4.2647521353453295e-15	2.4313825784952092e-12	2.0440882164497262e-12	CXCL10/CMPK2/CXCL11/GBP5/NOD2/IL6/CXCL2/CSF2/CSF3/TLR2/CX3CL1/CASP1/CXCL5/GBP2/TNFAIP3/CXCL8/CXCL3/GBP3/CD68/CCL2/PDCD1LG2/CD274/CXCL6/B2M/IRF8/JAK2/ZFP36/SERPINE1/CXCL1/PTGS2/LITAF/TRIM5/TNIP3/ARID5A/NFKBIZ/ZC3H12A/NFKBIA/SBNO2/CHMP5/CD40/FZD5/CD55/CASP7/CARD16/PYCARD/TICAM1/PLCG2	47
GO:0071357	cellular response to type I interferon	26/720	59/9627	0.4406779661016949	5.892231638418079	10.716325220031816	1.258990349849648e-14	6.459879485078544e-12	5.430886793351429e-12	OASL/IFIT1/IFI27/IFITM1/ISG15/OAS2/OAS3/USP18/IFIH1/IRF7/SAMHD1/ZBP1/NLRC5/OAS1/STAT2/TREX1/STAT1/IFITM3/ADAR/SP100/IFITM2/TRIM6/IKBKE/STING1/AZI2/PTPN2	26
