ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0043484	regulation of RNA splicing	141/6794	183/16283	0.7704918032786885	1.8466173142164977	9.745546006042614	1.4265827470241656e-22	1.1458312624098098e-18	1.04290707137714e-18	SRSF12/WTAP/KHDRBS3/HSPA1A/RBM11/RBMXL1/RBFOX1/RBM12/RBFOX3/EIF1/RBPMS/TRA2B/CELF3/NUP98/ZNF326/ILDR1/CCNL1/SRSF2/SRSF6/TRA2A/ERN1/SRSF10/DDX5/ZPR1/RBM20/SRSF7/SRSF3/CELF1/JMJD6/RBM4/TAF9/PTBP1/NCL/RNPS1/CWC22/CLK1/HNRNPH3/RBM47/PRMT5/TAF5L/RBM8A/HNRNPH1/RBM25/RBM7/HNRNPK/MAGOH/PTBP2/KHDRBS1/SF1/ATXN7/UPF3B/CCNL2/SRSF1/CLK3/PCBP4/FUS/HNRNPU/SON/HNRNPF/HNRNPA2B1/RBM15/RBM39/RBM3/METTL16/DYRK1A/CLK2/HNRNPA1/RBM10/YTHDC1/HSPA8/HNRNPH2/SFSWAP/RBM5/SRPK1/METTL4/PUF60/CLK4/AFF2/SF3B3/CDK11A/MBNL1/RBMX/POLR2A/UPF1/ARGLU1/HNRNPL/SNRNP70/SNW1/NCBP1/ATXN7L3/DAZAP1/NSRP1/TADA1/ZNF638/SMU1/PTBP3/TRRAP/C1QBP/AKAP17A/ILDR2/LARP7/DDX17/RBM22/RPS26/RBM15B/EXOSC10/SRSF8/HABP4/SRRM1/SRSF4/PQBP1/ENY2/SUPT7L/U2AF2/TIA1/RBM12B/FMR1/NOVA2/SF3B5/RPS13/CIRBP/SRRM4/RBM23/GRSF1/ACIN1/PRPF19/SAP18/RBM38/SLC38A2/SETX/RBPMS2/ZC3H10/SRSF9/TMBIM6/FAM50A/SUPT20H/TADA2B/REST/RBM42/CDK11B/ZBTB7A	141
GO:0050684	regulation of mRNA processing	104/6794	130/16283	0.8	1.9173388283779809	8.88548788632192	3.659944583290015e-19	1.4698337446492699e-15	1.3378060595236395e-15	SRSF12/WTAP/KHDRBS3/RBM11/CPEB1/RBMXL1/RBFOX1/RBFOX3/EIF1/RBPMS/TRA2B/CELF3/NUP98/SRSF2/SRSF6/TRA2A/SRSF10/DDX5/DHX36/RBM20/SRSF7/SRSF3/CELF1/JMJD6/RBM4/PTBP1/NCL/RNPS1/CWC22/IWS1/RBM47/PRMT5/RBM8A/RBM25/RBM7/HNRNPK/MAGOH/KHDRBS1/SF1/UPF3B/PCBP4/HNRNPU/SON/HNRNPA2B1/CDC73/RBM15/RBM39/NCBP2/RBM3/METTL16/DYRK1A/HNRNPA1/RBM10/YTHDC1/SUPT6H/HSPA8/SFSWAP/RBM5/SRPK1/PUF60/AHCYL1/DHX9/CDK11A/HDAC7/RBMX/UPF1/ARGLU1/HNRNPL/SNRNP70/SNW1/NCBP1/SLTM/DAZAP1/SAFB2/NSRP1/SMU1/C1QBP/LARP7/DDX17/MAGOHB/RBM15B/EXOSC10/SRSF8/SRRM1/SAFB/SRSF4/CDK9/U2AF2/TIA1/FMR1/NOVA2/CIRBP/SRRM4/RBM23/ACIN1/PRPF19/SAP18/RBPMS2/SRSF9/ZFP36L1/REST/RBM42/CDK11B/ZBTB7A	104
GO:0048024	regulation of mRNA splicing, via spliceosome	87/6794	108/16283	0.8055555555555556	1.9306536813528277	8.210776976050651	1.3281167019646897e-16	3.555811116726796e-13	3.2364107000507965e-13	SRSF12/WTAP/KHDRBS3/RBM11/RBMXL1/RBFOX1/RBFOX3/EIF1/RBPMS/TRA2B/CELF3/NUP98/SRSF2/SRSF6/TRA2A/SRSF10/DDX5/RBM20/SRSF7/SRSF3/CELF1/JMJD6/RBM4/PTBP1/NCL/RNPS1/CWC22/RBM47/PRMT5/RBM8A/RBM25/RBM7/HNRNPK/MAGOH/KHDRBS1/SF1/UPF3B/PCBP4/HNRNPU/SON/HNRNPA2B1/RBM15/RBM39/RBM3/METTL16/DYRK1A/HNRNPA1/RBM10/YTHDC1/HSPA8/SFSWAP/RBM5/SRPK1/PUF60/RBMX/UPF1/ARGLU1/HNRNPL/SNRNP70/SNW1/NCBP1/DAZAP1/NSRP1/SMU1/C1QBP/LARP7/DDX17/RBM15B/EXOSC10/SRSF8/SRRM1/SRSF4/U2AF2/TIA1/FMR1/NOVA2/CIRBP/SRRM4/RBM23/ACIN1/PRPF19/SAP18/RBPMS2/SRSF9/REST/RBM42/ZBTB7A	87
GO:0042274	ribosomal small subunit biogenesis	84/6794	105/16283	0.8	1.9173388283779809	7.979366875088142	9.735434050161407e-16	1.9548751572724107e-12	1.7792786704834467e-12	BYSL/DNTTIP2/PNO1/RIOK1/RPP40/NOB1/NOP58/WDR43/TSR1/WDR3/UTP4/NOP14/NOL11/UTP15/RRS1/HEATR1/UTP25/UTP3/DHX37/PWP2/RRP9/SRFBP1/NOP56/KRR1/DCAF13/UTP23/WDR75/NAT10/MPHOSPH10/WDR46/UTP20/DIMT1/RCL1/UTP11/RRP7A/LTV1/NOM1/NOL10/RPS27A/NGDN/RPS9/EMG1/RRP36/AATF/NOL6/IMP4/RIOK3/NOL7/C1orf131/KRI1/SURF6/RPS27/ABT1/RPS3A/FBL/TBL3/NPM1/RPS21/UTP6/BMS1/AK6/RPS7/FAU/RPS19/RPS15A/EXOSC10/DDX52/RPS12/RPS24/RIOK2/RPS5/RPS25/RPS6/XRCC5/RPS13/RPS15/LSM6/WDR36/RPS28/SNU13/RPS23/RPS11/TSR2/RPSA	84
GO:0006403	RNA localization	136/6794	195/16283	0.6974358974358974	1.6715261580731111	7.982439479307538	1.7292230633213606e-15	2.7778239289194336e-12	2.5283061420561786e-12	ARC/PEG10/RFTN1/C12orf50/ZFP36/RANBP17/NUP35/RBFOX1/NOP58/AHCTF1/AGFG1/NUP98/NSUN2/NUP188/NUP153/NXT1/NXF1/DHX36/NUP58/DDX39A/SEH1L/SRSF7/KPNB1/NUP88/NAF1/TCP1/SRSF3/RAN/SMG7/ZNHIT6/DKC1/NXT2/CCT2/EIF4E/PCID2/RFTN2/FYTTD1/CCT6A/IWS1/CCT3/RBM8A/CCT5/MAGOH/POM121/ALYREF/KHDRBS1/XPO5/NEAT1/NUP205/RAE1/UPF3B/SRSF1/NUP54/SMG1/MEX3D/HNRNPU/HNRNPA2B1/CHTOP/NOL6/NCBP2/HNRNPA1/YTHDC1/SUPT6H/THOC6/G3BP2/SENP2/PNPT1/DDX39B/POM121C/NUP107/DHX9/SETD2/ZC3H11A/CPSF6/CCT8/UPF1/FBL/NCBP1/NUP93/CAPRIN1/CCT4/SMG5/CCT7/TERF1/FUBP3/NUP160/PABPN1/FXR2/SEM1/MAGOHB/IGF2BP2/EIF4A3/ZC3H3/RBM15B/NUP62/EXOSC10/BICD2/MVP/TPR/NUP50/RANBP2/NUP42/SARNP/ENY2/SSB/NUTF2/RBM33/THOC2/KHSRP/FMR1/POLDIP3/HSF1/SLBP/ATR/PHAX/PUM2/ATXN2/MCM3AP/LRPPRC/STAU1/THOC1/NCBP3/AKAP8L/SEC13/NHP2/CASC3/ZFP36L1/DDX19A/DCP2/MRPL18/WNK1/SHQ1/RUVBL1/NUP155/FXR1/RTRAF	136
GO:0051168	nuclear export	119/6794	168/16283	0.7083333333333334	1.6976437542930038	7.690943477240775	1.6731884505982636e-14	2.2398416058675422e-11	2.038648033228937e-11	IL1B/RANBP3L/TXN/C12orf50/IFI27/RANBP17/CDKN2A/AGFG1/NUP98/NSUN2/NUP188/NUP153/DESI1/NXT1/NXF1/ANKLE1/DDX39A/PRP4K/NUP88/SRSF3/RAN/EMD/SMG7/NXT2/EIF4E/PCID2/SMURF1/FYTTD1/IWS1/RBM8A/EIF4ENIF1/MAGOH/LTV1/POM121/ALYREF/KHDRBS1/ATXN1/NMD3/XPO5/NEAT1/BAG3/RAE1/SMG1/HNRNPA2B1/YWHAE/MALT1/CHTOP/NOL6/NCBP2/HNRNPA1/RBM10/YTHDC1/SUPT6H/PTPN14/EIF6/THOC6/HSPA9/DDX39B/PKD1/EGR2/MDM2/POM121C/CSE1L/MDN1/NUP107/AHCYL1/DHX9/SETD2/SIRT7/ZC3H11A/CPSF6/RANGAP1/UPF1/NPM1/LSG1/NCBP1/PTPN11/NUP93/ADAR/SDAD1/SMG5/NEMF/NUP160/PABPN1/RBM22/SEM1/MAGOHB/EIF4A3/UBE2I/RBM15B/NUP62/TPR/RANBP2/UHMK1/NUP42/SARNP/ENY2/SSB/RIOK2/NUTF2/RBM33/SIRT6/THOC2/FMR1/POLDIP3/PHAX/MCM3AP/RPS15/THOC1/NCBP3/AKAP8L/GSK3B/CASC3/XPO4/DDX19A/CTDSPL2/WNK1/XPO6/NUP155	119
GO:0051028	mRNA transport	94/6794	126/16283	0.746031746031746	1.7879945423366088	7.5133659579289205	5.685464938747773e-14	6.523664912574587e-11	5.937677293173426e-11	ARC/PEG10/C12orf50/ZFP36/RANBP17/NUP35/AHCTF1/AGFG1/NUP98/NSUN2/NUP188/NUP153/NXT1/NXF1/NUP58/DDX39A/SEH1L/SRSF7/NUP88/SRSF3/SMG7/NXT2/EIF4E/PCID2/FYTTD1/IWS1/RBM8A/MAGOH/POM121/ALYREF/NEAT1/NUP205/RAE1/UPF3B/SRSF1/NUP54/SMG1/HNRNPA2B1/CHTOP/NCBP2/HNRNPA1/YTHDC1/SUPT6H/THOC6/G3BP2/SENP2/DDX39B/POM121C/NUP107/DHX9/SETD2/ZC3H11A/UPF1/NCBP1/NUP93/SMG5/NUP160/PABPN1/FXR2/SEM1/MAGOHB/IGF2BP2/EIF4A3/ZC3H3/RBM15B/NUP62/BICD2/MVP/TPR/NUP50/RANBP2/NUP42/SARNP/ENY2/NUTF2/RBM33/THOC2/KHSRP/FMR1/POLDIP3/HSF1/SLBP/MCM3AP/LRPPRC/THOC1/NCBP3/AKAP8L/SEC13/CASC3/ZFP36L1/DDX19A/WNK1/NUP155/FXR1	94
GO:0051236	establishment of RNA localization	111/6794	158/16283	0.7025316455696202	1.683739002768638	7.3076116451383015	3.097609426768819e-13	3.1099998644758944e-10	2.8306444038038746e-10	ARC/PEG10/RFTN1/C12orf50/ZFP36/RANBP17/NUP35/RBFOX1/AHCTF1/AGFG1/NUP98/NSUN2/NUP188/NUP153/NXT1/NXF1/NUP58/DDX39A/SEH1L/SRSF7/KPNB1/NUP88/SRSF3/RAN/SMG7/NXT2/EIF4E/PCID2/RFTN2/FYTTD1/IWS1/RBM8A/MAGOH/POM121/ALYREF/KHDRBS1/XPO5/NEAT1/NUP205/RAE1/UPF3B/SRSF1/NUP54/SMG1/HNRNPA2B1/CHTOP/NOL6/NCBP2/HNRNPA1/YTHDC1/SUPT6H/THOC6/G3BP2/SENP2/PNPT1/DDX39B/POM121C/NUP107/DHX9/SETD2/ZC3H11A/CPSF6/UPF1/NCBP1/NUP93/SMG5/TERF1/NUP160/PABPN1/FXR2/SEM1/MAGOHB/IGF2BP2/EIF4A3/ZC3H3/RBM15B/NUP62/BICD2/MVP/TPR/NUP50/RANBP2/NUP42/SARNP/ENY2/SSB/NUTF2/RBM33/THOC2/KHSRP/FMR1/POLDIP3/HSF1/SLBP/ATR/PHAX/ATXN2/MCM3AP/LRPPRC/THOC1/NCBP3/AKAP8L/SEC13/CASC3/ZFP36L1/DDX19A/MRPL18/WNK1/NUP155/FXR1/RTRAF	111
GO:0050657	nucleic acid transport	109/6794	155/16283	0.7032258064516129	1.6854026797838702	7.254839567527086	4.559799753439792e-13	3.6624311619628415e-10	3.3334536092251954e-10	ARC/PEG10/RFTN1/C12orf50/ZFP36/RANBP17/NUP35/RBFOX1/AHCTF1/AGFG1/NUP98/NSUN2/NUP188/NUP153/NXT1/NXF1/NUP58/DDX39A/SEH1L/SRSF7/KPNB1/NUP88/SRSF3/RAN/SMG7/NXT2/EIF4E/PCID2/RFTN2/FYTTD1/IWS1/RBM8A/MAGOH/POM121/ALYREF/KHDRBS1/XPO5/NEAT1/NUP205/RAE1/UPF3B/SRSF1/NUP54/SMG1/HNRNPA2B1/CHTOP/NOL6/NCBP2/HNRNPA1/YTHDC1/SUPT6H/THOC6/G3BP2/SENP2/PNPT1/DDX39B/POM121C/NUP107/DHX9/SETD2/ZC3H11A/CPSF6/UPF1/NCBP1/NUP93/SMG5/NUP160/PABPN1/FXR2/SEM1/MAGOHB/IGF2BP2/EIF4A3/ZC3H3/RBM15B/NUP62/BICD2/MVP/TPR/NUP50/RANBP2/NUP42/SARNP/ENY2/SSB/NUTF2/RBM33/THOC2/KHSRP/FMR1/POLDIP3/HSF1/SLBP/PHAX/ATXN2/MCM3AP/LRPPRC/THOC1/NCBP3/AKAP8L/SEC13/CASC3/ZFP36L1/DDX19A/MRPL18/WNK1/NUP155/FXR1/RTRAF	109
GO:0050658	RNA transport	109/6794	155/16283	0.7032258064516129	1.6854026797838702	7.254839567527086	4.559799753439792e-13	3.6624311619628415e-10	3.3334536092251954e-10	ARC/PEG10/RFTN1/C12orf50/ZFP36/RANBP17/NUP35/RBFOX1/AHCTF1/AGFG1/NUP98/NSUN2/NUP188/NUP153/NXT1/NXF1/NUP58/DDX39A/SEH1L/SRSF7/KPNB1/NUP88/SRSF3/RAN/SMG7/NXT2/EIF4E/PCID2/RFTN2/FYTTD1/IWS1/RBM8A/MAGOH/POM121/ALYREF/KHDRBS1/XPO5/NEAT1/NUP205/RAE1/UPF3B/SRSF1/NUP54/SMG1/HNRNPA2B1/CHTOP/NOL6/NCBP2/HNRNPA1/YTHDC1/SUPT6H/THOC6/G3BP2/SENP2/PNPT1/DDX39B/POM121C/NUP107/DHX9/SETD2/ZC3H11A/CPSF6/UPF1/NCBP1/NUP93/SMG5/NUP160/PABPN1/FXR2/SEM1/MAGOHB/IGF2BP2/EIF4A3/ZC3H3/RBM15B/NUP62/BICD2/MVP/TPR/NUP50/RANBP2/NUP42/SARNP/ENY2/SSB/NUTF2/RBM33/THOC2/KHSRP/FMR1/POLDIP3/HSF1/SLBP/PHAX/ATXN2/MCM3AP/LRPPRC/THOC1/NCBP3/AKAP8L/SEC13/CASC3/ZFP36L1/DDX19A/MRPL18/WNK1/NUP155/FXR1/RTRAF	109
