ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0002181	cytoplasmic translation	92/2253	163/16283	0.5644171779141104	4.07918548955857	15.832619350101163	1.4880308973700137e-37	1.0209379986855664e-33	9.324471507414413e-34	DHX36/RPS18/RPS5/RPL7/RPL32/EIF3A/RPL38/RPS3/RPL15/RPL39/RPS27/RPLP0/RPL41/RPS29/RPS26/RPS21/RPLP1/RPL23A/RPL8/RPS3A/PABPC1/RPL9/RPL28/RPL17/RPL37/RPS8/RPS25/RPS6/NCK1/RPL35/RPL27/RPS23/RPS2/RPS9/RPL22/RPL31/RPL10/RPL10A/RPL27A/EIF3I/RPS19/EIF2B2/SYNCRIP/RPS16/RPL7A/RPS11/EIF3E/RPSA/RPL13A/RPL23/RWDD1/RPL5/RPL37A/RPLP2/RACK1/RPS7/RPS17/RPL19/RPL34/RPL18A/RPS13/EIF3B/RPL12/RPS15A/EEF1D/NEMF/EIF3F/RPS12/EIF5/RPL21/RPL30/PAIP1/SLBP/RPL24/DENR/RPL6/RPS14/RBM4/RPL35A/RPL36/CNBP/EIF4A1/UBA52/CSDE1/RPL3/RPS27A/RPS24/RPL36A/EIF3L/RPL18/RPL29/EIF3J	92
GO:0042274	ribosomal small subunit biogenesis	48/2253	105/16283	0.45714285714285713	3.3038868809840847	9.49071695137102	2.397733829187121e-15	8.22542590102642e-12	7.512478676395228e-12	PRKDC/RPS5/C1orf131/UTP23/UTP25/RPS27/RPS21/RPS3A/NGDN/RRP36/RPS8/RPS25/RPS6/RPS23/RPS9/FBL/NOL7/RPS19/ABT1/KRR1/NOB1/RPS16/FCF1/RPS11/RPSA/TSR2/RPS7/IMP3/RPS17/RPS13/UTP11/RPS15A/NOP58/DCAF13/RPS12/DNTTIP2/GTF2H5/RPS14/UTP6/RRP7A/NPM1/RPS19BP1/MRPS7/RPS27A/RPS24/AK6/NOP56/WDR3	48
GO:0006413	translational initiation	42/2253	122/16283	0.3442622950819672	2.4880705507410883	6.6111187445103905	6.647438760190971e-9	1.520269244455675e-5	1.3884983487514685e-5	RPS5/EIF3A/RPS3/BZW1/KHDRBS1/ATF4/RPS3A/NCK1/EIF3I/EIF1/EIF2B2/EIF2AK3/EIF3E/EIF5B/RPL13A/EIF4H/EIF2AK1/EIF2AK2/RPS17/NCK2/RPS6KB1/EIF3B/EIF4E2/EIF3F/EIF2S1/EIF5/PAIP1/EIF6/SLBP/DENR/RPS6KB2/RBM4/UHMK1/EIF4A1/NPM1/CSDE1/AGO2/EIF4EBP2/EIF1B/EIF3L/TPR/EIF3J	42
GO:0046631	alpha-beta T cell activation	56/2253	189/16283	0.2962962962962963	2.1414081636007953	6.324781308447769	1.1981959458081509e-8	2.0552055960474308e-5	1.8770685435252425e-5	IL2RA/FOXP1/NFKBIZ/BATF/TNFSF4/CD69/JAK3/BCL6/CLEC2B/BRAF/FOSL2/NKAP/ADORA2A/ITCH/MALT1/ITK/XCL1/RORA/ZC3H12A/BCL2/NKG7/BCL3/RPL22/IRF1/PTGER4/JUNB/CD3D/TOX/ADA/STAT3/BRD2/NFKBID/RASAL3/CD28/JAK1/CARD11/SOCS1/GPR183/PTPRC/HLA-A/CD83/BRD4/HLA-E/STAT5A/IL2RG/RUNX3/CD3E/ITPKB/RARA/RELB/NCKAP1L/CD247/IL4R/NDFIP1/STAT4/AP3B1	56
GO:0045646	regulation of erythrocyte differentiation	21/2253	43/16283	0.4883720930232558	3.529588455702474	6.65574571891714	4.0844656638007744e-8	5.604703783867423e-5	5.118910336127581e-5	PRKDC/LDB1/ANKRD54/LYN/INPP5D/BRD1/PRMT1/HSPA1B/SMAP1/STAT3/HSPA9/ETS1/KLF13/INHBA/STAT5B/STAT1/NCKAP1L/FOXO3/HMGB2/ZFP36L1/B2M	21
GO:0009060	aerobic respiration	55/2253	192/16283	0.2864583333333333	2.0703067206687376	5.9782350289975765	5.804661694839269e-8	6.637630648048704e-5	6.062307205154065e-5	NDUFA3/SDHAF4/UQCC3/NIPSNAP2/ATP5F1E/ARL2/NDUFA10/SLC25A33/NDUFB9/PPIF/NDUFB11/COX5A/DLST/NDUFV3/IDH3A/NDUFB4/PANK2/COX4I1/UQCRC2/COX7A2L/MTCO2P12/DLD/ATP5MG/COX8A/NDUFA13/NOP53/PDHB/NDUFS5/CYCS/NDUFA11/UQCRFS1/NDUFA4/ATP5PO/NDUFAB1/KGD4/UQCRH/NDUFA1/COX6A1/SUCLG1/COX7B/UQCRB/NDUFV1/IDH3G/ATP5MF/NDUFB1/BLOC1S1/SDHAF2/NDUFS2/COX6C/NDUFV2/CSKMT/NDUFC1/ISCU/GHITM/ATP5PF	55
GO:0051168	nuclear export	49/2253	168/16283	0.2916666666666667	2.1079486610445333	5.784485789115605	1.645995275131516e-7	1.6133105118110473e-4	1.4734751688508143e-4	IL1B/RANBP3/ATXN1/THOC2/KHDRBS1/NUP160/GLE1/MALT1/CASC3/DDX39A/NXT1/RAE1/PPM1A/CTDSPL2/SEM1/HNRNPA1/POM121C/RANGAP1/XPO6/HSPA9/GSK3B/ENY2/NEMF/UBE2I/SUPT6H/POM121/AKAP8L/UPF2/NUTF2/EIF6/NMD3/RBM22/POLDIP3/WNK1/SMG1/UHMK1/XPO1/ALYREF/NPM1/EMD/AHCYL1/CALR/PTPN11/PABPN1/MDM2/TPR/NEAT1/RBM8A/CAMK1	49
GO:0006119	oxidative phosphorylation	43/2253	141/16283	0.3049645390070922	2.204055742855074	5.754175636163641	2.3733847390905087e-7	1.7406434948968806e-4	1.589771435055674e-4	NDUFA3/UQCC3/NIPSNAP2/ATP5F1E/NDUFA10/SLC25A33/NDUFB9/PPIF/NDUFB11/COX5A/NDUFV3/NDUFB4/COX4I1/UQCRC2/COX7A2L/MTCO2P12/DLD/ATP5MG/COX8A/NDUFA13/NDUFS5/CYCS/NDUFA11/UQCRFS1/NDUFA4/ATP5PO/NDUFAB1/UQCRH/NDUFA1/COX6A1/COX7B/UQCRB/NDUFV1/ATP5MF/NDUFB1/SDHAF2/NDUFS2/COX6C/NDUFV2/NDUFC1/ISCU/GHITM/ATP5PF	43
GO:0019646	aerobic electron transport chain	31/2253	87/16283	0.3563218390804598	2.5752279208819915	5.903434906006755	2.557163465493571e-7	1.7406434948968806e-4	1.589771435055674e-4	NDUFA3/UQCC3/NDUFA10/NDUFB9/COX5A/NDUFV3/NDUFB4/COX4I1/UQCRC2/COX7A2L/MTCO2P12/DLD/COX8A/NDUFS5/CYCS/UQCRFS1/NDUFA4/NDUFAB1/UQCRH/NDUFA1/COX6A1/COX7B/UQCRB/NDUFV1/NDUFB1/SDHAF2/NDUFS2/COX6C/NDUFV2/NDUFC1/ISCU	31
GO:0006403	RNA localization	54/2253	195/16283	0.27692307692307694	2.001393014442282	5.637369090648743	2.577971550656302e-7	1.7406434948968806e-4	1.589771435055674e-4	DHX36/TNKS/G3BP2/UPF3A/THOC2/KHDRBS1/NUP160/GLE1/HSF1/CASC3/FBL/DDX39A/NXT1/RAE1/TERF1/NUP43/NUP58/SEM1/HNRNPA1/POM121C/STAU1/CAPRIN1/ENY2/NOP58/RTRAF/PIH1D1/SUPT6H/POM121/DKC1/PNPT1/AKAP8L/UPF2/NUTF2/MX2/SLBP/SHQ1/POLDIP3/FLOT1/ZNHIT3/WNK1/TCP1/SMG1/RFTN1/XPO1/ALYREF/NUP50/ATM/MRPL18/CCT2/ZFP36L1/PABPN1/TPR/NEAT1/RBM8A	54
