Unnamed: 0	GSM3425229	GSM3425232	GSM3425235	GSM3425238	GSM3425241	GSM3425244
ENSG00000006555	15	30	5	3	11	6
ENSG00000006576	3845	4140	1366	1101	1260	1287
ENSG00000006607	332	386	503	428	476	505
ENSG00000006625	1070	1103	918	931	1029	1116
ENSG00000006634	629	714	294	244	287	329
ENSG00000006638	2	5	26	15	24	14
ENSG00000006652	901	1050	390	329	409	440
ENSG00000006695	498	450	387	482	554	520
ENSG00000006704	26	21	239	118	174	123
ENSG00000006712	232	277	514	409	458	454
ENSG00000006715	5765	6616	3012	3360	3685	3843
ENSG00000006740	8	9	8	12	19	12
ENSG00000006744	326	343	979	938	989	1049
ENSG00000006747	225	262	363	336	306	383
ENSG00000006756	555	627	471	468	476	520
ENSG00000006757	84	72	122	120	116	121
ENSG00000006831	1086	1287	868	854	1155	1065
ENSG00000006837	140	166	42	26	49	56
ENSG00000007038	1	2	97	59	64	79
ENSG00000007047	41	42	154	117	106	111
ENSG00000007080	1	1	109	70	48	47
ENSG00000007168	4546	5328	2880	2774	2850	3252
ENSG00000007202	4561	4595	13694	11234	12410	12095
ENSG00000007237	566	599	3274	3046	1722	3186
ENSG00000007264	17	17	1220	848	815	737
ENSG00000007341	231	284	216	121	189	197
ENSG00000007372	12	20	16	33	20	29
ENSG00000007384	27	21	235	166	147	174
ENSG00000007392	290	343	340	308	309	420
ENSG00000007520	8	5	87	63	60	47
ENSG00000007541	4	1	128	53	47	44
ENSG00000007545	212	218	420	314	366	373
ENSG00000007866	50	35	289	191	273	241
ENSG00000007923	449	415	1120	1097	1269	1186
ENSG00000007944	234	260	54	44	70	84
ENSG00000007952	3	6	2	2	1	3
ENSG00000007968	3	2	100	45	20	55
ENSG00000008018	1381	1546	1451	1418	1681	1626
ENSG00000008083	885	943	1438	1352	1304	1552
ENSG00000008086	210	255	179	214	136	244
ENSG00000008118	1	2	19	18	10	8
ENSG00000008128	230	279	292	175	196	216
ENSG00000008130	1081	1021	2263	1510	1588	1500
ENSG00000008226	84	53	72	63	66	94
ENSG00000008256	538	537	355	210	203	250
ENSG00000008277	267	268	49	48	75	58
ENSG00000008282	2398	2847	902	1104	1080	1257
ENSG00000008283	118	129	122	109	119	156
ENSG00000008294	8134	9206	3990	4006	4839	4800
ENSG00000008300	3	4	17	4	9	9
ENSG00000008311	69	71	16	10	16	11
ENSG00000008324	273	271	201	178	195	242
ENSG00000008382	21	6	624	327	321	310
ENSG00000008394	4900	5425	6304	3036	3130	3558
ENSG00000008405	283	323	232	218	236	266
ENSG00000008441	15	6	35	26	22	24
ENSG00000008513	1377	1524	1516	2022	2575	2140
ENSG00000008517	38	36	16	10	34	11
ENSG00000008710	2	3	167	89	75	63
ENSG00000008735	3	1	1	2	1	1
ENSG00000008838	165	152	865	620	665	642
ENSG00000008853	349	305	3809	2215	2598	2186
ENSG00000008869	1268	1443	886	1033	1079	1243
ENSG00000008952	5855	6751	2502	2815	3203	3226
ENSG00000008988	4034	4552	4443	4046	4040	4188
ENSG00000009307	19655	23658	13244	13153	15269	15539
ENSG00000009335	2034	2313	2182	1924	2198	2190
ENSG00000009413	483	666	446	430	383	530
ENSG00000009724	19	23	12	34	19	53
ENSG00000009765	3	3	1	1	3	2
ENSG00000009780	354	388	219	228	319	277
ENSG00000009790	166	231	142	156	184	184
ENSG00000009830	107	82	170	171	216	202
ENSG00000009844	1564	1750	854	938	994	1097
ENSG00000009950	3	6	96	77	82	52
ENSG00000009954	3319	3929	2401	2163	2586	2439
ENSG00000010017	1425	1664	821	787	906	960
ENSG00000010030	24	22	2	2	14	9
ENSG00000010072	267	277	152	160	161	206
ENSG00000010165	488	431	1018	841	1007	859
ENSG00000010219	190	211	471	348	313	482
ENSG00000010244	4444	4740	3322	3547	3747	4227
ENSG00000010256	260	228	3550	3291	3776	3180
ENSG00000010270	1124	1226	874	850	967	986
ENSG00000010278	6213	6169	9560	9527	6609	10708
ENSG00000010292	404	377	1309	1022	879	1129
ENSG00000010295	41	41	352	218	207	300
ENSG00000010310	42	32	9	11	25	13
ENSG00000010318	67	77	76	58	87	86
ENSG00000010319	1	3	31	15	12	13
ENSG00000010322	67	65	438	288	264	301
ENSG00000010327	1	1	466	220	90	234
ENSG00000010361	10	19	69	42	74	61
ENSG00000010404	4855	5653	2796	2833	3094	3099
ENSG00000010539	294	402	166	200	226	232
ENSG00000010610	1130	1305	9103	7672	5184	7355
ENSG00000010626	55	56	91	108	100	103
ENSG00000010671	3103	3618	2382	2535	2619	3093
ENSG00000010704	565	713	414	283	400	394
ENSG00000010803	62	85	241	206	186	228
ENSG00000010810	115	128	146	219	167	251
ENSG00000010818	848	986	183	120	205	128
ENSG00000011007	1321	1430	1172	1192	1328	1329
ENSG00000011009	12	7	467	336	309	292
ENSG00000011021	248	243	400	378	437	483
ENSG00000011028	12	9	485	375	200	307
ENSG00000011083	8	3	100	149	101	145
ENSG00000011105	2	2	16	13	8	12
ENSG00000011114	111	172	301	137	144	129
ENSG00000011132	2	7	40	26	29	25
ENSG00000011143	68	73	171	123	131	131
ENSG00000011198	1423	1520	1100	843	810	1027
ENSG00000011201	565	629	307	157	116	192
ENSG00000011243	176	184	437	324	445	424
ENSG00000011258	797	1040	415	460	514	607
ENSG00000011260	1904	2246	1036	1122	1312	1329
ENSG00000011275	522	605	819	554	609	774
ENSG00000011295	567	653	517	517	448	591
ENSG00000011304	399	420	1819	1327	1526	1340
ENSG00000011347	3	2	6	8	14	7
ENSG00000011376	366	348	770	787	821	826
ENSG00000011405	2405	2737	1044	1116	1162	1363
ENSG00000011422	813	659	5673	5443	6875	5477
ENSG00000011426	32	59	751	416	157	532
ENSG00000011451	41	46	134	74	98	71
ENSG00000011454	1206	1503	853	870	897	1017
ENSG00000011478	17	15	130	91	109	95
ENSG00000011485	214	188	461	382	400	407
ENSG00000095713	245	255	279	190	165	182
ENSG00000011566	1254	1568	1016	1047	1102	1412
ENSG00000011600	1133	688	4790	3344	3469	3485
ENSG00000011638	225	228	143	124	108	156
ENSG00000012048	246	306	569	398	274	514
ENSG00000012061	84	68	1319	808	863	870
ENSG00000012124	123	71	1171	874	671	947
ENSG00000012174	960	1097	636	692	798	791
ENSG00000012211	5	8	81	60	69	56
ENSG00000012232	183	225	615	460	383	473
ENSG00000012660	12965	14535	3982	4661	5018	5290
ENSG00000012779	828	748	288	740	792	752
ENSG00000012817	1044	1145	1255	1103	1201	1643
ENSG00000012822	1246	1157	1891	1479	1930	1981
ENSG00000012963	1590	1732	2069	1459	1412	1727
ENSG00000012983	1472	1741	674	670	718	858
ENSG00000013016	133	132	206	251	293	262
ENSG00000013275	149	148	509	420	468	430
ENSG00000013288	835	1026	1346	842	791	815
ENSG00000013306	19	24	922	510	469	432
ENSG00000013364	180	158	2340	2056	2239	1882
ENSG00000013374	2866	3668	925	815	1101	993
ENSG00000013375	2144	2457	1074	842	1225	1040
ENSG00000013392	717	832	408	233	331	297
ENSG00000118004	3444	4138	1180	656	1237	1051
ENSG00000013503	263	307	222	242	229	298
ENSG00000013523	1236	1256	2485	1550	1972	1880
ENSG00000013561	2145	2700	1149	1230	1185	1471
ENSG00000013563	336	388	649	693	569	633
ENSG00000013573	80	77	272	254	299	348
ENSG00000013583	738	775	885	769	825	851
ENSG00000013588	13	15	4	6	8	3
ENSG00000013619	106	131	85	45	61	37
ENSG00000013725	4	2	65	24	25	29
ENSG00000013810	172	173	622	357	278	386
ENSG00000014123	2602	2990	1119	1314	1312	1431
ENSG00000014138	201	205	357	301	255	295
ENSG00000014216	68	49	1436	1234	1094	1044
ENSG00000014257	54	46	107	60	197	67
ENSG00000014641	7813	9103	7959	8800	9088	10328
ENSG00000014824	2988	3380	1531	1418	1562	1738
ENSG00000014914	28	36	28	31	33	28
ENSG00000014919	1108	1290	1054	1306	1274	1406
ENSG00000015133	58	59	302	144	127	183
ENSG00000015153	558	623	238	213	222	248
ENSG00000015171	1208	1463	1212	1144	1034	1338
ENSG00000015285	29	42	480	341	316	324
ENSG00000015475	1538	1820	487	369	685	416
ENSG00000015479	5225	6035	3299	3384	3039	4272
ENSG00000015532	14	6	167	130	127	94
ENSG00000015568	54	69	27	35	38	62
ENSG00000015676	473	480	1167	1119	1080	1098
ENSG00000016391	27	24	46	15	20	16
ENSG00000016864	698	802	494	441	400	503
ENSG00000017260	5221	6504	2984	3237	4200	3864
ENSG00000135597	2650	3186	1911	1880	2079	2017
ENSG00000163820	2031	2606	723	797	922	1089
ENSG00000018280	387	422	1844	2369	3161	2637
ENSG00000018408	749	826	528	475	486	511
ENSG00000018510	5137	5867	4192	4278	3861	4953
ENSG00000018610	444	484	380	350	437	460
ENSG00000018699	333	359	305	337	345	372
ENSG00000018869	94	105	65	30	46	62
ENSG00000019144	38	35	121	124	187	134
ENSG00000019169	155	190	1375	311	178	297
ENSG00000019485	19	26	50	43	48	46
ENSG00000019582	4833	3591	61679	22187	24640	22545
ENSG00000115904	1	5	28	47	5	40
ENSG00000019995	1192	1420	600	477	615	625
ENSG00000020129	8	7	170	120	139	125
ENSG00000020181	3	4	17	5	18	8
ENSG00000020256	53	49	130	109	108	106
ENSG00000020426	161	200	127	137	142	152
ENSG00000020577	227	221	99	290	231	354
ENSG00000020633	129	114	256	126	183	106
ENSG00000020922	964	1066	602	610	658	747
ENSG00000021300	6	7	13	7	5	4
ENSG00000021355	2796	3384	2199	2138	1737	2527
ENSG00000021574	1462	1747	595	662	672	785
ENSG00000021645	4	4	3	5	5	4
ENSG00000021762	3	4	76	16	16	25
ENSG00000021776	1941	2287	1354	1434	1615	1686
ENSG00000231852	5	6	2	13	5	16
ENSG00000022277	1065	1137	1758	1756	1908	1819
ENSG00000022556	305	312	336	355	160	165
ENSG00000022567	104	140	182	147	122	139
ENSG00000022840	1782	1822	2022	1860	2120	1978
ENSG00000022976	60	50	150	91	102	126
ENSG00000023041	902	1094	543	607	675	819
ENSG00000023171	116	154	195	144	111	154
ENSG00000023228	2399	2715	1889	2366	2555	2746
ENSG00000023287	2896	3581	941	856	1064	1205
ENSG00000023318	2728	3347	1284	1410	1668	1700
ENSG00000023330	4345	4017	6982	5044	9125	5384
ENSG00000023445	4637	5791	295	319	1685	390
ENSG00000023516	1784	2377	1248	1201	1028	1392
ENSG00000023572	971	1171	539	623	675	796
ENSG00000023608	215	241	62	75	77	89
ENSG00000023697	1555	1502	857	847	981	936
ENSG00000151304	2188	2743	1345	1440	1543	1748
ENSG00000023839	13	13	5	8	10	8
ENSG00000023892	56	71	248	213	191	277
ENSG00000023902	1294	1186	2061	1922	2447	1888
ENSG00000023909	1168	1258	327	339	433	374
ENSG00000024048	3042	3747	1490	1402	1774	1833
ENSG00000024422	1	1	7	6	5	8
ENSG00000024526	9	12	172	91	34	142
ENSG00000024862	714	849	366	368	406	457
ENSG00000025039	2124	2369	2083	2527	2272	2966
ENSG00000025156	134	179	105	99	84	93
ENSG00000025293	985	1097	997	941	975	1153
ENSG00000025423	37	45	12	13	11	10
ENSG00000025434	2138	1831	4990	5173	7127	5931
ENSG00000284194	72	39	616	571	966	658
ENSG00000025770	10	11	334	178	170	184
ENSG00000025772	337	271	367	417	526	450
ENSG00000025796	3372	3840	1866	1999	2313	2381
ENSG00000025800	1745	1882	1533	1421	1799	1715
ENSG00000026025	28117	33326	55378	58555	59691	63152
ENSG00000169710	1235	1495	520	698	702	922
ENSG00000026297	721	768	1203	1645	1730	1950
ENSG00000026508	33744	40780	13345	14140	28193	16767
ENSG00000026652	495	504	649	808	688	930
ENSG00000026751	30745	34927	9222	7360	12122	8821
ENSG00000026950	1368	1603	960	730	794	798
ENSG00000027001	723	768	523	654	585	737
ENSG00000027075	552	656	471	495	511	542
ENSG00000027697	5505	7611	3844	3923	3312	4681
ENSG00000027847	8	5	154	91	88	74
ENSG00000028116	759	856	360	386	379	462
ENSG00000028137	807	655	5587	4566	5735	4399
ENSG00000028203	1939	2289	968	1072	1127	1262
ENSG00000028277	38	63	144	116	178	148
ENSG00000028310	212	258	372	352	358	409
ENSG00000028528	5468	5789	4271	3622	3973	4454
ENSG00000028839	239	284	85	95	94	98
ENSG00000029153	925	1183	306	311	481	364
ENSG00000029363	4740	5804	2642	3028	2888	3792
ENSG00000029364	2961	3290	2045	1855	2366	2253
ENSG00000029534	4	5	7	6	21	2
ENSG00000029639	344	355	131	132	131	177
ENSG00000029725	4425	5062	2236	2537	2922	2902
ENSG00000029993	328	469	351	386	353	481
ENSG00000030066	1193	1293	1019	969	921	1047
ENSG00000030110	308	281	1450	1098	1272	1153
ENSG00000030419	440	517	288	240	244	299
ENSG00000030582	564	370	23971	11985	10762	9425
ENSG00000031003	7194	8061	4910	3988	4910	5182
ENSG00000031081	3453	3878	4938	4766	6098	5107
ENSG00000031691	191	194	165	113	105	138
ENSG00000031698	756	751	1324	1313	1451	1536
ENSG00000031823	122	130	527	387	407	433
ENSG00000032219	2199	2585	791	760	935	988
ENSG00000032389	54	65	462	391	416	426
ENSG00000032444	37	24	2128	951	1105	873
ENSG00000032742	144	158	94	72	48	88
ENSG00000033011	161	143	649	620	587	701
ENSG00000033030	710	772	373	356	486	426
ENSG00000033050	82	106	437	500	379	369
ENSG00000033100	200	241	781	519	570	538
ENSG00000033122	3	14	4	14	7	9
ENSG00000033170	218	290	196	146	168	176
ENSG00000033178	3467	4190	1223	1353	1632	1766
ENSG00000033327	482	538	834	704	722	828
ENSG00000033627	2413	2840	3694	3513	3345	3849
ENSG00000033800	2296	2641	1543	1504	1519	1796
ENSG00000033867	1482	1883	1219	1024	1184	1257
ENSG00000034152	240	203	1590	1154	1601	1165
ENSG00000034510	5930	4983	14659	12760	14910	13680
ENSG00000034533	145	165	128	147	146	166
ENSG00000034677	3656	4050	1544	1698	2132	2029
ENSG00000034693	396	415	183	233	247	267
ENSG00000034713	4128	4595	1441	1376	1863	1647
ENSG00000035115	331	372	250	309	234	366
ENSG00000035141	698	889	481	562	571	724
ENSG00000035403	1751	1919	3178	3656	3156	3904
ENSG00000035499	12	14	111	50	29	70
ENSG00000035664	178	188	16	20	38	17
ENSG00000035681	2949	3536	1757	1471	1931	1779
ENSG00000035687	2469	2741	1234	1343	1295	1568
ENSG00000035720	211	273	58	9	11	3
ENSG00000035862	11078	12392	20472	17071	15350	17622
ENSG00000173638	1143	1353	898	883	888	1073
ENSG00000036054	2400	2848	945	1007	1260	1166
ENSG00000036257	2663	3223	1440	1442	1553	1681
ENSG00000036530	15	24	5	15	9	12
ENSG00000036549	912	1052	600	552	528	650
ENSG00000036565	3	5	3	4	5	1
ENSG00000036672	701	658	1950	1398	1683	1571
ENSG00000036828	4	7	1	5	2	5
ENSG00000037042	39	25	77	63	62	89
ENSG00000037241	125	157	306	287	323	327
ENSG00000037474	1223	1335	1087	1174	1251	1390
ENSG00000037637	515	611	549	495	539	603
ENSG00000037749	1513	1680	714	762	847	826
ENSG00000037757	24	25	121	84	75	126
ENSG00000037897	464	358	725	720	684	803
ENSG00000038002	795	809	458	392	384	461
ENSG00000038210	1800	1925	507	556	561	766
ENSG00000038219	1889	2440	1298	1517	1367	1633
ENSG00000038274	4796	5171	2072	2182	2441	2492
ENSG00000038358	105	77	640	438	543	500
ENSG00000038382	1550	1739	2495	2200	2101	2619
ENSG00000038427	90	134	138	82	140	126
ENSG00000038532	365	370	725	469	591	549
ENSG00000038945	4753	6547	13211	16676	9167	19488
ENSG00000105325	68	57	1	3	6	4
ENSG00000039123	2280	2659	1444	1497	1691	1848
ENSG00000039319	15979	19335	8171	9272	12586	11739
ENSG00000039523	208	142	1437	992	1067	1037
ENSG00000039560	3775	4188	603	2008	2120	2253
ENSG00000039650	7	5	229	155	166	167
ENSG00000040199	369	478	456	344	390	495
ENSG00000040275	163	186	212	157	143	234
ENSG00000040341	717	838	627	741	593	900
ENSG00000040487	42	37	771	540	568	552
ENSG00000040531	1740	1531	2838	1561	2302	1755
ENSG00000040633	302	290	666	498	567	465
ENSG00000040933	950	1113	1381	1144	1130	1248
ENSG00000041357	4278	5120	1718	1739	2005	1977
ENSG00000041515	3	5	3	1	2	2
ENSG00000041802	653	719	735	684	797	860
ENSG00000041880	74	86	162	139	109	126
ENSG00000114854	9	10	117	332	474	409
ENSG00000041988	8	4	42	32	33	40
ENSG00000042062	10	6	9	9	18	8
ENSG00000042088	321	315	322	282	273	317
ENSG00000042286	100	89	823	549	698	540
ENSG00000042317	60	72	44	41	32	54
ENSG00000042429	760	743	204	300	439	462
ENSG00000042445	593	623	910	835	871	928
ENSG00000109805	2144	1394	24410	16761	16620	16479
ENSG00000042753	634	632	2681	2185	2157	2397
ENSG00000042832	7	8	8	4	1	1
ENSG00000042980	1801	2105	648	707	955	892
ENSG00000043039	1	2	1	2	3	3
ENSG00000043093	2620	2962	1041	1113	1198	1372
ENSG00000043143	468	568	234	163	186	166
ENSG00000043462	4904	5304	2906	1909	2680	2381
ENSG00000043514	347	401	176	138	183	180
ENSG00000044090	35	33	672	487	650	562
ENSG00000044115	6105	6600	7007	6394	6936	7058
ENSG00000044446	292	295	575	471	409	615
ENSG00000044459	329	399	274	201	175	270
ENSG00000044574	12550	14360	8162	10398	14073	11954
ENSG00000046604	30	54	1	3	9	2
ENSG00000046647	102	94	128	154	129	184
ENSG00000046651	585	662	258	326	293	375
ENSG00000046653	21	25	12	6	15	26
ENSG00000047056	739	851	1541	1351	1224	1525
ENSG00000047188	981	1150	595	668	725	855
ENSG00000047230	197	258	133	136	119	169
ENSG00000047249	9828	10377	5457	5295	6459	6093
ENSG00000047315	3916	4846	2499	2530	3174	3180
ENSG00000047346	1177	1422	679	844	687	987
ENSG00000047365	4222	5048	1644	1456	2095	1884
ENSG00000047410	4047	4654	2592	2502	2388	3015
ENSG00000047457	1210	1923	55	10	89	21
ENSG00000047578	126	133	550	376	357	380
ENSG00000047579	105	118	226	161	213	200
ENSG00000047597	41	31	36	35	29	40
ENSG00000047617	1	1	4	2	1	4
ENSG00000047621	1486	1699	1005	1250	1178	1573
ENSG00000047634	367	435	221	160	179	211
ENSG00000047644	14	22	45	33	40	41
ENSG00000047648	40	57	82	28	46	33
ENSG00000047662	1	3	4	1	1	1
ENSG00000047849	3917	3987	4323	3915	4607	4586
ENSG00000047932	1469	1686	641	720	788	922
ENSG00000048028	899	1129	587	558	711	688
ENSG00000048052	974	869	584	540	618	587
ENSG00000048140	314	279	1857	1463	1554	1500
ENSG00000048162	98	109	209	175	200	189
ENSG00000048342	135	145	89	100	65	117
ENSG00000048392	5527	6544	1630	1776	1823	2072
ENSG00000048405	975	1164	450	526	549	617
ENSG00000048471	607	690	1650	1244	1117	1320
ENSG00000048540	1	5	5	5	7	5
ENSG00000048544	1713	2060	641	964	1088	1233
ENSG00000048649	1468	1816	627	692	787	878
ENSG00000048707	2086	2572	1861	2321	2356	2393
ENSG00000048740	942	1140	1327	1494	887	1737
ENSG00000048828	6195	7183	4856	4160	4928	4574
ENSG00000048991	692	824	879	819	843	933
ENSG00000049089	20	14	200	172	110	161
ENSG00000049130	52	57	64	79	77	110
ENSG00000049167	339	396	247	311	310	380
ENSG00000049192	4	2	5	9	1	11
ENSG00000049239	2746	2897	3369	2410	4935	2716
ENSG00000049245	5868	6565	3164	3722	3471	4404
ENSG00000049246	635	665	1190	890	634	1002
ENSG00000049249	855	879	68	107	262	130
ENSG00000049449	1430	1644	395	540	750	665
ENSG00000049541	105	112	592	413	362	538
ENSG00000049618	624	657	947	871	869	885
ENSG00000049656	531	479	773	813	873	725
ENSG00000049759	125	163	51	110	202	154
ENSG00000049769	2	4	36	16	34	18
ENSG00000049860	19122	22268	13722	11667	12460	13649
ENSG00000049883	360	401	263	265	262	337
ENSG00000050130	2029	2324	1176	1296	1321	1578
ENSG00000050327	50	39	40	17	20	17
ENSG00000050344	935	1135	243	277	447	337
ENSG00000050393	757	875	534	519	568	609
ENSG00000050405	1503	1624	975	1284	1172	1442
ENSG00000050426	524	570	335	433	465	495
ENSG00000050438	1501	1649	836	1651	1472	1990
ENSG00000050628	24	33	17	2	3	2
ENSG00000050730	68	114	6	6	48	5
ENSG00000050748	915	971	745	706	728	877
ENSG00000051009	99	110	392	247	210	260
ENSG00000051108	2669	2769	1945	1712	1888	1911
ENSG00000051180	70	80	193	137	88	152
ENSG00000122008	78	70	325	190	109	249
ENSG00000051382	4839	5750	2453	2332	3105	2681
ENSG00000051523	29	47	2110	1250	1253	1101
ENSG00000051596	75	96	305	177	164	168
ENSG00000051620	280	325	174	155	136	168
ENSG00000051825	272	303	370	327	256	418
ENSG00000052126	148	162	219	238	254	311
ENSG00000052723	726	837	390	364	386	478
ENSG00000052749	88	70	1012	841	1036	878
ENSG00000052795	17105	18367	8844	8257	10454	9180
ENSG00000052802	9335	9798	1859	2890	4261	3532
ENSG00000052841	1392	1607	1038	1068	1107	1309
ENSG00000053254	2554	2935	2294	2300	2592	2375
ENSG00000053328	6	2	1	8	7	7
ENSG00000053371	371	315	1195	964	1031	1035
ENSG00000053372	380	396	1150	1114	1175	1211
ENSG00000053438	10	25	16	10	20	13
ENSG00000159202	1	6	77	117	91	107
ENSG00000053524	17	17	6	12	8	16
ENSG00000053702	9	8	17	21	15	29
ENSG00000112769	128	121	65	57	65	86
ENSG00000053770	3038	3581	1401	1508	1738	1953
ENSG00000053900	958	1252	535	554	581	740
ENSG00000053918	2	4	196	156	99	130
ENSG00000054116	772	821	884	887	959	1024
ENSG00000054118	2711	3166	2664	2561	2579	3061
ENSG00000054148	13	9	345	236	218	178
ENSG00000248672	4493	5336	575	843	1418	913
ENSG00000054267	2185	2696	723	768	991	974
ENSG00000054277	1053	1133	933	1006	1082	1094
ENSG00000054282	340	313	279	250	316	380
ENSG00000054392	406	455	300	301	280	332
ENSG00000054523	5739	6459	3632	3666	4745	4333
ENSG00000054598	8	9	1	7	4	6
ENSG00000054611	99	96	470	367	340	338
ENSG00000054654	26	35	87	59	15	60
ENSG00000054690	34	42	32	35	48	38
ENSG00000054793	743	799	1014	1208	1026	1192
ENSG00000054965	507	552	665	658	761	836
ENSG00000054967	68	59	580	349	332	354
ENSG00000054983	1676	2098	1066	1106	1030	1235
ENSG00000055044	1085	1280	571	680	649	812
ENSG00000055070	1466	1598	2798	1988	2585	2219
ENSG00000055118	6	5	1	2	3	1
ENSG00000055130	1500	1624	1208	1269	1302	1406
ENSG00000055147	884	1013	443	490	531	607
ENSG00000055163	415	453	258	352	299	332
ENSG00000055208	3101	3938	2469	2761	2086	3301
ENSG00000055211	1324	1632	539	538	553	559
ENSG00000055332	7891	9363	947	1064	1999	1527
ENSG00000055483	190	214	586	538	542	591
ENSG00000055609	2102	2770	1632	1845	1752	2138
