Unnamed: 0	GSM5952180	GSM5952181	GSM5952182	GSM5952183	GSM5952184	GSM5952185	GSM5952186	GSM5952187	GSM5952188	GSM5952189	GSM5952190	GSM5952191
ENSG00000008294	2518	5170	8631	4309	10735	2474	1985	3184	957	2012	2789	3648
ENSG00000008300	4	128	32	170	167	277	230	199	64	178	98	134
ENSG00000008311	31	177	195	118	208	315	329	363	269	145	441	403
ENSG00000008323	47	21	143	75	78	8	17	8	15	13	31	40
ENSG00000008324	212	616	250	550	548	895	530	706	554	591	270	467
ENSG00000008382	172	268	231	306	411	389	350	319	425	417	92	235
ENSG00000008394	795	410	278	640	368	182	216	1333	180	378	257	191
ENSG00000008405	104	849	485	1173	1841	990	815	839	316	561	84	696
ENSG00000008438	2914	694	1640	79	197	4	34	34	5	17	75	176
ENSG00000008441	49	516	177	513	442	453	300	431	125	597	52	134
ENSG00000008513	2884	6774	7423	8159	5905	6198	7653	7485	3845	4678	3285	3084
ENSG00000271447	43186	1992	11313	2622	7423	981	414	1067	186	371	853	3034
ENSG00000008517	286	4413	946	5136	4157	30264	12502	22483	9832	6277	1511	5371
ENSG00000008710	86	1004	400	1919	1609	2114	2296	1436	1039	1805	156	422
ENSG00000008735	10	17	12	21	22	41	50	44	38	33	101	96
ENSG00000008838	365	1088	333	1205	792	2239	1743	1596	1010	1201	232	469
ENSG00000008853	54	184	86	245	247	623	646	420	298	527	50	91
ENSG00000008869	458	1245	698	2404	1942	1574	2641	1179	787	1611	128	343
ENSG00000008952	8759	5715	5979	6535	6311	6731	5475	6480	6350	4562	5018	8214
ENSG00000008988	3946	22860	11012	23986	24866	37506	30599	36723	33809	18550	11133	40315
ENSG00000009307	16108	28886	23882	29020	24164	19786	19656	20326	8602	16538	3796	11217
ENSG00000009335	1258	2173	1570	3224	1856	3320	2391	2330	948	2396	209	449
ENSG00000009413	331	1522	844	1904	2152	1345	1393	1188	564	1144	163	427
ENSG00000009694	672	281	77	520	257	181	658	172	244	399	132	296
ENSG00000009724	17	210	160	344	92	195	350	246	74	226	50	51
ENSG00000009765	13	22	16	22	40	22	46	35	139	41	318	181
ENSG00000009780	157	506	268	658	647	619	657	584	559	571	684	641
ENSG00000009790	2089	2579	2594	5905	3563	6176	10691	5182	6949	6076	848	2289
ENSG00000009830	91	150	125	233	330	361	318	308	265	296	297	360
ENSG00000009844	1293	1077	924	1317	1143	1597	1024	1314	614	1058	157	422
ENSG00000009950	17	132	50	61	90	23	47	54	92	42	207	194
ENSG00000009954	848	3157	961	3625	2481	5970	3622	4464	3664	2752	1577	1972
ENSG00000010017	5270	2471	1647	2807	3039	2556	2321	2325	872	1887	80	677
ENSG00000010030	158	409	1984	202	683	213	25	522	93	324	182	165
ENSG00000010072	573	630	609	795	1081	469	313	375	148	301	161	315
ENSG00000010165	121	309	106	255	184	1472	429	973	425	391	21	53
ENSG00000010219	181	171	61	136	136	400	260	341	202	181	20	49
ENSG00000010244	8498	10207	6740	11768	13092	8108	8238	7036	4842	6757	3343	4439
ENSG00000010256	1775	1803	940	1938	1930	2261	1660	1789	1814	2130	309	996
ENSG00000010270	1316	1182	1905	1430	1281	1074	1005	769	397	990	183	428
ENSG00000010278	1062	698	422	422	264	226	674	425	275	506	163	228
ENSG00000010292	1144	915	534	1388	823	4156	2326	1966	1220	1731	81	260
ENSG00000010295	612	1226	557	2357	1533	1255	1971	1280	1379	1891	99	488
ENSG00000010310	18	341	73	479	193	399	420	300	289	157	363	344
ENSG00000010318	70	149	108	197	186	313	256	304	144	189	127	175
ENSG00000010319	4	75	9	18	5	4	53	9	51	81	1	2
ENSG00000010322	1605	2996	1232	4759	3372	3050	4119	2970	2220	2965	324	1567
ENSG00000010327	1312	4906	2509	6915	5307	16	1291	739	1950	5456	327	961
ENSG00000010361	70	97	76	139	263	308	296	156	239	170	174	215
ENSG00000010379	2	0	10	3	9	6	11	11	14	7	8	9
ENSG00000010404	7533	13005	9389	11679	9893	10788	10083	11128	3336	7650	2077	8274
ENSG00000010539	1207	426	3238	410	1054	628	391	614	242	309	600	435
ENSG00000010610	396	5526	893	10405	5211	4052	8874	3135	3989	10409	345	1725
ENSG00000010626	72	48	44	66	82	156	203	235	152	101	155	174
ENSG00000010671	3601	2008	1308	2285	1704	1453	2203	1055	1527	3125	694	543
ENSG00000010704	39	106	117	163	145	134	194	139	262	275	261	156
ENSG00000010803	107	414	169	477	326	701	600	557	280	377	31	197
ENSG00000010810	956	11113	3849	18128	6323	11386	12676	8913	4682	8130	1726	4357
ENSG00000010818	1243	5822	11069	5339	2805	5650	5319	4095	1459	2961	613	712
ENSG00000010932	0	1	5	4	2	4	9	7	7	3	7	7
ENSG00000011007	506	2069	510	1662	1975	2637	1593	1908	737	1252	228	417
ENSG00000011009	1804	1447	1476	2181	1226	2560	1684	1977	1590	1425	661	1089
ENSG00000011021	355	1326	1471	2278	1793	1211	1368	1187	521	1532	675	1065
ENSG00000011028	4	46	11	40	65	133	80	101	57	76	11	51
ENSG00000011052	18	31	33	17	13	38	23	9	18	5	0	8
ENSG00000011105	21	142	257	203	46	17	412	27	184	209	69	67
ENSG00000011114	258	422	297	338	529	544	665	711	416	460	240	395
ENSG00000011132	295	571	341	754	716	1584	991	1523	775	668	288	563
ENSG00000011143	39	110	72	171	193	549	376	428	229	233	269	256
ENSG00000011198	4832	753	2284	1007	2783	507	728	503	541	904	2140	1939
ENSG00000011243	1905	2778	1192	3328	2980	3054	3509	2748	2707	2627	552	959
ENSG00000011258	739	1139	750	1655	1275	1197	1944	1227	622	1335	212	464
ENSG00000011260	1075	741	888	1111	1518	1531	1007	1214	665	917	110	592
ENSG00000011275	1166	2781	1351	4180	2187	4695	4047	4492	2310	2613	1353	1979
ENSG00000011295	137	1079	365	1224	1560	1520	1464	1422	1272	1440	1051	1724
ENSG00000011304	3115	9112	4046	9996	7502	11846	8988	7992	4713	7723	801	2761
ENSG00000011332	15	17	16	16	21	18	31	25	54	23	65	72
ENSG00000011376	132	571	132	560	393	838	539	572	293	411	139	183
ENSG00000011405	690	1855	2154	2532	2648	1336	1359	1347	714	1125	734	987
ENSG00000011422	3992	5275	9024	4631	16681	1374	5194	4938	1597	9098	7007	11937
ENSG00000011426	325	191	116	94	28	572	44	117	51	27	14	19
ENSG00000011451	316	1065	282	1083	850	1708	1512	1290	692	1233	85	294
ENSG00000011454	598	1485	1272	1853	1077	1478	1447	1356	560	1265	317	309
ENSG00000011465	1	11	9	6	19	7	10	20	18	17	22	37
ENSG00000011478	34	236	122	344	329	385	322	440	524	241	548	438
ENSG00000011485	138	581	289	928	622	2241	1627	1203	858	1179	78	347
ENSG00000095713	707	990	413	1469	648	1166	1457	924	629	799	301	572
ENSG00000011566	78	690	279	396	677	354	442	460	178	408	54	166
ENSG00000011590	15	502	32	90	59	799	161	203	214	87	5	62
ENSG00000011600	27015	9971	14709	9200	13856	624	5663	3325	5158	10070	2312	8760
ENSG00000011638	58	128	109	140	192	257	219	196	227	207	180	203
ENSG00000012048	116	247	141	228	289	1308	376	543	546	278	865	490
ENSG00000012061	300	1158	436	1405	1340	1909	1907	1666	1220	1595	1035	1257
ENSG00000012124	189	1062	133	446	1092	3353	2470	1624	1188	857	672	758
ENSG00000012171	36	34	83	54	121	9	19	32	18	26	104	103
ENSG00000012174	101	297	130	313	159	465	298	348	174	226	69	97
ENSG00000012211	244	165	119	279	197	315	262	223	164	274	150	139
ENSG00000012223	25853	15762	21913	617	140	8	377	903	40	175	288	886
ENSG00000012232	1296	1071	1253	1531	1150	1164	1218	941	758	965	722	815
ENSG00000012504	1	4	2	1	9	1	3	5	3	2	10	4
ENSG00000012660	7722	7336	6808	6025	6394	6086	4492	4104	1690	3911	631	1804
ENSG00000012779	7220	1019	3819	2528	2369	461	606	434	468	1071	14	222
ENSG00000012817	13	2579	449	8	12	3270	5015	2780	247	2864	23	28
ENSG00000012822	2972	2087	1932	3759	2311	2734	4682	2744	1630	2897	281	757
ENSG00000012963	515	1069	574	1289	476	2061	1180	1499	568	874	60	282
ENSG00000012983	210	1517	792	1651	1283	1188	1500	1079	487	982	337	530
ENSG00000013016	88	348	254	410	166	394	1082	238	344	523	112	101
ENSG00000013275	646	966	638	846	1245	1535	784	1130	570	659	234	679
ENSG00000013288	2481	2710	1931	2912	2354	2534	3079	2244	1161	2739	471	756
ENSG00000013293	13	21	31	51	66	40	73	70	120	63	219	158
ENSG00000013297	8	20	17	6	47	18	24	22	39	12	116	50
ENSG00000013306	351	1461	1610	1561	3466	3499	2003	2820	2091	1442	806	2218
ENSG00000013364	11627	7001	5577	5753	6684	8207	6023	6397	5246	8625	1596	3112
ENSG00000013374	2168	3263	5669	3827	4036	6354	3537	8526	1652	4194	756	1416
ENSG00000013375	218	733	445	783	824	757	866	1145	679	547	791	713
ENSG00000013392	21	138	28	123	82	234	184	316	158	103	98	87
ENSG00000118004	18376	6540	6835	7652	27404	4796	9730	4800	3775	6789	536	3796
ENSG00000013503	63	158	79	178	222	308	289	210	107	186	32	39
ENSG00000013523	68	865	129	630	339	1119	1157	1064	413	724	39	178
ENSG00000013561	573	676	622	911	496	1252	821	1112	580	560	373	451
ENSG00000013563	2757	1224	987	1368	1310	758	808	760	407	1083	30	254
ENSG00000013573	65	837	136	623	269	1635	2636	1162	1711	902	525	450
ENSG00000013583	174	411	264	557	583	332	379	563	307	670	119	265
ENSG00000013588	6	27	19	29	100	61	66	135	188	44	420	229
ENSG00000013619	3	131	15	56	41	169	100	160	32	50	3	26
ENSG00000013725	115	7115	1487	9453	2967	8893	8172	6327	5251	4997	3279	6796
ENSG00000013810	3699	2240	1645	3476	2248	5012	3187	2971	2093	2779	560	1384
ENSG00000014123	987	1886	729	2109	1175	1852	1839	2009	710	1077	251	540
ENSG00000014138	61	358	243	385	189	1327	477	937	434	328	205	310
ENSG00000014164	1452	843	1410	932	761	1042	1171	1030	546	1075	193	509
ENSG00000014216	8086	3139	2654	3898	3478	3960	4939	3136	2866	4770	520	1345
ENSG00000014257	2303	926	637	732	694	8	253	64	115	476	101	214
ENSG00000014641	925	1634	671	1533	1154	3226	1727	2198	1270	1609	89	559
ENSG00000014824	1083	1547	922	1351	943	2081	1473	1599	702	1277	190	504
ENSG00000014914	93	774	315	1064	1516	48	402	133	281	1330	36	154
ENSG00000014919	1075	636	383	647	482	1698	1091	1351	571	894	149	308
ENSG00000015133	587	6098	1115	7482	4643	4748	9812	4165	3191	6168	714	2296
ENSG00000015153	564	1064	836	1235	1700	1138	1115	997	1018	860	1190	1771
ENSG00000015171	277	1584	565	2032	1188	2427	2844	2245	784	1384	103	254
ENSG00000015285	11885	5854	7831	5886	7181	4032	6867	3849	3489	7300	1061	3153
ENSG00000015475	3801	5911	8189	2832	6588	1450	1824	1645	1029	2880	916	3830
ENSG00000015479	6981	14574	8264	15371	15320	11176	10966	9464	5014	8802	2582	6885
ENSG00000015532	96	397	127	705	393	1133	1051	903	788	698	1574	1088
ENSG00000015568	17	351	65	198	969	681	334	759	334	175	903	1000
ENSG00000015676	291	839	267	1175	916	2379	2246	1923	1093	1529	175	493
ENSG00000016391	113	92	22	45	27	275	88	163	116	124	202	147
ENSG00000016864	305	621	176	554	412	1419	916	1325	571	622	58	161
ENSG00000017260	1318	1929	1105	1465	1581	2366	1928	1985	740	1675	282	763
ENSG00000017483	66	376	233	374	280	743	522	408	592	353	90	242
ENSG00000135597	3661	1740	2077	2620	2452	4003	3228	3094	2602	2758	1471	1883
ENSG00000163820	127	1693	638	1098	1290	930	1413	1337	886	1708	463	700
ENSG00000018280	24026	6315	9847	9733	12817	126	5275	1359	3779	13513	3617	5397
ENSG00000018408	6	16	13	24	24	225	55	136	43	37	52	52
ENSG00000018510	856	1651	1097	2048	1283	1803	1516	1198	748	1774	266	444
ENSG00000018610	311	788	555	865	577	985	499	841	629	700	699	765
ENSG00000018625	5	11	6	9	20	8	28	19	66	10	134	106
ENSG00000018699	54	404	78	317	302	708	538	573	305	343	62	127
ENSG00000018869	10	48	42	76	58	133	100	189	37	41	7	11
ENSG00000019102	11	251	203	313	129	2	650	16	338	393	167	150
ENSG00000019144	32	183	78	136	198	212	184	184	276	142	934	498
ENSG00000019169	263	586	299	677	483	2	66	39	266	675	137	198
ENSG00000019485	21	303	109	454	240	492	429	398	129	250	26	39
ENSG00000019505	2	1	7	4	6	15	23	14	31	8	45	40
ENSG00000019582	7890	154242	56624	90021	103494	80756	106716	85265	45488	143178	15231	55594
ENSG00000115904	6242	67	270	266	107	8	67	11	50	239	2	82
ENSG00000019995	1774	1803	1870	2053	3082	1595	1275	1527	373	821	188	1009
ENSG00000020129	76	439	83	431	379	1497	592	856	383	477	9	52
ENSG00000020181	22	35	34	232	236	16	75	12	28	213	7	21
ENSG00000020256	54	244	70	394	219	444	384	366	223	300	137	140
ENSG00000020426	62	270	155	275	243	459	305	330	195	197	17	88
ENSG00000020577	19	177	213	105	330	283	150	274	204	1067	131	135
ENSG00000020633	1401	24739	5037	24875	12787	16916	19541	15356	9461	11728	3607	28088
ENSG00000020922	200	794	393	1283	891	1440	1553	1214	836	1030	573	533
ENSG00000021300	10	257	44	237	221	717	788	702	481	384	85	211
ENSG00000021355	75855	8383	25201	8332	8284	4933	4749	4376	2734	6832	1336	5118
ENSG00000021461	3	8	6	5	16	15	14	15	13	14	63	41
ENSG00000021488	5	11	3	12	19	13	30	20	51	16	92	71
ENSG00000021574	1400	1219	710	1432	1183	1141	1170	1058	693	1138	342	510
ENSG00000021645	2	9	6	7	12	15	9	22	27	20	67	41
ENSG00000021762	167	874	572	2290	1321	449	2342	344	573	1584	45	320
ENSG00000021776	926	2387	896	2764	1770	2081	2259	1834	1010	1830	448	651
ENSG00000231852	34	19	28	18	31	21	33	32	53	26	103	77
ENSG00000022277	6728	2865	4710	2446	3534	2433	2127	2267	1352	2254	356	1507
ENSG00000022556	21	96	6	240	55	46	50	43	150	49	68	115
ENSG00000022567	1043	716	1692	741	1898	750	528	712	205	601	496	1269
