Unnamed: 0	GSM4210635	GSM4210636	GSM4210639	GSM4210640	GSM4210643	GSM4210644
ENSG00000019169	118	90	97	210	199	307
ENSG00000019485	110	82	142	164	146	168
ENSG00000019582	51461	43753	114294	119664	117069	120945
ENSG00000115904	53	384	51	881	90	892
ENSG00000019995	502	746	520	895	488	741
ENSG00000020129	691	492	895	850	1018	741
ENSG00000020181	26	45	37	118	63	183
ENSG00000020256	52	180	66	271	59	260
ENSG00000020426	48	56	51	113	42	116
ENSG00000020577	184	475	213	839	328	881
ENSG00000020633	835	2469	1376	4796	1036	3558
ENSG00000020922	275	527	257	710	244	738
ENSG00000021300	26	16	80	158	34	66
ENSG00000021355	2104	1889	1559	2111	1884	2455
ENSG00000021461	3	1	7	7	4	8
ENSG00000021574	373	917	316	851	340	918
ENSG00000021645	2	1	1	3	4	7
ENSG00000021762	169	468	163	763	277	871
ENSG00000021776	947	1115	989	1201	891	1218
ENSG00000022277	1286	2129	1228	2223	1409	2529
ENSG00000022556	183	333	127	203	37	38
ENSG00000022567	82	593	158	1244	165	1262
ENSG00000022840	2537	2455	2622	2953	3307	2946
ENSG00000022976	94	161	90	238	84	274
ENSG00000023041	1032	842	1053	1204	1162	1217
ENSG00000023171	23	168	28	167	15	255
ENSG00000023228	989	1264	717	1268	757	1319
ENSG00000023287	1223	1369	1146	1550	1160	1346
ENSG00000023318	1993	1500	2113	2035	2016	2065
ENSG00000023330	8534	5555	5134	4425	7271	6659
ENSG00000023445	14395	1323	8052	1988	8734	2018
ENSG00000023516	720	1972	548	2655	576	2787
ENSG00000023572	292	511	297	551	283	611
ENSG00000023608	172	115	222	186	297	185
ENSG00000023697	581	854	288	796	372	784
ENSG00000151304	2022	1566	1838	1905	2188	1947
ENSG00000023839	9	18	23	12	15	21
ENSG00000023892	226	840	454	2055	259	1525
ENSG00000023902	3880	7349	2674	7091	3429	7490
ENSG00000023909	3227	527	5468	475	6587	593
ENSG00000024048	1094	1638	904	1953	918	1926
ENSG00000024422	27	9	33	6	38	4
ENSG00000024526	11	5	11	23	5	11
ENSG00000024862	234	518	216	577	224	665
ENSG00000025039	872	1790	1021	1981	1249	2237
ENSG00000025156	109	153	147	214	117	266
ENSG00000025293	871	801	819	1172	857	1145
ENSG00000025423	2	6	8	14	4	9
ENSG00000025434	2554	2655	2291	2687	3719	3884
ENSG00000284194	4349	5034	4999	8536	6113	8565
ENSG00000025770	460	712	594	1039	569	1002
ENSG00000025772	667	513	504	571	578	604
ENSG00000025796	1442	1556	1700	2048	1621	2249
ENSG00000025800	1754	1591	1468	2056	1753	2136
ENSG00000026025	120617	43780	119800	48838	128319	59612
ENSG00000169710	264	287	273	253	153	241
ENSG00000026297	2138	3851	5179	11007	4308	9214
ENSG00000026508	55675	10963	43530	10165	49673	11306
ENSG00000026559	20	2	62	67	28	54
ENSG00000026652	609	1038	612	1528	459	917
ENSG00000026751	43892	7131	40034	5601	37997	6283
ENSG00000026950	315	762	817	2128	440	1460
ENSG00000027001	231	400	106	361	174	484
ENSG00000027075	461	708	677	1293	435	792
ENSG00000027697	1770	3847	1500	3630	2101	4858
ENSG00000027847	263	453	215	682	333	628
ENSG00000027869	14	9	137	157	36	50
ENSG00000028116	464	480	390	457	351	481
ENSG00000028137	15817	19976	10249	19449	15801	21746
ENSG00000028203	905	835	808	880	962	913
ENSG00000028277	2370	397	1829	788	2952	1084
ENSG00000028310	739	651	805	1001	849	903
ENSG00000028528	2493	4174	1946	4174	2357	5169
ENSG00000028839	124	137	146	264	160	182
ENSG00000029153	703	163	263	134	391	224
ENSG00000029363	2557	2765	2590	3767	2372	3253
ENSG00000029364	1461	1736	1204	1728	1399	1966
ENSG00000029534	23	26	60	91	18	39
ENSG00000029639	118	134	91	243	65	217
ENSG00000029725	1476	1485	1712	2116	1619	2256
ENSG00000029993	197	267	166	358	203	354
ENSG00000030066	845	815	721	1389	738	954
ENSG00000030110	1396	1655	902	1750	1157	1964
ENSG00000030419	13	72	100	244	24	80
ENSG00000030582	30640	50081	40555	91618	48195	83568
ENSG00000031003	1573	3419	1397	2894	1395	3345
ENSG00000031081	5819	2481	4313	1871	5644	3031
ENSG00000031691	32	58	45	91	32	90
ENSG00000031698	1587	1899	1632	2490	1803	2428
ENSG00000031823	723	1027	861	1731	1037	1501
ENSG00000032219	593	1020	412	1299	404	1322
ENSG00000032389	218	364	185	466	205	435
ENSG00000032444	2350	4643	1931	5340	2261	5702
ENSG00000032742	41	76	61	123	39	118
ENSG00000033011	338	690	337	780	345	857
ENSG00000033030	572	581	546	798	732	852
ENSG00000033050	703	573	851	595	961	718
ENSG00000033100	1198	1646	1588	2531	1870	2692
ENSG00000033122	18	5	15	9	13	17
ENSG00000033170	22	51	42	117	55	111
ENSG00000033178	1196	832	1041	1080	1228	1229
ENSG00000033327	1814	1178	1691	1777	2040	2077
ENSG00000033627	1941	3029	1300	3279	1897	3805
ENSG00000033800	1212	1756	1067	2040	1168	2228
ENSG00000033867	1365	1142	1291	1440	1385	1469
ENSG00000034053	11	9	94	101	29	73
ENSG00000034152	7027	3390	6658	3106	7411	3385
ENSG00000034510	15365	16413	14299	19769	14595	22054
ENSG00000034533	91	112	113	224	105	198
ENSG00000034677	2978	1962	1767	2025	1755	1973
ENSG00000034693	87	126	123	241	116	201
ENSG00000034713	1293	1610	1038	1597	1069	1521
ENSG00000035115	160	285	203	421	203	388
ENSG00000035141	314	575	365	990	310	761
ENSG00000035403	1055	2658	754	1674	762	2234
ENSG00000035499	12	8	27	25	27	15
ENSG00000035664	14	30	14	46	16	32
ENSG00000035681	2313	1697	2091	1667	2687	1832
ENSG00000035687	1492	1477	1776	1496	1870	1514
ENSG00000035720	11	22	16	59	16	34
ENSG00000035862	9765	18098	7036	18631	8865	22009
ENSG00000173638	302	702	264	857	233	837
ENSG00000036054	1453	1363	1056	1223	1220	1250
ENSG00000036257	1547	1747	1539	1808	1843	2072
ENSG00000036530	37	20	32	27	19	22
ENSG00000036549	507	662	574	843	572	972
ENSG00000036672	284	2645	222	2315	292	2858
ENSG00000036828	2	7	3	1	3	1
ENSG00000037042	50	142	31	138	76	180
ENSG00000037241	180	287	178	243	181	308
ENSG00000037280	12	5	37	102	9	21
ENSG00000037474	2459	1466	2706	1922	2692	1893
ENSG00000037637	1237	628	752	764	959	777
ENSG00000037749	587	769	521	785	580	886
ENSG00000037757	93	262	147	596	42	203
ENSG00000037897	626	277	727	347	849	355
ENSG00000038002	522	719	382	668	369	586
ENSG00000038210	1546	568	1254	707	1192	769
ENSG00000038219	1326	1505	1086	2082	1097	2005
ENSG00000038274	1290	2498	1279	3005	1117	2608
ENSG00000038358	1267	1617	1319	2374	1552	2196
ENSG00000038382	3155	3079	2361	3419	3319	3470
ENSG00000038427	250	886	382	1382	471	1823
ENSG00000038532	408	573	471	781	529	800
ENSG00000038945	9581	15332	4541	9311	6266	13599
ENSG00000105325	3	7	8	13	2	11
ENSG00000039123	1083	1278	989	1336	1032	1602
ENSG00000039139	2	3	3	4	2	4
ENSG00000039319	4999	2293	6791	1970	6688	2406
ENSG00000039523	1637	1737	1664	2341	2224	3102
ENSG00000039560	819	1015	1073	1818	950	1377
ENSG00000039650	437	638	375	810	529	903
ENSG00000040199	858	397	714	504	771	483
ENSG00000040275	101	152	130	191	119	231
ENSG00000040341	190	281	143	392	220	442
ENSG00000040487	666	1833	706	1610	1083	2260
ENSG00000040531	934	2648	1188	2802	1423	3082
ENSG00000040608	91	377	70	495	104	447
ENSG00000040633	691	1259	616	1469	727	1484
ENSG00000040933	491	1476	565	2745	505	2148
ENSG00000041357	2026	1661	1939	2034	2191	2338
ENSG00000041515	3	2	3	11	3	6
ENSG00000041802	527	718	566	982	700	888
ENSG00000041880	178	250	90	265	169	330
ENSG00000114854	1328	21	236	3	332	16
ENSG00000041988	167	223	157	245	229	287
ENSG00000042062	121	45	124	43	103	53
ENSG00000042088	173	330	234	415	229	466
ENSG00000042286	1390	935	2130	1024	2280	1136
ENSG00000042317	1	72	14	175	6	176
ENSG00000042429	849	730	742	835	854	854
ENSG00000042445	727	1373	412	993	770	1493
ENSG00000109805	16888	19620	14236	22718	16547	22462
ENSG00000042753	2201	3508	1990	4075	2423	4434
ENSG00000042832	14	2	8	18	5	25
ENSG00000042980	1863	2653	1920	3678	2394	5108
ENSG00000043093	1622	995	1480	976	1568	1298
ENSG00000043143	846	1101	997	2852	882	1872
ENSG00000043462	2260	1762	2461	2526	2888	2633
ENSG00000043514	95	207	111	367	132	357
ENSG00000044090	400	740	235	766	338	680
ENSG00000044115	7058	5881	5720	5447	6039	5958
ENSG00000044446	342	575	387	894	411	869
ENSG00000044459	495	163	323	131	360	218
ENSG00000044574	15119	9354	24151	12377	29268	13721
ENSG00000046604	11	2	3	4	10	5
ENSG00000046647	159	173	92	231	110	239
ENSG00000046651	290	423	440	813	344	553
ENSG00000046653	9	14	17	38	6	25
ENSG00000047056	1024	1501	802	1702	1065	1842
ENSG00000047188	437	399	500	654	490	727
ENSG00000047230	47	98	32	88	60	130
ENSG00000047249	4151	5196	3362	5253	3554	5530
ENSG00000047315	2247	2440	2075	3000	2215	2716
ENSG00000047346	177	605	325	1218	188	943
ENSG00000047365	692	984	789	1170	657	943
ENSG00000047410	1755	1987	1752	2662	1598	2592
ENSG00000047457	1	1	3	2	8	10
ENSG00000047578	229	425	195	507	239	444
ENSG00000047579	120	280	146	410	171	445
ENSG00000047597	3	6	3	7	2	5
ENSG00000047621	433	520	402	618	367	710
ENSG00000047634	782	493	812	736	768	640
ENSG00000047644	262	325	360	738	385	776
ENSG00000047648	16	104	11	63	10	127
ENSG00000047662	9	2	9	18	11	10
ENSG00000047849	3830	2288	3143	2543	4044	3090
ENSG00000047932	630	859	690	1166	678	1132
ENSG00000048028	271	422	174	480	208	557
ENSG00000048052	1557	695	857	641	984	702
ENSG00000048140	1084	2435	983	3177	1368	4024
ENSG00000048162	762	179	943	259	1196	270
ENSG00000048342	36	77	19	61	31	52
ENSG00000048392	574	1621	503	1730	575	1739
ENSG00000048405	1052	710	1070	952	1174	976
ENSG00000048471	543	889	781	1406	681	1559
ENSG00000048544	600	658	515	771	538	875
ENSG00000048649	959	912	801	1332	900	1259
ENSG00000048707	1346	1280	1221	1833	1302	1893
ENSG00000048740	653	2060	1046	3577	667	2843
ENSG00000048828	3474	4647	2601	5443	3337	6052
ENSG00000048991	228	338	199	477	168	479
ENSG00000049089	462	694	360	858	342	576
ENSG00000049130	345	18	431	22	666	99
ENSG00000049167	150	187	127	234	140	263
ENSG00000049192	4	35	2	21	7	23
ENSG00000049239	5045	6125	2120	4391	2769	5218
ENSG00000049245	3017	3351	2270	3364	2755	4320
ENSG00000049246	279	596	235	643	296	700
ENSG00000049249	2636	145	1375	109	1736	187
ENSG00000049449	2915	732	3186	1072	4079	1266
ENSG00000259120	1	3	5	8	1	6
ENSG00000049541	218	334	218	415	220	374
ENSG00000049618	584	983	761	1646	560	1526
ENSG00000049656	1595	1937	1462	2765	1761	2436
ENSG00000049759	545	125	872	197	1347	333
ENSG00000049768	8	7	25	11	9	24
ENSG00000049769	43	74	48	147	73	85
ENSG00000049860	7962	13064	5872	13883	7351	14925
ENSG00000049883	62	136	38	160	56	184
ENSG00000050130	555	1191	383	1159	470	1382
ENSG00000050327	69	47	71	49	75	100
ENSG00000050344	261	207	173	262	368	471
ENSG00000050393	724	923	585	923	611	1029
ENSG00000050405	867	1566	282	1050	385	1190
ENSG00000050426	319	496	393	778	373	875
ENSG00000050438	195	709	247	873	310	1064
ENSG00000050730	2909	2	2277	4	3764	12
ENSG00000050748	524	726	521	1064	457	968
ENSG00000050767	442	752	550	1473	646	1391
ENSG00000050820	1622	1009	620	442	967	1051
ENSG00000051009	978	626	703	934	791	875
ENSG00000051108	1938	3183	1577	3978	1903	3798
ENSG00000051128	458	654	874	1434	1043	1533
ENSG00000051180	23	30	36	56	19	54
ENSG00000122008	13	21	19	46	7	30
ENSG00000051382	1377	2898	1050	2578	1202	2771
ENSG00000051523	11262	12915	16069	23142	19491	22135
ENSG00000051596	243	608	243	791	201	613
ENSG00000051620	537	930	555	1145	541	1216
ENSG00000051825	133	129	184	324	112	227
ENSG00000052126	77	69	74	114	48	96
ENSG00000052723	229	522	274	952	239	714
ENSG00000052749	1127	899	1220	810	1620	1017
ENSG00000052795	7924	7752	8394	4870	8765	5378
ENSG00000052802	5328	4900	2725	2774	3999	4019
ENSG00000052841	730	976	719	1336	701	1355
ENSG00000053254	923	2035	909	3332	882	3152
ENSG00000053328	2	2	8	14	2	4
ENSG00000053371	1459	2830	871	2142	1192	2600
