GeneID	GSE16250_GPL570_MTB_control_blood_PBMC_up.tsv	GSE34151_GPL10558_MTB_control_blood_dendritic_cell_up.tsv	GSE63548_GPL10558_LNTB_control_lymphnode_lymphnode_up.tsv	GSE83456_GPL10558_EPTB_control_blood_up.tsv	GSE83456_GPL10558_PTB_control_blood_up.tsv	GSE139871_GPL10558_MTB_control_blood_monocyte_up.tsv
10075	0.19168110057848464	0	0	0.775144076607809	0	0.11210137723379976
10076	0	0	0	0	0.48554514861663867	0.008884866299978533
10077	0	0	0	0.2595772154261766	0.3112232602729828	0.0253605174379401
10078	0	0	0.013103511925015562	0	0.08375855125738463	0
10079	0	0.06052227870593274	0.08233960216137381	0	0.35660435468719553	0.0029790013626753158
1008	1.9821541212153324	0	0	2.096590115633757	0	0
10081	0	0.020988710981297894	2.225007538488556	0	0	0.19206876625859337
10082	0	1.163297704013769	1.2953269175064537	0	0.48554514861663867	0
10083	0	0	0.11007380534725247	0	0	0.04962345216376489
10084	0	0.04905692844159093	0.007458679535640611	0	0	0.7944489679319595
10085	0.8501201182501528	0.023467445872745078	0	0.5713628363717795	0	0.21711890434686687
10086	4.817104034146901	0	0.05695253747220125	0	0.48554514861663867	0.007816299018854167
10087	0.7264719407915489	0.008628564629437951	0	0.139052569823909	0	0.06946009511822271
10089	0	1.467473724986219	0	0.0538120001340352	0.3127108306305071	0.07231332355408371
10090	0.5281774176161719	0	0	0	0	0.00615153136556278
10092	0	0	0	0	0	0.02681763215126653
10093	0.5559165302745868	0.001138115401614112	0.006413579635987049	0.7334246305189056	0	0
10094	0	0	0	3.285700949263304	3.642291875822513	0.06933385325975439
10095	0	0.15253880955347565	0.16348778405062847	0	0	0
10096	0.3688607950232684	0	0	0	0	0
10097	0	0.04619101719344962	0.03074185703747261	0.24137578265327075	0	0
10098	0	0.04619101719344962	0.03074185703747261	0	0.8210820740458793	0
10099	10.619670605856552	0.01270325721479515	0.009166468063232458	0	0.004968586566408417	0
101	0	0.0049497244084739656	0	0	4.545998251643852	0
1010	0.8002888668434438	0.06663843788758173	0.7787968018684174	0	0	0
10100	0.4893730444155189	0	1.2187468628637577	1.7450507606783887	3.180354047937006	0
10101	0	0.01183995629618484	0	5.953187054885983	10.330692535994087	0.24792758015626992
10102	0.9084084371138834	0.007956681443568342	0	0.8044349286045427	0.6640687126565934	0
10103	0	0.01183995629618484	0	0.07164074958197819	0.454194172024916	0.1423150927615173
10105	0.3312617691899451	0.005634024019665271	0	0.2347702859746185	0.831235660767201	0
10106	0.39246579792497016	0.008419443122627629	0	0	0	0.05772125143331991
10107	0.006456386921255858	0	0	0.17920481975863334	0	0
10109	0.7522763971430484	0	0.07191031511207657	0.3413573801710267	1.146363541867932	0.07601549983946487
1011	0	0	0.017274029009791844	0	0	0
10110	0	0	0.009637810291592053	0.2681690084313876	0.4834909161763628	0.005740743104859641
10111	0	0	0	19.539694124571703	13.52810285114164	0.08618835800220692
10112	0	0	0	3.352483587052442	4.305837378296697	0
10113	0.703597836220901	0	2.453693924423453	0	0.6312436504362378	0.05870617433823758
10114	0	0.05143651663566234	0	0	0.18009812180114393	0.05870617433823758
10116	0	0	0	0	0	0.05870617433823758
10117	0	0.009385937733714683	0	0	0.5719039294372528	0.05558363182411008
1012	0.15386059101765637	0	0.06307711867848853	0	0.17462233796300264	0
10120	0	0.04543356084865336	0.13502000097530942	0.3502266332766122	0.5064109937387811	0.02295195505926137
10121	0	0	0.24375240407158283	3.0080117038319703	2.526588751390563	0.11362730999303794
10123	25.490029452719305	0.12234888534844336	0.0588464756493432	1.146565218605482	0	0.05378080186190462
10124	0	0.11958444500360466	0.05652385533521409	3.0033708436766657	3.281316399397551	0.04553364614213798
10125	0	0.13791136633611145	0.04341529000456035	0.8804796623894459	0	0.07334260114552027
10126	0	0.13791136633611145	0.04341529000456035	0	0	0.04706913274934108
10127	22.125954928010124	0.14107753027809045	0.0376828083632984	0.12665552687856096	0	0.03169114356462896
10128	1.109323786123424	0	0	0.024501310858283665	0.291045505822503	0.04410012261856537
10129	0	0	0.2452758704702334	0.02841480535442975	0.3571501271398221	0.0698759941175724
1013	0	0	0	1.673439803617012	0.8533359778384455	0.04212468652598067
10130	0	0	0.23595818259644036	0.8994130509454008	0	0.008209192451580694
10131	0	0.03273038347990409	0	1.0531015972854076	1.854446569247356	0.007095594297642199
10133	0	0	0.04204522513804862	0	0	0.07251718376641086
10134	0.2644278603206333	0.011381144540419934	0	0.7594134528995873	0.9145023233298558	0.08312719447301758
10135	0	0	0	0	0.2288173287145454	0
10136	0.12526570208481752	1.4935418507700622	0	0	0	0
10137	0	1.0087631791293876e-4	0	2.311210464078822	4.725582207178986	0
10138	0	0.1326285835218004	0.09065908327984948	0	0.48554514861663867	0
10139	0	0.6571539590191919	0.26829029502978635	1.0634893215356187	1.5651676584165757	0.04081669385173405
1014	0.1774057067105167	0	1.603506589750066	0.7205895168278694	0	3.775094407647014
10140	0.46417299087939146	0.4517017211599117	0.213268329461812	2.398753113213303	7.195852840135972	0.061904300498513365
10141	0	0	0.1901151995383139	0.2054974614663987	0.12981576710513654	0
10142	1.669236567840473	0.03925416569593859	0	0	0.2696781476390927	0.07863611339286836
10143	0.29379549094685586	0	0	0	0	0
10144	0	0.040538744954255135	0.13701012028928705	0.7676731858950974	0.3866664956083117	0.05675785520807752
10146	0	0.2808706860958059	0	0	0.48554514861663867	0.05442200018837606
10147	0.13405437219017768	0	0	0.6715429440048952	0	0.06331350685748338
10148	0	0.04222352436798349	0.010814280489506334	0	0	0.06331350685748338
10149	0	0.14358499034925198	0	0	0	0.059654192845889575
1015	0	2.052769735816093	0	0	5.029753378054664	2.1983918967261964
10150	0	2.779818606752915e-4	0.04142001766092185	0	0	0
10152	0.5633755659552849	0.18891655636248217	0	0	0	0
10153	0	0	0.0666462690324221	0.08654649787892665	0.8837861725925935	0.050792980627502815
10154	0.008871713923829128	0	0.5759788020677575	1.285106515810577	0.4025423217378668	0
10155	0	0.023620122176951537	0	0.035909854399989616	0	0.009581488877694389
10156	0.4660877037061226	0	0.270691595852637	0	0.48554514861663867	0
10157	0	0	0.4345213560165848	0.263570192955797	0.4673804973335681	0.00448445553373375
10159	0	0.0446930070321756	0.29620548325067586	0	0.0916418399003066	0.01898830722342142
1016	0	0.05531719411936531	0	1.6100195375964528	0	0
10161	0.22006056874712865	0.1907876332064493	0.01980407954117744	1.5194413532915252	0.5932478440288474	0.238169057116139
10162	0	0	0.07519655562791605	0	0.6619844927391355	0
10163	1.1211724925614193	0	0	2.201968705934456	6.066348828916579	0.3270615699389683
10164	0.012147940844415728	0	0.2809313239241342	0	1.335675273045914	0
10165	0	0.005451086792446935	0.03807035160974205	0	0	0.007098272339609416
10166	0	0.001079175787896347	0.01888069536011902	0	0	0.14566012105694617
10168	0.043624668643636094	0.005812534142409287	0	0	0	0.1848784427334764
10169	0	0	0	0	1.2721119594220025	0
1017	0	0	0	2.869946455313632	3.625713657628461	0
10170	0	0	0	0	0.48554514861663867	0.0468352219556536
10171	0	0	0.00956122729908404	0	0	0.7283914954657865
10172	4.128702009099264	0	0	1.5562468876676496	1.981556577528763	0.16537664892838588
10174	0	0.08307189000570281	0.3826384054691228	0	0.48554514861663867	0.12843294608156886
10175	0	0.07282975674717962	0.3154396991891375	0	0.48554514861663867	0
10179	0	0.4808295009038561	0	0.5523887639981793	0.34127205362047686	0
1018	0.11711369851275875	0	0.07121688464612341	3.5616855349371384	1.5193843411146204	0.05457235655744209
10180	0	0	0.04349039641654298	0.11058291950211864	0	0
10184	8.639849968670003	1.1638138174673904	0.11519516012956788	0.2647272535379117	1.0010814435653943	0
10186	0.031599300882939926	0	0	0.05464983180196015	0.291045505822503	0
10188	0	0	0.02866437651794257	0.17156898538435938	0	0.060031674300285776
10189	0	0	0	3.5797795872707048	4.521508017576456	0
1019	0	0.009684703950890453	0.0811903357138937	3.693337404286725	3.292504034770781	0.07381605609606895
10190	0	0.024294219681900653	0	0.06450506761023367	0.366701087895302	0.18902170275065744
10193	0	0	0	0	0	0.17410451576336194
10194	0	0.11739908117487284	0	0	0.3939920877309404	0.1858606390838482
10195	0	0	0.8121646649322265	3.249603774263385	0.9440306443251608	0.1939626555664855
10196	0	0	0.855083563854927	0.35873586909690225	0.9909317711686418	0.1100185763102446
10197	0.1904462572647664	0	0	0	1.7301314930984697	0
10198	1.0468021166783927	0.44738238556292653	0	0	0	0
10199	1.6430116819129896	0	0	8.442925508018327	10.866926097589722	0.03843610849422552
102	0	0.006079766268789671	0	1.579184480991768	1.1966933413466911	0.05952331565810714
1020	0	0	0.21988965082074985	2.164512074222501	0.805179828543501	0.12815282438456713
10200	0	0	0.14296833247367524	0	0.22154931582543025	4.796453536246095
10201	0	0.09461646483435082	0.8235875252403346	0	0.045133375850515134	0.0893598249234357
10202	0	0.09531101932589858	0.2887141308047205	0.16518204436384432	0	0.0779997678094429
10203	0	0	0.44138831771400033	1.3902435137671614	3.8058947132405696	0.001755988000214287
10204	0	0	0.4704747656413736	0	0	0.03137292234658164
10205	0.45593555821570586	0.04221577215649749	0	0	0	0.773758461573447
10206	0.4110979737916383	0	0	2.9610557894661413	6.819646301075458	0
10207	0.08134029218364891	0	0	0.8399460603259561	1.6407138067656692	0
10209	0	0	0	0	0.5094150677173797	0
1021	3.017410291322101	0	0	0	0	0
10210	0	0	0	2.218350531797369	1.374912600842845	0.07086517072387205
10211	0	0	0.4350565137917168	1.102006174268951	0.6004119502813112	0.025694434616977624
10212	0	0	0	0.4227855442650077	0.3014876982154937	0.19506624614992352
10213	0.4333233352165173	0	0.33030303461638444	0.2663990840610768	0.7530811855387538	0.19506624614992352
10214	0.4047618282952716	0	0.029787602038835043	0	0.43788310029424937	0
10215	0	0	0	0.033564952338435594	0.291045505822503	0.08251747663323084
10216	0.24389338771203636	0.2925417054098265	0.7893941107608227	0	0	0.13959384220960414
10217	1.7155011022440725	0.01026131280467102	0	0	0.8120505811287106	0
10218	2.904121554936304	0	1.3599066511274036	2.204165444446285	3.4094587647091807	0
10219	2.340527600604867	0	0	0	0.3699876916794427	0
1022	0.9784919035152132	0.004511640483788874	0.015025762516766406	1.152620140059577	2.666379614642791	0
10220	14.50297880478697	0	0	0	0.48554514861663867	0.01132530299492096
10221	23.263261053328456	0	0	0	0	0
10223	1.91319155170308	0	0	0	0	0
10224	0.08132677379375342	0	0	2.84107525344424	3.2166646325660304	0
10225	10.23873115360052	0.18599264260414605	0	0.19577581370322883	0	0.06061526225611802
10226	0.432360957191376	0.3974696373682232	0.22918851656570327	0	0	0.028969499118571957
10227	0	0	0.04799477497754889	0	5.410764291213287	0.78169605082544
10228	0	0.07592538810784977	0	0	0.36553092523746655	0
10229	0	0	0	0	0.48554514861663867	0
10230	1.5467324668395754	0.00873894025057087	1.0887416361737534	1.2041641677171973	2.864093868782083	0.1493809558506345
10231	0	0.5210697859599911	0.2153633366804477	0	0.5361873366853325	0.030206082040508783
10232	0	0.0227742312772459	0	0	0.1465719513476733	0
10233	1.503736036911814	0.029428888956346797	0.01182280362669602	6.653326194331782	11.89551153023872	0
10234	0	0.01832472014131159	0	0	0.48554514861663867	0
10235	0.5069100634967727	0	0	0	0.6490583350981091	0.07223615829710643
10236	0	0	0.8022237178949974	0	0.035319751299003554	0.2277763570027891
10237	0.7874856644741919	0.12762237182652736	0	0	0	0.01528455818571084
10238	0.4065460309048352	0	0	0.1874169101966505	0	0.05149157819390537
10239	5.683952943581719	0.41859519965017256	0.32376980172048214	0	0.291045505822503	0.694206932973044
1024	0	0.1020349768285278	0.847982225682251	0	0.48554514861663867	0.16920494839341704
10240	0	0.3989839168505671	0.16709304470821457	0	0.4759930309195579	0
10241	0	0	0.1689413356940701	0.6832110230941346	5.005923985676275	0.7227421446364666
10242	0.5038371740259753	0	0.18352977265461048	2.100381295156849	1.1179747897345682	0
10243	0	0.051902142195168643	0	3.5592505146981632	7.550285271428645	0.01893317619427533
10244	2.278336155677099	0	1.0718213403952266	0	0	0
10245	0	0	0.8319596131411151	4.277265522349291	4.36013108490073	0.23656936951935317
10246	0	0	0	0	0.527305987334875	0
10247	0.05925591239795439	0	0.6598571886666309	0.13291654944319253	0.16434428024073466	0.25161148719317694
10248	0.21187300390916497	0	1.3470319347003006	0	0.4091155768465674	0
10249	0.4107079469618808	0.009609752589216649	0	0	0	0.11056200514984084
1025	0	0	0	0.22609363009186237	2.480885362316725	0.05295825902501611
10250	0	0.19398760651175184	0.4706084529429544	0	1.7953299402300944	0
10252	0.17187531689875757	0.07957754331311806	0.367896888559178	0	0.376954804116169	0.13720567002598805
10253	0	0	0.24772177571364476	0.08918896290701772	0	0
10254	0	9.445701591530576e-4	0	0	0	0.008184385406096811
10255	11.612178588173876	0	0	0	0.4684885104057104	0.02937332932632908
10256	0	0.06346168040684153	0.13671540695137022	1.3348000023717643	0	0.013818404696498832
10257	0	0	0	0	0	1.1966758248304803
1026	0	4.057933891163656e-4	0	0	0	0.03834460131954948
10260	0	0	0.06278063280128288	0.10891406730599518	0	0
10261	0	0.2123201798755423	0.5011528892476487	4.578939404433016	12.207672331458705	0
10262	2.604025685600778	0	0	0	0	0
10263	0.20367024012410795	0	0	0.3852953102502236	0.5945647564272851	0
10265	0	0.771205140568858	0	2.0308295260246334	2.441301824182086	0.04859104616958732
10266	1.278139851505085	0	0	0	1.4686352137966447	0.4147018955485376
10267	0	0	0	1.7725027983603967	0	0
10268	0	0	0	2.1655040581833527	1.081510681421089	0
1027	0.5072130873551818	0	0.2175560539086261	1.3541929203100749	0	0.07623996005478761
10270	0	1.8352303491970536	0	0	0.48554514861663867	0
10272	3.8303052221189415	0.023625735814473053	0	0.18460602611004	0.18768759081414652	0
10273	1.8882395180120863	0.09510529182985976	0	0.02495931075431024	0.3079112932098853	0.13648117989028763
10274	0	0.35702871684420856	0.40457203737435066	0.6007794048069963	0	0
10276	0	0.009981880920784504	0	0	0.6495818607099915	0
10277	0	0.03067112759845153	0	1.4901980215615331	0.6463533413804168	0.01736701582383976
10278	0.6785879163448684	0.003648069075106619	0.044452916838418566	0	0	0
10279	0.8166482711295135	0	0.4647388883877235	0	0.6180689602909367	0
1028	0	0	0.4589288012073847	0	0.48554514861663867	0
10280	1.031243614184071	0	0.5518247955687768	1.4051615748394428	0.010423555452951929	0.1057341377191876
10281	0.9965189219062454	0.04349424640845015	0	3.361422465212039	7.831403299191755	0.2608460858363941
10282	0	0	0.013664605628348474	0.3279044449574211	0	0.04108421920142986
10283	2.7678349656798686	0	0.4220681108338491	0.8262621024438568	2.166936154523115	0.11096876516282296
10284	0	0	0.05662734233713496	0	0	0.140493067126724
10285	0	0	0	0	0.48554514861663867	0.363830288748118
10286	0	0.02973458128450024	0.11325407609050853	1.2753893349971246	2.1769008664833827	0.11646347848661748
10287	0	0.003313835573267532	0	0	1.276285749706353	0
10288	0.2242654716651571	0.11701865504030824	0	0	0	0
10289	1.3987819889396416	1.264965455553792	0	1.635674649792639	1.3503300059971892	0
1029	0.8554991181145564	0	0	0	0	0.09873396711291194
10290	0.0563829726429545	0.18811232293831984	0.4304925270115649	0.6363713773393654	0	0.007886170703343853
10291	0.16703566057655622	0	0.5511994460669758	1.1493579994904402	2.028644081719361	0.08090969581420457
10293	0	0.2618502004410659	0.1342956564550024	0	0.4114147929065872	0
10294	1.3265968016321557	0.02972786564819435	0.04866683503409711	0.0379884981459333	0	0
10295	0	0	0	1.546739899993491	0	0.08178669036091102
10296	0	0.6310730190057265	0.5977782321632032	0.6123246809253168	0.2345062721297169	0.09925812580714057
10297	0	0.02050939860359155	0.10014724519944151	0	0	1.196218915810206
10298	0	0	0.051641216623008246	0	0.3253297301369993	0
10299	0	0.056680944380302856	0	0.378354151033127	0.28333352415027324	0
103	0	0.06389239577581377	0	1.3262975553597869	1.3980133870237366	0
1030	0.491950366930584	0	0	0.052738809156067656	0	0.05866245056079699
10300	0	0.008064058082223886	0	1.0860006214480329	3.4315698629744187	0.07941878184515899
10301	1.054063504894324	0	0.3090349256498246	0	0.48554514861663867	0
10302	1.4736252543903705	0	0	0	0	0.12016421875238992
10307	0	0.9316674942204544	0	0	0.13166268986573026	0.06395666866233052
10308	0.6845715686104408	0	0.0112187551231534	0	0.6165963073877654	0.7286078883871123
10309	0	5.501460442903071	0.3268339615661662	0.03906157206568128	0.348010543267342	0
1031	0	0	0.09646494016600404	0	0	0.2907453720653474
10311	0.2645450400399321	0.011107931426838712	0.4873504089814353	0	0	0.12436322804163982
10312	0.07534934846839042	0	0.06414558804961315	2.6604894591477803	5.006930653223864	0
10313	0.22603551710068423	0	0.46092235456084185	0	0	0.09710573345031268
10314	0	0	0	0	0.48554514861663867	0
10316	0.6996694706296871	0	0.3447847247949264	0.8678618157925571	0	0
10317	0	0	0.21512424496998103	4.206543359160228	0	0.002138446272175673
10318	0.359711021025531	0	0	0	0.59740762150418	0
10319	0.041855169727841895	0	0.968991841095876	18.84718786689219	32.02792835735713	0
1032	0	0.2403131333760832	0.1322387018595631	0.687325970905283	1.378281570105058	0.003793325141169257
10320	0.2950503877346131	0	0	0	0.10234508478639448	0.08102349124859545
10321	0	0	0.2446663701342117	0.05326475471344483	0	0
10322	1.3218918486211826	0.5107080717813637	0.41305450666244486	0	0.48554514861663867	0.1173818821504009
10324	1.043531284026033	0	0	1.5296091829225418	0	0
10325	0.6158423094143424	0	0	2.0519151972569256	3.012642894876233	0
10326	0	0	0	0	0.6247844789968267	0
10327	0.7829957690344667	0.8381349305647641	0.6633228796401016	0	0.3190527463761792	0.5292425100223235
10328	0	0	0	0	0	0.05353031283776444
10329	0.09961776102913122	0.011233332066294456	0.09982088785278656	4.682777733715347	2.9825671430314564	0
1033	0	0	0	0	0.4053825108899378	0
10330	0.6116049232603262	0	0.05786036810179342	0	0.15675050302409066	0
10331	0.09449630353238636	0	0	2.7564899854621325	5.735307451000215	0
10332	0.09594334190976972	0.02211591507158614	0	0	0	0.04497087861528496
10333	0.4019084151223858	0	0	0	0	0
10335	0	9.405386736269784e-4	0	0.012141129943942008	2.72648933204714	0.06450210736581234
10336	2.7260599479037264	0	0	0	0.5846274067346361	0
10340	0	0.7177103857263947	0	0	0.5343593284249628	0
10342	0	0	0.17944724032019077	0	0	0
10344	0	0	0.09745467238169594	0	0	0
10345	0.1539574619538835	0	0.036350638775465294	0	0	0.1223943431613672
10346	16.35141752300908	0.07045099369257163	0	0	0	0
10347	0.2073689570671785	0.9014078326320064	0	0.25325011418215504	0	0
10349	0	0.4776364469544108	0	4.6181951452572685	5.441090808144102	0.21539096964339957
10350	0	0	0	0	0.48554514861663867	0
10351	0.19646315846051943	0.033263654227958045	0	3.2435223770470567	0	0
10352	0.8954669765170853	0	0.09183850339321496	3.427905513336111	4.539486917159894	0
1036	1.2067222149328891	0	0	1.6595483193294476	0	0.35675766912695206
10360	0	0.09605459255149446	0	0.4123833324221047	0	0.001864168980380665
10361	2.4492744845655823	0	0	0.3284417647603458	0.13590653276628373	0.01497841004136502
10362	0	0.04971115556975847	0	4.141672253807247	1.4568990396599388	0.32802728687391225
10363	0	0	0	0	0.48554514861663867	0.7282189981048512
10365	0	0	0	0.481506765671346	0.09191020747494	0
10367	3.3038785260111494	1.6632969616423443	0.3114769346912405	0.7629896042117785	0	0
10368	0.10115999583481616	0	0	0	0	0
10369	0	0	0	0.5181897481887601	0	0.00830677155191889
10370	0	0	0	0.06310710858407553	0	0.1624407651515705
10371	0.9392061677075864	0	0	0	0.48554514861663867	0
10376	0.1939611711593112	0	0.45797566579935567	1.2806059336833646	0.2619699733134886	0
10379	0	0	0	0	2.835909864341395	0.104873858147575
10380	0	0.15537798558508653	0.3393152621340292	0	0	1.0745627575557473
10381	0	0.250749957803698	0.08132750597961957	0	0	0.566245408472497
10382	0	0	0	0.9614277970594158	0	0.4521989195687546
10383	1.8425225951885005	0.09063310902873496	0	0	0.27368280615238505	0.01978686374852079
10384	3.065792111114531	4.673948902199779	0	0.614852275964536	0	0
10385	1.0541625300418604	0	0	0	0.3207557413934393	0
10388	0.4188644776407937	0	0	0	0	0.07483864121301002
10389	0	0.03570018337100708	0	0.8491135717310038	1.46894880458336	0.17068789008548113
1039	0	0	5.170992032695613	0.4755683997256611	0.3576159697935747	0.16754933538021177
10390	0	0	0	0	0	0.6860464816497166
10391	1.8439356478606383	0	0	0	0.2722023621921952	0
10392	0.09745771976813804	0.0934375044867547	0.1486096979591134	0.8334632231580813	0.2195106685715167	0.545780510566237
10393	0	0	0	0	1.2859404189224093	0
10394	0	0	0.8369871473160448	0.6687450944924914	1.9611381500468827	0.2335422718574773
10395	0	0	0.1426754385199374	0	0	5.521604054741225e-4
10396	0.6694029883812576	0	0	0	7.351400209014336	0
10397	0	0	0.06751057483210096	0.6397663612110738	3.1573776155419213	0.052244501501124266
10398	9.079458418611418	0	0.08914651222260206	0	0.3090571446794721	0
10399	0	0	0	0	0.021109235905938384	0
104	1.4920502265267483	1.79652009648562	0.4267523519830324	0	0	0
1040	0	0.02483935415036334	0.09404802976156544	0	0	0.15332007739068632
10401	0	0.00406441005978575	0	0	0.48554514861663867	0
10402	0	0.029666184867554526	0.11950856459457498	0.01919642640641772	0	0
10403	0	2.45000208174648	0.07651925335911103	1.1182427552255767	0	0.1744408205693535
10404	0.17766090950262192	0	0.04531133580294178	0.808794167625452	0	0.2722418378487039
10406	0	0	0	0	0.20539435673243445	0.01909127017399842
10407	0	0.9387551276429518	0.3926430338278405	2.3620011428911223	0	2.2495019492899067
10408	0	0	0.3268441442825074	1.1431071591265385	0	0
10409	0.039815617820937496	0	0.07594594316785591	0	1.1098795706585831	0
1041	1.7190633170121998	0.05450765202984503	0.024138711619725417	0.4020437969500657	0.16845139197671943	0.06195171373117125
10410	0	0	0.3999727915386546	0.6345721433845497	0	0.023808715637130592
10411	2.458693973656577	1.2330236332066766	1.2822921462007728	0.0014631587470532723	0	0.05155381610982224
10412	0	0.04121086754465239	0.25934836792593663	0	0.22365591097106308	0.1679474502904512
10413	1.178954680313436	0.03618081056272793	0.07761351701489	0.8980190883461627	0.04837567025071632	0
