GeneID	GSE84076_MTB_control_blood_dn.tsv	GSE148171_MTB_control_blood_PBMC_dn.tsv	GSE198557_MTB_control_blood_PBMC_dn.tsv	GSE112482_MTB_control_lung_ILC2_dn.tsv	GSE132283_MTB_control_2h_blood_macrophage_dn.tsv	GSE132283_MTB_control_48h_blood_macrophage_dn.tsv	GSE143627_MTB_control_PBMC_macrophage_dn.tsv	GSE148731_MTB_control_blood_monocytes_dn.tsv	GSE174566_MTB_control_blood_PBMC_dn.tsv	GSE193777_MTB_control_blood_dn.tsv	GSE256184_MTB_control_0h_HEPG2_HepG2_dn.tsv	GSE256184_MTB_4control_48h_HEPG2_HepG2_dn.tsv	GSE64179_MTB_control_blood_dendritic_cells_dn.tsv	GSE64182_MTB_control_blood_dendritic_cells_dn.tsv	GSE141656_MTB_control_blood_blood_dn.tsv	GSE143731_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE164287_MTB_control_blood_monocyte_derived_macrophages_dn.tsv	GSE165708_MTB_control_BAL_bronchoalveolar_lavage_dn.tsv	GSE183912_MTB_control_blood_marcophages_dn.tsv	GSE211974_MTB_control_blood_THP-1_dn.tsv	GSE236156_MTB_control_blood_monocyte_derived_macrophage_dn.tsv
2274	0	0	-1.9244531424389268	0	0	-0.8717385492447846	0	0	0	0	0	0	-1.2956778724006572	0	0	0	0	0	0	0	0
22794	0	0	0	0	0	-0.32988006231631994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22796	0	0	0	0	0	-0.4592061435886958	0	-0.3662889880245649	0	0	0	-0.3956561766308696	-0.4219165550906209	0	0	0	0	0	0	0	0
22809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22823	0	0	0	0	-0.6936806740833852	0	0	0	0	0	0	0	0	0	-0.5604900700575537	0	0	0	0	0	-0.4296121855709474
22827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22841	0	0	0	0	0	0	0	0	0	-0.5340609530166694	0	0	0	-1.0854761211337218	0	0	0	0	0	0	0
2288	0	0	0	0	0	-0.5385004673785548	0	0	0	0	0	-0.22474861687683187	0	0	0	0	0	0	0	0	0
22883	0	0	0	0	0	0	0	0	0	0	-0.46792452194769474	0	0	0	-0.8122799005392503	0	0	0	0	0	-0.5171965700168196
22887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22889	0	0	0	0	0	0	0	0	-0.21992903541994552	0	-0.4865659449187151	-0.34248212045571313	0	0	0	0	0	0	0	0	0
22905	0	0	0	0	-0.6948852561200476	-1.4368064185648737	0	0	-0.552796550591528	-1.6537860363753314	0	-0.13591239267748872	-2.2001406352854853	0	-1.020888330323878	0	0	0	0	0	-1.0522133973328234
22908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22926	0	0	0	0	0	0	0	0	0	0	0	-0.26550427132038384	0	0	0	0	0	0	0	0	0
22934	0	0	0	0	0	0	0	0	0	0	-0.24152765662149703	0	-0.5392288917970732	0	0	0	0	0	0	0	0
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23014	0	0	0	0	0	-0.27239954690275153	0	-0.23260657820450975	0	0	0	0	0	0	0	0	0	0	0	0	0
23029	0	0	0	0	0	0	0	0	0	-0.6765751863743293	0	0	0	0	0	0	0	0	0	0	0
23038	0	0	0	0	0	0	0	-0.2899884155967352	0	0	0	0	0	0	-0.4508027843076679	0	0	0	0	0	-0.9070301352196826
23039	0	0	0	0	0	0	0	-0.3010096050983662	0	0	0	0	0	0	-0.9688284851798796	0	0	0	0	0	0
23061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5966922131831568	0	-1.504703746674042	0	0	0	-0.43104078292125264
23076	0	0	0	0	0	0	0	-0.23024591137888376	0	-0.44460394040897033	0	-0.2800942360044842	-1.3655124404061003	0	0	0	0	0	0	0	0
23077	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0779365741952454	0	0	0	0	0	0	-0.3447185663077154
2309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23097	0	0	0	0	0	0	0	0	0	0	0	-0.909986784197386	0	0	-1.286642977735994	0	-0.5627853285248455	0	0	-0.4220899621794498	-0.9298488671210756
23131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23139	0	0	0	0	0	0	0	0	0	0	0	0	-0.49918371199454575	0	0	0	0	0	0	0	0
23142	0	0	0	0	0	-0.45448569340457057	-0.5833945845246613	0	0	-0.6403673949791445	0	-0.11547480024495692	-1.2112486643041311	-1.4119640633926511	0	0	0	0	0	0	0
23149	0	0	0	0	0	0	0	0	0	0	0	0	-2.509567594076052	0	-1.3727558270456617	0	0	0	0	0	-1.1715081012782105
23161	0	0	0	0	0	-0.3465826392025861	0	0	-0.15997202878284794	0	0	0	0	-1.1681864831528053	0	0	-0.7148857646117827	0	0	0	0
23200	0	0	0	0	0	0	0	0	0	0	0	-0.1418787033382691	0	0	0	0	0	0	0	0	0
23210	0	0	0	0	0	0	0	0	0	0	0	-0.605032262889752	0	0	0	0	0	0	0	0	0
23212	0	0	0	0	0	0	0	0	0	0	0	0	-2.6095372636997376	0	0	0	0	0	0	0	0
23223	0	0	0	0	0	0	0	0	0	0	-0.3704829851818408	0	-0.8291923331995131	0	0	0	0	0	0	0	0
23224	0	0	0	0	0	0	-2.15832391537309	0	0	0	0	-0.31996332235721736	0	0	0	0	0	0	0	0	0
23244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23300	0	0	0	0	0	0	0	0	0	0	-0.23698381676214897	0	0	0	0	0	0	0	0	0	0
23321	0	-0.8981010472056119	-1.4738903827512049	0	0	-0.6194527748264478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23325	0	0	0	0	0	0	0	0	-0.3286273349120868	0	0	0	0	0	0	0	0	0	0	0	0
23326	0	0	0	0	0	0	0	0	0	0	-0.1907961201796577	-0.8056489363706586	0	0	-0.4399071334860915	0	0	0	0	0	0
23335	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.8680187868390608	0	0	0	0	0	0	-0.4733164247745105
23338	0	0	0	0	0	0	0	0	0	-0.4325077508046136	-0.23445140042817836	0	0	0	0	0	0	0	0	0	-1.1399910637715451
23365	0	0	0	0	0	0	0	0	0	0	0	-0.6269691933663608	0	0	0	0	0	0	0	0	0
23368	0	0	0	0	0	-0.4487646205543	0	0	0	0	0	0	-1.7527661962802594	0	0	0	0	0	0	0	0
23378	0	0	0	0	0	-0.2428399048021237	0	0	0	0	-0.350217241653067	-0.6270746291731213	-0.8059404581985892	0	0	0	0	0	0	0	0
23386	0	-0.9764600336428636	0	0	0	-0.21306691146905715	0	0	0	0	0	0	0	0	-0.565479858515458	0	0	0	0	0	-0.3326125410740873
23410	0	-0.9763025340228186	0	0	0	0	0	-0.6443735528852962	0	0	0	0	-0.7676604414688324	0	-1.4285928548638474	0	0	0	0	0	-1.130738823149804
23443	0	0	0	0	0	-0.4202847206476461	0	-0.24921065585050373	-0.2567297769242381	-0.8719819612380916	0	0	0	-1.035481464163684	0	0	0	0	0	0	0
23463	0	-1.134703707990633	0	0	0	-0.38490639278377	-0.6069263318017618	0	0	0	0	-0.5969577739158288	-0.7277167159786058	0	-0.7862231023804603	0	0	0	0	0	-0.5818627798224536
23499	-0.4977054512601183	0	0	0	0	0	0	0	0	0	0	-0.2694018790765908	0	0	0	0	0	0	0	-0.7297503039082498	0
23512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23522	0	0	-1.2635553517408946	0	-0.5083221101565325	-0.5694753727589729	0	0	0	-0.42716941105916256	0	0	0	0	0	0	0	0	0	0	0
2353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23530	0	0	0	0	0	-0.6040666562801784	0	0	0	0	0	-0.12625797961769697	-0.7984849325468713	0	0	0	-0.8188071649773628	0	0	0	-0.3692373854798976
23536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23588	0	0	0	0	0	-0.5891379705836999	0	-0.5871285694293744	-0.3760301366250762	0	0	-0.3461913975785029	0	0	-0.9973643150984264	0	0	0	0	0	-0.5007076845339724
23597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23635	0	0	0	0	0	-1.2911136472822882	0	0	-0.4587425730968661	0	0	-0.5230408926386568	0	0	0	0	0	0	0	0	0
23636	0	0	0	0	0	0	0	0	0	0	0	-0.16554257372793502	0	0	0	0	0	0	0	0	0
23647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23659	0	0	0	0	-1.0204438050909608	-0.8642643499014634	0	-0.5144216020351393	-0.8903031768322723	0	-0.24224975019205647	0	-2.003339097626088	-0.7470180783315815	-1.132899348615292	-0.4566903296429593	-1.6690980311059267	0	0	0	-1.3238047180528294
23670	0	0	0	0	0	0	0	0	-0.29564877192532635	0	-0.24259020851007423	0	0	0	0	0	0	0	0	0	0
24149	0	0	0	0	-0.5027668359566373	0	0	0	0	0	0	0	0	0	-0.5855891855520244	0	0	0	0	0	0
25	0	0	0	0	-0.6941175087694631	0	0	-0.5682968438634183	0	0	-0.280814766842088	0	-0.9266364560697808	-0.5717519889628535	-0.42350553628753096	0	0	0	0	0	-0.8455908281480742
2523	0	0	-3.10868328413588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2534	0	0	0	0	0	-1.7805421339028955	0	0	0	0	-0.4879901282968267	0	0	0	0	0	0	0	0	0	0
2542	0	-1.3099175293003602	0	0	0	-0.5527298052452909	-0.5560415738451625	-0.5862354139802469	0	0	-0.4561004727777497	-0.6785919886435756	-0.9224228284924336	0	-1.0947524161541096	0	0	0	0	0	-0.772696850567226
2548	0	0	0	0	0	0	0	0	-0.7024577172815369	0	-0.284530860748554	-1.049881767945848	-0.9657666730687736	0	0	0	-1.2425101715304945	0	0	0	0
2553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
256364	0	0	0	0	0	0	0	0	0	0	0	-0.7458356579012559	-1.2894764074658651	0	0	0	0	0	0	0	0
25793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2582	0	0	0	0	0	-0.8295753927058858	0	0	0	0	0	-0.1815274554240055	0	0	0	0	-0.4846173314436604	0	0	0	-0.685776930720769
25825	0	0	0	0	0	0	0	0	-0.6731028092848328	-0.8878192709913009	-0.21319714886529903	-0.3752109344993441	0	-1.3671780566883431	0	0	0	0	0	0	0
25839	0	0	0	0	0	0	0	0	0	0	0	0	-0.5944949086669329	0	-0.981103673041928	0	0	0	0	0	-0.740836237251555
25874	0	0	0	0	0	-0.8176199952508327	0	0	0	0	0	0	0	0	0	0	-0.967565889834267	0	0	0	0
25932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2636403380223889	0
25966	0	0	0	0	0	0	0	-0.5888132626238786	-0.3367500601021541	0	0	-1.2614275456354922	-1.1411566002095546	0	-0.6779062062657769	-0.5712683061620546	0	0	0	-0.5407391103239129	-0.7551149820019157
2597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26001	0	0	0	0	0	0	0	0	0	0	0	0	-0.7180826535573497	0	0	0	0	0	0	0	-0.3942558291368104
26020	0	0	0	0	0	0	0	0	0	0	-0.27992315628685954	0	0	0	0	0	0	0	0	0	0
26036	0	0	0	0	0	0	0	0	0	-0.5433717900928225	0	0	0	0	0	0	0	0	0	0	0
26054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26064	0	-2.121564443007441	0	0	0	-1.372889785216335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26227	0	-1.4250241449773915	0	0	0	-1.0725865938721977	-2.261500561646615	0	0	0	0	-0.8189660592716957	0	0	0	0	0	0	0	-0.39635110675765134	-1.6256784695945858
2624	0	0	0	0	0	0	0	0	0	0	-0.6042955054576566	0	0	0	0	0	0	0	0	0	0
2625	0	0	0	0	0	0	0	0	0	-0.5348487964880839	-1.6372436743931955	0	0	0	0	0	0	0	0	0	0
26292	0	0	0	0	0	0	0	0	0	0	0	-0.14915129754203268	-1.4800927784591544	0	0	0	0	0	0	0	0
26511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26520	0	0	0	0	0	-0.42552266651584914	0	0	0	-0.31709472430159846	0	0	-0.900991029922937	0	0	0	0	0	0	0	0
2673	0	0	0	0	0	-0.3551954175124176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2690	0	0	-2.5494865412380303	0	0	0	0	0	0	0	0	-0.6004333776067737	0	0	0	0	0	0	0	0	0
26993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27032	0	0	0	0	0	0	0	0	0	0	0	-0.12315325250195525	0	0	0	0	0	0	0	0	0
27095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27109	0	0	0	0	0	0	0	0	0	0	0	-0.3107269715203546	0	0	0	0	0	0	0	0	0
27242	0	0	0	0	0	-1.4667076754854835	0	0	-1.5983101118552423	0	-0.4634550296975077	0	0	0	-1.465498295734894	0	-2.307571457994421	0	0	0	-1.0829733715564065
27244	0	0	0	0	0	-1.3114718063536912	0	0	-0.5357357873014288	-0.8545430814281031	0	0	0	0	-1.2499411754793213	0	-0.7949867637744755	0	0	0	-1.1578932316005957
27336	0	0	0	0	0	0	0	0	0	0	0	0	-0.4999530160027472	0	0	0	0	0	0	0	0
27346	0	0	0	0	0	-0.8880599685065672	-1.6606089743632113	-1.0124059894781614	0	0	0	0	0	0	0	0	0	0	0	0	-1.4689609408061577
2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2767	0	0	-1.3014585072372165	0	0	0	0	0	0	0	0	-0.16115101890692696	-1.7688263337737709	0	0	0	-0.9466643127223612	0	0	0	0
2769	0	0	0	0	0	0	0	0	0	0	0	0	-0.8770208691114127	0	0	0	0	0	0	0	0
2770	0	-0.9842023403454716	-2.1033070241458853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2771	0	0	0	0	0	0	0	0	0	0	0	0	-0.5022525356311148	0	-0.41570733681660665	0	-0.4875999067865425	0	0	0	-0.40989908347208864
2778	0	0	0	0	0	-0.2909406627450245	0	0	0	0	0	-0.2811879601158357	0	0	0	0	0	0	0	0	0
2810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2817	0	0	0	0	0	-1.0269273753326011	0	0	0	0	-0.4098351792582364	0	0	0	0	0	0	0	0	0	0
2852	0	0	0	0	0	-1.066686192679971	0	0	0	0	0	0	-4.031192982913478	0	-1.3119136793709416	0	0	0	0	0	-1.2489422770377283
2886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2887	0	0	0	0	0	0	0	0	0	0	-0.2966193996176918	0	0	0	0	0	0	0	0	0	0
2896	0	0	0	0	0	0	0	0	-1.2546215946521353	0	-0.184723715666376	0	-1.264322935472952	0	0	0	0	0	0	0	0
28969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29083	0	0	0	0	0	0	0	0	0	-0.6193354962684187	0	0	0	0	0	0	0	0	0	0	0
291	0	0	0	0	0	-0.7513946681765522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2946	0	0	-1.2309118462235975	0	0	-0.8039871953322696	0	0	-0.7244722239291665	-0.6774614346101232	0	-0.6726482849610987	-1.432674039758561	-1.0687771195649034	0	0	0	0	0	0	0
2954	0	0	0	0	0	0	0	0	0	0	0	-0.2604718554600328	0	0	0	0	0	0	0	0	-0.5318489171931499
2956	0	0	0	0	0	0	-0.7682334127689082	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2958	0	0	0	0	0	0	0	0	0	0	0	0	-0.8947070499830033	0	0	0	0	0	0	0	0
2961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29890	0	0	0	0	0	0	0	0	0	0	-0.30248672089942474	-0.3286904589856985	-0.3653400860408566	0	0	0	0	0	0	0	0
29911	0	-0.9318643558870402	-1.692967256236096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.41309412628141096
29916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.533602325640166
29928	0	0	0	0	0	0	0	0	0	0	0	-0.417601216085228	0	0	0	0	0	0	0	0	0
29937	0	0	0	0	0	0	0	0	0	0	0	0	-0.8124992084371256	0	0	0	0	0	0	0	0
29978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.315242173880604	0	0	0	0	0	0
30001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3028	0	0	0	0	0	0	0	0	0	0	0	0	-1.2814949584769757	0	0	0	0	0	0	0	0
3033	0	0	0	0	0	-2.390398662840193	-1.570458721842198	-0.8028600210715283	0	-0.3689478114811507	0	-0.46395232893555033	-2.088081765184343	-0.977054845396613	-0.7266051062391726	0	0	0	0	-0.8348446532522518	-0.8566244631633639
3066	0	0	0	0	0	0	0	0	0	0	0	-0.2104648702628926	0	0	0	0	0	0	0	0	0
30836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30849	0	0	0	0	0	0	0	0	0	0	0	-0.3450118857550133	0	0	-0.8522687230547019	0	0	0	0	0	-0.3338946692234812
3091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3108	0	0	0	0	0	0	0	0	0	0	0	0	-1.752556970699333	-2.0633412912307234	0	0	0	0	0	0	0
3122	0	0	0	0	0	0	0	0	-3.7228423133748794	0	0	0	0	0	0	0	0	0	0	0	0
3156	0	0	0	0	0	0	0	0	0	0	0	-0.2513187687651437	0	0	0	0	0	0	0	0	0
3157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3162	0	0	0	0	0	0	0	0	-0.9023988138474434	0	0	0	0	-1.0482170514575453	0	0	0	0	0	0	0
3202	0	0	0	0	0	0	0	0	0	0	0	-0.864206159893651	0	0	0	0	0	0	0	0	0
3206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3300	0	0	0	0	0	0	0	0	0	0	-0.7502655090774897	0	0	0	0	0	0	0	0	0	0
3303	0	0	0	0	0	0	0	0	0	0	0	-0.8948176931604412	0	0	0	0	0	0	0	0	0
3308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3312	0	0	0	0	0	0	0	0	0	0	0	-1.616742224806902	0	0	0	0	0	0	0	0	0
3315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.854093175165242	0	0	0	0
332	0	0	0	0	0	-2.0268249140924044	-2.5507642670597246	0	0	0	0	-0.3781286292136249	0	0	0	0	0	0	0	0	0
3329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3385	0	0	0	0	0	-1.0865859491300447	0	0	0	0	0	-0.4158028824284402	-2.194848490716508	0	0	0	0	0	0	0	0
3398	0	0	0	0	0	-1.0473194620727002	0	0	0	-0.4245499981571504	-0.48790633132362576	0	0	0	0	0	0	0	0	0	0
3416	0	0	0	0	0	0	0	0	0	0	0	-0.1144740498620202	0	0	0	0	0	0	0	0	0
3454	0	0	0	0	0	0	0	0	0	0	0	-0.7250188952709586	0	0	0	0	0	0	0	0	0
348	0	0	-3.520946539900162	0	0	0	0	0	-4.405565306114388	0	0	-1.6927918253026997	0	0	0	0	-1.5675606585731212	0	0	0	0
3480	0	0	0	0	0	-1.7450185102060507	0	0	0	0	-0.5355608298215284	-0.3013156792600976	0	0	-0.7851881475580488	0	0	0	0	0	-0.6757454455139986
3482	0	0	0	0	0	0	0	0	0	0	-0.4189838615368204	-0.6623206263577323	0	0	0	0	-0.863427817712733	0	0	0	0
3486	0	0	0	0	0	0	0	0	-0.7174756250985662	0	-0.6670772966219519	0	0	0	0	0	0	0	0	0	0
3508	0	0	0	0	0	0	0	0	0	0	-0.4476015384833661	0	0	0	0	0	0	0	0	0	0
351	0	0	0	0	0	-0.348471952435439	0	0	0	0	0	-0.714305018954623	0	0	0	0	0	0	0	0	0
355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7062926987939179
3553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3597	0	0	0	0	0	-0.4948189811928535	0	0	0	0	0	-0.4412314359559232	0	0	-0.5267289618231145	0	0	0	0	0	0
3611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.2394236296230433	0
3628	0	0	0	0	0	-0.9614155510827704	0	0	0	0	0	0	-1.393384616509391	-1.1307870406329827	0	0	0	0	0	0	0
3638	0	0	0	0	0	0	0	0	0	0	0	-0.5956596094058955	0	0	0	0	0	0	0	0	0
3682	0	0	0	0	0	-0.7464253761067564	0	0	0	0	0	-0.4741597468550831	-1.0299916292325768	-0.5868050712189483	0	0	0	0	0	0	0
3693	0	0	0	0	0	-0.4980360463701536	0	0	-2.184989998018166	0	-0.34180088788134166	0	-3.0969522891857078	-2.412681763026072	-0.5778112778667965	-0.6216267698584963	-1.5929511355370802	0	0	0	0
3725	0	0	0	0	0	0	0	0	0	0	0	0	-0.9267889982683328	0	0	0	0	0	0	0	0
375346	0	0	0	0	0	0	0	0	0	0	-0.2637714915276224	0	0	0	0	0	0	0	0	0	-0.3650125157141426
3775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3800	-0.5330439412358021	0	-1.1657269276418545	0	0	0	0	0	0	0	0	-0.4926721636293304	0	0	0	0	0	0	0	0	0
3815	0	0	0	0	0	0	0	0	0	0	0	-0.9163452487737396	0	0	0	0	0	0	0	0	0
387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.5119918063964598	0	0	0	0
388650	0	0	0	0	0	0	0	0	0	-0.976756432111232	0	-0.3634585683970768	0	0	0	0	0	0	0	0	0
3895	0	0	0	0	0	0	0	0	0	0	0	0	-0.7085965138865076	0	0	0	0	0	0	0	0
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3925	0	0	0	0	0	-2.931636695402506	-2.8419026374718244	0	0	0	0	0	0	0	-0.6000483742846471	0	0	-0.8139570915509295	0	-0.7526448839409979	-0.8670083088880549
3930	0	0	0	0	0	0	0	0	0	0	0	-1.0607976889408015	0	0	-0.7972905567709042	0	0	0	0	0	-0.4571070145590483
3964	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.057215084624227	-0.42357695658467287	0	0	0	0	0	0
3978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4016	0	0	0	0	0	0	0	0	0	0	0	-0.8821032324214227	0	0	0	0	0	0	0	0	0
4043	0	0	0	0	0	0	0	0	-0.4680862868147551	0	0	0	-1.021933411784452	0	0	0	-0.7560267544374939	0	0	0	0
4067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4088	0	0	0	0	0	0	0	0	0	-0.4596216976469576	0	0	-1.3537493396073934	-2.9610165026128668	0	0	0	0	0	0	0
4125	0	0	0	0	0	0	0	0	0	0	-0.3717193879836919	-0.6111660715913473	-1.1231985948213603	0	0	0	0	0	0	0	0
4144	0	0	0	0	0	0	0	0	0	0	-0.2311217251172394	0	0	-1.2169627667482934	0	0	0	0	0	0	-0.683230368754089
4154	0	0	0	0	0	0	0	0	0	-0.5693747507636737	0	0	0	0	0	0	0	0	0	0	0
4172	0	0	0	0	0	0	-1.3067658130322193	0	0	0	0	-0.2441242147111589	-0.5659993448067829	0	-0.7740615694307685	0	0	0	0	0	0
4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4208	0	0	0	0	-0.9594666018683954	-1.1925819130630877	0	-1.614122523853556	-0.5826998863248648	0	0	0	-1.2733080251820872	-2.5268945036333887	-1.3957982130419944	0	0	0	0	-0.3310038043167202	-1.8412847337645175
4216	0	0	0	0	0	-0.2762608058851427	0	0	0	-0.3311933391113536	0	-0.2036639328053348	0	0	0	0	0	0	0	0	0
4232	0	0	0	0	0	0	0	0	0	0	0	-0.5501982550078163	-1.0415842721185369	0	0	0	0	0	0	0	0
427	0	0	0	0	0	-0.34229747646319814	0	0	-1.1933403251454144	0	0	0	0	-1.4925796949977	-0.3771823908726653	0	-1.1579603740602868	0	0	0	0
