aggregated_GeneScores	GeneID
-0.043080632069251557	10007
-0.03991295850752874	10013
-0.19755981309372483	10038
-0.20635393515390293	10051
-0.8644023791561413	10057
-0.11258014418544962	10058
-0.017252343970118555	10059
-0.02532777232163671	10099
-0.36123497029869966	10112
-0.4815454378749908	10123
-0.10831521664038693	10131
-0.045044990875338795	10146
-0.46899727368472194	10150
-0.04846805689382198	10153
-0.024201046831490942	10165
-0.03875355745074313	1017
-0.23799593859078955	10174
-0.09728310687927481	10180
-0.06603816327433445	1019
-0.15897598343269134	102
-0.04635989118795987	10206
-0.19622380265079326	1021
-0.09346884582183441	10221
-0.03608776990395065	10227
-0.026864280871402753	10237
-0.09609584964953079	1027
-0.07029411381106603	10273
-0.09638269124759972	10320
-0.08654717723156242	10329
-0.009975042462714304	10398
-0.035768850222657994	10434
-0.10143471340142361	10450
-0.16194181468800184	10451
-0.3742693986628743	10491
-0.20819710876915218	10493
-0.07811261660091091	10494
-1.0476779774304972	1050
-0.04630952244216201	10513
-0.2217683684005731	1052
-0.02075365358524246	10523
-0.35160620902792095	10559
-0.09410463818689846	10589
-0.07154075571340049	10606
-0.2549385509869216	10610
-0.44012089157596856	1062
-0.35701579428594094	10641
-0.05033787146759476	10644
-0.009834909303131132	10652
-0.053397863057022044	10681
-0.2751020475041261	10695
-0.1352358832550981	1070
-0.1006207699834142	10732
-0.042612155394028246	10765
-0.06745194442417947	10776
-0.013214683963538833	10782
-0.14311144369506812	10810
-0.034429163371758345	10813
-0.03874605715433625	10845
-0.017321076308679764	10857
-0.045525732202648946	10892
-0.09236291091205112	10898
-0.20259434004462867	10904
-0.019390384743730678	10915
-0.007516339780671108	10921
-0.05185647034974689	10954
-0.05362689752042138	10962
-0.10703697073056286	10969
-0.03425777079763133	10973
-0.17991692663543116	11000
-0.45126483756581115	11004
-0.28238745427821166	11007
-0.11820813321006404	11014
-0.11137926823660034	11031
-0.663980293843538	11041
-0.030170087443695134	11044
-0.5588946042380837	11065
-0.022478025146891557	11072
-0.04569362440163071	11073
-0.10803631929239903	11098
-0.08132133306533176	1111
-0.6485362368019751	11151
-0.28001796742657825	11168
-0.02933187991917659	11182
-0.5080753082207646	11188
-0.30221332733388584	11200
-0.1462295764956364	11232
-0.02330458815877404	11284
-0.02677327724126982	11319
-0.07597781034965193	11344
-0.060401067313468094	1153
-0.22018990905057217	116832
-0.12654126652255185	1212
-0.08480036683645145	1213
-0.015940778043993215	124583
-0.03991370825323762	1277
-0.16978995325684376	128
-0.20048245078028204	1282
-0.24206721002224926	142
-0.12577267629572142	1429
-0.14488252511039568	1445
-0.07410643122444344	1454
-0.033297768224808254	1459
-0.17050264150496489	1465
-0.22729452028866684	1509
-0.06764376772744307	1534
-0.8605797882069309	154
-0.027949077695762985	16
-0.047458814821847654	1605
-0.10009077370237611	1633
-0.13690171874754817	1643
-0.045149220773732984	1647
-0.13888956487007767	1662
-0.10993769450714319	1666
-0.23414570355972875	1676
-0.15269489478992235	1677
-0.7237610571348023	1759
-0.16286732056804282	178
-0.2745184537563323	1786
-0.3715478403761492	1788
-0.11015971734772817	1802
-0.188413713832736	1829
-0.4266238343256426	1831
-0.04711112608047484	1845
-0.06254712635622735	1846
-0.3608982032327188	1870
-0.10746470502411547	1891
-0.02625770072253794	1956
-0.3913526605316723	1978
-0.015119616940926487	1981
-0.007038519517053836	1994
-0.04413922427146285	200734
-0.0640611309157091	2037
-0.08585411697781777	2042
-0.39973200184300034	2048
-0.05274700616294377	2058
-0.25894526120989453	2063
-0.22348052223677103	2064
-0.17995931019710715	2065
-0.029866437731059573	207
-0.18960848489288415	2109
-0.07659114285828149	2113
-0.4170765420731668	2115
-0.09028116281348729	2131
-0.036060739901180236	2146
-0.24768575218705843	2184
-0.048728170920495084	2185
-0.1783293404692656	2195
-0.16114999665886195	2222
-0.17851903599633495	2263
-0.20140943916540183	2274
-0.02206500079512913	22794
-0.10448887510139523	22796
-0.09901412176221006	22823
-0.0587082008700806	22841
-0.048721344573156126	2288
-0.10939096356697056	22883
-0.05279456211528333	22889
-0.5629689646034879	22905
-0.014981913987963062	22926
-0.04387337463538815	22934
-0.035099235015663664	230
-0.0182105306734746	23014
-0.027269441174235593	23029
-0.14496072709470983	23038
-0.08972650457447588	23039
-0.1664124815711718	23061
-0.15068136484523162	23076
-0.12316087306452736	23077
-0.2631970639942311	23097
