Description	GSE139871_GPL10558_s5_d4	GSE16250_GPL570_s3_d2	GSE34151_GPL10558_s4_d3	GSE63548_GPL10558_s6_d5	GSE83456_GPL10558_s1_d1	GSE83456_GPL10558_s2_d1	GSE132283_s20_d17	GSE132283_s21_d17	GSE141656_s8_d7	GSE143627_s17_d14	GSE143731_s23_d19	GSE148171_s14_d11	GSE148731_s11_d10	GSE148731_s12_d10	GSE148731_s13_d10	GSE164287_s24_d20	GSE165708_s28_d23	GSE174566_s15_d12	GSE183912_s22_d18	GSE193777_s9_d8	GSE198557_s16_d13	GSE211974_s7_d6	GSE236156_s25_d21	GSE256184_s26_d22	GSE256184_s27_d22	GSE64179_s18_d15	GSE64182_s19_d16	GSE84076_s10_d9	aggregated_microarray_0	aggregated_microarray_0-6	aggregated_microarray_0-65	aggregated_microarray_0-7	aggregated_microarray_0-75	aggregated_microarray_0-8	aggregated_microarray_0-85	aggregated_microarray_0-9	aggregated_microarray_0-95	aggregated_RNAseq_0	aggregated_RNAseq_0-6	aggregated_RNAseq_0-65	aggregated_RNAseq_0-7	aggregated_RNAseq_0-75	aggregated_RNAseq_0-8	aggregated_RNAseq_0-85	aggregated_RNAseq_0-9	aggregated_RNAseq_0-95
glutathione metabolic process	0	0	0.7399031334368469	0.5162292335485069	0	0.2854009690544323	0	0.6432475781930816	0.19438570352934148	0.27949057264160954	0	0.3158499340584741	0	0.8571402345009438	0.8634564778236558	0.8718675878934414	0	0.5952784711207695	0	0.2395383067159837	0.8079064699933094	0	0.830831355263707	0.9693242784244512	0.7058188430225831	1.145326164826919	0.7021003754334499	0	1.3045850223636366	0.631084563677895	0.7091309230269845	0.8076938487322005	0.667949693722533	0.4353302353186371	0.5679228309774027	0.8076938487322003	1.3489074047671124	0.8431421683737703	0.7506436504804779	0.8388601917494114	0.7505510584806461	0.8726040984893512	0.9015838992842188	0.524329542515025	0.4007055248471748	0
glycerol ether biosynthetic process	0	0	1.0405165524929196	0.8552054065279467	0	0.904644034453556	0	0.4738741999733831	0	0	1.1890157474902232	0.9815205453940048	0	0	0.6496330907894982	1.3317316104651	0	0.9683206748827686	0	0	1.2515436966783589	0	0	0	0.8176017488133615	1.3942536194381565	0	0	0.854852205142825	1.251273717929881	0	0	0	0	0	0	0	0.9017092771456215	0	0	0	0	0	0	0	0
glycerol metabolic process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.037087619346441	0	0	0	0	0	0	1.5799737620671224	0	1.0640412828899748	1.7011061840392614	1.059223507096279	0	0.4354345258411731	0.965748857333864	1.0683263309302118	1.193303832509313	1.3489074047671124	1.548554965120647	1.8167822011947927	0	0	0.9017092771456214	0	0	0	0	0	0	0	0
glycerol transmembrane transport	0	0	0.7526898590727298	0.8552054065279467	0	0.904644034453556	0	0	0.6515315266760908	0	0	1.5677916046919644	0	0.7807452869428536	0	0	0	0.9683206748827686	0	0	0.7345553395594888	0	0.7560398069683586	0.737353084990427	0.8176017488133615	1.0546421830725363	0.8134803496003111	1.0870951808613585	1.2514896921352638	0.7343562672513653	0.821270937108568	0.9297082256809216	1.0683263309302118	1.251273717929881	0	0	0	0.7954069124838372	1.3684555686467657	1.4874470380960276	1.6283089453503043	1.590627694723974	1.5315398088324634	1.425418836418751	1.7991048910684015	2.4716542909303025
glycerolipid biosynthetic process	0.13617311266077117	0	0.42602918955504426	0.3752444397707936	0.4329283975768081	0.2713031161603397	0.5189542793670608	0.8200777759914004	1.04010723806965	0.3930147676647416	0.19672192797927415	0.5771557579307071	0.192786520742046	0.47831753743319294	0.872265159136045	0.6547013504991742	0	0.9492499797306464	0	0.8503702151231278	0.4146199514271601	0.09663099111545896	1.1149948934517164	0.8557946829638929	0.9576448176436196	0.962148414354806	0.7033777275226396	0.05819236074314898	0.9275803242260932	0.6322630752868443	0.644841224509101	0.5417327730392848	0.44051162583230136	0.41449514290867784	0.37054336078555705	0.41449514290867784	0.28061358455016694	0.8695729275944116	0.5985588279605731	0.5966054683635993	0.5938941932871966	0.655304210737189	0.6921879480137443	0.6481881025234395	0.7180449351712499	0.6121728251459141
glycerolipid catabolic process	0.6145726663214942	0	0.7234791097728513	0	0.41556867471205217	0.7914026185092078	0.3192645772616122	0.6772826166474266	0.8007776527188077	0.6057731141606971	0	0.6769377657782923	0.30484537492117786	0.6785499265138186	0.6839221086010387	1.0833159131858492	0	1.0128940047489754	0	0.6793587413182137	1.0105004093165662	0.2296646052470656	1.0367079273016182	1.013923070088337	0.7119492801130161	0.9301564998482176	0.19106311571356369	0	1.1154535443896465	1.301609872608104	1.3259838391426018	1.3576997305927874	1.4006706675221872	1.301609872608104	1.3576997305927874	1.462204616919483	1.1152484430378449	0.7650401609577674	0.8349475655642209	0.7340625846759231	0.7569569416710135	0.7885957240711251	0.5888778829699256	0.40454667237553577	0.5888778829699256	1.0457273214600429
glycerophospholipid biosynthetic process	0.1493188639292233	0	0.4466470152099701	0.4098833881900102	0.4722469215102744	0.296961159072796	0.5648014730790629	0.8673061986961489	1.1135729847876066	0.429120017961873	0.21556909985708775	0.5320534525715876	0.211267276196984	0.5211499680158744	0.8922479236969806	0.6404502158695888	0	0.9473814088201836	0	0.8263631465582671	0.34421990414120485	0.10599218091713546	1.1682730858085535	0.8668204918336588	0.940836840361545	1.0131672726341636	0.7612938578457494	0.06384261588733106	0.9555248013090258	0.6542162680533546	0.663311451678022	0.5445912733557575	0.4239214197444533	0.3806789793065965	0.3071021810168793	0.4523437005086363	0.30710218101687936	0.871506376007131	0.5903324499016359	0.5794932548048964	0.5852000901502262	0.6410429899828236	0.6644529146766943	0.5852000901502262	0.6053394536394354	0.544275638003587
glycerophospholipid catabolic process	1.015329486292154	0	0.46480038645174593	0	0.7201216306821175	0.7354666831265138	0	0.3737557833944832	0.9413939723163212	0.383765413982823	0	1.1014285757464153	0	0.3294322599789053	0.5180781549933184	1.307317281875005	0	1.087391472806006	0	0.8867714959438128	1.2277298398335788	0	1.0731639623590332	1.0499588587660549	0.7987677369583868	1.032688306581954	0.3455024290794633	0	1.046422090829353	1.3847466302627445	1.3419514391021965	1.478712604683517	1.4420665353966795	1.3847466302627445	1.6456023906633437	1.645602390663344	0	0.8197077651338385	0.8816254199410697	0.7456048169780211	0.8474429825799441	0.8195897690395979	0.544275638003587	0.3723674345405587	0.544275638003587	0.979029223377322
glycine metabolic process	0	0	0.7842059319847433	0.6315114024246224	1.1444695407265544	0	0	1.3115869544828236	1.1763690912233709	0.659092910422253	0	1.2519681711576007	0	1.0207809457922306	1.173628376943752	1.037087619346441	0	0.7239216298199799	0	0.572755983516413	0.9659864532428112	0	1.3225777738499664	0	1.0640412828899748	1.7011061840392614	1.661034375514514	0	1.453415534563664	0.965748857333864	0.6042775255674868	0.6920951099365544	0.8076938487322003	0.965748857333864	1.193303832509313	1.548554965120647	0	0.8281201693641411	1.469222614957112	1.469241337302713	1.3082227966127682	1.0379021190094575	1.2184799388753194	1.469091571533247	0.9015838992842188	1.469091571533247
glycine transport	0	0	0.5499220441708832	1.1077764285415526	0	0	0	0.6432475781930815	0.8657749351662539	1.1470839542766242	0	0	0	0	1.4208847596470282	0	0	0	0	1.616475061421256	0	0	0.9915552295940152	1.5529256442681558	0.6013463247300375	1.3337306171006027	0	0	0.8078639373356092	0.965748857333864	1.0683263309302118	1.193303832509313	1.3489074047671124	1.548554965120647	1.8167822011947927	2.2076351216131043	0	0.7506621714645604	0.49411560390627746	0.5584876869934599	0.6410429899828236	0.7505510584806461	0.9015838992842188	1.121432300827128	1.469091571533247	2.1222690371991964
glycogen biosynthetic process	0	2.8428635569225524	1.1639499189348674	0.7658292203482878	0	0.8118632920583256	0	0.41804982339748126	0	0	0	0	0	0.6969049054667623	0.576751470855594	0	0	0	0	0.6977299051946902	0	0	0.6741459980036913	0	0	0.5270793252133902	0.7271452558202948	0	1.4282349441704332	1.1401800580138912	1.251273717929881	1.3847466302627445	1.548554965120647	1.1401800580138912	1.3847466302627445	1.7557719112591503	2.4264500243539473	0.8091246857762899	0.8561401836903444	0.6810804773585031	0.776807217341368	0.4940489541690042	0.6053394536394354	0.776807217341368	1.0698768393773268	1.6736333255417446
glycogen metabolic process	0	3.361963176132867	0.9264944022328032	0.34785360621849704	0	0.37200658308103934	0	0.6728426078421725	0.4943823768486677	0.3644365115102785	0	0	0	1.060692853078476	0.8997279450229266	0.3190970851460421	0	1.0447912965854815	0	0.5997941072465288	0.2914826433664447	0.392269287546728	1.0308556792125876	0.5635878975228489	1.104807650635066	0.4494134240233604	0.6260365796203171	0	1.44816127814285	1.3373520190073218	1.2951094701945802	1.4302396338505534	1.5956075510097187	1.3373520190073218	0.7233409270585831	1.0044856283375547	1.5956075510097187	0.8634500538461494	0.6336667721375315	0.5849832196257676	0.517990516917728	0.4206575305254738	0.267530890757281	0.3535655656708435	0.517990516917728	0.9388185905778974
glycolipid biosynthetic process	0.35809275353568515	1.9600198736455123	0.33652968423043417	0.22664168049209915	0	0.3599217267527161	0.18063688505741612	0.956156863993505	0.6221684982135975	0.11969009894500868	0	0.7454439256145075	0.17230604212411574	0.39868414738544233	0.6879448386138945	0.3086162453304434	0	0.512118935852565	0	0.8253172928398432	0.7024150023422835	0.497568351280178	0.7232235109549825	0.8501193166081368	1.109896094516603	0.8072944050221367	0.3172052544045405	0.3070048606778826	1.1209058201908335	0.7762176240849149	0.5200752611769099	0.5981648025537765	0.30002838293176864	0.18921268982434972	0.2511432412200517	0	0	0.8895014111307714	0.7207416706126618	0.7305245270568388	0.7433541252365286	0.8138596830406175	0.8521115931000047	0.5526685308706936	0.34203362172126756	0.34203362172126756
glycolipid catabolic process	0	2.0454007808117125	0.7349025377461224	0.6925528975784789	0	0.391699968143398	0	0.1901120552921196	0.5196605454864307	0	0	0	0	0.6286197042827341	1.1109020145405009	1.120585276991394	0	1.3273624425953383	0	0	0.3071969294581518	0	0.6075930539852499	1.2314908543821037	0.7987677369583868	0.8678909837113815	0.6566229803969915	0	1.2608821278619176	0.5892144230328191	0.663311451678022	0.7573635561401589	0.8801335576704923	1.0462234974650328	1.282291595812713	1.0462234974650328	0	0.6876528624701219	0.544347940019725	0.47223226657554007	0.3723674345405587	0.2266734238551103	0	0	0	0
glycolipid metabolic process	0.2666043179347171	1.943877158839476	0.42099915633560214	0.33108382834399375	0	0.3541636186561172	0.13354804427732855	0.8116147978700153	0.6299232482688734	0.08836730592720242	0	0.5706373051625585	0.12736084497648875	0.5063724933886671	0.8191588442727652	0.5163017849404671	0	0.7994967091527541	0	0.6363394818618465	0.5959893735927027	0.3735391524606671	0.7319033977166444	0.9693242784244512	1.0392007745047422	0.8766179678178568	0.38675546836620617	0.2280088149844376	1.1239876459490956	0.7107190372428722	0.5355446172160048	0.6154951085473298	0.4353302353186371	0.4095869026804008	0.5355446172160049	0.2771935809892463	0	0.8468736224216626	0.6847654272708857	0.6512096214454653	0.6410429899828236	0.6690971820859114	0.6586299002463365	0.41651366902171194	0.2544425894516014	0.2544425894516014
glycolipid transport	0	0	0.8552811280841871	0.9663192707188856	0	0	0.8036317992640066	0.5462100346043883	1.2648299892250836	0	0	0	0	0.8858001688551369	1.2620025430749295	1.4681487296957745	0	1.0873914728060063	0	0	0	0	0.8589305794297992	0.8385544928145762	0.9257412203512432	1.800287915776962	0.92128331763092	0	0.965938925340152	0	0	0	0	0	0	0	0	0.7769210215387945	0	0	0	0	0	0	0	0
glycolytic process	0.8370973130327066	1.8105297705415888	0.7936708547005863	1.1757193721171193	1.0332214980628134	0.8407369722441209	0	0.5677311321325872	0.6010223130616864	0.30310230437301017	0	0.6511125131917269	0	0.7228898775253906	0.7694611211815202	0.5133504001301994	0	0.33657829726451777	0	0.25992799681239503	0	0.32658662411467615	0.699506474115882	0.868036939194647	0.5298570358120035	0	0	0	1.422685195017052	1.5285131139618513	1.5428660092378574	1.5617152816877993	1.587569145190675	1.1750885993920992	1.422458668934179	1.795958113934111	2.468377050980229	0.6288018137240813	0.5335305903620122	0.3746377347328733	0.4335853962485514	0.5138460255191281	0.43358539624855136	0	0	0
glycolytic process through fructose-6-phosphate	1.217600251498295	0	0.9039968581696044	0.8552054065279467	1.4507623971913872	0.904644034453556	0	0.24349166364487643	0.3425678430255861	0	0	0.9815205453940048	0	0	0.6496330907894982	0	0	0	0	0.41944183769683846	0	0	0.7560398069683586	1.0217300111768006	0.639377102635681	0	0	0	1.4098962069618388	1.4460510031080689	1.5670416137695773	1.7099398646972483	1.882440907553824	1.251273717929881	1.5041672000384847	1.882440907553824	2.558161186656279	0.49412893594064744	0.18272045033689463	0.20847820141204673	0.2425638568477179	0.28986322286549643	0	0	0	0
glycolytic process through glucose-6-phosphate	1.2804363350649346	0	0.958165475383118	0.49788947148603535	1.5176206488245745	0.9588353643994808	0	0	0.3678267173544617	0	0	0.5838184497980682	0	0	0.3666599755856776	0	0	0	0	0.4497519986497726	0	0	0.4333165774724433	1.0796780675381443	0.47311312598699345	0	0	0	1.398460579319503	1.5128435554541937	1.635353247529286	1.7796555352247423	1.9534148512328873	1.3147981595240987	1.5717317919487703	1.9534148512328875	2.631446814768089	0.4586571937254067	0.1966036471192705	0.2242603695678244	0.26082440180553823	0.3114885867870648	0	0	0	0
glycoprotein biosynthetic process	0.22643988369280457	0.6722889117175117	0.33039406810931554	0.1422355929040972	0.0745969886090066	0.3015379497694345	0.11315130259033827	0.6906029174061735	0.6515315266760908	0.33099842372837535	0.11012271946469888	0.7708902591309486	0.05402892259139924	0.5472795987857957	0.6706689172546857	0.5295395395511616	0	0.6604555614299392	0	0.7072725445997173	0.7112074513195784	0.24039949226963545	0.8254172578789027	1.1906558555308386	0.9141272290574912	0.9008522287738252	0.6566229803969915	0.09719697287028856	0.8887000343050638	0.7800372687932872	0.7177168866037548	0.6952631354585435	0.663311451678022	0.663311451678022	0.5294911401372495	0.45906144586888614	0.663311451678022	0.8554255471953472	0.681068149897963	0.6653405335705508	0.6589076321301499	0.7027713208693256	0.7871038073166757	0.9179281107293124	0.8670162141217255	0.8670162141217255
glycoprotein catabolic process	0	0	0.7842059319847433	0.889480101463577	1.760730247595409	0.9401121662895756	0	0.4958322513139966	0.8657749351662539	0	0	0	0	0.572048083201522	1.173628376943752	1.037087619346441	0	1.2370826530561772	0	0.572755983516413	0.5357003885599754	0	0.9915552295940152	1.144078340407147	1.4048475674843326	1.219528745956434	0.5980569964436606	0	1.2343924610792474	1.2929563301673364	1.251273717929881	1.3847466302627445	1.3489074047671124	0.965748857333864	0.6920951099365544	0.965748857333864	0	0.8653877171322614	0.8091051866804031	0.681080477358503	0.6410429899828236	0.20433272584341117	0.2544425894516014	0	0	0
glycosaminoglycan biosynthetic process	1.133545658914923	0	0.27618273035213625	0.42238091541883926	0.4408078970536099	0.8333397795645845	0.33912762100901195	0.6248589651589589	0.9532110603058734	0.6403551764766819	0	0.9065295482831904	0	0.9956965952989106	0.8407614176034393	0.7292650110735178	0	1.3412875062532996	0	0.3807881428264827	0.8132873618199461	0.24420218173872435	1.1945570526621545	1.4445387675637005	0.9020354120708478	0.8791416026493322	0.5806976223567926	0	0.9416265543957386	1.0587479953695458	1.04262243744003	1.0208020182751525	0.7859794036434333	0.941439272106404	0.8571592439601774	1.1661753008948748	1.1661753008948748	0.8546665794715957	0.8783625242029616	0.9756813588063926	0.8782597235572289	0.8304344938710724	0.8782597235572289	1.0950882668815538	1.4396941077305754	1.4396941077305754
glycosaminoglycan catabolic process	0	0	0.4311776532487237	0.9075966841140064	1.5176206488245745	0.9588353643994808	0.4012829309901449	0.2618190744560455	0.6950297727113314	0	0	0	0	0.8301684118371547	0.9669220557735568	1.1512683623137694	0	1.0246401532895228	0	0	0.4196455951530655	0.558622767020079	0.4333165774724433	1.3189397396441016	1.0333993426503498	1.2997676195046532	0.8642473096401979	0	1.3150184196322627	1.3147981595240987	1.4321977378218194	1.5717317919487703	1.475936129918164	1.6807245682025904	1.9534148512328873	1.9534148512328875	0	0.7869028255038849	0.563344638571129	0.6349100592316955	0.5057462169039466	0.3114885867870648	0	0	0	0
glycosaminoglycan metabolic process	0.8370973130327066	0	0.3685935290500356	0.5571067255480097	0.8239107480350245	0.9507266874314698	0.23089149250475505	0.5024718444246646	0.8504934266633373	0.4466476505933367	0	0.6511125131917269	0	1.003929242613376	0.9937281664597056	0.931648111431064	0	1.308323482878505	0	0.25992799681239503	0.6792033724462647	0.32658662411467615	1.0558583805740531	1.4267176528008163	0.957057160102519	1.10474223425228	0.7539328461790132	0	1.0897848812095143	1.242013108371892	1.2876030477780076	1.3457370943986529	1.2289251941782815	1.305352248412443	1.422458668934179	1.6252318143541695	0.8646915406646666	0.8379346110748201	0.846043172981616	0.8518359312451113	0.7482469185843149	0.6654636074690224	0.62870439383884	0.8048463801949983	1.1037400883620925	1.1037400883620925
glycoside metabolic process	0	0	0.5853478348068487	1.1638601717657382	0	0.496002312167431	0.37392616612411694	0.6832897964194126	0.3425678430255861	0	0	0	0	0.7807452869428536	0.6496330907894982	0.7945980639914944	0	0.9683206748827686	0	0.7816397300443854	0.3911576473303892	0	0.4039961161430178	0.737353084990427	0.8176017488133615	1.2365394217183163	0.43888241349298224	0	1.1634415230285424	1.251273717929881	1.1234448497270713	1.251273717929881	1.409670364460861	1.251273717929881	0.9297082256809216	1.251273717929881	1.882440907553824	0.9017092771456215	0.6810681498979629	0.4085248542103846	0.4721590051252324	0.5584032938304648	0.6809818695227138	0.8670162141217255	1.1778357180570205	1.7991048910684015
glycosphingolipid biosynthetic process	0.6315968362117237	2.557802083914007	0.3538573902428911	0.20919935413164267	0	0.6345722183646888	0.16665914214309327	0.7793436167448666	0.3010748429703977	0	0	0.6952604367753203	0.31407453951568215	0.5394757719533276	0.3001063042602777	0.19152257966574585	0	0.24407846377149375	0	0.8417035775026428	1.034219243125612	0.8497114344963685	0.5209075945783375	0.921718593923113	1.076282088886818	0.40288145091000976	0	0.5472471285809144	1.328463835661084	1.0339725289967403	0.7343562672513653	0.8352824982986056	0.5355446172160049	0.344114546218677	0.4523437005086364	0	0	0.8791179051824822	0.8561401836903444	0.8888384911419515	0.9311441243619024	0.988404078552886	1.0698768393773268	0.776807217341368	0.31620069876985507	0.6053394536394354
glycosphingolipid catabolic process	0	2.1597133869193876	0.6710642310890638	0.7658292203482878	0	0.437888880918633	0	0.2135401440289147	0.3010748429703977	0	0	0	0	0.6969049054667623	1.2075401975357796	0.987610951017652	0	1.4310760523793256	0	0	0.34421990414120485	0	0.3556464019531772	1.332400207353441	0.8794389695816632	0.7541819079613643	0.7271452558202948	0	1.2192272784515794	0.6542162680533546	0.7343562672513653	0.8352824982986056	0.965748857333864	1.1401800580138912	1.3847466302627445	1.1401800580138912	0	0.7104372933928647	0.6054182568709856	0.5265562874994095	0.41651366902171194	0.2544425894516015	0	0	0	0
glycosphingolipid metabolic process	0.41924796222448735	2.4014169333105504	0.447375841135328	0.3943019261906135	0	0.5503730444347845	0.10695227998771904	0.5856271030412336	0.28936322722692936	0	0	0.46477670346139544	0.20293297558722348	0.6726338671164329	0.716861387172645	0.47521180501674426	0	0.8431021008107804	0	0.5727559835164131	0.8079064699933094	0.5787964304306528	0.552556048451446	1.1110068958468005	1.024062467789194	0.5842362293853434	0.25109374178327437	0.3601471384317501	1.258259797283093	0.8889371441111681	0.7091309230269845	0.8076938487322005	0.667949693722533	0.631084563677895	0.8076938487322005	0.4353302353186371	0	0.8281201693641411	0.7898654932538665	0.7506568796669163	0.7505510584806461	0.7505510584806461	0.7505510584806461	0.524329542515025	0.2043327258434112	0.4007055248471748
glycosyl compound biosynthetic process	0	0	1.0868227253607123	1.0325483615572004	0	1.0875396753210675	0.46962074696283657	0.8375096986489928	1.0988439468774902	1.0705097324088684	0	1.1721829212236208	0	0.9488319191084678	1.3369584315023983	0.964491416483962	0	0	0	0.9498442165718984	0	0	0.5063605122840069	0	0.7866585380354637	0.7347402836523926	0.9857731541549288	0	1.1551084447309263	1.462204616919483	1.325983839142602	1.462204616919483	1.2666032288025997	0.8960993386684818	1.115248443037845	0	0	0.9017092771456215	0.8349475655642209	0.7340625846759232	0.8348480395007303	0.36588616966616255	0.4520742486205554	0.5888778829699256	0	0
glycosyl compound catabolic process	0	0	0.42099915633560214	0.33108382834399375	0.6572445722582381	0.3541636186561172	0.7355332187499978	0.4958322513139966	0.6799317351738561	0.659092910422253	0	0	0	0.8130554307213052	1.0277791700407055	0.82728929270454	0	0.7239216298199799	0	0.572755983516413	0.2772795824367715	0	0.7876522739264519	0.5378903821241975	0.4620686906734313	1.219528745956434	1.2414751418751535	0	0.965938925340152	1.2929563301673364	1.251273717929881	1.3847466302627445	1.3489074047671124	0.965748857333864	1.193303832509313	0.965748857333864	0	0.8653877171322614	0.8091051866804031	0.9017033060326844	0.9015838992842188	0.7505510584806461	0.7103304802969033	0.6410429899828236	0.4940489541690041	0.9015838992842188
glycosylceramide metabolic process	0	3.3107995361491116	0.5499220441708832	0.6315114024246224	0	0.67159200483869	0	0.9043777749623756	0.47137891859218295	0	0	0.7348683733691207	0	1.3559085678702525	0.4699229721519035	0	0	1.2370826530561772	0	0.572755983516413	0.5357003885599754	0	0	0.9693242784244512	1.0640412828899748	0.4282497882461258	0	0.8236284103425652	1.1073674659914492	0.965748857333864	1.0683263309302118	1.193303832509313	0.8076938487322003	0.965748857333864	1.193303832509313	0	0	0.8281201693641411	0.25447888393944434	0.28991018490556814	0.3365404859340637	0.4007055248471747	0.4940489541690041	0	0	0
gonad development	0	0	0.6254175427322038	1.076493249923552	1.5176206488245745	0.2746969302268763	0.20463853685810532	0.2618190744560455	0	0	0	0	0	0	0.18638447234774935	0	0	0	0	0.23048804929704184	0.21438952994051336	0.28998535541681114	0	0.940226642233658	0.5805387833000107	0.8945731711083968	0	0	1.437986959848457	1.2012734988484013	1.1841305020132766	1.1608879093086388	1.127585411819644	1.3147981595240987	1.5717317919487703	1.6807245682025904	0	0.7869028255038849	0.563344638571129	0.5388972718445274	0.6191550419848977	0.7259193143980077	0.8737297664970911	0.26082440180553823	0.3860284286553531	0
granulocyte activation	1.844411610388375	0	1.0405165524929196	1.2519218516492034	0	0.904644034453556	0.49037696628003713	0.32226590591172866	0.23081667518047888	0.33099842372837535	0	0.37354688504461026	0	0.7807452869428537	0.44896460619614714	0.28956770697421913	0	0.9683206748827686	0	0.2840638091324471	0.5122475427951891	0	0.5284874327875374	0	0.15138543526364673	0.9170464611254197	0.29765719674073376	0	1.4581481568011565	1.611930638005496	1.6264901012312567	1.7706203557940623	1.816782201194793	1.7099398646972483	1.7706203557940623	2.1600672825003016	1.5041672000384847	0.7954069124838373	0.4722231076890544	0.40852485421038465	0.4721590051252324	0.5584032938304648	0.6809818695227138	0.8670162141217255	1.1778357180570205	1.425418836418751
granulocyte chemotaxis	1.037087619346441	0	0.620125141386331	0.5498674257465268	0.7376540365641678	1.0412176321384448	0.5793619117911573	0.7224026055667653	0.7623260611127624	0.20089141840317495	0.2936923363471425	0.2274117725448412	0	0.9059213099462216	0.4064928112009875	0.6565252390320758	0	0.809995731785601	0	0	0.46455971843675176	0.4240735247935422	0.6230258605888593	0.4664998100399548	0.35707769778652876	0.8877600398512422	0.35498394225875785	0	1.3491297794840362	1.611930638005496	1.6718022605399727	1.6718022605399727	1.7611413280339758	1.7823511230545397	1.9442260063909376	2.2076351216131043	2.558161186656279	0.7954069124838372	0.6208077069114945	0.5584876869934599	0.6410429899828237	0.6571293782704494	0.7952912680009757	0.8670162141217255	1.1778357180570205	1.332643492024718
granulocyte differentiation	0	0	0.7842059319847433	0.6315114024246224	1.1444695407265544	1.517043751594194	0.512984660956351	0.9043777749623756	0.8657749351662539	0	0	0	0	0	0.8634564778236554	0	0	0	0	1.0218355644512205	0.5357003885599754	0.7047651522837943	0.552556048451446	0.9693242784244512	0.31394258923012286	0.7961179937357965	0	0	1.2343924610792474	0.965748857333864	1.0683263309302118	0.6920951099365544	0.8076938487322003	0.965748857333864	1.193303832509313	1.548554965120647	2.2076351216131043	0.9017092771456214	0.49411560390627746	0.5584876869934599	0.6410429899828236	0.7505510584806461	0.9015838992842188	1.121432300827128	1.469091571533247	1.469091571533247
granulocyte migration	0.9182038576763768	0	0.598146832287768	0.6178230587227678	0.6431259508274045	1.0380496321354098	0.5014346987856778	0.629361476160903	0.8486186975516705	0.1718021038457815	0.25166770519143034	0.19457946446067387	0.2466721740662178	0.7965927117635224	0.5640193906168794	0.6947326861085336	0	0.986439956765394	0	0	0.4002241164250087	0.36481632481816384	0.6597514488452157	0.40192441938893775	0.3799677087932207	0.8593251402804795	0.44892770525493825	0	1.3001457314382658	1.467667287167876	1.5260437566559262	1.5260437566559262	1.6134311341756424	1.6342223866409264	1.793390265330031	2.053829119469028	2.4021492858467974	0.7927156538547706	0.7448201068530901	0.7238587406994985	0.8236989777535181	0.8839842814294827	0.8839842814294827	0.9972603341394046	1.197834123936257	1.446935945719356
granzyme-mediated programmed cell death signaling pathway	1.718266070880415	0	0.3538573902428911	1.9298512209618643	2.368146869111357	1.7232480642943195	0.6276895527266843	1.0729519430054095	0.5784802226755412	0	0	0.88386346969106655	0	0.6969049054667623	1.0277791700407055	0	0	0.8714654534776464	0	0.6977299051946902	0.6543990460755463	0.8497114344963685	0.6741459980036913	0.6569681711570389	1.01387105035666	0	0	0	1.4282349441704332	1.7557719112591503	1.882440907553824	2.0305295229437927	2.2076351216131043	2.4264500243539473	2.0305295229437927	1.7557719112591503	2.4264500243539473	0.9017092771456215	0.3162452952226454	0.35967983729478337	0.41651366902171194	0.4940489541690042	0.6053394536394354	0.776807217341368	0	0
growth	0.5411443126287481	0	0.5760878223254613	0.5099728178549837	0.6873227402997373	0.5437727134355623	0.5376941465623489	0.7446242350157362	0.2546241644347205	0.18521782694125405	0.27107944125302397	0	0	0.5990594849516242	0.6039400291276985	0.4693832612519264	0	0.40408627097278854	0	0.5997941072465288	0.7990853974891373	0.1998701303507307	0.4440321349683691	0.4318746514720246	1.000338774331027	0.341825588874708	0.6260365796203171	0	1.2152041030719456	1.1823116988832976	1.2057444317669406	1.3373520190073218	1.3939931063714472	1.473959143375096	1.4302396338505534	1.3373520190073218	1.0044856283375547	0.8439285344297104	1.1108711706182444	1.0876914040099006	1.0559513642751055	1.1425160385990192	1.188665547561721	1.2618458128421393	1.2618458128421393	1.2618458128421393
growth hormone receptor signaling pathway	0	0	0.800911538515821	0	0	0.5310189257756058	0	0	0.6950297727113314	0	0	0	0	0	0.6930367406779984	0	0	1.0246401532895228	0	0.8311003989060726	0.4196455951530655	0	0.4333165774724433	0.4214196091263238	0.47311312598699345	0.3333753178516123	0.47041943877203574	0	1.5487874542369806	1.3147981595240987	1.4321977378218194	0.9847622077001658	1.127585411819644	0.7817676649690749	0	0	0	0.8454395821068058	0.3860820389863471	0.4381368535413053	0.5057462169039466	0.3114885867870648	0.3860284286553531	0.5057462169039466	0.7259193143980077	1.239805569662175
growth hormone receptor signaling pathway via JAK-STAT	0	0	1.0405165524929196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44141767153705774	0	0	0	1.5487874542369806	0	0	0	0	0	0	0	0	0.9017092771456215	0	0	0	0	0	0	0	0
guanine nucleotide transmembrane transport	0	0	0.4019868931637047	0.8552054065279467	0	0	1.568764875446404	1.1810559496801103	1.4856949669871615	0	0	0	0	1.3134442543898772	1.4827007672561396	1.6989566678776258	1.3989112245776316	0	0	0	0.7345553395594888	0.9451221102369172	1.643680095846499	1.2553349747528166	0.44141767153705774	1.655603323609721	0.8134803496003111	0	0.31567761672258404	0	0	0	0	0	0	0	0	0.9017092771456215	1.177956179483173	1.0537937029561897	1.1778357180570205	1.332643492024718	1.5315398088324634	0.8670162141217255	1.1778357180570205	1.7991048910684015
