Ensembl	baseMean	log2FoldChange	lfcSE	stat	P.Value	adj.P.Val	GeneID	Symbol
ENSG00000196611	728.3437743010336	8.210624621290428	1.4469188425892847	5.674557811824043	1.3904735422813854e-8	5.014071498455941e-7	4312	MMP1
ENSG00000232810	514.1680843504257	7.4751625670648885	0.4998687607432377	14.95425030352032	1.4611793844778521e-50	3.6777885107307536e-47	7124	TNF
ENSG00000172183	573.9712614519609	7.419713876540124	0.6849763361304705	10.832073292422262	2.4259918833073636e-27	8.251650770654912e-25	3669	ISG20
ENSG00000115009	564.0423372016451	7.245735173532441	1.1439380183317633	6.334027768479186	2.388424990595391e-10	1.1695847667954474e-8	6364	CCL20
ENSG00000134321	10559.832704762472	7.170579099785317	0.5704197153552467	12.570706984276683	3.059754261465838e-36	2.5671338253698384e-33	91543	RSAD2
ENSG00000169429	13952.019476887019	7.061410212875757	0.9247515093929217	7.636008312667056	2.2405986307164996e-14	2.028628328601953e-12	3576	CXCL8
ENSG00000108700	592.8583240333556	6.936307980709345	1.2991818546228027	5.338981572155035	9.347014319208265e-8	2.848236687826538e-6	6355	CCL8
ENSG00000148344	243.67543947042722	6.858983376962831	1.318035417363218	5.203944663857742	1.9510212383559005e-7	5.6058452704815084e-6	9536	PTGES
ENSG00000185885	220.30793153690493	6.850147599293921	0.9367820550787298	7.312424018111892	2.623656438787307e-13	2.0508519429899542e-11	8519	IFITM1
ENSG00000125538	16424.431863015816	6.845453917885686	1.0924065976699515	6.266397449893378	3.694965261264709e-10	1.7287196322340424e-8	3553	IL1B
ENSG00000131203	1172.1042246063	6.795309902921893	0.44943274390385085	15.11974816052932	1.2000064943204572e-51	3.775520432755738e-48	3620	IDO1
ENSG00000128383	229.08871323718725	6.781012526485315	0.8946549717248242	7.579472244380488	3.4696341611201196e-14	3.0535206935452242e-12	200315	APOBEC3A
ENSG00000073756	3049.8758268095394	6.73315164488736	1.1005344848574663	6.118074206242971	9.471296309432093e-10	4.1970515512043275e-8	5743	PTGS2
ENSG00000169245	229.12825280426796	6.702641363125198	1.3813981196454628	4.8520707157509655	NA	NA	3627	CXCL10
ENSG00000108342	166.66166706852886	6.70182009781094	1.0597774198046859	6.323799670166654	2.5520854717226875e-10	1.2420841146369707e-8	1440	CSF3
ENSG00000136244	843.9738313942098	6.664272847971552	1.0677327404346078	6.2415177465279745	4.333452602477189e-10	2.005018419197626e-8	3569	IL6
ENSG00000137959	2318.327151547344	6.447803258543175	0.5802737437848939	11.111657778080271	1.1009635445506534e-28	4.329883190053117e-26	10964	IFI44L
ENSG00000124875	550.9356720992937	6.382895633647879	1.2774965937741225	4.996409121366671	5.840768072677191e-7	1.5031915377227495e-5	6372	CXCL6
ENSG00000164400	77.35268431840137	6.309375973912477	0.9575602138155372	6.589012244746318	4.4276227485069957e-11	2.5099834364847087e-9	1437	CSF2
ENSG00000126353	242.1303935532409	6.246823244792342	0.6476813277626068	9.644902480625436	5.166027321271958e-22	1.0319754577493269e-19	1236	CCR7
ENSG00000114251	205.62430975905352	6.24066231902386	0.8269745548033367	7.546377676043437	4.4753102300155695e-14	3.805525624644996e-12	7474	WNT5A
ENSG00000113302	116.7670973195777	6.1738286079583595	0.7457286194316156	8.278921375800179	1.2429596605387392e-16	1.5041007046038494e-14	3593	IL12B
ENSG00000123610	2656.3080317343715	6.16658051830333	0.5330624409638296	11.568214236128778	5.971255591446768e-31	3.005930064734303e-28	7130	TNFAIP6
ENSG00000108702	959.9360420942771	6.10669305301195	0.4436578944698617	13.764418776564307	4.172261954873058e-43	7.501130957439634e-40	6346	CCL1
ENSG00000165949	332.6352491824899	6.069969964659106	0.769717848707997	7.885967533230261	3.1210775498082487e-15	3.246178592093951e-13	3429	IFI27
ENSG00000004468	162.64800152135868	6.069455812687997	0.6625604799649762	9.16060645966816	5.160646895394443e-20	8.545623839281457e-18	952	CD38
ENSG00000105246	117.81759130733872	6.050765863223694	0.6253286174277675	9.676137785142426	3.8083165618664887e-22	7.730268375982219e-20	10148	EBI3
ENSG00000123689	924.4796077023757	5.985086515999518	0.7228782610173154	8.279522069977084	1.2367061333710767e-16	1.5041007046038494e-14	50486	G0S2
