GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0000395	mRNA 5'-splice site recognition	24	8.517887563884157e-4	16/16323	0.0625	0.8689842419080068	-0.14595710552452304	0.6972416232331609	0.9999954708004587	0.9999954708004587	PSIP1	1	3	-0.8663114747883527	0.4090008959964486
GO:0000398	mRNA splicing, via spliceosome	183	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000413	protein peptidyl-prolyl isomerization	28	0.0017035775127768314	25/16323	0.08	1.1122998296422486	0.1564266330064199	0.5456390670635205	0.9999954708004587	0.9999954708004587	PPIH/NKTR	2	3	-0.17316429422840737	0.7643643034519251
GO:0000422	autophagy of mitochondrion	23	0.008517887563884156	112/16323	0.08928571428571429	1.2414060598685812	0.7136430301691274	0.2852743331648078	0.9999954708004587	0.9999954708004587	WIPI2/TAFAZZIN/DELE1/ATP5IF1/PARL/SNX30/ULK3/NIPSNAP3B/ATG4C/CERS1	10	31	-0.8991012976113436	0.39646677437302513
GO:0000423	mitophagy	51	0.007666098807495741	92/16323	0.09782608695652174	1.3601492482038369	0.9643452369192409	0.21553805872489076	0.9999954708004587	0.9999954708004587	TAFAZZIN/DELE1/ATP5IF1/PARL/SNX30/ULK3/NIPSNAP3B/ATG4C/CERS1	9	25	-0.7893504336522243	0.4398218157403741
GO:0000425	pexophagy	11	0.0017035775127768314	11/16323	0.18181818181818182	2.527954158277838	1.411178052198063	0.18493451629921856	0.9999954708004587	0.9999954708004587	PEX2/ATM	2	6	-0.8663114747883527	0.4090008959964486
GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	9	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000460	maturation of 5.8S rRNA	14	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	25	8.517887563884157e-4	34/16323	0.029411764705882353	0.4089337608978855	-0.9604110607372155	0.9211689858068897	0.9999954708004587	0.9999954708004587	ERCC2	1	1	0.23230081387975707	1.0547563775670816
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	16	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000467	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	9	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000470	maturation of LSU-rRNA	9	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000472	endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000492	box C/D snoRNP assembly	10	8.517887563884157e-4	10/16323	0.1	1.3903747870528111	0.34375070272427743	0.5260341768933501	0.9999954708004587	0.9999954708004587	SNU13	1	5	-1.3771370985543434	0.249697018822258
GO:0000512	lncRNA-mediated post-transcriptional gene silencing	11	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000578	embryonic axis specification	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000712	resolution of meiotic recombination intermediates	17	8.517887563884157e-4	17/16323	0.058823529411764705	0.817867521795771	-0.20915434496141166	0.7190382954796972	0.9999954708004587	0.9999954708004587	EME1	1	3	-0.8663114747883527	0.4090008959964486
GO:0000722	telomere maintenance via recombination	10	0.002555366269165247	14/16323	0.21428571428571427	2.9793745436845946	2.062562343423449	0.07441984167135313	0.9999954708004587	0.9999954708004587	RAD51C/XRCC3/RAD51D	3	8	-0.7485284391319692	0.4569890698377662
GO:0000723	telomere maintenance	56	0.012776831345826235	162/16323	0.09259259259259259	1.287384062085936	1.023327920685597	0.18879672998645125	0.9999954708004587	0.9999954708004587	YLPM1/ACTL6A/RAD51C/XRCC3/RAD51D/INO80E/APEX1/SLF2/RPA1/ATM/SLF1/PCNA/PARP1/RECQL4/BLM	15	65	-1.2340362549136703	0.2871526137576042
GO:0000724	double-strand break repair via homologous recombination	102	0.02385008517887564	187/16323	0.1497326203208556	2.0818446009346903	4.142061044497459	1.7033934490710045e-4	0.21811953115354213	0.21811953115354213	ACTL6A/FAN1/NUCKS1/SPIDR/RAD51C/XRCC3/RAD51D/BRD8/ZSWIM7/SLF2/RPA1/MCM7/ATM/MMS22L/SLF1/MCM8/MCM6/ASTE1/PARP1/RECQL4/ABL1/BLM/PARPBP/SKP2/CDC7/POLQ/RAD51AP1/USP51	28	76	-0.76622801623137	0.4494748389253266
GO:0000725	recombinational repair	6	0.02385008517887564	192/16323	0.14583333333333334	2.0276298977853493	3.9873600407817937	2.671834742313177e-4	0.27370275100256186	0.2737027510025618	ACTL6A/FAN1/NUCKS1/SPIDR/RAD51C/XRCC3/RAD51D/BRD8/ZSWIM7/SLF2/RPA1/MCM7/ATM/MMS22L/SLF1/MCM8/MCM6/ASTE1/PARP1/RECQL4/ABL1/BLM/PARPBP/SKP2/CDC7/POLQ/RAD51AP1/USP51	28	78	-0.7922035026346306	0.4386434755707576
GO:0000727	double-strand break repair via break-induced replication	12	0.002555366269165247	12/16323	0.25	3.4759369676320273	2.3884638131358527	0.05002742579388238	0.9999954708004587	0.9999954708004587	MCM7/MCM6/CDC7	3	0	0	0
GO:0000729	DNA double-strand break processing	11	0.002555366269165247	20/16323	0.15	2.0855621805792164	1.3522739773018546	0.1703820302320666	0.9999954708004587	0.9999954708004587	SMARCAD1/ATM/BLM	3	17	-1.5023002415083493	0.22081856669481933
GO:0000731	DNA synthesis involved in DNA repair	20	0.0034071550255536627	42/16323	0.09523809523809523	1.3241664638598198	0.5855728641925536	0.35747914701934225	0.9999954708004587	0.9999954708004587	USP1/POLA1/PCNA/POLQ	4	31	-1.8153920294854986	0.16206372686499773
GO:0000902	cell morphogenesis	101	0	0	0	0	0	1	1	1		0	0	0	0
GO:0000956	nuclear-transcribed mRNA catabolic process	22	0.0068143100511073255	123/16323	0.06504065040650407	0.9043088045871942	-0.2965485336205484	0.6670466260589718	0.9999954708004587	0.9999954708004587	CNOT7/UPF3A/CNOT8/CTIF/GSPT2/ATM/PAN2/ZFP36L2	8	62	-1.8153920294854986	0.16206372686499773
GO:0000963	mitochondrial RNA processing	6	0.0017035775127768314	23/16323	0.08695652173913043	1.209021553958966	0.27924791579327274	0.5002672203800721	0.9999954708004587	0.9999954708004587	CDK5RAP1/TRMT61B	2	18	-1.9649237634564622	0.1397116152473295
GO:0001188	RNA polymerase I preinitiation complex assembly	11	8.517887563884157e-4	9/16323	0.1111111111111111	1.5448608745031231	0.45515089521251584	0.48928147700383806	0.9999954708004587	0.9999954708004587	UBTF	1	1	0.23230081387975707	1.0547563775670816
GO:0001501	skeletal system development	128	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001502	cartilage condensation	19	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001503	ossification	78	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001504	neurotransmitter uptake	8	8.517887563884157e-4	46/16323	0.021739130434782608	0.3022553884897415	-1.3192192435140864	0.9678837293464815	0.9999954708004587	0.9999954708004587	SLC29A1	1	19	-2.7121381652866834	0.06634600773489326
GO:0001508	action potential	48	0.004258943781942078	170/16323	0.029411764705882353	0.4089337608978855	-2.1565660814223437	0.9949632780046558	0.9999954708004587	0.9999954708004587	KCNE3/KCNAB2/GPD1L/AKAP6/CNR2	5	54	-2.147245320250417	0.11654148797927309
GO:0001510	RNA methylation	11	0.00596252129471891	80/16323	0.0875	1.2165779386712094	0.5405736092479657	0.3525237149729123	0.9999954708004587	0.9999954708004587	SNRPD3/TRMT2B/TRMT61B/TRMT10B/GTPBP3/HENMT1/MRM2	7	47	-1.671936638774988	0.18679467406080774
GO:0001514	selenocysteine incorporation	8	8.517887563884157e-4	9/16323	0.1111111111111111	1.5448608745031231	0.45515089521251584	0.48928147700383806	0.9999954708004587	0.9999954708004587	EEFSEC	1	3	-0.8663114747883527	0.4090008959964486
GO:0001516	prostaglandin biosynthetic process	18	8.517887563884157e-4	27/16323	0.037037037037037035	0.5149536248343743	-0.7021879782341817	0.8669413689387493	0.9999954708004587	0.9999954708004587	DAGLB	1	13	-2.33264854358178	0.09688674487617922
GO:0001523	retinoid metabolic process	28	0.002555366269165247	78/16323	0.038461538461538464	0.5347595334818505	-1.146551794699878	0.9261929533829996	0.9999954708004587	0.9999954708004587	RETSAT/LRP1/NAPEPLD	3	55	-2.6764200826846043	0.06875486162389231
GO:0001541	ovarian follicle development	39	8.517887563884157e-4	57/16323	0.017543859649122806	0.24392540123733522	-1.5918071236950522	0.9859074873075859	0.9999954708004587	0.9999954708004587	ATM	1	6	-1.559458655348298	0.20873086836764682
GO:0001542	ovulation from ovarian follicle	8	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001547	antral ovarian follicle growth	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001553	luteinization	8	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001556	oocyte maturation	25	8.517887563884157e-4	34/16323	0.029411764705882353	0.4089337608978855	-0.9604110607372155	0.9211689858068897	0.9999954708004587	0.9999954708004587	CDC25B	1	3	-0.8663114747883527	0.4090008959964486
GO:0001558	regulation of cell growth	74	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001561	fatty acid alpha-oxidation	8	8.517887563884157e-4	6/16323	0.16666666666666666	2.3172913117546847	0.8983923564389655	0.3610410260842062	0.9999954708004587	0.9999954708004587	PHYH	1	6	-1.559458655348298	0.20873086836764682
GO:0001568	blood vessel development	46	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001569	branching involved in blood vessel morphogenesis	32	0.0017035775127768314	34/16323	0.058823529411764705	0.817867521795771	-0.2959432209366998	0.7130042092435003	0.9999954708004587	0.9999954708004587	ABL1/TGFBR2	2	4	-0.46084636668018825	0.5950130123896465
GO:0001570	vasculogenesis	64	0.0017035775127768314	83/16323	0.024096385542168676	0.3350300691693521	-1.6907398682995674	0.9850173058891667	0.9999954708004587	0.9999954708004587	RAP1A/TGFBR2	2	10	-1.3771370985543434	0.249697018822258
GO:0001574	ganglioside biosynthetic process	11	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001578	microtubule bundle formation	32	0.010221465076660987	125/16323	0.096	1.3347597955706985	1.0458908307459482	0.18787540432438699	0.9999954708004587	0.9999954708004587	AAAS/BBS2/CCDC66/TTC12/NCKAP5L/ARMC2/CLUAP1/CFAP44/CEP131/DNAAF11/FES/PSRC1	12	60	-1.3771370985543434	0.249697018822258
GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	39	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001649	osteoblast differentiation	129	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001654	eye development	44	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001655	urogenital system development	15	8.517887563884157e-4	64/16323	0.015625	0.2172460604770017	-1.7466145992825082	0.991659213460949	0.9999954708004587	0.9999954708004587	WDR77	1	0	0	0
GO:0001656	metanephros development	30	8.517887563884157e-4	89/16323	0.011235955056179775	0.1562218861857091	-2.22197537336211	0.9987210021908504	0.9999954708004587	0.9999954708004587	LGR4	1	5	-1.3771370985543434	0.249697018822258
GO:0001657	ureteric bud development	37	0.005110732538330494	99/16323	0.06060606060606061	0.8426513860926127	-0.4371498185252984	0.7249540015793312	0.9999954708004587	0.9999954708004587	HS2ST1/CAT/LZTS2/GZF1/CTNNBIP1/LGR4	6	6	0.23230081387975707	1.0547563775670816
GO:0001658	branching involved in ureteric bud morphogenesis	43	0.002555366269165247	61/16323	0.04918032786885246	0.6837908788784316	-0.6887808827107026	0.8244047387751491	0.9999954708004587	0.9999954708004587	GZF1/CTNNBIP1/LGR4	3	4	-0.05538125857202393	0.8427601406138547
GO:0001659	temperature homeostasis	21	0.014480408858603067	183/16323	0.09289617486338798	1.2916049934370375	1.1043264867793985	0.16712925703229664	0.9999954708004587	0.9999954708004587	SFXN5/FTO/HDAC3/SYK/ABHD6/NAPEPLD/PLCL2/FOXO1/ABAT/HADH/SLC27A1/LGR4/APPL2/TNFRSF11A/FFAR4/ID1/CXCR4	17	1	3.065514157935973	3.759204481776586
GO:0001662	behavioral fear response	34	0.0034071550255536627	43/16323	0.09302325581395349	1.2933718949328472	0.536233924601796	0.37421906027018326	0.9999954708004587	0.9999954708004587	USP46/ASIC1/MEF2C/LYPD1	4	1	1.6185951749996477	2.32141934821612
GO:0001666	response to hypoxia	174	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001675	acrosome assembly	32	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001676	long-chain fatty acid metabolic process	27	0.00596252129471891	105/16323	0.06666666666666667	0.926916524701874	-0.20914329447734864	0.6374501346940726	0.9999954708004587	0.9999954708004587	ABCD3/FADS2/ABHD6/ACSF2/DAGLB/SLC27A1/CYP2U1	7	76	-2.1525223773512607	0.11593085207283825
GO:0001678	intracellular glucose homeostasis	26	0.005110732538330494	154/16323	0.03896103896103896	0.5417044624881081	-1.5907178731799685	0.9693641267980886	0.9999954708004587	0.9999954708004587	BAD/NUCKS1/SLC29A1/PIK3R1/FOXO1/LRP5	6	19	-0.9203786960586284	0.38851976105468305
GO:0001682	tRNA 5'-leader removal	13	8.517887563884157e-4	13/16323	0.07692307692307693	1.069519066963701	0.06980352952839187	0.6211817524341889	0.9999954708004587	0.9999954708004587	RPP25	1	11	-2.1655944589186134	0.11443183646589129
GO:0001696	gastric acid secretion	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001702	gastrulation with mouth forming second	16	0.002555366269165247	27/16323	0.1111111111111111	1.5448608745031231	0.7887797445256947	0.30685115917814476	0.9999954708004587	0.9999954708004587	MEGF8/LDB1/LRP5	3	1	1.3309131025478667	2.041075363440973
GO:0001706	endoderm formation	13	0.002555366269165247	60/16323	0.05	0.6951873935264056	-0.6584714828734808	0.8157223474711451	0.9999954708004587	0.9999954708004587	CTR9/BRD3/MMP15	3	13	-1.23403625491367	0.28715261375760426
GO:0001707	mesoderm formation	33	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001708	cell fate specification	30	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001709	cell fate determination	18	8.517887563884157e-4	42/16323	0.023809523809523808	0.33104161596495496	-1.2084034612982595	0.9566739658970771	0.9999954708004587	0.9999954708004587	MEF2C	1	8	-1.8471407278000789	0.15704110817237624
GO:0001711	endodermal cell fate commitment	6	8.517887563884157e-4	15/16323	0.06666666666666667	0.926916524701874	-0.07883030765258413	0.6737555432593092	0.9999954708004587	0.9999954708004587	CTR9	1	3	-0.8663114747883527	0.4090008959964486
GO:0001714	endodermal cell fate specification	6	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001731	formation of translation preinitiation complex	8	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001732	formation of cytoplasmic translation initiation complex	15	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001736	establishment of planar polarity	15	0.0017035775127768314	30/16323	0.06666666666666667	0.926916524701874	-0.11153419624915364	0.6460165834966147	0.9999954708004587	0.9999954708004587	WDPCP/FZD3	2	0	0	0
GO:0001738	morphogenesis of a polarized epithelium	5	0.004258943781942078	54/16323	0.09259259259259259	1.287384062085936	0.5888543421752725	0.3474650438561359	0.9999954708004587	0.9999954708004587	WDPCP/TRAF3IP1/ZDHHC7/FZD3/LAMA1	5	16	-0.9308499959259239	0.38466198106165783
GO:0001755	neural crest cell migration	44	8.517887563884157e-4	56/16323	0.017857142857142856	0.24828121197371622	-1.5686441618171998	0.9848113096158815	0.9999954708004587	0.9999954708004587	SEMA6C	1	4	-1.1539935472401335	0.3103678686766819
GO:0001756	somitogenesis	42	8.517887563884157e-4	63/16323	0.015873015873015872	0.2206944106433033	-1.7252281970769305	0.9910101293169185	0.9999954708004587	0.9999954708004587	ATM	1	1	0.23230081387975707	1.0547563775670816
GO:0001757	somite specification	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001759	organ induction	11	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001763	morphogenesis of a branching structure	9	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001764	neuron migration	113	0.010221465076660987	182/16323	0.06593406593406594	0.9167306288260293	-0.31447383192374045	0.6649276914701296	0.9999954708004587	0.9999954708004587	LRIG2/PCM1/FLRT2/TBC1D24/KIF20B/IGSF10/FZD3/CELSR2/SPOCK1/MEF2C/CXCR4/ABI3	12	17	-0.11600588038845873	0.8017665291604589
GO:0001765	membrane raft assembly	5	0	0	0	0	0	1	1	1		0	0	0	0
GO:0001768	establishment of T cell polarity	9	8.517887563884157e-4	15/16323	0.06666666666666667	0.926916524701874	-0.07883030765258413	0.6737555432593092	0.9999954708004587	0.9999954708004587	ABL1	1	3	-0.8663114747883527	0.4090008959964486
GO:0001771	immunological synapse formation	12	8.517887563884157e-4	16/16323	0.0625	0.8689842419080068	-0.14595710552452304	0.6972416232331609	0.9999954708004587	0.9999954708004587	HAVCR2	1	5	-1.3771370985543434	0.249697018822258
GO:0001774	microglial cell activation	27	0.0017035775127768314	46/16323	0.043478260869565216	0.604510776979483	-0.747747793396509	0.8530527520972351	0.9999954708004587	0.9999954708004587	ATM/CALHM2	2	6	-0.8663114747883527	0.4090008959964486
