ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0051225	spindle assembly	0.048600883652430045	125/16075	9.256295400507908e-18	1.0034773577781393e-15	9.22631549637671e-16	SMC3/HAUS6/CHEK2/CCSAP/AURKA/INCENP/HAUS8/RCC1/STARD9/SAC3D1/STIL/SASS6/FBXO5/RACGAP1/SPAG5/CCNB2/GPSM2/KIF23/TPX2/AURKB/KIF11/NDC80/CDCA8/KIFC1/NEK2/BIRC5/PRC1/PLK1/KIF4A/KIF15/MYBL2/CDC20/ASPM	33	63	0.3691156459207627	1.164689975298383
GO:0051231	spindle elongation	0.013254786450662739	14/16075	6.726217583680078e-10	3.3855295171189725e-8	3.112772122372247e-8	INCENP/RACGAP1/KIF23/AURKB/KIF11/CDCA8/BIRC5/PRC1/KIF4A	9	8	1.1335258465021985	1.8516250584223068
GO:0051255	spindle midzone assembly	0.011782032400589101	14/16075	2.3314261892998835e-8	9.212401802205522e-7	8.47019863953219e-7	INCENP/RACGAP1/KIF23/AURKB/CDCA8/BIRC5/PRC1/KIF4A	8	8	1.015742810845815	1.740171055376451
GO:0051256	mitotic spindle midzone assembly	0.011782032400589101	11/16075	1.4346644079182415e-9	7.136189549033324e-8	6.561257781352404e-8	INCENP/RACGAP1/KIF23/AURKB/CDCA8/BIRC5/PRC1/KIF4A	8	7	1.1492742034703376	1.8666268832878739
GO:0051293	establishment of spindle localization	0.016200294550810016	55/16075	1.5426078882859433e-5	4.001316657468079e-4	3.6789479699321856e-4	ZBED3/SPDL1/SPAG5/MAD2L1/GPSM2/ESPL1/NDC80/NUSAP1/SAPCD2/PLK1/CENPA	11	31	-0.02034912084096052	0.8670580316467024
GO:0051294	establishment of spindle orientation	0.011782032400589101	41/16075	2.6956580583366096e-4	0.005814919525840401	0.005346436739762137	SPDL1/SPAG5/MAD2L1/GPSM2/NDC80/SAPCD2/PLK1/CENPA	8	26	-0.16291218549583109	0.7709827708086905
GO:0051298	centrosome duplication	0.01914580265095729	71/16075	7.3499230909154235e-6	2.1404446748075057e-4	1.9679983528516956e-4	GEN1/ALMS1/RTTN/XRCC3/SAC3D1/STIL/WDR62/BRCA1/SASS6/CEP131/CCNF/PLK4/NDC80	13	27	0.28485530230302286	1.0963520241968068
GO:0051299	centrosome separation	0.008836524300441826	15/16075	2.0046263112080592e-5	5.136703056841015e-4	4.7228612231523854e-4	CEP85/RANBP1/AURKA/CHEK1/KIF11/NEK2	6	4	1.4212079189539792	2.1286177271270916
GO:0051302	regulation of cell division	0.033873343151693665	176/16075	1.4680863057390525e-6	4.632140970645309e-5	4.258949510678964e-5	ORC6/CALM2/AURKA/INCENP/CDC25B/RACGAP1/PKP4/BLM/KIF20B/E2F7/KIF23/AURKB/CDCA8/KIF14/CDC6/BIRC5/PRC1/CIT/KIF18B/PLK1/KIF20A/ASPM/E2F8	23	103	-0.483491961454671	0.5830295286782394
GO:0051303	establishment of chromosome localization	0.03240058910162003	79/16075	8.470775961202414e-13	5.748557176125552e-11	5.285420916056283e-11	MAD1L1/INCENP/SPDL1/CENPQ/KIF22/CCNB1/SPAG5/KIF18A/PSRC1/CENPE/AURKB/KIF2C/NUF2/CDCA5/FAM83D/NDC80/CDCA8/KIFC1/CDT1/KIF14/BIRC5/CENPF	22	73	-0.18367417694426008	0.7576205565310106
GO:0051304	chromosome separation	0.05154639175257732	79/16075	1.907844912924267e-27	1.008296036480475e-24	9.270620083459629e-25	ANAPC15/MAD1L1/GEN1/INCENP/XRCC3/KNTC1/NCAPD3/NCAPD2/SMC4/SMC2/SPDL1/FBXO5/HASPIN/CCNB1/ZWINT/MAD2L1/TTK/TRIP13/BUB1/NCAPG2/AURKB/ESPL1/SPC24/NUF2/NDC80/CDCA8/CDT1/NCAPG/BIRC5/DLGAP5/PLK1/CENPF/CDC20/BUB1B/SPC25	35	6	2.7793314031071734	3.4734406757957323
GO:0051306	mitotic sister chromatid separation	0.042709867452135494	61/16075	4.75293048392765e-24	8.8567759040826691e-22	8.143223973952422e-22	ANAPC15/MAD1L1/GEN1/INCENP/XRCC3/KNTC1/SPDL1/FBXO5/HASPIN/CCNB1/ZWINT/MAD2L1/TTK/TRIP13/BUB1/AURKB/ESPL1/SPC24/NUF2/NDC80/CDCA8/CDT1/BIRC5/DLGAP5/PLK1/CENPF/CDC20/BUB1B/SPC25	29	2	3.6898914602723436	4.383194538439681
GO:0051310	metaphase plate congression	0.03240058910162003	69/16075	3.78334818017252e-14	3.076153097263349e-12	2.828320815663384e-12	MAD1L1/INCENP/SPDL1/CENPQ/KIF22/CCNB1/SPAG5/KIF18A/PSRC1/CENPE/AURKB/KIF2C/NUF2/CDCA5/FAM83D/NDC80/CDCA8/KIFC1/CDT1/KIF14/BIRC5/CENPF	22	71	-0.1558946128371845	0.7755359064190923
GO:0051315	attachment of mitotic spindle microtubules to kinetochore	0.014727540500736377	21/16075	3.915657174252066e-9	1.8394887258597484e-7	1.691289116317296e-7	MAD1L1/INCENP/CENPE/AURKB/KIF2C/NUF2/NDC80/CDCA8/CDT1/BIRC5	10	13	0.753378546378324	1.4978235086938227
GO:0051382	kinetochore assembly	0.011782032400589101	17/16075	1.6854575842799344e-7	5.938428888612969e-6	5.459995490127894e-6	KNTC1/CENPH/CENPW/CENPE/CENPK/DLGAP5/CENPF/CENPA	8	8	1.015742810845815	1.740171055376451
GO:0051383	kinetochore organization	0.01914580265095729	22/16075	4.2619050596359696e-13	3.106781826231186e-11	2.856481921095397e-11	KNTC1/CENPH/CENPW/SMC4/SMC2/CENPE/CENPK/NUF2/NDC80/CDT1/DLGAP5/CENPF/CENPA	13	9	1.3834675909711325	2.091970405795312
GO:0051438	regulation of ubiquitin-protein transferase activity	0.011782032400589101	56/16075	0.0022982499004142658	0.038026291738396625	0.03496267873074211	DCUN1D4/DCUN1D2/FBXO5/MAD2L1/UBE2C/PLK1/CDC20/BUB1B	8	27	-0.2006525134786781	0.7468145084606346
GO:0051445	regulation of meiotic cell cycle	0.017673048600883652	63/16075	1.0789038205509582e-5	3.020930697542683e-4	2.777547444611146e-4	ANAPC15/INSR/RPS6KA2/CDC25B/RAD51AP1/FBXO5/TTK/TRIP13/CDC25A/CDC25C/CDC20/ASPM	12	6	1.7088899914057603	2.4101344846086317
GO:0051447	negative regulation of meiotic cell cycle	0.005891016200294551	15/16075	0.0029664386942904854	0.04679889104276184	0.04302850784766207	RPS6KA2/FBXO5/TTK/TRIP13	4	3	1.3034248832975959	2.0145235078690384
GO:0051642	centrosome localization	0.010309278350515464	32/16075	3.1068462656491305e-4	0.006535197020479863	0.0060086846080346906	AURKA/PLXNA2/MAD2L1/GPSM2/SYNE2/DLGAP5/ASPM	7	15	0.2536027587989182	1.0715178180336657
GO:0051653	spindle localization	0.017673048600883652	60/16075	6.353877570503735e-6	1.89184467380914e-4	1.7394269731556926e-4	ZBED3/SPDL1/SPAG5/MAD2L1/GPSM2/ESPL1/NDC80/NUSAP1/SAPCD2/PLK1/ASPM/CENPA	12	32	0.034913557834088706	0.9062754027150184
GO:0051781	positive regulation of cell division	0.017673048600883652	85/16075	2.278533044019669e-4	0.00501751964068498	0.004613279896691139	INCENP/CDC25B/RACGAP1/PKP4/KIF20B/KIF23/AURKB/CDCA8/KIF14/CDC6/BIRC5/CIT	12	44	-0.2835401732844459	0.695635613513173
GO:0051782	negative regulation of cell division	0.008836524300441826	16/16075	3.0930314260599365e-5	7.647565420690884e-4	7.031434322215664e-4	ORC6/BLM/E2F7/AURKB/ASPM/E2F8	6	8	0.7280607383940341	1.4749703723116558
GO:0051783	regulation of nuclear division	0.061855670103092786	143/16075	2.9221095181702666e-24	5.922601917723723e-22	5.445443629476102e-22	ANAPC15/MAD1L1/GEN1/INSR/AURKA/INCENP/XRCC3/RCC1/CHEK1/RPS6KA2/KNTC1/SPDL1/RAD51AP1/FBXO5/HASPIN/CCNB1/ZWINT/MAD2L1/KIF20B/TTK/TRIP13/BUB1/AURKB/ESPL1/PKMYT1/SPC24/NUF2/NDC80/CDCA8/CDCA2/NUSAP1/CDT1/NEK2/BIRC5/DLGAP5/PLK1/CENPF/MKI67/CDC25C/CDC20/BUB1B/SPC25	42	84	0.32259563028586974	1.126716776224635
GO:0051784	negative regulation of nuclear division	0.042709867452135494	62/16075	8.579929863115356e-24	1.451037738450069e-21	1.3341339361888429e-21	ANAPC15/MAD1L1/GEN1/INCENP/XRCC3/CHEK1/RPS6KA2/KNTC1/SPDL1/FBXO5/HASPIN/CCNB1/ZWINT/MAD2L1/TTK/TRIP13/BUB1/AURKB/SPC24/NUF2/NDC80/CDCA8/CDT1/BIRC5/PLK1/CENPF/CDC20/BUB1B/SPC25	29	29	1.015742810845815	1.740171055376451
GO:0051983	regulation of chromosome segregation	0.06480117820324006	129/16075	1.9974130386136835e-28	1.4075103878764422e-25	1.2941133950176024e-25	SMARCA2/ANAPC15/MAD1L1/GEN1/RAD18/INCENP/XRCC3/KNTC1/NCAPD3/NCAPD2/SMC4/SMC2/SPDL1/TACC3/FBXO5/HASPIN/CCNB1/ZWINT/MAD2L1/CENPE/TTK/TRIP13/BUB1/NCAPG2/AURKB/ESPL1/KIF2C/SPC24/NUF2/NDC80/CDCA8/CDCA2/CDT1/NCAPG/CDC6/BIRC5/UBE2C/DLGAP5/PLK1/CENPF/MKI67/CDC20/BUB1B/SPC25	44	72	0.523266325748021	1.2944809541455766
GO:0051984	positive regulation of chromosome segregation	0.020618556701030927	27/16075	6.079738753182888e-13	4.356802618382585e-11	4.005793972436112e-11	RAD18/INCENP/NCAPD3/NCAPD2/SMC4/SMC2/CCNB1/NCAPG2/AURKB/CDCA8/CDT1/NCAPG/CDC6/BIRC5	14	18	0.764428382564909	1.5078308611531566
GO:0051985	negative regulation of chromosome segregation	0.039764359351988215	50/16075	2.045394728511461e-24	5.087017007144975e-22	4.677178162472338e-22	ANAPC15/MAD1L1/GEN1/INCENP/XRCC3/KNTC1/SPDL1/FBXO5/HASPIN/CCNB1/ZWINT/MAD2L1/TTK/TRIP13/BUB1/AURKB/SPC24/NUF2/NDC80/CDCA8/CDT1/BIRC5/PLK1/CENPF/CDC20/BUB1B/SPC25	27	24	1.1335258465021985	1.8516250584223068
GO:0051987	positive regulation of attachment of spindle microtubules to kinetochore	0.007363770250368188	11/16075	4.950230617695182e-5	0.0011758188231244511	0.001081088212368321	INCENP/CCNB1/AURKB/CDCA8/BIRC5	5	7	0.6792705742246021	1.4312411960688773
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	0.013254786450662739	18/16075	1.4022240708398405e-8	5.700580164914275e-7	5.241309204060255e-7	INCENP/KNSTRN/RACGAP1/CCNB1/SPAG5/AURKB/CDCA8/NEK2/BIRC5	9	16	0.4403786659422532	1.2239671321652594
GO:0055064	chloride ion homeostasis	0.007363770250368188	20/16075	0.001210079167497341	0.02263811823087946	0.020814263463286825	SLC12A6/SLC12A9/SLC12A2/TBXAS1/STK39	5	3	1.5265684346118056	2.2313146272043807
GO:0055081	monoatomic anion homeostasis	0.007363770250368188	22/16075	0.0019164256148701214	0.0334820144614499	0.030784514117944146	SLC12A6/SLC12A9/SLC12A2/TBXAS1/STK39	5	3	1.5265684346118056	2.2313146272043807
GO:0060236	regulation of mitotic spindle organization	0.013254786450662739	42/16075	5.170547517713865e-5	0.0012212891008320794	0.0011228951474811706	CCSAP/STIL/TACC3/SASS6/PSRC1/GPSM2/TPX2/PLK1/KIF15	9	38	-0.4246187715443513	0.6145909809794795
GO:0060623	regulation of chromosome condensation	0.008836524300441826	11/16075	2.1402804480091466e-6	6.557322995784544e-5	6.029027989700823e-5	NCAPD3/NCAPD2/SMC4/SMC2/NCAPG2/NCAPG	6	7	0.8615921310185566	1.5966419793752675
GO:0061640	cytoskeleton-dependent cytokinesis	0.026509572901325478	112/16075	1.0056636381298182e-6	3.296082063575869e-5	3.0305310612920593e-5	INCENP/RACGAP1/CKAP2/KIF20B/KIF23/AURKB/ESPL1/CDCA8/NUSAP1/CEP55/BIRC5/ANLN/CIT/PLK1/KIF4A/KIF20A/STMN1/CENPA	18	67	-0.29857805064898624	0.6866323946441911
GO:0061842	microtubule organizing center localization	0.010309278350515464	32/16075	3.1068462656491305e-4	0.006535197020479863	0.0060086846080346906	AURKA/PLXNA2/MAD2L1/GPSM2/SYNE2/DLGAP5/ASPM	7	15	0.2536027587989182	1.0715178180336657
GO:0061982	meiosis I cell cycle process	0.039764359351988215	128/16075	3.147823613846289e-12	2.0165148847488044e-10	1.8540530471984603e-10	SLC2A8/CCNE1/MSH6/AURKA/CKS2/CDC25B/PSMC3IP/RAD51AP1/FBXO5/FANCD2/RAD54B/TDRD9/RAD51/CCNB2/EME1/CCNE2/TRIP13/CDC25A/RAD54L/ESPL1/MYBL1/NDC80/PLK1/TOP2A/CDC25C/BRME1/MND1	27	24	1.1335258465021985	1.8516250584223068
GO:0061983	meiosis II cell cycle process	0.005891016200294551	14/16075	0.0022498924481306262	0.03789858673584178	0.034845262365050964	SMC3/SGO2/BUB1/BUB1B	4	NA	NA	NA
GO:0070192	chromosome organization involved in meiotic cell cycle	0.022091310751104567	70/16075	1.7293101186355532e-7	6.042581141810843e-6	5.555756649083166e-6	SMC3/CCNE1/NCAPD3/NCAPD2/SMC4/SMC2/PSMC3IP/FANCD2/SGO2/RAD51/CCNE2/TRIP13/BUB1/BUB1B/MND1	15	5	2.114355099513925	2.811125327855442
GO:0070507	regulation of microtubule cytoskeleton organization	0.025036818851251842	153/16075	2.574840966028913e-4	0.005582783386856536	0.005133002800294078	CCSAP/PAK1/SKA2/STIL/TACC3/SASS6/FES/SPAG5/CKAP2/KIF18A/PSRC1/GPSM2/TPX2/PLK1/KIF15/SKA3/STMN1	17	104	-0.7954347442393415	0.43731231187771524
GO:0071103	DNA conformation change	0.039764359351988215	88/16075	1.3909574007080173e-16	1.36766695120779e-14	1.2574799708236739e-14	MCM5/ERCC2/TOP1MT/HHEX/RFC2/MCM6/RFC5/RFC4/MCM3/DNA2/MCM8/GINS4/CHTF18/RFC3/RAD54B/HMGB2/MCM4/MCM2/RAD51/DSCC1/RECQL4/BLM/POLQ/MCM7/GINS2/CDC45/TOP2A	27	11	1.9136844040517738	2.6122293992432586
GO:0071139	resolution of recombination intermediates	0.004418262150220913	6/16075	0.0013635596292626909	0.024637308173173746	0.02265238736332487	GEN1/XRCC3/BLM	3	9	-0.0828694778222948	0.8240058802339849
GO:0071173	spindle assembly checkpoint signaling	0.03829160530191458	46/16075	2.9416896942336374e-24	5.922601917723723e-22	5.445443629476102e-22	ANAPC15/MAD1L1/GEN1/INCENP/XRCC3/KNTC1/SPDL1/HASPIN/CCNB1/ZWINT/MAD2L1/TTK/TRIP13/BUB1/AURKB/SPC24/NUF2/NDC80/CDCA8/CDT1/BIRC5/PLK1/CENPF/CDC20/BUB1B/SPC25	26	20	1.2781070753133064	1.9901123974955996
GO:0071174	mitotic spindle checkpoint signaling	0.03829160530191458	46/16075	2.9416896942336374e-24	5.922601917723723e-22	5.445443629476102e-22	ANAPC15/MAD1L1/GEN1/INCENP/XRCC3/KNTC1/SPDL1/HASPIN/CCNB1/ZWINT/MAD2L1/TTK/TRIP13/BUB1/AURKB/SPC24/NUF2/NDC80/CDCA8/CDT1/BIRC5/PLK1/CENPF/CDC20/BUB1B/SPC25	26	20	1.2781070753133064	1.9901123974955996
GO:0071459	protein localization to chromosome, centromeric region	0.017673048600883652	43/16075	1.3461639953903187e-7	4.906535665957127e-6	4.511237418308936e-6	KNTC1/SPDL1/CENPQ/HASPIN/KNL1/TTK/AURKB/NDC80/CDT1/CDK1/CENPA/BUB1B	12	16	0.7280607383940341	1.4749703723116558
GO:0071539	protein localization to centrosome	0.008836524300441826	32/16075	0.001965803160550015	0.034063179355760094	0.031318857083309774	PCM1/CCDC14/AURKA/STIL/CEP131/SPAG5	6	21	-0.237020157649553	0.7240363111391983
GO:0071897	DNA biosynthetic process	0.048600883652430045	191/16075	4.363594108639184e-12	2.7536232673621595e-10	2.5317758119724284e-10	POLE3/REV3L/RPA1/USP1/RRM1/CHEK1/RFC2/POLA1/PRIMPOL/POLD2/RFC5/LIN9/POLE/RFC4/HROB/LIG1/JADE1/PCNA/GINS4/CHTF18/RFC3/POLE2/DSCC1/KLF4/POLQ/TK1/AURKB/PCLAF/GINS2/NEK2/CENPF/DTL/TYMS	33	54	0.523266325748021	1.2944809541455766
GO:0072331	signal transduction by p53 class mediator	0.023564064801178203	168/16075	0.0020384811263279867	0.03503535854518182	0.03221271202194803	PYCARD/PAXIP1/CHEK2/CASP2/AURKA/PDK2/CHEK1/ATAD5/TFAP4/E2F1/E2F7/AURKB/FOXM1/TP73/GTSE1/E2F2	16	59	-0.2892059108201232	0.6922333233969459
GO:0072527	pyrimidine-containing compound metabolic process	0.016200294550810016	80/16075	5.188955200407732e-4	0.010348538956284853	0.009514802162415967	CAD/ALDH6A1/UNG/NME4/CTPS1/DHODH/DUT/OGG1/DTYMK/TK1/TYMS	11	51	-0.5181875490801402	0.5650474658705942
GO:0072528	pyrimidine-containing compound biosynthetic process	0.010309278350515464	35/16075	5.560157735797619e-4	0.01103678258542363	0.010147596994465337	CAD/NME4/CTPS1/DHODH/DUT/DTYMK/TYMS	7	16	0.18906423766134706	1.0211601496980334
GO:0072698	protein localization to microtubule cytoskeleton	0.013254786450662739	54/16075	3.923797588126864e-4	0.00793771110172267	0.007298204227122896	PCM1/CCDC14/AURKA/STIL/CEP131/SPAG5/KIF20B/TTK/FAM83D	9	31	-0.22101981630311174	0.7339958016882685
GO:0090169	regulation of spindle assembly	0.010309278350515464	32/16075	3.1068462656491305e-4	0.006535197020479863	0.0060086846080346906	CCSAP/STIL/SASS6/SPAG5/GPSM2/PLK1/KIF15	7	29	-0.40564287008534566	0.6250465187142015
GO:0090224	regulation of spindle organization	0.014727540500736377	46/16075	1.7359413780744993e-5	4.4753415527432825e-4	4.114782740198412e-4	CCSAP/STIL/TACC3/SASS6/SPAG5/PSRC1/GPSM2/TPX2/PLK1/KIF15	10	41	-0.39524416286444713	0.6308347416321345
GO:0090231	regulation of spindle checkpoint	0.017673048600883652	21/16075	6.07501536621579e-12	3.6176288687831493e-10	3.3261722383150355e-10	ANAPC15/MAD1L1/GEN1/INCENP/XRCC3/CCNB1/MAD2L1/AURKB/NDC80/CDCA8/CDT1/BIRC5	12	17	0.6674361165775992	1.420698639990402
GO:0090232	positive regulation of spindle checkpoint	0.013254786450662739	12/16075	7.978424718360367e-11	4.380880481717874e-9	4.027931986999979e-9	MAD1L1/GEN1/INCENP/XRCC3/MAD2L1/AURKB/NDC80/CDCA8/BIRC5	9	7	1.2670572391267212	1.9794721066226442
GO:0090235	regulation of metaphase plate congression	0.008836524300441826	13/16075	7.391317940442191e-6	2.1404446748075057e-4	1.9679983528516956e-4	MAD1L1/INCENP/SPAG5/AURKB/CDCA8/BIRC5	6	12	0.3225956302858696	1.126716776224635
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	0.017673048600883652	21/16075	6.07501536621579e-12	3.6176288687831493e-10	3.3261722383150355e-10	ANAPC15/MAD1L1/GEN1/INCENP/XRCC3/CCNB1/MAD2L1/AURKB/NDC80/CDCA8/CDT1/BIRC5	12	17	0.6674361165775992	1.420698639990402
GO:0090267	positive regulation of mitotic cell cycle spindle assembly checkpoint	0.013254786450662739	12/16075	7.978424718360367e-11	4.380880481717874e-9	4.027931986999979e-9	MAD1L1/GEN1/INCENP/XRCC3/MAD2L1/AURKB/NDC80/CDCA8/BIRC5	9	7	1.2670572391267212	1.9794721066226442
GO:0090306	meiotic spindle assembly	0.007363770250368188	9/16075	1.4491541208185105e-5	3.853473976616769e-4	3.543016331137213e-4	AURKA/FBXO5/CCNB2/NDC80/ASPM	5	4	1.2388863621600248	1.9523848268107866
GO:0090307	mitotic spindle assembly	0.027982326951399118	70/16075	5.0628513463037714e-11	2.8540980656229794e-9	2.6241557925473443e-9	SMC3/CHEK2/CCSAP/INCENP/RACGAP1/KIF23/TPX2/AURKB/KIF11/CDCA8/KIFC1/NEK2/BIRC5/PRC1/PLK1/KIF4A/KIF15/MYBL2/CDC20	19	38	0.32259563028586974	1.126716776224635
GO:0090329	regulation of DNA-templated DNA replication	0.03829160530191458	58/16075	7.191854454143387e-21	8.446433508921733e-19	7.765941081623255e-19	MCM5/GMNN/SLFN11/RFC2/MCM6/DONSON/RFC5/TIMELESS/RFC4/MCM3/PCNA/FBXO5/GINS4/CHTF18/RFC3/CDC7/MCM4/MCM2/DSCC1/BLM/E2F7/MCM7/CDT1/GINS2/TICRR/E2F8	26	22	1.1827968955089814	1.8986315830487581
GO:0090656	t-circle formation	0.005891016200294551	15/16075	0.0029664386942904854	0.04679889104276184	0.04302850784766207	XRCC3/DNA2/BLM/EXO1	4	10	0.09945207897166006	0.9534145563694292
GO:0090737	telomere maintenance via telomere trimming	0.005891016200294551	15/16075	0.0029664386942904854	0.04679889104276184	0.04302850784766207	XRCC3/DNA2/BLM/EXO1	4	10	0.09945207897166006	0.9534145563694292
GO:0098534	centriole assembly	0.010309278350515464	43/16075	0.0019890016855011305	0.03432448622979094	0.03155911159852062	ALMS1/RTTN/STIL/WDR62/BRCA1/SASS6/PLK4	7	26	-0.2964435781203538	0.6879050191571547
GO:0098838	folate transmembrane transport	0.004418262150220913	5/16075	7.038897981221133e-4	0.013714498002121175	0.012609580521295	ABCC5/SLC19A1/SLC46A1	3	3	1.0157428108458149	1.7401710553764507
GO:0140013	meiotic nuclear division	0.055964653902798235	188/16075	5.006519435941572e-16	4.7039031500357696e-14	4.324930123259001e-14	SMC3/SLC2A8/CCNE1/AURKA/INCENP/CKS2/RPS6KA2/CDC25B/SMC4/SMC2/PSMC3IP/RAD51AP1/FBXO5/FANCD2/SGO2/RAD54B/TDRD9/RAD51/SGO1/KIF18A/CCNB2/EME1/CCNE2/TTK/TRIP13/BUB1/RAD54L/ESPL1/MYBL1/NUF2/NDC80/PLK1/TOP2A/CDC20/ASPM/BUB1B/BRME1/MND1	38	28	1.321124460396997	2.0316145733092315
GO:0140527	reciprocal homologous recombination	0.016200294550810016	54/16075	1.2824357635115862e-5	3.453591342756042e-4	3.17535050261367e-4	PSMC3IP/RAD51AP1/FANCD2/RAD54B/RAD51/EME1/TRIP13/RAD54L/TOP2A/BRME1/MND1	11	18	0.523266325748021	1.2944809541455766
GO:0150104	transport across blood-brain barrier	0.014727540500736377	85/16075	0.0030420647906219396	0.04763648123981319	0.043798617043925236	SLC1A5/ABCA2/SLC29A1/SLC12A2/CD36/LRP3/INSR/ABCC5/SLCO2B1/SLC19A1	10	15	0.6102777027376506	1.3701530857168918
GO:1900262	regulation of DNA-directed DNA polymerase activity	0.013254786450662739	13/16075	2.495765502128526e-10	1.302727968271532e-8	1.1977728394230863e-8	RFC2/RFC5/RFC4/PCNA/GINS4/CHTF18/RFC3/DSCC1/GINS2	9	NA	NA	NA
GO:1900264	positive regulation of DNA-directed DNA polymerase activity	0.013254786450662739	13/16075	2.495765502128526e-10	1.302727968271532e-8	1.1977728394230863e-8	RFC2/RFC5/RFC4/PCNA/GINS4/CHTF18/RFC3/DSCC1/GINS2	9	9	1.015742810845815	1.740171055376451
GO:1901970	positive regulation of mitotic sister chromatid separation	0.010309278350515464	17/16075	3.122520338834247e-6	9.430011423279426e-5	8.670276399484869e-5	INCENP/AURKB/ESPL1/CDCA8/CDT1/BIRC5/DLGAP5	7	11	0.5637576871027578	1.3294957724871694
GO:1901976	regulation of cell cycle checkpoint	0.026509572901325478	47/16075	2.1259412357694391e-13	1.634269008151489e-11	1.5026030590806774e-11	ANAPC15/MAD1L1/RFWD3/GEN1/CHEK2/INCENP/XRCC3/BARD1/BRCA1/CCNB1/RAD51/MAD2L1/AURKB/WDR76/NDC80/CDCA8/CDT1/BIRC5	18	26	0.6480180307204978	1.4034567656961006
GO:1901978	positive regulation of cell cycle checkpoint	0.013254786450662739	18/16075	1.4022240708398405e-8	5.700580164914275e-7	5.241309204060255e-7	MAD1L1/GEN1/INCENP/XRCC3/MAD2L1/AURKB/NDC80/CDCA8/BIRC5	9	10	0.9103822951879887	1.641747542987019
GO:1901989	positive regulation of cell cycle phase transition	0.033873343151693665	109/16075	1.2778087134806588e-10	6.838702836197754e-9	6.2877382796589926e-9	CHEK2/PAGR1/EZH2/RRM1/CDC25B/STIL/ATAD5/SASS6/FBXO5/CDC7/CCNB1/CDC25A/ESPL1/CDCA5/FAM83D/CDT1/CDK1/RRM2/CDC6/UBE2C/DLGAP5/CDC25C/DTL	23	73	-0.13922241437342645	0.7864272044291056
GO:1901991	negative regulation of mitotic cell cycle phase transition	0.07952871870397643	175/16075	4.058607642324062e-32	5.719931037248711e-29	5.259101060737811e-29	ANAPC15/MAD1L1/RFWD3/GEN1/CHEK2/TOPBP1/PRKDC/CASP2/EZH2/INCENP/SLFN11/XRCC3/CHEK1/BARD1/KNTC1/DONSON/RBL1/CTDSPL/SPDL1/ORC1/BRCA1/JADE1/FBXO5/HASPIN/FHL1/CCNB1/ZWINT/WEE1/MAD2L1/KANK2/KLF4/CLSPN/BLM/E2F7/TTK/TRIP13/BUB1/AURKB/SPC24/NUF2/NDC80/CDCA8/CDT1/CDK1/GTSE1/CDC6/BIRC5/PLK1/CENPF/TICRR/CDC20/DTL/BUB1B/SPC25	54	105	0.35076650725256614	1.1496417262181429
GO:1901992	positive regulation of mitotic cell cycle phase transition	0.026509572901325478	88/16075	2.2147891587634734e-8	8.918217679287587e-7	8.199715652444619e-7	RRM1/CDC25B/STIL/SASS6/FBXO5/CDC7/CCNB1/CDC25A/ESPL1/CDCA5/CDT1/CDK1/RRM2/CDC6/UBE2C/DLGAP5/CDC25C/DTL	18	57	-0.13693669909257042	0.7879284785811336
GO:1901993	regulation of meiotic cell cycle phase transition	0.005891016200294551	9/16075	3.3539671603165965e-4	0.006951261349911064	0.006391228443265837	CDC25B/TTK/CDC25A/CDC25C	4	2	1.7088899914057603	2.410134484608632
GO:1902099	regulation of metaphase/anaphase transition of cell cycle	0.048600883652430045	93/16075	3.0514841925935125e-22	4.0317734894641783e-20	3.7069510273841587e-20	SMARCA2/ANAPC15/MAD1L1/GEN1/INCENP/XRCC3/KNTC1/SPDL1/FBXO5/HASPIN/CCNB1/ZWINT/MAD2L1/CENPE/TTK/TRIP13/BUB1/AURKB/ESPL1/SPC24/NUF2/NDC80/CDCA8/CDT1/CDC6/BIRC5/UBE2C/DLGAP5/PLK1/CENPF/CDC20/BUB1B/SPC25	33	49	0.6204300742016687	1.379084521297467
GO:1902100	negative regulation of metaphase/anaphase transition of cell cycle	0.039764359351988215	50/16075	2.045394728511461e-24	5.087017007144975e-22	4.677178162472338e-22	ANAPC15/MAD1L1/GEN1/INCENP/XRCC3/KNTC1/SPDL1/FBXO5/HASPIN/CCNB1/ZWINT/MAD2L1/TTK/TRIP13/BUB1/AURKB/SPC24/NUF2/NDC80/CDCA8/CDT1/BIRC5/PLK1/CENPF/CDC20/BUB1B/SPC25	27	23	1.1760854609209945	1.892216500701349
GO:1902292	cell cycle DNA replication initiation	0.005891016200294551	5/16075	1.525174521649096e-5	3.98051720835332e-4	3.6598242420078707e-4	POLA1/MCM3/MCM4/MCM2	4	NA	NA	NA
GO:1902315	nuclear cell cycle DNA replication initiation	0.005891016200294551	5/16075	1.525174521649096e-5	3.98051720835332e-4	3.6598242420078707e-4	POLA1/MCM3/MCM4/MCM2	4	NA	NA	NA
GO:1902412	regulation of mitotic cytokinesis	0.007363770250368188	10/16075	2.7974112663796e-5	6.998493984765059e-4	6.434655750071544e-4	INCENP/KIF20B/AURKB/CDCA8/BIRC5	5	10	0.32259563028586974	1.126716776224635
