ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0140053	mitochondrial gene expression	117/7430	168/16323	0.6964285714285714	1.529987021726591	6.311365651610179	1.8693035687429105e-10	1.4917042478568425e-6	1.4899333286864547e-6	TACO1/COA3/RCC1L/MRPL52/GADD45GIP1/HARS1/MRPL4/FASTK/KANSL3/THAP11/MRPS9/MRPS24/MRPL17/MTIF3/TARS2/MRPS22/MRPS23/CHCHD10/MRPL41/MRPL58/TEFM/MRPL38/MTG1/MRPS2/ELAC2/SARS2/MRPL24/TFB1M/MRPL47/NGRN/MRPL49/DARS2/C1QBP/MRPS16/MRPL11/RPUSD4/MRPS26/MRPS12/MRPS14/METTL4/MRPS35/MRPL14/MRPS5/GFM1/MRPL23/MTO1/MRPL32/TSFM/MRPS21/MRPS31/LARS2/GFM2/MRPS33/MRPS18C/PPARGC1B/RARS2/TBRG4/CDK5RAP1/MRPL40/MRPL57/MRPL43/TRMT5/EARS2/SHMT2/YARS2/MRPS10/GATC/MRPL30/FASTKD3/MRPL19/MRPS27/TFB2M/TRUB2/SUPV3L1/MRPL9/MTERF3/WARS2/MRPL46/PUS1/TRMT61B/MRPL35/POLRMT/PRKAA1/TFAM/MRPS17/MRPS6/MRPL22/TWNK/RMND1/TRNT1/MTPAP/MRPL3/MTRF1/QRSL1/PTCD3/MTERF2/AARS2/TRMT10C/SLC25A33/UQCC2/LRPPRC/MTRES1/FASTKD1/MRPL39/MRPS30/MRPL50/MRPL48/MRPS18B/MRPS25/FASTKD2/ANGEL2/MTERF4/MTERF1/METTL8/MRPL1/MRPL42/PNPT1	117
GO:0008033	tRNA processing	96/7430	135/16323	0.7111111111111111	1.5622431583669807	5.9958590274445305	1.3592768902210945e-9	5.423514791982167e-6	5.417076111975857e-6	ELP3/TRMT1L/PUS10/RPP38/DUS1L/DTWD2/OSGEP/TRMT2A/LAGE3/PUSL1/FTSJ1/ELAC2/RTRAF/FARS2/TRMU/TRDMT1/RPUSD4/DDX1/TRMT6/ADAT1/YRDC/GRSF1/QTRT2/MTO1/RPP30/POP5/TRMT10A/POP1/RPP40/ELAC1/TRMT1/CDK5RAP1/ELP6/RPP14/TYW1/METTL6/THG1L/TRMT5/NSUN2/TRMT44/NAT10/THUMPD3/MOCS3/TYW3/QTRT1/ELP1/C2orf49/GTPBP3/BCDIN3D/WDR6/TRUB2/ANKRD16/TRMT9B/CDKAL1/DTWD1/RPPH1/TSEN2/TRMT2B/DUS3L/PUS1/TRMT61B/WDR4/TPRKB/TRMT61A/ELP4/THUMPD2/TRNT1/TRMT10B/TYW5/SSB/METTL2B/FAM98A/TSEN54/ALKBH8/TRMT10C/CTU2/METTL2A/RPP21/TARBP1/ADAT3/PUS7/TSEN15/ELP2/TP53RK/SEPSECS/ADAT2/FAM98B/THUMPD1/LCMT2/TRMT11/NSUN6/METTL8/TRMT13/DUS4L/OSGEPL1/TRUB1	96
GO:0042274	ribosomal small subunit biogenesis	77/7430	104/16323	0.7403846153846154	1.6265542499223524	5.8589563218732925	2.9569551916901574e-9	7.865500809895819e-6	7.856163056658903e-6	RPS27L/C1orf131/RRP36/UTP3/BYSL/UTP11/SNU13/BMS1/RPS28/SLX9/SURF6/NOP56/TSR2/RPS5/IMP3/EXOSC10/DNTTIP2/PWP2/EMG1/IMP4/NOL10/NOB1/PNO1/RPS14/RPS13/RCL1/RPS19/LTV1/NOL6/NGDN/TSR1/RPP40/RPS8/RPS27A/DHX37/NOP14/RPS16/METTL17/FCF1/RIOK1/NAT10/RRP7A/RRS1/RPS24/RPS6/WDR3/HEATR1/GTF2H5/RRP9/MPHOSPH10/KRI1/SRFBP1/RPS7/DCAF13/RPS25/FBL/RPS23/RPS3A/RIOK2/NPM1/UTP4/NOL11/AK6/UTP15/WDR75/NOM1/UTP25/UTP20/RPSA/WDR43/WDR36/UTP23/RPS4X/NOP58/DIMT1/DDX52/KRR1	77
GO:0000959	mitochondrial RNA metabolic process	44/7430	52/16323	0.8461538461538461	1.8589191427684024	5.6702705178103585	5.929837486274504e-9	1.1830025785117636e-5	1.181598143317646e-5	KANSL3/THAP11/SLIRP/TARS2/CHCHD10/TEFM/ELAC2/SARS2/TFB1M/DARS2/RPUSD4/GRSF1/METTL4/MTO1/PPARGC1B/TBRG4/CDK5RAP1/TRMT5/EARS2/YARS2/TFB2M/SUPV3L1/MTERF3/WARS2/PUS1/TRMT61B/POLRMT/PRKAA1/TFAM/TWNK/TRNT1/MTERF2/PDE12/AARS2/TRMT10C/SLC25A33/LRPPRC/MTRES1/FASTKD1/ANGEL2/MTERF4/MTERF1/METTL8/PNPT1	44
GO:0006261	DNA-templated DNA replication	109/7430	161/16323	0.6770186335403726	1.4873452429716691	5.680140333383357	9.677045200104446e-9	1.5444564139366694e-5	1.542622868530334e-5	ZNF830/INO80/WDR18/DACH1/CHRAC1/POLN/POLG/WIZ/MUS81/PARP1/CDC45/FGFR1/FEN1/GINS2/E2F8/MCM6/REV3L/CDK2AP1/ENDOG/RFWD3/CHTF8/RFC5/METTL4/RPA1/WRNIP1/PRIM2/CCNE2/TOPBP1/DDX11/RFC1/ZPR1/MGME1/TRAIP/LIG3/POLD1/GINS4/CCNE1/TIPIN/MCM5/ORC4/DONSON/POLE/PCNA/MCM7/SETMAR/EXD2/HMGA1/EME1/SSBP1/CDK2/MCM2/MCM3/POLE3/CENPX/ATRX/MRE11/BLM/TONSL/DBF4B/RFC3/BRCA2/POLD2/ATR/TICRR/LIG1/POLG2/GINS1/RAD50/RRM1/RECQL/DNAJA3/POLRMT/GINS3/POLA1/TWNK/ORC3/ORC5/TIMELESS/RECQL4/DNA2/MCM8/DSCC1/PRIM1/ZRANB3/WRN/ORC2/WDHD1/BARD1/RFC4/FBXO5/NUCKS1/CDC7/ASF1A/TERF1/CHTF18/NOC3L/PURA/POLQ/FANCM/PRIMPOL/MMS22L/GEN1/DBF4/ETAA1/ATAD5/POLE2/CENPS/ZNF365/CAMSAP3	109
GO:0001510	RNA methylation	61/7430	80/16323	0.7625	1.6751396366083444	5.5330223493663695	1.9737117800612906e-8	2.6136635837473583e-5	2.6105606986063844e-5	TRMT1L/SNRPE/LARP7/FTSJ1/TFB1M/TRDMT1/TGS1/NOP2/METTL3/TRMT6/HENMT1/MRM3/RBM15B/EMG1/MRM1/MTO1/TRMT10A/BUD23/TRMT1/SNRPD1/SNRPF/METTL6/TRMT5/NSUN2/TRMT44/THUMPD3/SNRPD2/TYW3/RNMT/GTPBP3/TFB2M/BCDIN3D/WDR6/NSUN4/TRMT9B/METTL14/METTL16/TRMT2B/TRMT61B/WDR4/TRMT61A/NSUN5P1/THUMPD2/TRMT10B/FBL/METTL2B/SNRPD3/ALKBH8/METTL15/TRMT10C/FDXACB1/METTL2A/RBM15/TARBP1/METTL5/DIMT1/LCMT2/NSUN6/METTL8/ZCCHC4/TRMT13	61
GO:0009451	RNA modification	112/7430	168/16323	0.6666666666666666	1.4646029609690445	5.532737688450627	2.2926873541643493e-8	2.6136635837473583e-5	2.6105606986063844e-5	ELP3/HNRNPAB/TRMT1L/PUS10/DUS1L/SNRPE/DTWD2/OSGEP/LARP7/PUSL1/NHP2/FTSJ1/TFB1M/TRMU/TRDMT1/TGS1/NOP2/METTL3/RPUSD4/TRMT6/HENMT1/MRM3/YRDC/BAG4/RBM15B/METTL4/EMG1/QTRT2/MRM1/MTO1/TRMT10A/BUD23/APOBEC3F/TRMT1/CDK5RAP1/ELP6/SNRPD1/SNRPF/TYW1/DKC1/METTL6/THG1L/TRMT5/NSUN2/TRMT44/NAT10/THUMPD3/MOCS3/SNRPD2/TYW3/QTRT1/RNMT/NAF1/ELP1/GTPBP3/TFB2M/BCDIN3D/WDR6/TRUB2/ANKRD16/RPUSD2/NSUN4/TRMT9B/METTL14/CDKAL1/METTL16/DTWD1/TRMT2B/DUS3L/PUS1/SYNCRIP/TRMT61B/WDR4/TPRKB/TRMT61A/NSUN5P1/ELP4/THUMPD2/TRMT10B/TYW5/SSB/FBL/METTL2B/SNRPD3/ALKBH8/METTL15/TRMT10C/ADARB1/FDXACB1/CTU2/METTL2A/RBM15/TARBP1/PUS7/METTL5/ELP2/SEPSECS/ADAT2/APOBEC3D/THUMPD1/GAR1/DIMT1/LCMT2/NSUN6/METTL8/ZCCHC4/PUS7L/TRMT13/DUS4L/OSGEPL1/TRUB1/APOBEC2	112
GO:0042273	ribosomal large subunit biogenesis	50/7430	63/16323	0.7936507936507936	1.7435749535345766	5.404950292114789	3.78101829538309e-8	3.771565749644633e-5	3.7670882279790476e-5	NOC2L/EBNA1BP2/SURF6/GTPBP4/DDX28/NOP2/RPL7A/HEATR3/BOP1/ZNHIT3/LTO1/MRTO4/PAK1IP1/WDR74/TMA16/RPL24/GTF3A/DHX30/NIP7/RPL14/RPL35A/RRS1/RPL26/LAS1L/PPAN/WDR12/DDX18/SDAD1/NOP16/RPL5/NOP53/RPF2/RPL7/NOL9/NVL/RSL24D1/MDN1/RPL7L1/BRIX1/URB1/NPM1/NSA2/MAK16/RPF1/AIRIM/FASTKD2/RBM34/RRP15/ZNHIT6/AFG2A	50
GO:0006400	tRNA modification	67/7430	93/16323	0.7204301075268817	1.5827161029826773	5.151054934737425	1.8476975852040582e-7	1.6382918588809316e-4	1.6363469140544013e-4	ELP3/TRMT1L/PUS10/DUS1L/DTWD2/OSGEP/PUSL1/FTSJ1/TRMU/TRDMT1/RPUSD4/TRMT6/YRDC/QTRT2/MTO1/TRMT10A/TRMT1/CDK5RAP1/ELP6/TYW1/METTL6/THG1L/TRMT5/NSUN2/TRMT44/NAT10/THUMPD3/MOCS3/TYW3/QTRT1/ELP1/GTPBP3/BCDIN3D/WDR6/ANKRD16/TRMT9B/CDKAL1/DTWD1/DUS3L/PUS1/TRMT61B/WDR4/TPRKB/TRMT61A/ELP4/THUMPD2/TRMT10B/TYW5/SSB/METTL2B/ALKBH8/TRMT10C/CTU2/METTL2A/TARBP1/PUS7/ELP2/SEPSECS/ADAT2/THUMPD1/LCMT2/NSUN6/METTL8/TRMT13/DUS4L/OSGEPL1/TRUB1	67
GO:0000724	double-strand break repair via homologous recombination	119/7430	187/16323	0.6363636363636364	1.398030099106815	5.003751380012558	4.107920578718488e-7	3.278120621817353e-4	3.2742289075848836e-4	NSMCE2/FUS/PPP4R2/PSMD14/AP5S1/HUS1/INO80/ERCC5/ERCC6/WDR48/ZMYND8/ING3/EPC1/RAD51AP1/POLN/YY1/ABL1/MORF4L2/MUS81/PARP1/DMC1/CDC45/KDM1A/FEN1/CHEK1/GINS2/MCM6/SHLD1/TP53BP1/C1QBP/REV3L/DMAP1/ARID2/RFWD3/PRMT1/SLF1/EPC2/RPA1/RNF8/POGZ/TOPBP1/INIP/CSNK2A1/TRRAP/ACTL6A/RPA2/SFPQ/LIG3/GINS4/ERCC4/RAD51C/SENP3/MCM5/WRAP53/MCM7/EP400/EXD2/KASH5/MCM2/SLX1B/SLF2/RNF126/H2AX/MCM3/MAGEF1/HTATSF1/NSMCE4A/XRCC3/RUVBL1/RAD52/MRE11/UBQLN4/BLM/TONSL/HELQ/BRCA2/SHLD3/MEAF6/ANKLE1/XRCC2/UBE2N/RAD50/RECQL/MBTD1/RAD51B/RAD54B/ASTE1/SHLD2/TIMELESS/RECQL4/PALB2/MCM8/KLHL15/RIF1/MRNIP/RAD51D/EID3/WRN/RNF138/NUCKS1/UHRF1/CDC7/PARPBP/SKP2/SMC6/POLQ/SMC5/RADX/FANCM/ATM/MMS22L/GEN1/NSMCE3/MCMDC2/FANCB/YEATS4/ZNF365/FIGNL1/USP51	119
