ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0007088	regulation of mitotic nuclear division	0.0226576852418861	120/16323	0.30833333333333335	3.082011635027557	7.6321156111547035	2.1178347294806515e-10	6.690239910429379e-7	6.294427745988021e-7	NDC80/CENPF/UBE2C/ZWINT/PRAP1/SPC24/CDCA2/SKA3/OBSL1/FBXO43/BIRC5/IGF1/LRP5/MAD2L1/MKI67/ATM/NEK2/NUSAP1/PLK1/CDCA8/SMPD3/PDXP/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/PKMYT1/AURKB/CD28/KIF20B/KNTC1/DLGAP5/CDC20/CDC25C	37	80	-0.6956457065039161	0.48009556663220876
GO:0007091	metaphase/anaphase transition of mitotic cell cycle	0.01653398652786283	96/16323	0.28125	2.8112943968156765	5.934367305573444	4.6236672179306773e-7	1.1235511339571546e-4	1.057078897961722e-4	NDC80/TACC3/CENPE/CENPF/UBE2C/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/DPF3/NUF2/USP44/AURKB/KNTC1/DLGAP5/CDC6/CDC20	27	4	1.9850055204101795	2.6828379593974425
GO:0007093	mitotic cell cycle checkpoint signaling	0.020820575627679118	152/16323	0.2236842105263158	2.235883262964515	5.103870980896005	5.350858924802473e-6	8.451681671725505e-4	7.951657986410412e-4	NDC80/CENPF/ZWINT/CHEK2/PRAP1/EME1/SPC24/FANCD2/SKA3/BIRC5/MAD2L1/MRE11/MSH2/ATM/GTSE1/DTL/PLK1/CDCA8/KNL1/SPC25/CLSPN/BLM/BRCA1/BUB1/BUB1B/TTK/NUF2/USP44/TICRR/AURKB/KNTC1/CDK1/CDC6/CDC20	34	77	-0.7419818817117814	0.4597960500181194
GO:0007094	mitotic spindle assembly checkpoint signaling	0.012859767299448868	49/16323	0.42857142857142855	4.283877176100079	7.6754999048404935	2.199844471075502e-9	2.262852531347157e-6	2.128976232404891e-6	NDC80/CENPF/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/CDC20	21	20	0.12425317969517308	0.9719023722161995
GO:0007127	meiosis I	0.017758726270667484	126/16323	0.23015873015873015	2.3006007056833755	4.8863081069419705	1.4436036134248272e-5	0.001982758180351752	0.0018654529988581235	NDC80/P3H4/RAD51AP1/EHMT2/ZWINT/KLHDC3/M1AP/EME1/ERCC4/FANCD2/SYCP2L/SYCE2/RAD54B/MRE11/MSH5/MYBL1/ATM/PLK1/TEX15/KNL1/RAD51/TOP2A/BRME1/MND1/RAD54L/CCNE1/CCNB2/CCNE2/CDC25B	29	22	0.3517163921538992	1.1504185079273561
GO:0008315	G2/MI transition of meiotic cell cycle	0.003674219228413962	7/16323	0.8571428571428571	8.567754352200158	6.676949313913635	6.365314702443076e-6	9.57525197381794e-4	9.008754918470188e-4	NDC80/PKMYT1/CCNB2/CDC25A/CDC25B/CDC25C	6	NA	NA	NA
GO:0008608	attachment of spindle microtubules to kinetochore	0.010410287813839559	54/16323	0.3148148148148148	3.1467986663945027	5.268374613826863	1.1855818779443654e-5	0.0017023877965573865	0.0016016700633377586	NDC80/SPAG5/CENPE/KIF2C/SPC24/SKA3/RACGAP1/BIRC5/NEK2/CDCA8/KNL1/SPC25/CDT1/NUF2/AURKB/KNTC1/CDK1	17	24	-0.2693774707659885	0.7041942389165647
GO:0009157	deoxyribonucleoside monophosphate biosynthetic process	0.003674219228413962	8/16323	0.75	7.496785058175138	6.128001096376935	2.3289273372560175e-5	0.0029428325833567035	0.0027687268786283645	ADK/DCK/SHMT1/TK1/TK2/TYMS	6	3	0.7686101960856863	1.5116233075738867
GO:0010965	regulation of mitotic sister chromatid separation	0.014084507042253521	62/16323	0.3709677419354839	3.7080872330758745	7.122849215955254	1.0958524478662383e-8	4.7687483059009694e-6	4.486616631416133e-6	NDC80/CENPF/UBE2C/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/DLGAP5/CDC20	23	42	-0.5267123868284775	0.5606989135398216
GO:0015918	sterol transport	0.014696876913655848	110/16323	0.21818181818181817	2.1808829260145854	4.1432427185948955	1.8579555146750766e-4	0.018059327602641746	0.01699089035039702	NPC2/CFTR/OSBPL1A/OSBPL5/OSBPL6/OSBPL7/ABCA2/ABCA3/TSPO2/LDLRAP1/TMEM97/ANXA2/APOC1/APOE/LIPA/MSR1/ABCB4/TREM2/PPARG/RXRA/EEPD1/CD36/SCARB1/ABCG1	24	48	-0.6176841650342043	0.5159884512513895
GO:0030071	regulation of mitotic metaphase/anaphase transition	0.015921616656460504	92/16323	0.2826086956521739	2.8248755291674428	5.85225718549994	6.776473158710275e-7	1.5290627648832685e-4	1.4385993957607862e-4	NDC80/CENPE/CENPF/UBE2C/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/DPF3/NUF2/USP44/AURKB/KNTC1/DLGAP5/CDC6/CDC20	26	48	-0.5376414573606677	0.5551640244842809
GO:0030301	cholesterol transport	0.013472137170851195	102/16323	0.21568627450980393	2.155938186664746	3.9044940553625587	4.0128593587280956e-4	0.03521284087283904	0.03312955672330052	NPC2/CFTR/OSBPL5/OSBPL6/ABCA2/ABCA3/TSPO2/LDLRAP1/TMEM97/ANXA2/APOC1/APOE/LIPA/MSR1/ABCB4/TREM2/PPARG/RXRA/EEPD1/CD36/SCARB1/ABCG1	22	47	-0.6836421328260018	0.4854787935881515
GO:0031577	spindle checkpoint signaling	0.012859767299448868	50/16323	0.42	4.198199632578077	7.551368087280523	3.436688351315614e-9	2.5728316684537677e-6	2.420616189626702e-6	NDC80/CENPF/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/CDC20	21	21	0.075463015525741	0.9357274389739942
GO:0033045	regulation of sister chromatid segregation	0.017146356399265157	107/16323	0.2616822429906542	2.615700705656123	5.590489252417419	1.4175428689073714e-6	2.487787734932437e-4	2.3406036785730778e-4	NDC80/TACC3/CENPE/CENPF/UBE2C/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/DPF3/NUF2/USP44/AURKB/KNTC1/DLGAP5/CDK1/CDC6/CDC20	28	60	-0.6866770365211556	0.4841128565168222
GO:0033046	negative regulation of sister chromatid segregation	0.012859767299448868	51/16323	0.4117647058823529	4.1158819927236046	7.430439507138849	5.293892321921332e-9	2.5728316684537677e-6	2.420616189626702e-6	NDC80/CENPF/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/CDC20	21	22	0.028942999890848323	0.9019867367287867
GO:0033047	regulation of mitotic sister chromatid segregation	0.013472137170851195	58/16323	0.3793103448275862	3.7914775006862764	7.100517072685412	1.4138658404262383e-8	5.25459081165469e-6	4.943715418505863e-6	NDC80/CENPF/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/CDK1/CDC20	22	44	-0.6176841650342043	0.5159884512513895
GO:0033048	negative regulation of mitotic sister chromatid segregation	0.012859767299448868	51/16323	0.4117647058823529	4.1158819927236046	7.430439507138849	5.293892321921332e-9	2.5728316684537677e-6	2.420616189626702e-6	NDC80/CENPF/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/CDC20	21	22	0.028942999890848323	0.9019867367287867
GO:0033260	nuclear DNA replication	0.007348438456827924	41/16323	0.2926829268292683	2.925574656848834	4.115923514968682	4.82096300234783e-4	0.03855549904915644	0.03627445446270246	FGFR1/LIG1/MCM2/MCM3/MCM4/POLA1/RAD51/BLM/TK1/CDT1/CDC45/GINS1	12	11	0.16247439251537082	1.0007884448004623
GO:0034508	centromere complex assembly	0.006736068585425597	30/16323	0.36666666666666664	3.665094917330067	4.87126393163507	8.766749868777502e-5	0.009549711322575217	0.008984725319235309	CENPA/CENPE/CENPF/OIP5/CENPV/CENPI/CENPP/HJURP/CENPK/KNTC1/DLGAP5	11	10	0.17077319533006582	1.0071224938088599
GO:0035589	G protein-coupled purinergic nucleotide receptor signaling pathway	0.004898958971218616	12/16323	0.6666666666666666	6.663808940600123	6.543766665970486	3.377839995646352e-6	5.616103445393066e-4	5.2838400153504e-4	GPR34/P2RY8/P2RY1/P2RY2/P2RY6/P2RY11/P2RY13/P2RY14	8	NA	NA	NA
GO:0035590	purinergic nucleotide receptor signaling pathway	0.008573178199632579	31/16323	0.45161290322580644	4.51419315330976	6.529623729601558	4.886840516223182e-7	1.1435206807962246e-4	1.0758669939614935e-4	ADORA1/ADORA2B/ADORA3/GPR34/P2RY8/P2RX1/P2RY1/P2RY2/P2RY6/P2RY11/P2RY13/ACP3/P2RX6/P2RY14	14	4	1.328225984021109	2.0384776382810337
GO:0035696	monocyte extravasation	0.003674219228413962	10/16323	0.6	5.99742804654011	5.27045989496523	1.4621952412654995e-4	0.014663729419548296	0.013796184674062281	JAML/PECAM1/AZU1/CCR2/PDGFD/JAM3	6	3	0.7686101960856863	1.5116233075738867
GO:0035825	homologous recombination	0.009797917942437232	64/16323	0.25	2.498928352725046	4.005832882451861	4.3567695735867836e-4	0.037206394552287296	0.03500516653117515	RAD51AP1/KLHDC3/EME1/ERCC4/FANCD2/RAD54B/UHRF1/MRE11/MSH5/ATM/RAD51/BRCA1/TOP2A/BRME1/MND1/RAD54L	16	21	-0.1964706999579008	0.7494659353509157
GO:0044771	meiotic cell cycle phase transition	0.00612369871402327	15/16323	0.6666666666666666	6.663808940600123	7.316826451447131	1.832752740522456e-7	4.8247215894253654e-5	4.539278388478206e-5	NDC80/ZWINT/KNL1/TTK/PKMYT1/CCNB2/CDC20/CDC25A/CDC25B/CDC25C	10	1	2.3780481085197867	3.0733381679494296
GO:0044784	metaphase/anaphase transition of cell cycle	0.01653398652786283	99/16323	0.2727272727272727	2.7261036575182316	5.74347033801124	9.035326496115535e-7	1.783912275076811e-4	1.678371339590935e-4	NDC80/TACC3/CENPE/CENPF/UBE2C/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/DPF3/NUF2/USP44/AURKB/KNTC1/DLGAP5/CDC6/CDC20	27	5	1.7618619690959698	2.4623012860368987
GO:0044786	cell cycle DNA replication	0.007960808328230252	45/16323	0.28888888888888886	2.8876505409267192	4.227622619612296	3.265488739669527e-4	0.029473368367474388	0.02772964648558469	FGFR1/LIG1/MCM2/MCM3/MCM4/POLA1/RAD51/BLM/TK1/E2F8/CDT1/CDC45/GINS1	13	11	0.24251710018890732	1.0627780928306618
GO:0045132	meiotic chromosome segregation	0.014696876913655848	93/16323	0.25806451612903225	2.5795389447484345	5.09309097538756	1.0163258756338527e-5	0.0014932899726173676	0.001404943015839502	NDC80/SMC2/P3H4/EHMT2/ZWINT/M1AP/FANCD2/SKA3/SYCP2L/NCAPH/SYCE2/ASPM/MRE11/MSH5/ATM/PLK1/TEX15/KNL1/TTK/NUF2/MND1/CCNE1/CCNB2/CCNE2	24	10	0.9509317528796408	1.679469972879021
GO:0045839	negative regulation of mitotic nuclear division	0.012859767299448868	59/16323	0.3559322033898305	3.5577962987949805	6.562165191669028	1.0918192586165893e-7	3.135506398154369e-5	2.950001604501378e-5	NDC80/CENPF/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/CDC20	21	28	-0.2122190569260398	0.7395154490069079
GO:0045841	negative regulation of mitotic metaphase/anaphase transition	0.012859767299448868	51/16323	0.4117647058823529	4.1158819927236046	7.430439507138849	5.293892321921332e-9	2.5728316684537677e-6	2.420616189626702e-6	NDC80/CENPF/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/CDC20	21	22	0.028942999890848323	0.9019867367287867
GO:0045931	positive regulation of mitotic cell cycle	0.015309246785058175	124/16323	0.20161290322580644	2.0152648005847142	3.783684801436201	4.969590985062943e-4	0.038943994887140114	0.03663996586656007	UBE2C/CDCA5/PRAP1/EIF4EBP1/AIF1/SKA3/FGFR1/BIRC5/DTL/PRKCA/LGMN/RRM2/CDK10/CCND2/CCNE1/USP2/CCNE2/ADAMTS1/DLGAP5/CDK1/CDC6/CDC20/CDC25A/CDC25B/CDC25C	25	78	-1.06236998629565	0.339099466897759
GO:0050000	chromosome localization	0.01837109614206981	118/16323	0.2542372881355932	2.541283070567843	5.602318240550565	1.1715553571821069e-6	2.1770255137283973e-4	2.048226966565745e-4	NDC80/SPAG5/CENPE/CENPF/KIF2C/ZWINT/CDCA5/SPC24/SKA3/RACGAP1/BIRC5/KIFC1/KIF22/ATM/NEK2/CDCA8/KNL1/SPC25/TTK/CHMP6/FAM83D/CDT1/KIF18A/NUF2/PSRC1/AURKB/KNTC1/DLGAP5/CDK1/KIF14	30	75	-0.8408277163484139	0.4189864633548662
GO:0050872	white fat cell differentiation	0.005511328842620943	16/16323	0.5625	5.622588793631353	6.167754787676661	5.847725923137292e-6	9.011203020093027e-4	8.478076582273758e-4	CEBPA/CTBP2/FABP4/FFAR4/NPR2/PDGFRA/RETREG1/PPARG/PNPLA3	9	2	1.5795404123020151	2.283138607006827
GO:0051180	vitamin transport	0.008573178199632579	51/16323	0.27450980392156865	2.7439213284824033	4.158726796059111	3.496955395600762e-4	0.031117977731557205	0.029276956440263163	ABCC5/SLC46A1/SLC35F3/FOLR2/SLC2A8/SLC27A1/SLC47A1/ABCD4/SLC19A1/TCN1/CUBN/SLC19A3/SLC2A10/SCARB1	14	39	-0.9490413009886468	0.37804266358140054
GO:0051225	spindle assembly	0.015921616656460504	131/16323	0.1984732824427481	1.983882051018357	3.7696177981029324	4.992819857325655e-4	0.038943994887140114	0.03663996586656007	NDC80/SPAG5/CHEK2/CCSAP/SKA3/TPX2/KIF4A/ASPM/TUBGCP4/RACGAP1/UHRF1/SAC3D1/BIRC5/KIF11/KIFC1/MYBL2/NEK2/PLK1/CDCA8/KIF15/CHMP6/PRC1/CCNB2/AURKB/KIF23/CDC20	26	63	-0.8095751728443096	0.4315288293802322
GO:0051231	spindle elongation	0.004898958971218616	14/16323	0.5714285714285714	5.711836234800105	5.880434546916972	1.7042077075619836e-5	0.002290890275824811	0.00215535519028052	KIF4A/RACGAP1/BIRC5/KIF11/CDCA8/PRC1/AURKB/KIF23	8	8	0.075463015525741	0.9357274389739942
GO:0051255	spindle midzone assembly	0.004286589099816289	14/16323	0.5	4.997856705450092	4.989378559195562	1.8020142799205364e-4	0.017789259719590545	0.01673680039261722	KIF4A/RACGAP1/BIRC5/CDCA8/PRC1/AURKB/KIF23	7	8	-0.0580683770987815	0.8409146791179897
GO:0051256	mitotic spindle midzone assembly	0.004286589099816289	11/16323	0.6363636363636364	6.360908534209208	5.929936119703726	2.2732914691407193e-5	0.0029428325833567035	0.0027687268786283645	KIF4A/RACGAP1/BIRC5/CDCA8/PRC1/AURKB/KIF23	7	7	0.07546301552574121	0.9357274389739944
GO:0051303	establishment of chromosome localization	0.017758726270667484	110/16323	0.2636363636363636	2.635233535600957	5.737376068639315	7.821810813047049e-7	1.6472733572277086e-4	1.5498163389921643e-4	NDC80/SPAG5/CENPE/CENPF/KIF2C/ZWINT/CDCA5/SPC24/SKA3/RACGAP1/BIRC5/KIFC1/KIF22/ATM/NEK2/CDCA8/KNL1/SPC25/TTK/CHMP6/FAM83D/CDT1/KIF18A/NUF2/PSRC1/AURKB/KNTC1/CDK1/KIF14	29	73	-0.8477005956361761	0.4162721567000529
GO:0051304	chromosome separation	0.017146356399265157	84/16323	0.3333333333333333	3.3319044703000613	7.143970266530781	4.721228653657041e-9	2.5728316684537677e-6	2.420616189626702e-6	NDC80/SMC2/CENPF/UBE2C/ZWINT/PRAP1/M1AP/SPC24/SKA3/NCAPH/BIRC5/MAD2L1/ATM/PLK1/NCAPG2/CDCA8/KNL1/SPC25/NCAPG/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/DLGAP5/CDC20	28	6	1.61590805647289	2.3187836257061853
GO:0051306	mitotic sister chromatid separation	0.014084507042253521	65/16323	0.35384615384615387	3.53694474539545	6.83286764461377	3.100134633299177e-8	1.0308763480623265e-5	9.698869958027951e-6	NDC80/CENPF/UBE2C/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/DLGAP5/CDC20	23	2	2.5178100508949455	3.2125788233509773
GO:0051310	metaphase chromosome alignment	0.017146356399265157	100/16323	0.28	2.798799755052052	6.015699263457474	3.15318821246812e-7	7.968737250549433e-5	7.497285825603147e-5	NDC80/SPAG5/CENPE/CENPF/KIF2C/ZWINT/CDCA5/SPC24/SKA3/RACGAP1/BIRC5/KIFC1/KIF22/NEK2/CDCA8/KNL1/SPC25/TTK/CHMP6/FAM83D/CDT1/KIF18A/NUF2/PSRC1/AURKB/KNTC1/CDK1/KIF14	28	71	-0.8550123513403705	0.4134017772427086
GO:0051315	attachment of mitotic spindle microtubules to kinetochore	0.00612369871402327	26/16323	0.38461538461538464	3.8445051580385328	4.839588633718391	1.1530689579916205e-4	0.011750144639662997	0.01105497522203511	NDC80/CENPE/KIF2C/SKA3/BIRC5/CDCA8/CDT1/NUF2/AURKB/CDK1	10	13	-0.18690124894175006	0.7555582531573358
GO:0051383	kinetochore organization	0.005511328842620943	21/16323	0.42857142857142855	4.283877176100079	5.020477088013693	9.438675806809147e-5	0.009836925523096543	0.009254947173310372	NDC80/CENPA/SMC2/CENPE/CENPF/CENPK/NUF2/KNTC1/DLGAP5	9	9	0.075463015525741	0.9357274389739942
GO:0051783	regulation of nuclear division	0.02510716472749541	149/16323	0.2751677852348993	2.7504983211201846	7.156735959025229	1.1015588567136072e-9	2.262852531347157e-6	2.128976232404891e-6	NDC80/CENPF/RAD51AP1/UBE2C/ZWINT/PRAP1/SPC24/CDCA2/SKA3/SYCP2L/OBSL1/FBXO43/BIRC5/IGF1/LRP5/MAD2L1/MKI67/ATM/NEK2/NPR2/NUSAP1/PDE3A/PLK1/CDCA8/SMPD3/PDXP/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/PKMYT1/AURKB/CD28/KIF20B/KNTC1/DLGAP5/CDC20/CDC25C	41	84	-0.6417817166132648	0.5046582791750195
GO:0051784	negative regulation of nuclear division	0.014084507042253521	66/16323	0.3484848484848485	3.4833546734955187	6.739992235039773	4.310918029046698e-8	1.3618190053758517e-5	1.2812502163171948e-5	NDC80/CENPF/ZWINT/PRAP1/SPC24/SKA3/SYCP2L/FBXO43/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/CDC20	23	29	-0.15633859853158327	0.7752472919039934
GO:0051983	regulation of chromosome segregation	0.021432945499081445	133/16323	0.2631578947368421	2.630450897605311	6.294757464979632	6.151676255962697e-8	1.8507757421510627e-5	1.741278988341922e-5	NDC80/TACC3/SMC2/CENPE/CENPF/KIF2C/UBE2C/ZWINT/PRAP1/SPC24/CDCA2/SKA3/NCAPH/BIRC5/MAD2L1/MKI67/ATM/PLK1/NCAPG2/CDCA8/KNL1/SPC25/NCAPG/BUB1/BUB1B/TTK/DPF3/NUF2/USP44/AURKB/KNTC1/DLGAP5/CDK1/CDC6/CDC20	35	72	-0.6458550420009007	0.5027640595139748
GO:0051984	positive regulation of chromosome segregation	0.006736068585425597	30/16323	0.36666666666666664	3.665094917330067	4.87126393163507	8.766749868777502e-5	0.009549711322575217	0.008984725319235309	SMC2/PRAP1/SKA3/NCAPH/BIRC5/NCAPG2/CDCA8/NCAPG/AURKB/CDK1/CDC6	11	18	-0.4170134695720532	0.6187648384975658
GO:0051985	negative regulation of chromosome segregation	0.012859767299448868	54/16323	0.3888888888888889	3.887221882016738	7.085418258270516	1.7907745066172876e-8	6.28561851822668e-6	5.9137448180513585e-6	NDC80/CENPF/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/CDC20	21	24	-0.0580683770987815	0.8409146791179897
GO:0061982	meiosis I cell cycle process	0.02020820575627679	134/16323	0.2462686567164179	2.461630914624672	5.664335763138711	7.643889385836531e-7	1.6472733572277086e-4	1.5498163389921643e-4	NDC80/P3H4/RAD51AP1/EHMT2/ZWINT/KLHDC3/M1AP/EME1/ERCC4/FANCD2/SYCP2L/SYCE2/RAD54B/MRE11/MSH5/MYBL1/ATM/PLK1/TEX15/KNL1/RAD51/TOP2A/BRME1/MND1/RAD54L/CCNE1/PKMYT1/CCNB2/CCNE2/CDC20/CDC25A/CDC25B/CDC25C	33	24	0.3939167466442756	1.1851715421871352
GO:0071173	spindle assembly checkpoint signaling	0.012859767299448868	49/16323	0.42857142857142855	4.283877176100079	7.6754999048404935	2.199844471075502e-9	2.262852531347157e-6	2.128976232404891e-6	NDC80/CENPF/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/CDC20	21	20	0.12425317969517308	0.9719023722161995
GO:0071174	mitotic spindle checkpoint signaling	0.012859767299448868	49/16323	0.42857142857142855	4.283877176100079	7.6754999048404935	2.199844471075502e-9	2.262852531347157e-6	2.128976232404891e-6	NDC80/CENPF/ZWINT/PRAP1/SPC24/SKA3/BIRC5/MAD2L1/ATM/PLK1/CDCA8/KNL1/SPC25/BUB1/BUB1B/TTK/NUF2/USP44/AURKB/KNTC1/CDC20	21	20	0.12425317969517308	0.9719023722161995
GO:0090231	regulation of spindle checkpoint	0.00612369871402327	25/16323	0.4	3.9982853643600738	5.002011589722607	7.791428489970496e-5	0.00895022639993338	0.00842070749911261	NDC80/ZWINT/PRAP1/SKA3/BIRC5/MAD2L1/CDCA8/KNL1/USP44/AURKB	10	17	-0.4551652355364294	0.598050007864095
