ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0000302	response to reactive oxygen species	40/951	194/16218	2.1087158285330745e-12	4.809044841172484e-9	3.557818401355621e-9	HDAC6/TRAP1/NET1/STK25/COL1A1/CRK/EDN1/EGFR/AKT1/EZH2/PTK2B/FOS/ABL1/FYN/SESN1/HDAC2/HIF1A/HMOX1/APOE/JUN/MMP2/NFE2L2/NOS3/PCNA/PRKCD/MAPK9/MAPK13/PTPRK/PXN/BCL2/SRC/STAT1/BTK/TPM1/FOSL1/CASP3/CAT/BECN1/SQSTM1/CDK1	40
GO:0044839	cell cycle G2/M phase transition	35/951	153/16218	2.200847502009952e-12	4.809044841172484e-9	3.557818401355621e-9	CDK2/CDK4/CDK6/CDKN1A/AKAP8/ARPP19/TOPBP1/CHEK1/CHEK2/ATF5/AKAP8L/APP/FOXO4/ORC1/PLK1/RAD51C/CCND1/INTS3/BRCA1/AURKA/TP53/UBE2A/CALM3/DYRK3/MBTPS1/IER3/CCNA2/CCNB1/CCNB2/AURKB/CDK1/MELK/KIF14/CDC25A/CDC25B	35
GO:1902893	regulation of miRNA transcription	23/951	68/16218	2.2914762585002305e-12	4.809044841172484e-9	3.557818401355621e-9	EGFR/EGR1/ETS1/FOXO3/FOS/GATA2/GATA3/NR3C1/HIF1A/JUN/SMAD3/MYC/NFATC3/NFATC4/PPARD/PPARG/BMP4/SMARCA4/STAT3/TERT/TP53/NR1H2/FOSL1	23
GO:0061614	miRNA transcription	23/951	69/16218	3.248913099683981e-12	5.113789218902586e-9	3.783273806868847e-9	EGFR/EGR1/ETS1/FOXO3/FOS/GATA2/GATA3/NR3C1/HIF1A/JUN/SMAD3/MYC/NFATC3/NFATC4/PPARD/PPARG/BMP4/SMARCA4/STAT3/TERT/TP53/NR1H2/FOSL1	23
GO:1902806	regulation of cell cycle G1/S phase transition	37/951	175/16218	6.474260677311256e-12	8.152389044870334e-9	6.031284946758381e-9	CDK2/CDK7/CDKN1A/CDKN1B/CDKN2A/CHEK2/ECD/EGFR/EIF4G1/AKT1/EZH2/FBXO7/ID2/MNAT1/MUC1/PAF1/PSME1/PSME2/PTPN6/RB1/CCND1/BCL2/RPA2/CCL2/BID/SMARCA4/SMARCC1/SMARCD2/SOX2/TBX2/TERT/TFDP1/TP53/CASP2/CCNH/BCL7B/KIF14	37
GO:0033673	negative regulation of kinase activity	37/951	178/16218	1.1039056087786652e-11	1.1583649521450792e-8	8.569793541834374e-9	TRIB1/CDKN1A/CDKN1B/CDKN2A/CEBPA/NPRL2/PKIG/CHP1/GADD45A/DUSP3/EPHB2/AKT1/ABL1/SFN/HSPB1/APOE/IL1B/LYN/PRKAG2/PLK1/PPARG/PPP2R5A/PRKCD/DUSP22/PTPN1/TRIB3/PTPRC/SNX6/RB1/RGS2/SNCA/TESK1/CHMP6/CBLB/ITGB1BP1/SH3BP5/MVP	37
GO:2000045	regulation of G1/S transition of mitotic cell cycle	34/951	154/16218	1.3089299953046186e-11	1.1772890357768398e-8	8.70979733717735e-9	CDK2/CDK7/CDKN1A/CDKN1B/CDKN2A/CHEK2/ECD/EGFR/EIF4G1/AKT1/EZH2/FBXO7/ID2/MNAT1/MUC1/PSME1/PSME2/PTPN6/RB1/CCND1/BCL2/RPA2/CCL2/BID/SMARCA4/SMARCC1/SMARCD2/TERT/TFDP1/TP53/CASP2/CCNH/BCL7B/KIF14	34
GO:1902895	positive regulation of miRNA transcription	19/951	50/16218	1.7732837234068884e-11	1.2740829179851898e-8	9.425895994256112e-9	EGFR/EGR1/ETS1/FOXO3/FOS/GATA2/GATA3/NR3C1/HIF1A/JUN/SMAD3/MYC/PPARG/SMARCA4/STAT3/TERT/TP53/NR1H2/FOSL1	19
GO:0006469	negative regulation of protein kinase activity	35/951	164/16218	1.821274819229147e-11	1.2740829179851898e-8	9.425895994256112e-9	TRIB1/CDKN1A/CDKN1B/CDKN2A/CEBPA/PKIG/CHP1/GADD45A/DUSP3/EPHB2/AKT1/ABL1/SFN/HSPB1/APOE/IL1B/LYN/PRKAG2/PLK1/PPARG/PRKCD/DUSP22/PTPN1/TRIB3/PTPRC/SNX6/RB1/RGS2/SNCA/TESK1/CHMP6/CBLB/ITGB1BP1/SH3BP5/MVP	35
GO:2001242	regulation of intrinsic apoptotic signaling pathway	36/951	176/16218	3.418257535529104e-11	2.0063466630639364e-8	1.4843315695943823e-8	DNM1L/TRAP1/HYOU1/PARP1/AKT1/FYN/FBXO7/HIF1A/HSPA1A/HSPB1/MIF/MUC1/MYC/NCK1/NFE2L2/FIS1/PMAIP1/BAD/PTGS2/PTPN1/BAX/PYCR1/RAD9A/BCL2/BID/SRC/TP53/WFS1/XBP1/FZD1/NCK2/BECN1/NOL3/ARHGEF2/CD44/HERPUD1	36
GO:0140747	regulation of ncRNA transcription	25/951	90/16218	3.505370599381083e-11	2.0063466630639364e-8	1.4843315695943823e-8	PWP1/EGFR/EGR1/ETS1/FOXO3/FOS/GATA2/GATA3/NR3C1/HIF1A/JUN/SMAD3/MYC/NFATC3/NFATC4/PPARD/PPARG/PIH1D1/BMP4/SMARCA4/STAT3/TERT/TP53/NR1H2/FOSL1	25
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	23/951	78/16218	5.612940938034115e-11	2.944923012155232e-8	2.178707337789558e-8	CDK7/CDKN1A/CDKN1B/CDKN2A/CEBPA/GADD45A/EGFR/AKT1/MNAT1/PLK1/PSMD10/CCND1/PSRC1/CDK5R1/CCNA2/CCNA1/CCNB1/CCND3/CCNF/CCNH/CCNB2/CCNE2/CDC25A	23
GO:0033002	muscle cell proliferation	38/951	197/16218	6.12770113168694e-11	2.9676927942385367e-8	2.19555283463277e-8	TRIB1/CDKN1A/CDKN1B/FRS2/DNMT1/EDN1/AKT1/FGFR2/FOS/ABL1/GNAI2/GPER1/HMOX1/ID2/APOE/IGF1R/IGFBP3/JUN/MEF2C/MMP2/MNAT1/NOS3/NOTCH1/PIK3CA/PPARD/PPARG/PTGS2/BMP4/SRC/STAT1/TBX2/TERT/TGFB3/TLR4/TPM1/CFLAR/VGLL4/CDK1	38
GO:0048660	regulation of smooth muscle cell proliferation	30/951	132/16218	9.792341880601323e-11	4.403756034304709e-8	3.257978407643674e-8	TRIB1/CDKN1A/CDKN1B/FRS2/DNMT1/EDN1/AKT1/FGFR2/GNAI2/GPER1/HMOX1/ID2/APOE/IGF1R/IGFBP3/JUN/MEF2C/MMP2/MNAT1/NOS3/PIK3CA/PPARG/PTGS2/BMP4/SRC/STAT1/TERT/TGFB3/TLR4/TPM1	30
GO:1904029	regulation of cyclin-dependent protein kinase activity	23/951	81/16218	1.3108513175674773e-10	5.158199934628023e-8	3.816129658050058e-8	CDK7/CDKN1A/CDKN1B/CDKN2A/CEBPA/GADD45A/EGFR/AKT1/MNAT1/PLK1/PSMD10/CCND1/PSRC1/CDK5R1/CCNA2/CCNA1/CCNB1/CCND3/CCNF/CCNH/CCNB2/CCNE2/CDC25A	23
GO:2000628	regulation of miRNA metabolic process	23/951	81/16218	1.3108513175674773e-10	5.158199934628023e-8	3.816129658050058e-8	EGFR/EGR1/ETS1/FOXO3/FOS/GATA2/GATA3/NR3C1/HIF1A/JUN/SMAD3/MYC/NFATC3/NFATC4/PPARD/PPARG/BMP4/SMARCA4/STAT3/TERT/TP53/NR1H2/FOSL1	23
GO:0048659	smooth muscle cell proliferation	30/951	136/16218	2.1434961522824431e-10	7.938501043982508e-8	5.8730467330339386e-8	TRIB1/CDKN1A/CDKN1B/FRS2/DNMT1/EDN1/AKT1/FGFR2/GNAI2/GPER1/HMOX1/ID2/APOE/IGF1R/IGFBP3/JUN/MEF2C/MMP2/MNAT1/NOS3/PIK3CA/PPARG/PTGS2/BMP4/SRC/STAT1/TERT/TGFB3/TLR4/TPM1	30
GO:0042542	response to hydrogen peroxide	25/951	99/16218	3.3050115806960415e-10	1.156019606225682e-7	8.55244224829239e-8	HDAC6/NET1/STK25/COL1A1/CRK/EDN1/EZH2/PTK2B/ABL1/FYN/HDAC2/HMOX1/MMP2/NFE2L2/PCNA/PRKCD/MAPK13/BCL2/SRC/STAT1/FOSL1/CASP3/CAT/BECN1/CDK1	25
GO:2000377	regulation of reactive oxygen species metabolic process	30/951	139/16218	3.774341312906597e-10	1.2506975213715755e-7	9.252886598122821e-8	HDAC6/TRAP1/CDKN1A/GADD45A/PTK2B/SIRT3/NNT/FYN/GNAI2/HIF1A/BIRC2/RHOA/NFE2L2/PRCP/PRKCD/RAB27A/RAC2/BCL2/SNCA/BRCA1/SYK/TFAP2A/TGFBR2/TLR4/TP53/VDAC1/BECN1/CBR1/CFLAR/IER3	30
GO:0045931	positive regulation of mitotic cell cycle	27/951	116/16218	4.776294361692129e-10	1.475859486957194e-7	1.0918675566417417e-7	CDK4/UBE2C/DUSP3/EGFR/EIF4EBP1/EIF4G1/AKT1/USP22/ABL1/HES1/APP/PAFAH1B1/LGMN/RAD51C/RB1/CCND1/SHB/STAT5B/AURKA/DYNLT3/TERT/TFDP1/CCNB1/CDK1/CDC20/CDC25A/CDC25B	27
GO:2000630	positive regulation of miRNA metabolic process	19/951	59/16218	4.922657119774632e-10	1.475859486957194e-7	1.0918675566417417e-7	EGFR/EGR1/ETS1/FOXO3/FOS/GATA2/GATA3/NR3C1/HIF1A/JUN/SMAD3/MYC/PPARG/SMARCA4/STAT3/TERT/TP53/NR1H2/FOSL1	19
GO:0016241	regulation of macroautophagy	32/951	158/16218	5.500041013672453e-10	1.5689881698201593e-7	1.160765841545878e-7	HDAC6/TRIM13/ADRB2/AKT1/GAPDH/SESN1/SLC25A4/UBQLN2/PIK3R4/HIF1A/HMOX1/NPC1/SNX7/ATP6V1D/PIK3C3/PIK3CA/ATP6V0B/PRKACA/SNX6/RALB/RHEB/BNIP3L/TP53/VDAC1/CAPN1/CASP3/PIP4K2B/BECN1/CDK5R1/SPTLC2/BAG3/FEZ2	32
GO:0071456	cellular response to hypoxia	29/951	133/16218	5.731691217576821e-10	1.5689881698201593e-7	1.160765841545878e-7	CDKN1B/STUB1/HYOU1/DNMT3A/EDN1/EGR1/FGFR2/FOS/ERO1A/HIF1A/HMOX1/MYC/NFE2L2/NOTCH1/PMAIP1/PPARD/PPARG/BAD/PTGS2/BCL2/BNIP3L/SRC/SUV39H1/TERT/TP53/ADO/CFLAR/CCNA2/NOL3	29
GO:0036294	cellular response to decreased oxygen levels	30/951	144/16218	9.321916691707087e-10	2.445449478791159e-7	1.8091877789826255e-7	CDKN1B/STUB1/HYOU1/DNMT3A/EDN1/EGR1/AKT1/FGFR2/FOS/ERO1A/HIF1A/HMOX1/MYC/NFE2L2/NOTCH1/PMAIP1/PPARD/PPARG/BAD/PTGS2/BCL2/BNIP3L/SRC/SUV39H1/TERT/TP53/ADO/CFLAR/CCNA2/NOL3	30
GO:0038127	ERBB signaling pathway	27/951	120/16218	1.0722212034708716e-9	2.700281878821043e-7	1.9977174001509927e-7	STUB1/DUSP3/EGF/EGFR/ERBB2/ERBB3/AKT1/PTK2B/NUP62/ABL1/GPER1/GRB7/PIK3CA/LGMN/PTK2/PTPN12/SNX6/RALA/RALB/SHC1/SRC/CHMP6/NCK2/CBLB/IQGAP1/CPNE3/MVP	27
GO:0000086	G2/M transition of mitotic cell cycle	29/951	138/16218	1.433651981366916e-9	3.34306402766152e-7	2.4732592661008207e-7	CDK2/CDK4/CDK6/CDKN1A/ARPP19/TOPBP1/CHEK1/CHEK2/APP/FOXO4/ORC1/PLK1/RAD51C/CCND1/INTS3/BRCA1/AURKA/UBE2A/CALM3/MBTPS1/IER3/CCNA2/CCNB1/AURKB/CDK1/MELK/KIF14/CDC25A/CDC25B	29
GO:0071902	positive regulation of protein serine/threonine kinase activity	29/951	138/16218	1.433651981366916e-9	3.34306402766152e-7	2.4732592661008207e-7	ADRB2/EDN1/EGF/EGFR/ERBB2/AKT1/EZH2/GHR/IL1B/KIT/RHOA/MAP3K4/PAK1/PDGFA/CAB39/PIH1D1/MAP2K5/PSMD10/PTPN1/RALB/CCND1/SNCA/SRC/TLR4/CALM3/HMGA2/PSRC1/CCND3/CD40	29
GO:1902749	regulation of cell cycle G2/M phase transition	26/951	114/16218	1.5988270437554943e-9	3.5950768098159257e-7	2.6597028829391215e-7	CDK2/CDK4/CDK6/CDKN1A/TOPBP1/CHEK1/ATF5/APP/FOXO4/ORC1/PLK1/RAD51C/CCND1/INTS3/BRCA1/AURKA/TP53/DYRK3/MBTPS1/IER3/CCNB1/AURKB/CDK1/KIF14/CDC25A/CDC25B	26
GO:0010821	regulation of mitochondrion organization	30/951	150/16218	2.599301614409294e-9	5.64317343597273e-7	4.1749218307662895e-7	HDAC6/DNM1L/VAT1/MLLT11/CSNK2A2/CTTN/AKT1/FBXO7/GPER1/SLC25A4/HIF1A/HSPA1A/NMT1/FIS1/PMAIP1/PPARG/PLSCR3/PSMD10/BAD/BAX/RALA/BID/ZDHHC6/BNIP3L/AURKA/TP53/VDAC1/IER3/SQSTM1/NOL3	30
GO:0071453	cellular response to oxygen levels	31/951	159/16218	2.7094537581994348e-09	5.68624028720788e-7	4.2067834666780693e-7	CDKN1B/STUB1/HYOU1/DNMT3A/EDN1/EGR1/AKT1/FGFR2/FOS/ERO1A/HIF1A/HMOX1/FAS/MYC/NFE2L2/NOTCH1/PMAIP1/PPARD/PPARG/BAD/PTGS2/BCL2/BNIP3L/SRC/SUV39H1/TERT/TP53/ADO/CFLAR/CCNA2/NOL3	31
GO:0034614	cellular response to reactive oxygen species	29/951	143/16218	3.418628873276177e-9	6.943124963273165e-7	5.136649495499859e-7	HDAC6/TRAP1/NET1/STK25/EDN1/EGFR/AKT1/EZH2/FOS/ABL1/FYN/HDAC2/JUN/MMP2/NFE2L2/NOS3/PCNA/PRKCD/MAPK9/MAPK13/PTPRK/PXN/SRC/BTK/TPM1/CAT/BECN1/SQSTM1/CDK1	29
GO:0070227	lymphocyte apoptotic process	21/951	81/16218	5.12921194279285e-9	1.0091724497444934e-6	7.466040410150778e-7	CHEK2/CRKL/DFFA/TSC22D3/AKT1/TNFRSF21/HIF1A/FAS/LIPA/LYN/MIF/PRKCQ/BAX/BCL2/RPS6/BMP4/BTK/TP53/CASP7/DNAJA3/AURKB	21
GO:0010594	regulation of endothelial cell migration	31/951	164/16218	5.907318229215237e-9	1.1270447142769433e-6	8.338080754155478e-7	GADD45A/EDN1/EGF/AKT1/ETS1/PTK2B/ABL1/FUT1/GATA2/GATA3/GRN/HIF1A/HMOX1/HSPB1/APOE/RHOA/MEF2C/NFE2L2/NOS3/NOTCH1/PPARG/PRCP/MAP2K5/LGMN/PTGS2/PTK2/TBXA2R/GFUS/ITGB1BP1/SCARB1/CD40	31
GO:2001243	negative regulation of intrinsic apoptotic signaling pathway	24/951	105/16218	6.460145076373146e-9	1.196266864730745e-6	8.850198750139681e-7	TRAP1/HYOU1/AKT1/FYN/FBXO7/HIF1A/HSPA1A/HSPB1/MIF/MUC1/NFE2L2/PTGS2/PTPN1/PYCR1/BCL2/BID/SRC/WFS1/XBP1/FZD1/NOL3/ARHGEF2/CD44/HERPUD1	24
GO:1904019	epithelial cell apoptotic process	27/951	130/16218	6.887165203143331e-9	1.2389026319711544e-6	9.165625871852403e-7	CDKN1B/PAK4/DNMT3A/E2F2/ABL1/GATA2/GATA3/GPER1/HMOX1/ICAM1/IGF1R/NFE2L2/NPC1/SERPINE1/BAX/RB1/BCL2/CCL2/BID/TERT/TGFBR2/WFS1/ZFP36/CAST/CASP3/CFLAR/CD40	27
GO:0043524	negative regulation of neuron apoptotic process	30/951	158/16218	9.307318212277738e-9	1.6277465406805733e-6	1.2042363476411987e-6	HYOU1/STAMBP/CORO1A/AARS1/ERBB3/PTK2B/FBXO7/GRN/HIF1A/APOE/RHOA/MEF2C/NFATC4/PIK3CA/LGMN/THAP11/BAX/PYCR1/SNX6/RASA1/CCND1/BCL2/CCL2/SNCA/STXBP1/TERT/TGFB3/WFS1/FZD1/KIF14	30
GO:0010586	miRNA metabolic process	23/951	100/16218	1.1734550596363551e-8	1.9967765014785112e-6	1.4772513908651132e-6	EGFR/EGR1/ETS1/FOXO3/FOS/GATA2/GATA3/NR3C1/HIF1A/JUN/SMAD3/MYC/NFATC3/NFATC4/PPARD/PPARG/BMP4/SMARCA4/STAT3/TERT/TP53/NR1H2/FOSL1	23
GO:1904705	regulation of vascular associated smooth muscle cell proliferation	17/951	57/16218	1.497428309446312e-8	2.4400709802419045e-6	1.8052086684227965e-6	CDKN1A/CDKN1B/FRS2/DNMT1/EDN1/FGFR2/GNAI2/GPER1/JUN/MEF2C/MMP2/PPARG/BMP4/SRC/TERT/TGFB3/TPM1	17
GO:2000116	regulation of cysteine-type endopeptidase activity	33/951	189/16218	1.511479800340443e-8	2.4400709802419045e-6	1.8052086684227965e-6	DNAJB6/MALT1/CTSD/AKT1/FYN/SFN/GPER1/BIRC2/HSPD1/FAS/SMAD3/MYC/FIS1/PMAIP1/CYCS/PPARG/PIH1D1/MAP2K5/LGMN/BAD/BAX/RPS6KA1/BID/SNCA/SOX2/SRC/SYK/PRR7/CAST/CASP2/CASP10/NOL3/CD44	33
GO:0000070	mitotic sister chromatid segregation	32/951	180/16218	1.594365685472132e-8	2.497639366250851e-6	1.8477988021901985e-6	SMC4/AKAP8/CENPE/KIF2C/TENT4A/UBE2C/CHEK2/RRS1/NUP62/EML3/AKAP8L/CHMP4A/HSPA1A/BIRC5/RHOA/MYBL2/NUSAP1/PLK1/RB1/BUB1B/CHMP6/SMC1A/PSRC1/BECN1/CCNB1/SMC3/ZW10/AURKB/CDK1/CDC20/NCAPD2/KIF14	32
GO:0071887	leukocyte apoptotic process	25/951	118/16218	1.626480527577587e-8	2.497639366250851e-6	1.8477988021901985e-6	CDKN2A/CHEK2/CRKL/CTSL/DFFA/TSC22D3/AKT1/TNFRSF21/HIF1A/FAS/LIPA/LYN/MEF2C/MIF/PRKCQ/BAX/BCL2/RPS6/BMP4/BTK/TP53/CASP3/CASP7/DNAJA3/AURKB	25
GO:0010389	regulation of G2/M transition of mitotic cell cycle	23/951	102/16218	1.7532904432229327e-8	2.628265864412282e-6	1.944438649438967e-6	CDK2/CDK4/CDK6/CDKN1A/TOPBP1/CHEK1/APP/FOXO4/ORC1/PLK1/RAD51C/CCND1/INTS3/BRCA1/AURKA/MBTPS1/IER3/CCNB1/AURKB/CDK1/KIF14/CDC25A/CDC25B	23
GO:0030218	erythrocyte differentiation	26/951	128/16218	2.1241289619766567e-8	3.0535866300007097e-6	2.259098648724861e-6	CDK6/IKZF1/ALAS1/ETS1/FOXO3/JMJD6/GATA2/GATA3/HIF1A/HOXA5/HSPA1A/ID2/KIT/LYN/SLC11A2/P4HTM/RB1/RPS6/BMP4/STAT1/STAT3/STAT5B/ZFP36/CASP3/DYRK3/CFLAR	26
GO:0007173	epidermal growth factor receptor signaling pathway	23/951	103/16218	2.1340186105468745e-8	3.0535866300007097e-6	2.259098648724861e-6	DUSP3/EGF/EGFR/ERBB2/AKT1/PTK2B/NUP62/ABL1/GPER1/GRB7/PIK3CA/PTK2/PTPN12/SNX6/RALA/RALB/SHC1/SRC/CHMP6/NCK2/CBLB/IQGAP1/MVP	23
GO:0034101	erythrocyte homeostasis	27/951	137/16218	2.243072654983086e-8	3.0700837903855456e-6	2.2713035465217745e-6	CDK6/IKZF1/ALAS1/ETS1/FOXO3/JMJD6/GATA2/GATA3/HIF1A/HMOX1/HOXA5/HSPA1A/ID2/KIT/LYN/SLC11A2/P4HTM/RB1/RPS6/BMP4/STAT1/STAT3/STAT5B/ZFP36/CASP3/DYRK3/CFLAR	27
GO:0043393	regulation of protein binding	27/951	137/16218	2.243072654983086e-8	3.0700837903855456e-6	2.2713035465217745e-6	CDKN1A/CRK/CSNK1E/ADRB2/AKT1/ABL1/BAMBI/DNAJB2/IDE/APOE/APP/LRPAP1/NVL/PIN1/PLK1/PRKACA/PRKCD/TRIB3/PTPRF/BAX/RALB/BMP4/AURKA/TERT/TIAM1/AURKB/ITGB1BP1	27
GO:1990874	vascular associated smooth muscle cell proliferation	17/951	59/16218	2.6622675679992195e-8	3.5663056613027844e-6	2.63841746660617e-6	CDKN1A/CDKN1B/FRS2/DNMT1/EDN1/FGFR2/GNAI2/GPER1/JUN/MEF2C/MMP2/PPARG/BMP4/SRC/TERT/TGFB3/TPM1	17
GO:0043281	regulation of cysteine-type endopeptidase activity involved in apoptotic process	29/951	158/16218	3.603427758585842e-8	4.7264960766784295e-6	3.496747331522446e-6	DNAJB6/MALT1/CTSD/AKT1/SFN/GPER1/HSPD1/FAS/SMAD3/MYC/FIS1/PMAIP1/CYCS/PPARG/PIH1D1/MAP2K5/BAD/BAX/RPS6KA1/BID/SNCA/SOX2/SRC/SYK/PRR7/CASP2/CASP10/NOL3/CD44	29
GO:0032869	cellular response to insulin stimulus	33/951	196/16218	3.7811828594199005e-8	4.858434139368917e-6	3.5943574979448036e-6	RAB31/PARP1/CTSD/EPRS1/AKT1/WDTC1/GHR/GNAI2/GRB10/IDE/IGF1R/IL1B/INSIG1/FOXO4/NCK1/PCK2/PIK3CA/PPARG/PRKCD/PRKCQ/PTPN1/TRIB3/RB1/SGCB/SHC1/SMARCC1/SRC/STAT1/XBP1/PIP4K2B/PIK3R3/CFLAR/C2CD5	33
GO:0043535	regulation of blood vessel endothelial cell migration	21/951	90/16218	3.859379308452566e-8	4.859730425203472e-6	3.5953165136637064e-6	GADD45A/AKT1/ETS1/ABL1/GATA2/HIF1A/HMOX1/HSPB1/APOE/RHOA/MEF2C/NFE2L2/NOS3/NOTCH1/PPARG/PRCP/MAP2K5/PTGS2/TBXA2R/ITGB1BP1/CD40	21
GO:1904035	regulation of epithelial cell apoptotic process	22/951	99/16218	4.7323262974010337e-8	5.842103209497433e-6	4.322093677192894e-6	CDKN1B/PAK4/ABL1/GATA2/GATA3/GPER1/HMOX1/ICAM1/IGF1R/NFE2L2/NPC1/SERPINE1/BAX/RB1/BCL2/CCL2/TERT/WFS1/ZFP36/CAST/CFLAR/CD40	22
GO:0098781	ncRNA transcription	26/951	133/16218	4.8455080428271285e-8	5.866792045699924e-6	4.340358925002034e-6	CDK7/PWP1/EGFR/EGR1/ETS1/FOXO3/FOS/GATA2/GATA3/NR3C1/HIF1A/JUN/SMAD3/MYC/NFATC3/NFATC4/PPARD/PPARG/PIH1D1/BMP4/SMARCA4/STAT3/TERT/TP53/NR1H2/FOSL1	26
GO:0002262	myeloid cell homeostasis	30/951	170/16218	5.301233939506485e-8	6.2974658270061944e-6	4.658979182187924e-6	CDK6/IKZF1/ALAS1/ETS1/FOXO3/JMJD6/GATA2/GATA3/HIF1A/HMOX1/HOXA5/HSPA1A/ID2/KIT/LIPA/LYN/SLC11A2/P4HTM/BAX/RB1/RPS6/BMP4/STAT1/STAT3/STAT5B/BTK/ZFP36/CASP3/DYRK3/CFLAR	30
GO:0071364	cellular response to epidermal growth factor stimulus	14/951	42/16218	5.830401099194269e-8	6.797815800097615e-6	5.029147146965817e-6	COL1A1/DUSP3/EGFR/ERBB2/AKT1/FOS/DUSP22/PTPN12/SNX6/STAT5B/ZFP36/BECN1/IQGAP1/CFLAR	14
GO:0043534	blood vessel endothelial cell migration	24/951	117/16218	6.051782133102656e-8	6.831399304985373e-6	5.053992831632495e-6	GADD45A/AKT1/ETS1/PTK2B/ABL1/GATA2/HIF1A/HMOX1/HSPB1/APOE/RHOA/MEF2C/NFE2L2/NOS3/NOTCH1/PPARG/PRCP/MAP2K5/PTGS2/TBXA2R/PIK3R3/ITGB1BP1/SCARB1/CD40	24
GO:0072331	signal transduction by p53 class mediator	30/951	171/16218	6.076212850685847e-8	6.831399304985373e-6	5.053992831632495e-6	CDKN1A/CDKN1B/CHEK1/CHEK2/E2F2/SPRED2/AKT1/RRS1/PPP1R13B/RRP8/MIF/MUC1/MYC/PMAIP1/DDIT4/PSMD10/BAX/BCL2/SOX4/AURKA/TP53/TP53BP2/USP7/TMEM109/KAT6A/CASP2/DYRK3/MAPKAPK5/AURKB/CD44	30
GO:0008631	intrinsic apoptotic signaling pathway in response to oxidative stress	16/951	56/16218	7.79088230705009e-8	8.605507895646906e-6	6.366510472520158e-6	TRAP1/STK25/PARP1/DAXX/AKT1/FYN/FBXO7/HIF1A/HSPB1/NFE2L2/PRKCD/PYCR1/BCL2/FZD1/NOL3/MELK	16
GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	22/951	102/16218	8.35804302082534e-8	9.07279980329592e-6	6.712221482241767e-6	CDKN1A/CHEK2/ABL1/SFN/MSH6/MIF/MUC1/NFATC4/POLB/DDIT4/BAD/BAX/RAD9A/BCL2/BID/BRCA1/TP53/TMEM109/CASP2/IER3/CD44/IKBKE	22
GO:0032465	regulation of cytokinesis	20/951	86/16218	8.607625127295884e-8	9.185357254483879e-6	6.795493521549382e-6	KIF20A/NUP62/PIK3R4/BIRC5/IGF1R/RHOA/PIK3C3/PIN1/PLK1/KLHL9/AURKA/FSD1/CALM3/BECN1/AURKB/CCP110/KLHL21/KIF14/CDC25B/CDC42	20
GO:0048013	ephrin receptor signaling pathway	15/951	50/16218	9.684751440768097e-8	1.016253251184599e-5	7.518425460596286e-6	CHN1/CRK/EPHA3/EPHB2/FYN/LYN/MMP2/NCK1/PAK1/PTK2/RASA1/SRC/TIAM1/NCK2/CDK5R1	15
GO:0002431	Fc receptor mediated stimulatory signaling pathway	12/951	32/16218	1.167727230369093e-7	1.1986322996037955e-5	8.867698665396233e-6	VAV3/CSK/ABL1/FYN/LYN/PAK1/PLSCR1/PRKCD/PTK2/PTPRC/SRC/SYK	12
GO:1901991	negative regulation of mitotic cell cycle phase transition	30/951	176/16218	1.1803558223544364e-7	1.1986322996037955e-5	8.867698665396233e-6	CDK2/CDKN1A/CDKN1B/TOPBP1/CHEK1/CHEK2/EZH2/FBXO7/BIRC5/FOXO4/MUC1/ORC1/PLK1/RB1/CCND1/BCL2/RPA2/CCL2/INTS3/BRCA1/BUB1B/TP53/CASP2/MBTPS1/IER3/CCNB1/ZW10/AURKB/CDK1/CDC20	30
GO:0008637	apoptotic mitochondrial changes	22/951	104/16218	1.2049511039526617e-7	1.2041860556326918e-5	8.908786357544744e-6	DNM1L/MLLT11/AKT1/SFN/GPER1/SLC25A4/HSPA1A/HSPD1/NMT1/FIS1/PMAIP1/PLSCR3/PSMD10/BAD/BAX/BCL2/BID/ATG3/BNIP3L/TP53/IER3/NOL3	22
GO:1904036	negative regulation of epithelial cell apoptotic process	16/951	58/16218	1.338714417558098e-7	1.316960308272779e-5	9.743110686997672e-6	CDKN1B/PAK4/ABL1/GATA2/GATA3/ICAM1/IGF1R/NFE2L2/NPC1/SERPINE1/RB1/BCL2/TERT/WFS1/CAST/CFLAR	16
GO:0009411	response to UV	27/951	149/16218	1.3938597851429734e-7	1.3501140318861785e-5	9.988387934020499e-6	CDKN1A/CIRBP/PARP1/DDB2/EGFR/AKT1/MSH6/MAP3K4/MMP1/MMP2/MYC/NFATC4/PCNA/PRKCD/MAPK13/PTPRK/BAX/CCND1/BCL2/TP53/UBE2A/USP1/CASP3/CASP7/CAT/AURKB/CDC25A	27
GO:0046777	protein autophosphorylation	32/951	197/16218	1.4322079038453738e-7	1.3662395397894657e-5	1.010768735967429e-5	STK25/CHEK2/CHP1/EGFR/ERBB2/AKT1/PTK2B/FGFR2/FGFR4/ABL1/IGF1R/KIT/LYN/PAK1/PDGFA/PRKX/PTK2/PTPRC/SRC/AURKA/STK10/TESK1/DDR1/MAPKAPK3/CALM3/MAPKAPK5/MKNK1/AURKB/MAPKAPK2/MELK/OXSR1/MVP	32
