ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected
GO:0000027	ribosomal large subunit assembly	0.004062681369704005	25/16075	1.6616386391173906e-4	0.0329740490101378	0.032974049010137806	NOP2/RPLP0/RPL6/RPF2/DDX28/RPL38/RPL11/RPL23A/RPLP0P6/BOP1/NLE1/PPAN/MRM2/RRS1	14	7	0.9066096625033664
GO:0002181	cytoplasmic translation	0.023215322112594312	157/16075	2.7155297893601666e-16	1.0066468929158138e-12	1.0066468929158138e-12	NCBP2/YTHDF2/RPS2/DRG2/EIF3H/RPS27/MCTS1/DPH1/RPS12/DPH2/DPH7/EIF3B/EIF3M/RPLP0/EIF3L/RPL6/RPL41/EIF3C/EIF2D/RPL29/EIF4A1/RPL22L1/RPS16/RPL23/RPL19/RPL7A/RPL31/FAU/RPS13/RPL35/EIF3F/RPL7/RPL30/RPL27/RPL13/RPS29/RPS6/RPLP1/RPL10A/RPS4X/RPL39/RPL37A/RPL18/RPL3/RPL24/RPS18/RPS5/RPL37/RPL38/RPL22/RPS15/EIF3G/EIF2B3/RPS10/RPL26/RPL11/RPL32/RPS15A/RPS28/RPL34/RPL13A/RPSA/RPS14/RPS23/RPL23A/RPLP0P6/RPS3/RPS11/RPS3A/RPL26L1/RPS21/RPL27A/RPS24/RPLP2/RWDD1/RPS8/RPL36A/EIF3K/MIF4GD/EIF3CL	80	102	-0.029483696666968495
GO:0006119	oxidative phosphorylation	0.019442832269297737	143/16075	1.0541015093548661e-11	1.116444084336711e-8	1.116444084336711e-8	CCNB1/PARK7/NDUFA5/SDHC/TAFAZZIN/NDUFA12/ATP5ME/ATP5F1A/SDHB/NDUFS2/NDUFAB1/NDUFB6/COX6C/COQ9/NDUFA11/ATP5MG/ATP5MF/NDUFB1/NDUFA2/COX7B/NDUFB8/NDUFA4/ATP5PO/ATP5PF/UQCR11/UQCRC1/NDUFS8/NDUFB11/NDUFA10/NDUFA8/NDUFB5/ATP5PD/UQCC3/UQCRB/DGUOK/NDUFA1/ATPSCKMT/NDUFB2/COX6B1/AFG1L/NDUFA3/NDUFC2/ATP5PB/ANTKMT/NDUFB10/NDUFA13/UQCC2/NDUFV3/COX7C/COX8A/SHMT2/UQCRQ/NDUFB7/NDUFC2-KCTD14/UQCRH/UQCR10/NDUFS6/NDUFV1/UQCRHL/NDUFS7/COX5B/PINK1/NDUFS3/COX7A1/ATP5F1D/SLC25A23/CHCHD10	67	8	2.338713559654551
GO:0006120	mitochondrial electron transport, NADH to ubiquinone	0.0078351712130005809	50/16075	4.487653829917751e-7	1.4465854563047915e-4	1.4465854563047915e-4	PARK7/NDUFA5/NDUFS2/NDUFAB1/NDUFB6/COQ9/NDUFB1/NDUFA2/NDUFB8/NDUFA4/NDUFS8/NDUFA10/NDUFA8/NDUFB5/NDUFA1/NDUFB2/NDUFA3/NDUFC2/NDUFB10/NDUFV3/NDUFB7/NDUFC2-KCTD14/NDUFS6/NDUFV1/NDUFS7/PINK1/NDUFS3	27	15	0.80124914684554
GO:0006399	tRNA metabolic process	0.021474172954149738	193/16075	5.78183143426167e-8	2.041261821600763e-5	2.0412618216007626e-5	RPP14/CLP1/METTL2A/ELAC2/TRMO/QRSL1/PSTK/PUS3/FAM98A/TRUB2/TSEN2/ELAC1/LSM6/CARS2/TRMT2B/RTCB/EARS2/TRMT5/DTD1/NARS2/POLR3K/EXOSC2/METTL8/QARS1/CDK5RAP1/GATB/LAGE3/TPRKB/FARSA/DTD2/THUMPD2/AARSD1/TRMT12/POP7/FARS2/EXOSC7/RPP30/BRF1/TRMT1/ALKBH8/TP53RK/PUS1/TRMT2A/CTU2/MARS2/POLR2L/GTPBP3/TRMT6/FARSB/TRPT1/DUS2/DTWD1/TSEN15/BCDIN3D/PUSL1/THADA/ELP4/TARBP1/DUS1L/TRMT9B/RPP40/RPP25L/CTU1/HSD17B10/GON7/ZCCHC7/OSGEPL1/ADAT2/OSGEP/POP5/TRIT1/QTRT1/ANG/MTFMT	74	NA	NA
GO:0006400	tRNA modification	0.01044689495066744	95/16075	1.8204330409472816e-4	0.03460689888611063	0.03460689888611063	METTL2A/TRMO/PSTK/PUS3/TRMT2B/TRMT5/METTL8/CDK5RAP1/TPRKB/THUMPD2/TRMT12/TRMT1/ALKBH8/PUS1/TRMT2A/CTU2/GTPBP3/TRMT6/DUS2/DTWD1/BCDIN3D/PUSL1/THADA/ELP4/TARBP1/DUS1L/TRMT9B/CTU1/HSD17B10/GON7/OSGEPL1/ADAT2/OSGEP/TRIT1/QTRT1/MTFMT	36	22	0.7059389670412152
GO:0006754	ATP biosynthetic process	0.015089959373186303	104/16075	1.0822166392662774e-10	7.29414014865471e-8	7.29414014865471e-8	NDUFA5/SDHC/NUDT2/TAFAZZIN/NDUFA12/ATP5ME/ATP5F1A/ATP5MC2/SDHB/NDUFS2/NDUFAB1/NDUFB6/SLC25A12/NDUFA11/ATP5MG/ATP5MF/NDUFB1/NDUFA2/NDUFB8/ATP5PO/ATP5PF/ATP5MC3/NDUFS8/NDUFB11/NDUFA10/ATP5MJ/NDUFA8/NDUFB5/ATP5PD/UQCC3/DGUOK/NDUFA1/ATPSCKMT/NDUFB2/NDUFA3/NDUFC2/ATP5PB/ANTKMT/NDUFB10/NDUFA13/NDUFV3/NDUFB7/NDUFS6/NDUFV1/NDUFS7/PINK1/ATP5MC1/NDUFS3/ATP5F1D/VPS9D1/TGFB1/TREM2	52	7	2.218796051469535
GO:0008033	tRNA processing	0.01625072547881602	135/16075	1.088480343760907e-7	3.6681787584742564e-5	3.6681787584742564e-5	RPP14/CLP1/METTL2A/ELAC2/TRMO/PSTK/PUS3/FAM98A/TRUB2/TSEN2/ELAC1/LSM6/TRMT2B/RTCB/TRMT5/POLR3K/METTL8/CDK5RAP1/LAGE3/TPRKB/THUMPD2/TRMT12/POP7/FARS2/RPP30/TRMT1/ALKBH8/TP53RK/PUS1/TRMT2A/CTU2/GTPBP3/TRMT6/TRPT1/DUS2/DTWD1/TSEN15/BCDIN3D/PUSL1/THADA/ELP4/TARBP1/DUS1L/TRMT9B/RPP40/RPP25L/CTU1/HSD17B10/GON7/OSGEPL1/ADAT2/OSGEP/POP5/TRIT1/QTRT1/MTFMT	56	5	2.6293762602444697
GO:0009060	aerobic respiration	0.02640742890307603	191/16075	5.921222022337094e-16	1.4633313357869073e-12	1.463331335786907e-12	ADSL/CCNB1/PARK7/NDUFA5/PDHA1/PDHB/SDHC/SUCLG1/TAFAZZIN/NDUFA12/DHTKD1/ATP5ME/ATP5F1A/MTFR1/IDH3B/SDHB/SIRT3/NDUFS2/NDUFAB1/NDUFB6/COX6C/COQ9/NDUFA11/ATP5MG/ATP5MF/NDUFB1/NDUFA2/COX7B/NDUFB8/NDUFA4/OXA1L/IDH3A/ATP5PO/ATP5PF/UQCR11/UQCRC1/CAT/MTFR2/SURF1/NDUFS8/MDH2/MDH1/NDUFB11/NDUFA10/NDUFA8/NDUFB5/SLC25A14/ATP5PD/UQCC3/UQCRB/PANK2/DGUOK/NDUFA1/ATPSCKMT/NDUFB2/COX6B1/AFG1L/IDH1/NDUFA3/NDUFC2/ATP5PB/ANTKMT/NDUFB10/NDUFA13/UQCC2/NDUFV3/COX7C/COX8A/SHMT2/UQCRQ/NDUFB7/NDUFC2-KCTD14/UQCRH/ARL2/UQCR10/NDUFS6/FH/NDUFV1/UQCRHL/NDUFS7/COX5B/PINK1/NDUFS3/COX7A1/BLOC1S1/ATP5F1D/SLC25A23/CHCHD10/UCN/IDH2/ME3	91	14	2.0852646588450123
GO:0009062	fatty acid catabolic process	0.011607661056297156	101/16075	2.535665210926778e-5	0.006714079240646833	0.006714079240646834	ACAD11/PEX7/ABCD4/MLYCD/ACADS/GCDH/ABCD3/HADHB/ACAA2/ETFBKMT/HADHA/PCCB/ACOT8/IVD/ACAT1/SCP2/PEX5/PCK2/PCCA/CRAT/DECR1/FAAH/HSD17B10/MCAT/ECHS1/ECI2/TYSND1/MCEE/NUDT8/ACACB/CROT/MTLN/ECHDC1/ABHD2/ILVBL/PLA2G15/ETFB/AIG1/HADH/NUDT7	40	5	2.292904023623257
GO:0009142	nucleoside triphosphate biosynthetic process	0.01654091700522345	131/16075	1.0925172949941038e-8	4.049961612543143e-6	4.049961612543143e-6	CAD/NDUFA5/SDHC/IMPDH2/NUDT2/TAFAZZIN/NDUFA12/ATP5ME/ATP5F1A/ATP5MC2/SDHB/NME2/NDUFS2/NDUFAB1/NDUFB6/SLC25A12/NDUFA11/ATP5MG/ATP5MF/NDUFB1/NME4/NDUFA2/NDUFB8/ATP5PO/ATP5PF/ATP5MC3/NDUFS8/NDUFB11/NDUFA10/ATP5MJ/NDUFA8/NDUFB5/ATP5PD/UQCC3/DGUOK/NDUFA1/ATPSCKMT/NDUFB2/NDUFA3/NDUFC2/ATP5PB/ANTKMT/NDUFB10/NDUFA13/NDUFV3/NDUFB7/NDUFS6/NDUFV1/NDUFS7/NME1/PINK1/ATP5MC1/NDUFS3/ATP5F1D/VPS9D1/TGFB1/TREM2	57	2	3.563366569218026
