ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected
GO:0001508	action potential	0.018942383583267563	134/16075	1.1707132593357858e-4	0.04931404467786741	0.04734990065086843	CACNB2/HCN1/CNTNAP1/KCNJ5/KCNB1/SCN3B/DSG2/PTPN3/GJC1/SCN2B/SCN1A/ANK2/KCNMB3/GRIK2/P2RX3/KCNH6/CXADR/MYH14/KCNJ3/ADRA1A/ATP1A2/FGF12/CACNA1D/CHRNB4	24	9	1.6524359118496152
GO:0006820	monoatomic anion transport	0.01973164956590371	142/16075	1.134155331717894e-4	0.04931404467786741	0.04734990065086843	CLCC1/LRRC8E/SLC13A3/SLC5A5/GABRG3/SLC6A1/BEST2/ATP8B1/SLC13A4/CLCNKB/GLRA3/GABRB3/SLC13A5/GABRB2/CFTR/SLC13A1/SLC26A4/WNK4/SLC17A7/CLDN4/SLC6A14/ANO3/STC1/TTYH1/GABRG2	25	8	1.8110409420262537
GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules	0.02920284135753749	163/16075	3.2047481456201324e-9	4.387300211353961e-6	4.2125571019401475e-6	PTK7/CDHR3/PCDH9/PCDHGA6/DSG2/CDH7/CDH4/CDH15/CLSTN2/PCDHB9/PCDHB14/CDH3/PCDHGB6/CDHR4/PCDHB11/PCDHB1/PCDH11Y/PCDHGA10/PCDHGA8/CEACAM5/PCDHA9/PCDHA5/PCDH11X/FAT3/PCDH17/PCDHB16/PCDHB13/FAT1/CDH13/CNTN4/MYPN/CNTN2/CDH6/CDH18/DSG3/IGSF9/CDH12	37	19	1.338085592315673
GO:0007608	sensory perception of smell	0.043409629044988164	162/16075	1.384044035725573e-21	3.789512569816619e-18	3.638578925499599e-18	OR5AS1/OR2M3/OR4F17/OR5A2/OR1A1/OR1D2/OR5H14/OR6C4/OR5A1/OR10G4/OR56A1/OR4D1/OR2V2/CFAP69/OR4E1/OR10H1/OR51E2/BEST2/OR2AT4/OR2J2/OR52A1/OR2A5/OR5AU1/OR6C75/OR4F15/OR6C6/OR4K13/UGT2A1/OR4P4/OR2M4/OR10K2/OR2AG1/OR11G2/OR8A1/OR1M1/OR4D9/OR3A3/OR4E2/OR51B5/OR7D4/OR1I1/OR7D2/OR10A3/OR7G2/OR10H5/OR4K2/OR8H1/OR7A17/OR8D4/OR10A2/OR2J3/OR51D1/OR10J1/OR51M1/OR2A25	55	4	3.292645482950469
GO:0009581	detection of external stimulus	0.018942383583267563	129/16075	6.281372721577724e-5	0.03821866335928847	0.036696440636585656	ITGA2/CACNA1F/NMT2/STRC/PJVK/TRPC3/RP1/ATP8A2/CABP4/SAG/GRK7/CRB1/SCN1A/PKD1L1/ADGRV1/GRM6/SEMA5B/GRIK2/GUCA1A/PKD2L2/PKD1L2/AIPL1/ANO3/PHF24	24	NA	NA
GO:0009582	detection of abiotic stimulus	0.01973164956590371	132/16075	3.266955517074391e-5	0.025556926302141954	0.024539011741032457	ITGA2/CACNA1F/NMT2/STRC/PJVK/TRPC3/RP1/ATP8A2/CABP4/SAG/GRK7/CRB1/SCN1A/PKD1L1/ADGRV1/GRM6/SEMA5B/GRIK2/GUCA1A/PKD2L2/PKD1L2/AIPL1/ANO3/NPFFR2/PHF24	25	4	2.504188122586199
GO:0016339	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	0.011049723756906077	47/16075	9.547486188320001e-6	0.010456406873448065	0.010039935475928087	CDHR3/CDH7/CDH4/CDH15/PCDHB9/PCDHB14/CDH3/PCDHB11/PCDHB16/PCDHB13/CDH13/CDH6/CDH18/CDH12	14	4	1.9243696273332567
GO:0019226	transmission of nerve impulse	0.011838989739542225	62/16075	7.024528246038088e-5	0.03846631667530457	0.03693423009364237	ITGA2/HCN1/CNTNAP1/TNR/SCN1A/OTOA/AGT/CACNG8/KCNMB3/GRIK2/P2RX3/MYH14/CACNG5/FGF12/CHRNB4	15	NA	NA
GO:0042178	xenobiotic catabolic process	0.007103393843725336	26/16075	1.039606825674347e-4	0.04931404467786741	0.04734990065086843	CYP3A5/GSTM3/CYP2B6/UGT1A1/CYP2C9/NOS1/CYP2C19/CYP1A2/CYP2A6	9	23	-0.2666629797550414
GO:0050907	detection of chemical stimulus involved in sensory perception	0.043409629044988164	180/16075	3.6511199114411594e-19	6.664510878350596e-16	6.399068055315296e-16	OR5AS1/OR2M3/OR4F17/OR5A2/OR1A1/OR1D2/OR5H14/OR6C4/OR5A1/OR10G4/OR56A1/OR4D1/OR2V2/OR4E1/OR10H1/OR51E2/OR2AT4/OR2J2/OR52A1/OR2A5/OR5AU1/OR6C75/PIGR/OR4F15/OR6C6/OR4K13/OR4P4/OR2M4/TAS2R4/OR10K2/OR2AG1/FFAR4/OR11G2/OR8A1/OR1M1/OR4D9/OR3A3/OR4E2/OR51B5/OR7D4/OR1I1/OR7D2/OR10A3/OR7G2/OR10H5/OR4K2/OR8H1/OR7A17/OR8D4/OR10A2/OR2J3/OR51D1/OR10J1/OR51M1/OR2A25	55	1	4.67893984407036
