GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	pathway_genes	pathway_size	observed_val	expected_val	log_observed_expected	asinh_observed_expected
GO:0000002	mitochondrial genome maintenance	30	0.002145922746781116	30/16323	0.06666666666666667	1.1675965665236052	0.22609264763361173	0.5174250808768702	0.698192148308074	0.6445509095287391	MEF2A/POLG2	2		21	1	2.485699722489664	-0.9105541983794814	0.39217108868014805
GO:0000012	single strand break repair	13	0.001072961373390558	13/16323	0.07692307692307693	1.347226807527237	0.30819044281384284	0.5344745665980832	0.7019346467486107	0.6480058764452294	TERF2	1		11	0	1.3020331879707765	-Inf	0
GO:0000017	alpha-glucoside transport	2	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000018	regulation of DNA recombination	141	0.008583690987124463	140/16323	0.05714285714285714	1.000797057020233	0.002330693236551381	0.5508257998153319	0.7147200096841567	0.6598089557676354	CHEK1/H1-2/H1-5/RAD51/TERF2/TP53BP1/MAD2L2/RUVBL2	8		89	6	10.534632157218102	-0.5629086611601435	0.5425395388666746
GO:0000019	regulation of mitotic recombination	7	0.001072961373390558	7/16323	0.14285714285714285	2.501992642550582	0.9780728436818173	0.3374263510548874	0.6237476860214047	0.5758259231585424	TERF2	1		3	1	0.3550999603556663	1.0353559506758319	1.7586329824396847
GO:0000022	mitotic spindle elongation	12	0.003218884120171674	12/16323	0.25	4.378487124463519	2.8809373972221244	0.02770119966563731	0.3461842905244043	0.3195873798678261	BIRC5/INCENP/AURKC	3		8	1	0.9469332276151101	0.05452669766410555	0.9204504341566155
GO:0000023	maltose metabolic process	2	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000025	maltose catabolic process	1	0	0	0	0	0	1	1	1		0		0	0	0	0	0
GO:0000027	ribosomal large subunit assembly	16	0.002145922746781116	16/16323	0.125	2.1892435622317596	1.1711296833171934	0.23139450665900532	0.5969764428855728	0.5511114815048652	EIF6/NOP2	2		15	1	1.7754998017783314	-0.5740819617582685	0.5370330870039717
GO:0000028	ribosomal small subunit assembly	18	0.002145922746781116	18/16323	0.1111111111111111	1.9459942775393417	0.9881561641366515	0.27464459703515	0.606207159247705	0.5596330133514089	PRKDC/PWP2	2		8	1	0.9469332276151101	0.05452669766410555	0.9204504341566155
GO:0000038	very long-chain fatty acid metabolic process	35	0.003218884120171674	35/16323	0.08571428571428572	1.5011955855303494	0.7304131826256075	0.32278389791848067	0.6237476860214047	0.5758259231585424	ABCD2/SLC27A5/SLC27A2	3		24	2	2.8407996828453306	-0.35093841044405877	0.6559625848506788
