GO_ID	Description	GeneSetSize	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	bp_gene_length	log_observed_expected	pseudocount
GO:0002320	lymphoid progenitor cell differentiation	6	0.003937007874015748	23/16323	0.08695652173913043	2.794077370763437	1.5431041133369399	0.15961128114772025	0.8092070303821821	0.8072482333655575	BMP4/SOX4	2	2	1.1045004312933322	1.8240340808741764
GO:0002322	B cell proliferation involved in immune response	6	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002323	natural killer cell activation involved in immune response	19	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002326	B cell lineage commitment	5	0.001968503937007874	6/16323	0.16666666666666666	5.355314960629921	1.912313012708922	0.1728153410423925	0.8092070303821821	0.8072482333655575	RAG2	1	1	1.1045004312933322	1.8240340808741764
GO:0002327	immature B cell differentiation	5	0.001968503937007874	13/16323	0.07692307692307693	2.471683827983041	0.9513562112097376	0.3371227606238407	0.8098182475844153	0.8078579710324094	RAG2	1	1	1.1045004312933322	1.8240340808741764
GO:0002357	defense response to tumor cell	13	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002360	T cell lineage commitment	5	0.001968503937007874	41/16323	0.024390243902439025	0.7837046283848665	-0.2485245088809702	0.7268910938146578	0.9033348333369213	0.9011481870151292	RAG2	1	8	-0.9749411103865037	0.3687974120703681
GO:0002376	immune system process	43	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002385	mucosal immune response	7	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002407	dendritic cell chemotaxis	16	0.001968503937007874	24/16323	0.041666666666666664	1.3388287401574803	0.2977071921999992	0.5320223993035478	0.8496094310255276	0.8475528344361443	CXCR4	1	12	-1.3804062184946682	0.24889850936470778
GO:0002430	complement receptor mediated signaling pathway	15	0	0	0	0	0	1	1	1		0	0	0	0
GO:0002437	inflammatory response to antigenic stimulus	24	0.001968503937007874	75/16323	0.013333333333333334	0.4284251968503937	-0.8891759277276147	0.9071435209128171	0.9535030654898534	0.9511949800557192	FYN	1	6	-0.6872590379347228	0.4838512893467002
GO:0002438	acute inflammatory response to antigenic stimulus	5	0	0	0	0	0	1	1	1		0	0	0	0
