ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0002181	cytoplasmic translation	135/6667	163/16323	0.8282208588957055	2.027755974164482	10.957624649137324	2.058907401935481e-28	1.6331253512152235e-24	1.5604350835721542e-24	RWDD1/EIF2S2/HNRNPU/EIF2B5/EIF4G1/METTL3/PKM/RPS20/DHX29/ETF1/YBX3/EIF2B4/RBM4/RPS29/CSDE1/NCBP2/EIF2D/AARS1/NCK1/DRG2/EIF2B1/EIF3G/MCTS1/RPS19/SARS1/EIF3D/SYNCRIP/PABPC1/RPL17/CNBP/RPS15/RPS28/RPL39/SH3BGRL/RPL36A/DRG1/RPL18/RPS27/EIF3B/EIF2S3/EIF3I/EIF3A/RPL18A/RPS18/UBA52/EIF2B3/EIF3E/DHX9/EIF3M/EEF1D/LIN28A/SLBP/RPL10/RPL36/EIF3H/MTOR/RPL41/RPL31/RPL24/RPL35A/RPL26L1/RPS14/RPL13/RPL6/RPL11/RPS16/RPS24/DENR/RPLP1/NCBP1/EIF2B2/RPS12/RPS13/RPL21/RPS7/RPL12/RPS25/RPS9/RPL34/RPL30/EIF3F/ALKBH3/RPS8/RACK1/RPS27A/RPS26/FAU/RPL38/RPS11/RPS10/RPS15A/RPL23/RPL22/RPL27A/RPL27/YBX1/MIF4GD/RPL14/RPL19/RPL37/RPS23/RPS4X/RPL15/RPL13A/RPS5/FTSJ1/EIF2S3B/RPL8/EIF3C/NMNAT2/RPL26/RPSA/RPL7/RPL32/RPL10A/EIF3L/RPS3/RPS21/RPL29/RPL35/RPS2/RPLP0/RPS6/RPL7A/RPS3A/IMPACT/RPL4/RPLP0P6/EIF3K/RPL3/RPL37A/RPL23A/RPS17/RPLP2/RPL5	135
GO:0009060	aerobic respiration	138/6667	194/16323	0.711340206185567	1.7415938481426445	8.634089541304341	8.866781016593236e-18	2.2961967121035238e-14	2.1939931957355115e-14	KGD4/NDUFA8/DNAJC15/UQCR11/NDUFB3/DLST/MACROH2A1/VCP/NDUFA5/NDUFS4/UQCRC2/MTFR1/OXA1L/DGUOK/COX7A2L/NDUFV2/MTFR1L/SLC25A14/DLD/IDH3G/SIRT3/DLAT/TMEM135/NDUFA4/NDUFB11/CYCS/MFN2/SDHB/OGDH/UQCR10/NDUFC2/IDH3A/NIPSNAP2/GHITM/IDH3B/NDUFA1/COX7A2/NDUFS8/TAFAZZIN/RHOA/CS/C2orf69/NDUFB5/AFG1L/NDUFA7/SDHA/NDUFB2/UQCRFS1/NDUFV3/SUCLA2/NDUFB1/UQCRC1/NDUFS7/IDE/ATP7A/BLOC1S1/NDUFB9/COQ9/NDUFS3/DNAJC30/CHCHD10/COX7B/ANTKMT/COX5A/NDUFB8/ATP5F1C/COX4I1/ACO2/NOP53/NDUFA11/FH/ATP5IF1/CHCHD2/NDUFB6/SDHAF4/SHMT2/NDUFS5/PDHB/UQCRB/COX7C/NDUFS1/UQCC3/ATPSCKMT/ATP5MF/CYC1/SUCLG1/NDUFA10/NDUFA2/ATP5F1E/STOML2/NDUFA13/SURF1/COX6A1/ATP5F1D/SUCLG2/COX6B1/ATP5MG/COX8A/NNT/ATP5PO/ARL2/ATP5PF/OGDHL/SDHC/ADSL/MDH2/UQCRQ/MLXIPL/PDHA1/ATP5F1B/NDUFA6/ATP5F1A/NDUFV1/NDUFAB1/NDUFB7/ATP5PD/PARK7/IDH2/PINK1/UCN/NDUFB10/UQCC2/UQCRH/COX6C/ATP5PB/ATP5ME/MDH1/NDUFS2/FXN/NDUFS6/MSH2/COX5B/MTFR2/CCNB1/ME3/CAT/CBFA2T3/CDK1	138
GO:0032543	mitochondrial translation	101/6667	130/16323	0.7769230769230769	1.9021621995823286	8.581158628706286	9.316262671513361e-18	2.2961967121035238e-14	2.1939931957355115e-14	MRPS25/PTCD3/TRMT10C/CDK5RAP1/TARS2/RARS2/MTIF2/MRPL18/MRPL14/GATC/QRSL1/MRPL22/AARS2/TSFM/MRPS18A/FASTKD3/MRPL10/OXA1L/MTIF3/MRPS2/DAP3/CHCHD1/HARS1/RCC1L/MRPL13/MALSU1/GARS1/TACO1/MRPL52/MPV17L2/EARS2/MRPS10/RMND1/MRPL36/GATB/MRPS22/MRPS21/MRPS17/MRPL45/MRPS5/MRPS11/MRPL54/MRPL9/MRPL19/MRPL4/MRPL28/GFM2/MRPS9/MRPL46/MRPS16/MRPS12/MRPL35/MRPL20/MRPL34/GFM1/MRPL2/MRPS7/MRPL17/MRPL41/RPUSD3/MRPL55/MRPS28/MRPS35/MRPL43/MRPS14/LRPPRC/MRPL38/SHMT2/MRPL1/GADD45GIP1/TRUB2/METTL8/MRPS27/MRPL58/IARS2/MRPS15/MRPL15/MRPL16/MRPL42/MRPL12/MRPL57/TUFM/MRPL48/MRPL33/MRPL23/MRPL37/MRPL30/AURKAIP1/MRPS23/MRPL21/MRPS33/MRPS26/C1QBP/MRPL24/MRPS34/DARS2/UQCC2/MRPL3/MRPL11/SARS2/MRPL51	101
GO:0042274	ribosomal small subunit biogenesis	85/6667	104/16323	0.8173076923076923	2.0010369673824	8.509578214682476	1.1579408533048531e-17	2.2961967121035238e-14	2.1939931957355115e-14	UTP23/GTF2H5/PNO1/NOL6/RPS19BP1/NGDN/C1orf131/WDR75/RIOK3/NOP56/TRMT112/FCF1/UTP4/METTL17/RRP7A/IMP4/DCAF13/RPS19/UTP18/TSR1/RRP36/RPS15/LTV1/RPS28/RIOK1/WDR36/BMS1/RPS27/DIMT1/NOB1/NOP14/ERAL1/WDR46/RCL1/TBL3/EXOSC10/NAT10/SURF6/MRPS7/MCAT/HEATR1/IMP3/NOM1/WDR43/NOL11/NPM1/RPS14/PWP2/RPS16/RPS24/ABT1/NOL10/RPS12/RPS13/RPS7/TSR3/WDR3/RPS25/UTP15/SNU13/RPS9/ERCC2/UTP11/RRP9/RPS8/RPS27A/FAU/LSM6/UTP20/RPS11/RPS15A/RRS1/RPS23/RPS4X/RPS5/XRCC5/RPSA/RPS21/RPS6/SLX9/RPS3A/RPS17/FBL/RPP40/PRKDC	85
GO:0006261	DNA-templated DNA replication	118/6667	161/16323	0.7329192546583851	1.794426427746936	8.417291271562862	5.12690158073398e-17	8.133316667676386e-14	7.771303448691507e-14	TWNK/WRNIP1/EXD2/FBH1/DBF4/ATRX/ASF1A/CHRAC1/ORC3/MGME1/ETAA1/ATR/RECQL/NUGGC/RPA4/MUS81/POLE4/DONSON/ORC2/TIPIN/ZPR1/POLRMT/KAT7/WRN/CDK2/SSBP1/CENPS/MCMBP/RFC1/RFWD3/CHTF8/PNKP/DNAJA3/LIG3/CIZ1/ZMPSTE24/POLD3/SETMAR/RTF2/ORC6/FANCM/ORC5/CDC34/MRE11/SLFN11/PRIM2/ZRANB3/CDK2AP1/E2F7/ATAD5/FBXO5/BARD1/WDR18/GEN1/PRIMPOL/GMNN/RTEL1/TOPBP1/DDX11/DACH1/POLE3/MCM8/POLD1/RPA1/RBBP8/FGFR1/TONSL/POLD2/PCNA/WDHD1/POLA1/ENDOG/MMS22L/CDC7/RFC2/PARP1/MCM5/GINS4/TIMELESS/MCM6/POLQ/RFC5/RRM1/POLE/POLE2/PRIM1/NUCKS1/ORC1/BLM/DNA2/CENPX/MCM7/RFC3/BRCA1/CCNE1/RFC4/FEN1/RAD51/MCM3/LIG1/MCM2/EME1/RECQL4/CCNE2/TRAIP/TK1/GINS1/MCM4/CDT1/CDC6/EXO1/DSCC1/TICRR/CDC45/GINS2/MCM10/CHTF18/E2F8	118
GO:0140053	mitochondrial gene expression	121/6667	168/16323	0.7202380952380952	1.7633787953459472	8.264080475523617	1.9629165067646236e-16	2.594975621942832e-13	2.4794734822289985e-13	MRPS25/TWNK/PTCD3/TRMT10C/CDK5RAP1/PPARGC1B/FASTK/MTERF3/TARS2/RARS2/MTIF2/TFB1M/MRPL18/MRPL14/KAT8/GATC/QRSL1/MRPL22/MTRES1/AARS2/MTERF4/TSFM/MRPS18A/FASTKD3/MRPL10/OXA1L/TRMT61B/MTIF3/MRPS2/DAP3/CHCHD1/HARS1/RCC1L/MRPL13/MALSU1/GARS1/TACO1/MRPL52/TFAM/POLRMT/MPV17L2/THAP11/EARS2/MTPAP/MRPS10/RMND1/MRPL36/TFB2M/GATB/PUS1/MRPS22/MRPS21/MRPS17/MRPL45/MRPS5/MRPS11/MRPL54/MRPL9/MRPL19/MRPL4/MRPL28/GFM2/MRPS9/MRPL46/MRPS16/MRPS12/MRPL35/MRPL20/MRPL34/GFM1/MRPL2/MRPS7/MRPL17/MRPL41/RPUSD3/CHCHD10/ELAC2/MRPL55/MRPS28/MRPS35/PRORP/MRPL43/MRPS14/LRPPRC/MRPL38/SHMT2/MRPL1/GADD45GIP1/TRUB2/METTL8/MRPS27/PRKAA1/MRPL58/IARS2/MRPS15/MRPL15/MRPL16/MRPL42/MRPL12/MRPL57/TUFM/HSD17B10/MRPL48/MRPL33/MRPL23/MRPL37/MRPL30/AURKAIP1/MRPS23/MRPL21/MRPS33/MRPS26/C1QBP/MRPL24/MRPS34/DARS2/UQCC2/MRPL3/MRPL11/SARS2/MRPL51	121
GO:0000070	mitotic sister chromatid segregation	134/6667	192/16323	0.6979166666666666	1.7087286260686965	8.208300156980737	3.3590856358733154e-16	3.8063238948210194e-13	3.636904748614718e-13	NSMCE2/CDK5RAP2/HNRNPU/CUL3/NSL1/BECN1/GOLGA2/DCTN2/TUBG2/RAD21/TPR/AKAP8/PPP2R1A/IK/SMC3/KIF3B/RCC1/EML3/KLHL22/CHMP6/DIS3L2/POLDIP2/VPS4A/ZW10/BCCIP/CHMP3/STAG1/MAP10/RB1/CHEK2/CENPC/PCID2/PINX1/RHOA/DRG1/CDC23/CLASP2/MZT1/NUDC/ANAPC7/BUB3/EML4/MAD1L1/WRAP73/MAPRE1/HASPIN/KIF2A/SEH1L/CEP192/PPP1CC/LSM14A/NCAPH2/MAD2L2/FBXO5/NUMA1/RAB11A/CEP97/ARHGEF10/PRICKLE1/ANAPC11/ANAPC5/RAN/KATNB1/RRS1/KMT5A/SPDL1/GEN1/SMC4/CHMP2A/SMC1A/NCAPD2/XRCC3/TUBG1/RMDN1/CCSAP/TRIP13/INCENP/SPAG5/KNTC1/SPC25/SMC2/KIF18A/PRAP1/SKA2/KNSTRN/ZWILCH/ANAPC15/RACGAP1/KIF14/NCAPG2/PLK1/CCNB1/BUB1/CENPK/KIF22/UBE2C/AURKB/CENPI/NUSAP1/CDCA5/KNL1/PSRC1/NCAPD3/SKA3/CENPF/MAD2L1/CENPE/SKA1/NCAPG/KIFC1/CDT1/TTK/KIF11/TPX2/NCAPH/ZWINT/KIF18B/NDC80/SPC24/KIF2C/UHRF1/CDCA8/KIF15/KIF23/PRC1/BUB1B/CDK1/BIRC5/NUF2/CDC20/NEK2/KIF4A/DLGAP5/MYBL2	134
GO:0006119	oxidative phosphorylation	100/6667	143/16323	0.6993006993006993	1.7121171913432298	7.106954191145619	1.5734401061790501e-12	1.5600658652765282e-9	1.490627469011732e-9	NDUFA8/DNAJC15/UQCR11/NDUFB3/MACROH2A1/VCP/NDUFA5/NDUFS4/UQCRC2/DGUOK/COX7A2L/NDUFV2/DLD/TMEM135/NDUFA4/NDUFB11/CYCS/SDHB/UQCR10/NDUFC2/NIPSNAP2/GHITM/NDUFA1/COX7A2/NDUFS8/TAFAZZIN/RHOA/C2orf69/NDUFB5/AFG1L/NDUFA7/SDHA/NDUFB2/UQCRFS1/NDUFV3/NDUFB1/UQCRC1/NDUFS7/ATP7A/NDUFB9/COQ9/NDUFS3/DNAJC30/CHCHD10/COX7B/ANTKMT/COX5A/NDUFB8/ATP5F1C/COX4I1/NDUFA11/ATP5IF1/CHCHD2/NDUFB6/SHMT2/NDUFS5/UQCRB/COX7C/NDUFS1/UQCC3/ATPSCKMT/ATP5MF/CYC1/NDUFA10/NDUFA2/ATP5F1E/STOML2/NDUFA13/COX6A1/ATP5F1D/COX6B1/ATP5MG/COX8A/ATP5PO/ATP5PF/SDHC/UQCRQ/MLXIPL/ATP5F1B/NDUFA6/ATP5F1A/NDUFV1/NDUFAB1/NDUFB7/ATP5PD/PARK7/PINK1/NDUFB10/UQCC2/UQCRH/COX6C/ATP5PB/ATP5ME/NDUFS2/FXN/NDUFS6/MSH2/COX5B/CCNB1/CDK1	100
GO:0009260	ribonucleotide biosynthetic process	113/6667	168/16323	0.6726190476190477	1.6467917675544796	7.00194877112624	3.40140446067717e-12	2.9977711313434794e-9	2.864340598464986e-9	HPRT1/NDUFA8/UPRT/LIPA/AK2/NDUFB3/AK3/NME6/VCP/NDUFA5/NDUFS4/ADSS2/NDUFV2/GART/NDUFB11/SDHB/DMAC2L/NDUFC2/ALDOA/RFK/ADCY1/NUDT2/NDUFA1/NDUFS8/TAFAZZIN/PPAT/NDUFB5/NDUFA7/SDHA/DHODH/NDUFB2/ATP5MC2/CTPS2/NDUFV3/NDUFB1/AMPD2/NDUFS7/ATP5MJ/ATIC/NDUFB9/NPR2/NDUFS3/DNAJC30/ANTKMT/NDUFB8/ATP5F1C/NDUFA11/ATP5MC1/CMPK1/ATP5IF1/CAD/NDUFB6/NDUFS5/NDUFS1/UQCC3/ATPSCKMT/ATP5MF/NDUFA10/NDUFA2/ATP5F1E/STOML2/NDUFA13/ATP5MK/UCKL1/ATP5F1D/MTHFD1/ATP5MG/COX11/CTPS1/ATP5PO/UMPS/ATP5PF/SDHC/ADSL/PAPSS1/NME3/ATP5F1B/NME2/ATP5MC3/ENO1/TMSB4X/NDUFA6/ATP5F1A/NDUFV1/NDUFAB1/NDUFB7/ATP5PD/GMPS/PINK1/APRT/ADSS1/NDUFB10/DCK/IMPDH2/ATP5PB/ATP5ME/ADCY5/PAICS/NDUFS2/NME1/PFAS/NDUFS6/ADCY9/AK1/IMPDH1/PARP1/TREM2/UCK2/NME4/NPR1/ADCY6/ADK/CDA	113
GO:0046390	ribose phosphate biosynthetic process	116/6667	174/16323	0.6666666666666666	1.632218389080546	6.966621511965286	4.3654580252051435e-12	3.46268130559272e-9	3.308557661208109e-9	HPRT1/NDUFA8/UPRT/LIPA/AK2/NDUFB3/AK3/NME6/VCP/NDUFA5/NDUFS4/ADSS2/NDUFV2/GART/NDUFB11/SDHB/DMAC2L/NDUFC2/ALDOA/RFK/ADCY1/NUDT2/NDUFA1/NDUFS8/TAFAZZIN/PPAT/NDUFB5/NDUFA7/SDHA/DHODH/NDUFB2/ATP5MC2/CTPS2/NDUFV3/NDUFB1/AMPD2/NDUFS7/ATP5MJ/ATIC/NDUFB9/NPR2/NDUFS3/DNAJC30/ANTKMT/NDUFB8/ATP5F1C/NDUFA11/ATP5MC1/CMPK1/ATP5IF1/CAD/NDUFB6/NDUFS5/PRPS1/NDUFS1/UQCC3/ATPSCKMT/ATP5MF/NDUFA10/NDUFA2/ATP5F1E/STOML2/NDUFA13/ATP5MK/UCKL1/ATP5F1D/MTHFD1/ATP5MG/COX11/CTPS1/ATP5PO/UMPS/ATP5PF/SDHC/ADSL/PAPSS1/NME3/ATP5F1B/NME2/ATP5MC3/ENO1/TMSB4X/NDUFA6/ATP5F1A/NDUFV1/NDUFAB1/NDUFB7/ATP5PD/GMPS/PINK1/APRT/ADSS1/NDUFB10/DCK/IMPDH2/ATP5PB/ATP5ME/ADCY5/PAICS/NDUFS2/NME1/PFAS/NDUFS6/ADCY9/AK1/PRPS2/IMPDH1/PARP1/TREM2/UCK2/NME4/NPR1/ADCY6/ADK/CDA/PYGL	116
