gse_id	gsm_id	classification	sample_type	cell_SOURCE	tissue_SOURCE	CONTEXT
GSE112483	GSM3071104	Disease without treatment	primary_sample	mait	LUNG_TISSUE_GENERAL
GSE112483	GSM3071105	Healthy Control without treatment	primary_sample	mait	LUNG_TISSUE_GENERAL
GSE112483	GSM3071106	Disease without treatment	primary_sample	NK	LUNG_TISSUE_GENERAL
GSE112483	GSM3071107	Healthy Control without treatment	primary_sample	NK	LUNG_TISSUE_GENERAL
GSE112483	GSM3071108	Disease without treatment	primary_sample	NKT	LUNG_TISSUE_GENERAL
GSE112483	GSM3071109	Healthy Control without treatment	primary_sample	NKT	LUNG_TISSUE_GENERAL
GSE112483	GSM3071110	Disease without treatment	primary_sample	AM	LUNG_TISSUE_GENERAL
GSE112483	GSM3071111	Healthy Control without treatment	primary_sample	AM	LUNG_TISSUE_GENERAL
GSE112483	GSM3071112	Disease without treatment	primary_sample	epi	LUNG_TISSUE_GENERAL
GSE112483	GSM3071113	Healthy Control without treatment	primary_sample	epi	LUNG_TISSUE_GENERAL
GSE112483	GSM3071114	Disease without treatment	primary_sample	gd	LUNG_TISSUE_GENERAL
GSE112483	GSM3071115	Healthy Control without treatment	primary_sample	gd	LUNG_TISSUE_GENERAL
GSE112483	GSM3071116	Healthy Control without treatment	primary_sample	mait	LUNG_TISSUE_GENERAL
GSE112483	GSM3071117	Disease without treatment	primary_sample	mait	LUNG_TISSUE_GENERAL
GSE112483	GSM3071118	Healthy Control without treatment	primary_sample	NK	LUNG_TISSUE_GENERAL
GSE112483	GSM3071119	Disease without treatment	primary_sample	NK	LUNG_TISSUE_GENERAL
GSE112483	GSM3071120	Healthy Control without treatment	primary_sample	NKT	LUNG_TISSUE_GENERAL
GSE112483	GSM3071121	Disease without treatment	primary_sample	NKT	LUNG_TISSUE_GENERAL
GSE112483	GSM3071122	Healthy Control without treatment	primary_sample	AM	LUNG_TISSUE_GENERAL
GSE112483	GSM3071123	Disease without treatment	primary_sample	AM	LUNG_TISSUE_GENERAL
GSE112483	GSM3071124	Healthy Control without treatment	primary_sample	gd	LUNG_TISSUE_GENERAL
GSE112483	GSM3071125	Disease without treatment	primary_sample	gd	LUNG_TISSUE_GENERAL
GSE112483	GSM3071126	Healthy Control without treatment	primary_sample	NK	LUNG_TISSUE_GENERAL
GSE112483	GSM3071127	Disease without treatment	primary_sample	NK	LUNG_TISSUE_GENERAL
GSE112483	GSM3071128	Healthy Control without treatment	primary_sample	NKT	LUNG_TISSUE_GENERAL
GSE112483	GSM3071129	Disease without treatment	primary_sample	NKT	LUNG_TISSUE_GENERAL
GSE112483	GSM3071130	Healthy Control without treatment	primary_sample	AM	LUNG_TISSUE_GENERAL
GSE112483	GSM3071131	Disease without treatment	primary_sample	AM	LUNG_TISSUE_GENERAL
GSE112483	GSM3071132	Healthy Control without treatment	primary_sample	endo	LUNG_TISSUE_GENERAL
GSE112483	GSM3071133	Disease without treatment	primary_sample	endo	LUNG_TISSUE_GENERAL
GSE112483	GSM3071134	Healthy Control without treatment	primary_sample	epi	LUNG_TISSUE_GENERAL
GSE112483	GSM3071135	Disease without treatment	primary_sample	epi	LUNG_TISSUE_GENERAL
GSE112483	GSM3071136	Healthy Control without treatment	primary_sample	gd	LUNG_TISSUE_GENERAL
GSE112483	GSM3071137	Disease without treatment	primary_sample	gd	LUNG_TISSUE_GENERAL
GSE112483	GSM3071138	Healthy Control without treatment	primary_sample	NK	LUNG_TISSUE_GENERAL
GSE112483	GSM3071139	Disease without treatment	primary_sample	NK	LUNG_TISSUE_GENERAL
GSE112483	GSM3071140	Healthy Control without treatment	primary_sample	NKT	LUNG_TISSUE_GENERAL
GSE112483	GSM3071141	Disease without treatment	primary_sample	NKT	LUNG_TISSUE_GENERAL
GSE112483	GSM3071142	Healthy Control without treatment	primary_sample	AM	LUNG_TISSUE_GENERAL
GSE112483	GSM3071143	Disease without treatment	primary_sample	AM	LUNG_TISSUE_GENERAL
GSE112483	GSM3071144	Healthy Control without treatment	primary_sample	gd	LUNG_TISSUE_GENERAL
GSE112483	GSM3071145	Disease without treatment	primary_sample	gd	LUNG_TISSUE_GENERAL
GSE112483	GSM3071146	Healthy Control without treatment	primary_sample	mait	LUNG_TISSUE_GENERAL
GSE112483	GSM3071147	Disease without treatment	primary_sample	mait	LUNG_TISSUE_GENERAL
GSE112483	GSM3071148	Healthy Control without treatment	primary_sample	NK	LUNG_TISSUE_GENERAL
GSE112483	GSM3071149	Disease without treatment	primary_sample	NK	LUNG_TISSUE_GENERAL
GSE112483	GSM3071150	Healthy Control without treatment	primary_sample	NKT	LUNG_TISSUE_GENERAL
GSE112483	GSM3071151	Disease without treatment	primary_sample	NKT	LUNG_TISSUE_GENERAL
GSE132283	GSM3855590	Healthy Control without treatment	primary_sample	Human stem cell-derived macrophage	MACROPHAGES_GENERAL	2hr
GSE132283	GSM3855591	Disease without treatment	primary_sample	Human stem cell-derived macrophage	MACROPHAGES_GENERAL	2hr
GSE132283	GSM3855593	Healthy Control without treatment	primary_sample	Human stem cell-derived macrophage	MACROPHAGES_GENERAL	48hr
GSE132283	GSM3855594	Disease without treatment	primary_sample	Human stem cell-derived macrophage	MACROPHAGES_GENERAL	48hr
GSE132283	GSM3855596	Healthy Control without treatment	primary_sample	Human stem cell-derived macrophage	MACROPHAGES_GENERAL	2hr
GSE132283	GSM3855597	Disease without treatment	primary_sample	Human stem cell-derived macrophage	MACROPHAGES_GENERAL	2hr
GSE132283	GSM3855599	Healthy Control without treatment	primary_sample	Human stem cell-derived macrophage	MACROPHAGES_GENERAL	48hr
GSE132283	GSM3855600	Disease without treatment	primary_sample	Human stem cell-derived macrophage	MACROPHAGES_GENERAL	48hr
GSE132283	GSM3855602	Healthy Control without treatment	primary_sample	Human stem cell-derived macrophage	MACROPHAGES_GENERAL	2hr
GSE132283	GSM3855603	Disease without treatment	primary_sample	Human stem cell-derived macrophage	MACROPHAGES_GENERAL	2hr
GSE132283	GSM3855605	Healthy Control without treatment	primary_sample	Human stem cell-derived macrophage	MACROPHAGES_GENERAL	48hr
GSE132283	GSM3855606	Disease without treatment	primary_sample	Human stem cell-derived macrophage	MACROPHAGES_GENERAL	48hr
GSE143627	GSM4263940	Healthy Control without treatment	blood_sample	blood mononuclear cells	PBMC
GSE143627	GSM4263941	Healthy Control without treatment	blood_sample	blood mononuclear cells	PBMC
GSE143627	GSM4263942	Healthy Control without treatment	blood_sample	blood mononuclear cells	PBMC
GSE143627	GSM4263943	Disease without treatment	blood_sample	blood mononuclear cells	PBMC
GSE143627	GSM4263944	Disease without treatment	blood_sample	blood mononuclear cells	PBMC
GSE143627	GSM4263945	Disease without treatment	blood_sample	blood mononuclear cells	PBMC
